theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-1.2762424,1.4133998,-1.3581273,1.2284906,0.22209392,-0.75348941,-0.43882192,1.0817473,greater than 0.9013542725
1.3920129,-0.29144919,0.15828581,0.076971918,-0.87450314,0.094706669,-0.53710057,1.2799422,between 0.523583695 and 0.708821715
-1.1121504,0.040543279,0.36040924,1.3230618,-0.15914476,0.31459212,1.5479522,-1.4279339,between 0.523583695 and 0.708821715
-0.7535802,-0.4155623,-0.87493926,-0.68157111,0.98159853,0.4073424,-0.17027262,1.071828,greater than 0.9013542725
1.3677143,0.92686287,-0.51499248,0.29134105,-0.53722618,-1.224388,-0.0055239297,-0.41854759,between 0.708821715 and 0.9013542725
0.10131762,0.42123581,-0.65446962,0.69586313,1.0604197,-0.032606167,-0.69286303,0.76275826,greater than 0.9013542725
0.47628419,1.5098891,1.1644997,1.4016941,-0.61563634,-0.59705082,-0.78676066,1.4798187,between 0.708821715 and 0.9013542725
0.025540314,-0.61702859,-0.88407135,-1.4942968,-0.16776184,0.54764019,-0.11799744,-1.5309741,greater than 0.9013542725
0.39597978,-0.030720521,-0.42948639,-1.0788817,1.3891797,1.1782866,-0.47591867,0.6872559,greater than 0.9013542725
-0.2100306,-0.92619292,-1.2923396,0.84390316,1.0331609,1.3989716,0.52443533,-0.65571073,between 0.523583695 and 0.708821715
-0.83904325,-0.60544663,-0.61733553,0.68102492,1.4746868,-0.22920794,-0.059963818,-0.96035183,greater than 0.9013542725
-0.52381297,-0.55712642,0.34485468,0.034228569,0.63834774,1.2489881,0.56924507,-0.11984018,less than 0.523583695
1.5099701,0.20639706,0.92726375,0.42769629,0.080499668,1.1198567,1.4508675,-0.70800278,less than 0.523583695
-1.3067621,-0.98298415,-1.2089119,0.38614507,-0.65356771,0.98529227,-0.56408266,0.48493843,between 0.523583695 and 0.708821715
-0.4616322,0.55729868,1.2591098,-0.96709193,0.025661935,-0.21749655,-0.45703452,-1.2681083,between 0.523583695 and 0.708821715
0.38496469,1.1513977,-0.49380366,-0.97434421,-0.26700951,0.89801209,0.36338036,1.0226874,between 0.708821715 and 0.9013542725
0.91478127,-0.28828359,-0.35026023,-0.13591603,1.4976441,0.91494881,-0.95218356,-1.1818041,greater than 0.9013542725
-0.21242813,0.46407641,-0.2050737,0.0059260317,1.2205992,-0.32772406,1.4855721,0.21050616,between 0.708821715 and 0.9013542725
0.41553125,-0.59754208,-1.504768,-1.0114575,-0.33049982,0.56860838,-0.81385082,0.54565193,between 0.708821715 and 0.9013542725
1.5216487,-0.72647453,0.47104512,-0.45566903,-1.2940115,-0.59584836,0.40869588,-1.2120651,less than 0.523583695
-1.2631682,-1.0994195,0.2161732,-1.2210578,-0.67717987,0.73877137,-1.308219,-1.4400303,between 0.708821715 and 0.9013542725
-0.37602575,-0.61428024,-0.28750773,0.29721458,-1.3400737,-1.4577989,-0.43541149,-0.05036243,greater than 0.9013542725
1.0040076,-1.1319897,0.057595435,1.3134032,-0.52600165,-0.11743358,0.67762516,0.71870307,between 0.523583695 and 0.708821715
-1.367749,1.2419547,1.0643598,0.75847748,-0.39514316,-1.4313449,1.3989988,-0.70358683,less than 0.523583695
0.48850508,-0.26594591,1.2789514,-0.17737308,-1.3014188,0.73373606,-0.0023021803,0.63554427,less than 0.523583695
-0.12104501,-1.0364673,0.83769327,0.58379046,-0.92308803,-0.35845295,-0.4206124,1.1403357,between 0.708821715 and 0.9013542725
1.3624137,1.0825464,-0.098929448,-0.56917387,-0.29608556,1.5553723,-0.91784781,0.56597567,between 0.708821715 and 0.9013542725
-1.2216193,-1.0037481,-1.3475946,-0.87175293,-0.34877547,1.335292,0.22323678,1.0116453,greater than 0.9013542725
-0.067618509,-1.1098343,0.080454987,-1.5134861,-0.23962706,0.050377918,0.41312153,-0.20398421,greater than 0.9013542725
-0.58438255,-1.1796649,1.557574,-0.3789232,0.97103929,1.1716267,1.3863873,-0.72271341,between 0.523583695 and 0.708821715
1.4156949,1.3443558,0.53016049,0.97057868,-0.42584125,1.47049,-1.0950448,-0.19438539,between 0.523583695 and 0.708821715
1.2863564,1.5663741,0.66510707,-1.2759227,1.5259916,0.29121704,1.404456,0.97980629,greater than 0.9013542725
-0.6760562,-0.084028336,-0.032324794,-0.062267457,-0.94240006,-1.2007308,-1.1346985,0.20800846,between 0.708821715 and 0.9013542725
0.90661282,-0.056576931,0.44962426,-0.78161978,1.2614467,-1.0055087,1.3782226,-0.01242572,between 0.708821715 and 0.9013542725
-0.18354836,-0.026719069,0.41644608,-0.55395282,-0.0089651943,-1.4452046,0.14701725,0.56100375,between 0.523583695 and 0.708821715
-1.0607108,1.5117875,1.2012143,0.02701437,0.5139579,-1.1979806,1.0646794,1.1300244,between 0.708821715 and 0.9013542725
-0.31332919,-0.27955282,-0.014537506,0.84767422,0.26405453,0.936272,-0.63938129,0.041808151,between 0.708821715 and 0.9013542725
1.0664414,-1.1726876,-0.42238374,-0.85929631,-0.46254589,-0.85777763,0.49694086,-0.48443772,greater than 0.9013542725
-1.1567695,0.6508679,1.5172828,0.90876146,0.057922064,-1.1932422,1.2484515,1.1811013,less than 0.523583695
-0.47682536,-0.45802751,-0.75741231,1.1736173,-0.24977774,-0.61463245,0.69670937,0.55876768,greater than 0.9013542725
0.95162002,1.1695569,0.63449931,-0.32835171,0.90901579,0.077199399,-1.5699094,0.023696234,between 0.708821715 and 0.9013542725
1.3996074,0.41384251,-0.851632,0.64735001,0.37357841,1.4491307,0.59042797,-0.86989266,less than 0.523583695
-0.43037404,0.62911709,-1.2105796,-1.4680415,-0.87151538,0.85616347,0.59361521,-0.1470386,between 0.708821715 and 0.9013542725
-1.5564898,1.5361945,-0.99155047,0.46195335,-1.524192,0.028576016,0.088105238,1.5440942,between 0.708821715 and 0.9013542725
1.5506065,-0.17838487,-0.61217023,-0.3615519,-0.87905925,0.36423166,0.60002404,-0.086889959,between 0.708821715 and 0.9013542725
-1.5359725,0.60504639,-0.89440437,-1.1164066,-1.3628384,-1.1807688,-0.88007059,-1.4785382,between 0.523583695 and 0.708821715
-1.3010495,-1.5586857,-1.4099279,0.42367105,-0.51027912,-1.1954286,0.43497536,0.43353224,greater than 0.9013542725
0.77993254,1.453456,-1.2366025,-1.5299027,-0.12458843,-0.23704243,1.0381274,-0.84116124,between 0.708821715 and 0.9013542725
-0.38046769,-1.4853054,-0.70350024,-0.50291512,0.3042995,-0.48686758,0.3769945,0.40987867,greater than 0.9013542725
-1.147183,0.7132346,-0.80885659,-1.3282489,1.1425543,0.13842364,1.4841387,-1.1368383,between 0.708821715 and 0.9013542725
-0.054844852,1.4241467,-0.30065872,0.2312867,-1.5451788,-0.19145589,0.70718105,0.52223248,less than 0.523583695
1.4089362,-0.81129989,1.2746497,0.92773413,-1.0820778,-0.70754902,0.7034894,-1.3921212,less than 0.523583695
-1.0894699,-0.63719608,-0.5780712,1.4910176,-0.39758808,0.28167891,0.48972304,-1.1843813,between 0.523583695 and 0.708821715
-1.1143688,0.013780054,-1.5447659,1.3461845,0.071690721,0.84607929,-1.1875853,-1.4333687,greater than 0.9013542725
-0.34144731,-1.4754606,0.24569948,-0.57533961,1.0385352,0.13793564,-0.51791681,-0.82016805,greater than 0.9013542725
1.2601832,-1.0569272,-1.2849658,1.2185343,-1.3054105,0.16832417,1.2570317,0.89169707,between 0.523583695 and 0.708821715
-1.0726361,1.2000608,0.31195568,0.97981991,-1.085217,0.89717886,-0.30047766,0.65684586,less than 0.523583695
0.58609451,1.3267146,-0.80445395,1.3352944,-1.29528,0.096441952,0.89574135,0.48341019,less than 0.523583695
1.3784375,-0.74012503,-1.3489309,-1.3907278,-0.90660991,-0.029668104,0.90600732,-0.20416903,between 0.708821715 and 0.9013542725
1.229167,-1.5040818,1.0212301,-0.9163556,0.10531566,0.33568663,-0.19862485,-1.3950022,between 0.523583695 and 0.708821715
0.088557229,-0.74515312,1.2764686,-0.21940866,-1.1494854,0.66834417,0.7408601,0.98191372,less than 0.523583695
0.20712679,0.18286332,-0.15167539,1.4376304,1.3552109,0.63235423,0.22328318,-0.35549007,between 0.523583695 and 0.708821715
-0.22446257,0.72395869,0.63486895,-1.415494,-0.22773604,-0.49982867,1.456178,-1.0882909,between 0.523583695 and 0.708821715
-0.047564888,-1.1363374,-0.9026728,1.0224282,0.032820922,0.38610135,0.652893,0.8730705,between 0.708821715 and 0.9013542725
1.0807465,-0.2961794,-0.55065294,-1.4913037,-0.10418183,1.2278062,0.38153334,-0.43661396,between 0.708821715 and 0.9013542725
1.5494936,-0.34957891,-0.60447767,-0.10240493,0.10730097,0.051720767,1.0068601,-1.2638188,between 0.523583695 and 0.708821715
0.67860231,-1.5262406,1.310524,-0.052773847,-0.19931004,-0.97769134,0.69620822,-1.5022351,less than 0.523583695
-0.2384447,-0.82527337,-0.1123798,0.63712889,-0.54153007,-0.278122,-1.0223863,-0.389816,greater than 0.9013542725
0.81637012,0.34878312,-0.72766518,-0.097496821,0.53091682,0.80444973,-0.51909954,-0.068143645,greater than 0.9013542725
1.5483738,-0.80335104,-0.49082946,0.60200359,1.5312167,-1.3466083,-1.1854723,1.5351495,between 0.523583695 and 0.708821715
-0.92530737,1.291058,0.3595748,-0.68996418,1.4143139,1.3336308,1.4234241,0.36399931,between 0.523583695 and 0.708821715
-0.35716539,-1.2392307,-0.89361912,-0.4740205,-0.5718892,0.18771622,0.42079102,0.97211523,greater than 0.9013542725
-1.2625609,1.5706571,0.87882221,-1.0501765,1.0463213,-1.5197995,1.5366767,-1.38207,between 0.523583695 and 0.708821715
-0.43736346,-0.70653181,-0.77421609,-0.39752153,1.3096163,0.1606446,-1.4048679,0.41210651,greater than 0.9013542725
0.043336658,0.32617991,0.15239286,-0.27692703,-0.78409184,-0.43529767,0.66760562,-0.063381777,between 0.523583695 and 0.708821715
-0.69801929,-1.5491607,-0.4763472,0.60918502,-0.36360682,-0.52653541,1.4056427,-1.1393701,between 0.523583695 and 0.708821715
-0.72486154,1.2507086,0.39254996,1.5122428,-0.72668633,1.0997142,0.78454935,-0.83502917,between 0.708821715 and 0.9013542725
-0.46488388,0.96027867,-0.28901565,1.4075318,1.2927307,1.2952849,-0.66538304,-0.71965725,between 0.523583695 and 0.708821715
-0.67036373,-0.98207749,0.10474652,0.55454663,-0.81350001,-0.19456273,0.74193787,-0.59761658,less than 0.523583695
0.15686618,-0.69882375,1.2575341,-0.42011004,0.0032962872,0.047337819,1.2882629,-0.068740394,between 0.523583695 and 0.708821715
0.34228562,-1.0074729,1.2929418,-0.57171044,-0.36187068,-0.76357506,0.18089272,-0.31811249,between 0.708821715 and 0.9013542725
-0.71492098,-0.87316997,-0.92629061,-1.137113,-0.59103805,0.0092509578,-0.16519008,-1.0363982,between 0.708821715 and 0.9013542725
-1.0712118,0.12384087,-0.19231383,0.98367835,1.407788,-0.64131529,-0.36666733,0.62835628,greater than 0.9013542725
0.65079634,-1.0016535,0.35550308,0.26116004,1.3536938,-0.25995524,-1.1716289,-0.13961094,between 0.708821715 and 0.9013542725
-1.5223968,0.8469916,-1.4328567,-1.2664475,0.41434836,-0.90159994,1.4952515,0.25286455,greater than 0.9013542725
0.75676541,0.87620987,-0.75237044,-0.22591096,1.2709904,-1.3907504,1.1186494,-1.0863907,greater than 0.9013542725
-0.33219067,0.88779464,-0.97363949,1.1203559,1.0021709,0.99191651,-1.2177644,-1.0876196,greater than 0.9013542725
-1.4727767,0.15432715,-1.0598621,-1.5058464,1.3896865,-0.13980307,-1.0131414,1.4243195,between 0.523583695 and 0.708821715
0.24413423,0.18184431,-0.037006835,1.5435905,-1.1140179,0.7505853,0.97109042,0.58255066,less than 0.523583695
1.340822,1.3831138,0.9553145,1.0219131,-0.66981012,-0.98500308,0.13133967,1.1829735,between 0.708821715 and 0.9013542725
1.2647843,0.28385512,0.90544433,-0.94105723,0.22209778,-1.3629536,-0.17132192,1.1143239,less than 0.523583695
1.5416587,-0.77433953,0.73533217,-0.50506949,-0.88773714,1.2234075,1.565156,-0.46361234,less than 0.523583695
1.348449,0.91380168,-0.24294327,1.1774321,-1.0944949,-1.0904371,-0.61178721,0.32065777,greater than 0.9013542725
0.42796791,0.59255712,-0.41594243,0.92167119,-1.1515176,-0.76461389,-0.071534455,0.033887813,between 0.523583695 and 0.708821715
1.4066504,1.2094987,0.18616958,1.2711627,-1.3735638,0.82611048,-0.33195897,-0.95416394,less than 0.523583695
1.3597219,0.67604987,0.3982393,-0.67960847,0.74074689,1.2688872,1.1227846,-1.4806822,less than 0.523583695
1.5469455,0.73952839,1.4221585,-1.4138603,-0.66667083,0.20871899,-0.11859221,-0.10110221,less than 0.523583695
0.1363846,-1.2288626,-0.60243767,-0.63967045,-1.0994415,-0.3161563,-1.3267727,1.033157,between 0.708821715 and 0.9013542725
