theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
1.5059208,0.80322734,-1.3239641,1.3978763,-0.26120163,-0.70469683,-1.2165393,0.071115275,greater than 0.9013542725
0.11209232,-0.23418133,-0.91364421,0.40574575,1.3874932,-0.32257971,-0.28858851,0.57015754,greater than 0.9013542725
-0.56901513,1.1253048,-0.61073377,1.0423522,-1.2864503,-0.93895908,0.60279166,-1.5401823,less than 0.523583695
0.13531525,0.29227068,1.193695,-0.73816513,1.2885199,0.88732742,0.91665918,-0.78812358,less than 0.523583695
-0.63450039,-0.45707396,-1.1145926,-1.5392803,0.76042593,0.087232305,0.98152743,0.23395545,greater than 0.9013542725
-0.13123972,1.2951261,1.3915694,0.44320339,0.04669246,1.1769523,-0.72629443,1.504011,between 0.523583695 and 0.708821715
1.0766681,0.10062636,0.54426713,-0.88502241,-0.26533578,-0.92420461,1.5504445,-0.57468219,between 0.708821715 and 0.9013542725
0.076293345,-0.14265124,0.2782453,-0.25966466,-1.5180168,0.99497653,0.41192493,0.65638423,less than 0.523583695
1.2529203,0.95303998,-0.15933558,0.8457549,-0.75680637,0.27899607,-1.1921515,0.99068136,between 0.708821715 and 0.9013542725
0.53011841,-1.2183136,-1.0909766,-1.5654735,0.76881692,0.059418031,-0.18424867,0.39340293,greater than 0.9013542725
-0.54347662,-0.31713072,1.2656488,-0.0084586194,-1.2479187,-0.19242077,0.21793088,1.5220629,between 0.523583695 and 0.708821715
-0.69285456,-0.70764897,1.3669824,1.0978771,1.5539788,0.17940389,0.49750167,0.25559176,less than 0.523583695
-0.061884581,-0.07903014,0.69730517,-0.079285966,-0.96953467,1.0748295,1.5349959,1.504569,less than 0.523583695
0.13831737,0.31132258,0.28483554,-0.22685747,-1.4120042,-1.2256781,-0.21427621,-0.8949153,between 0.523583695 and 0.708821715
-1.2300325,0.75201472,0.20724407,-0.24041216,0.87861918,-0.27209005,1.3704872,1.2693566,greater than 0.9013542725
-0.052832796,-0.61322804,-1.4073213,0.53813247,1.4233471,-0.44680986,-1.008296,-1.3570662,greater than 0.9013542725
1.2514677,-0.25519127,-0.29451858,0.18547282,-1.1145315,-1.1999059,1.3107464,1.5695213,between 0.523583695 and 0.708821715
1.3023274,-1.0430435,-1.2333785,-1.4828098,-1.0501092,1.0000824,0.5805635,1.3507718,between 0.708821715 and 0.9013542725
0.71544424,1.5493669,-1.4110198,-1.0822718,0.10380423,0.85766491,0.47740176,-0.099530071,between 0.708821715 and 0.9013542725
-0.82028599,-0.70125867,0.16810306,1.3856644,0.070880317,-0.21042825,1.5626554,-0.28657224,less than 0.523583695
0.9368381,0.15406654,-1.1016786,-0.83786718,-1.0049045,0.098851829,1.5582658,0.84612969,between 0.708821715 and 0.9013542725
0.43588975,1.5193348,-0.60115247,-0.44489717,0.8574714,1.3995967,-0.34092402,-0.30692363,between 0.708821715 and 0.9013542725
1.2160313,-0.26417603,0.71774336,-1.3385472,0.33630681,-1.0779632,0.4343301,-1.0119936,between 0.523583695 and 0.708821715
0.44551459,-1.1710099,-0.46376714,1.1827235,-0.26680236,1.0524911,-0.42565706,-0.94281387,less than 0.523583695
-0.76136913,-0.919075,-0.26565305,1.0850121,-0.06372661,0.015705251,0.28828489,-1.0404046,between 0.523583695 and 0.708821715
1.0345655,-0.30969179,0.43134218,0.64241748,-0.3010927,-0.62592729,0.97865918,-0.9603107,less than 0.523583695
-0.056603903,0.82298596,1.0749285,-0.34764566,1.0465492,0.38929882,-0.46120571,1.1180656,between 0.708821715 and 0.9013542725
-0.50335365,1.2927085,1.293651,-1.1013703,1.3237168,-0.41524338,1.2251064,-0.095501833,between 0.523583695 and 0.708821715
0.063956191,0.86613247,-0.8325901,-0.18610219,-1.4143744,1.5666439,-0.60041746,1.0146409,less than 0.523583695
1.3028361,1.4636037,0.019778062,0.038398818,-1.3087946,0.0063182839,0.42709285,1.0178115,less than 0.523583695
-0.2406838,-1.2010383,-0.74931141,-0.63167504,-0.69509613,0.35730793,0.22621901,0.50801161,between 0.708821715 and 0.9013542725
0.98778067,0.65885587,1.2884309,-1.2889063,1.469664,0.38966985,-0.63290284,0.27956879,between 0.523583695 and 0.708821715
1.5556052,0.90186416,-0.79369375,0.19782481,-0.27400082,0.85497153,-0.81896954,-0.29681697,between 0.708821715 and 0.9013542725
0.09805152,-1.5685794,-1.0474681,-0.78892601,-1.3419065,1.2160907,-0.73048888,1.108195,between 0.523583695 and 0.708821715
-0.013607523,1.0504348,-0.82020331,0.86951582,1.5630397,-1.0728223,-1.1896595,-1.4276791,greater than 0.9013542725
-1.5064701,-0.80658431,-0.13746632,-0.54004047,-1.1832325,-1.2232018,0.083353196,0.45202324,between 0.708821715 and 0.9013542725
-1.286561,0.46596509,0.20544269,0.63543041,-0.99834564,1.5087684,0.57323173,-0.30052465,less than 0.523583695
0.67535616,0.88673239,1.549404,0.36213367,-1.1212777,0.077279274,0.81922752,-1.0127021,less than 0.523583695
0.5192743,1.3844413,-0.32052294,-0.93625557,-0.093379689,-1.426106,1.0712322,-0.066841089,greater than 0.9013542725
0.16409737,0.77939925,-1.0452912,0.048816677,1.040396,-0.54989735,-0.74523879,-1.4389108,greater than 0.9013542725
-0.878052,0.44534598,0.77379695,-0.015995613,-1.0427274,0.12382216,0.057641058,0.36612166,between 0.523583695 and 0.708821715
-1.2702229,-1.2069528,1.2929296,1.3333934,0.78862011,1.2179434,0.83642727,0.081528923,between 0.523583695 and 0.708821715
-0.0032460345,-1.2790348,0.3478825,-0.50340902,-0.35942578,0.088466254,-1.2792432,0.5802106,between 0.523583695 and 0.708821715
-1.367749,1.2419547,1.0643598,0.75847748,-0.39514316,-1.4313449,1.3989988,-0.70358683,less than 0.523583695
-1.1148215,0.56596854,1.0742979,0.16590082,0.57391562,1.2493569,-0.2472406,1.3693718,less than 0.523583695
0.75053841,-1.1603785,0.55985128,0.72106962,0.59419138,-1.2555533,-1.0884232,-0.37924001,between 0.708821715 and 0.9013542725
0.56995819,-0.44265935,-0.68606654,0.72196849,0.82066828,1.4665721,0.35660576,-0.049588315,between 0.523583695 and 0.708821715
0.37659153,-1.1189815,-0.65166459,0.14827861,1.1015108,-1.5300676,-1.1667581,1.2634695,less than 0.523583695
-0.615161,-0.69362096,1.030085,-1.1294827,0.71300676,1.0843528,0.43203937,-1.4860517,less than 0.523583695
-1.0002178,0.35909842,-0.55612223,1.1079193,-1.4315634,-1.3442783,-0.68376969,1.568101,greater than 0.9013542725
1.2081616,-1.318569,0.71922684,-1.4562845,0.77013521,-1.1527135,-0.065144133,1.4778685,less than 0.523583695
-0.61534547,0.015670814,1.2720845,-0.80761905,-0.69457058,0.35686339,-0.82201921,1.431681,between 0.523583695 and 0.708821715
0.91794,-1.1635952,-0.99177934,-0.74915811,-1.3950454,1.4502524,-0.66295328,0.21938276,between 0.523583695 and 0.708821715
-0.5636883,0.52377344,-1.5112803,-0.75028209,0.70335241,0.14107845,-1.5470909,0.7678808,greater than 0.9013542725
0.32410042,-1.2167659,-0.66358269,-0.32098549,0.086707486,0.15396566,-0.083341464,-1.4705036,greater than 0.9013542725
-0.21652643,0.66855409,1.3206118,0.7299878,0.54252973,-0.99968561,-1.4837178,0.67868472,between 0.523583695 and 0.708821715
0.9950581,-0.37032628,-0.16727643,-1.4508925,1.265776,0.98905628,-1.3504194,-0.036941709,between 0.708821715 and 0.9013542725
-0.98202615,1.3944502,-0.8047224,0.044313895,-0.027198852,-0.050836111,-1.0482286,-0.38952232,greater than 0.9013542725
-1.0295044,1.251928,1.5490073,-1.4745449,-0.9660478,0.90803496,0.76190941,0.29985245,less than 0.523583695
0.46827494,-0.77464987,0.29368672,-0.92495822,1.4033363,-1.1257534,-0.5473724,-1.0793761,between 0.523583695 and 0.708821715
-1.4542514,0.19646159,0.23470844,-0.34105308,1.1412248,-0.17576805,-0.5986865,1.1259427,between 0.523583695 and 0.708821715
0.11961653,1.3612821,-0.56827522,-1.5338434,0.14571902,-1.1953071,0.75671247,-0.55846607,greater than 0.9013542725
-0.79997875,0.36569187,-0.47954061,-0.47935089,1.1836709,1.3292307,-1.1974285,-1.4990863,between 0.708821715 and 0.9013542725
-0.5961894,-0.22235643,1.0132087,-0.15552099,0.6095282,-0.14384823,1.5137194,0.60897329,less than 0.523583695
-1.0721987,0.59845889,0.41133878,0.68085864,0.42395707,0.082070908,0.086817398,1.0732455,between 0.708821715 and 0.9013542725
0.68606769,-0.77202549,-0.56222268,1.466987,1.2559602,-1.5611037,-1.4694907,-0.14440724,between 0.523583695 and 0.708821715
-0.60634139,-0.57196203,0.87321478,0.98178306,0.68273056,0.11578493,-0.66320943,1.3179461,between 0.708821715 and 0.9013542725
-1.449021,0.5164047,0.75814247,0.92626419,1.1161912,-1.155504,-1.1924199,0.68438081,between 0.523583695 and 0.708821715
0.46544565,-1.4883709,-1.2015899,-0.89233176,0.30053159,-0.98902421,-1.2628488,-1.5377848,greater than 0.9013542725
-1.1466734,-1.5010124,-0.33377955,-1.5068082,-0.53280912,-0.054544806,-0.75388517,0.096703021,between 0.523583695 and 0.708821715
-1.0390885,1.1608496,0.412336,1.3361128,-0.75115391,0.3432912,-1.0649382,0.18480343,between 0.523583695 and 0.708821715
-0.041383188,-1.2482282,-0.65216023,-1.2241612,0.28266601,0.57245472,0.093130081,-0.21180205,greater than 0.9013542725
0.8460656,0.46918097,1.4384172,0.98951422,0.22353569,1.5265305,-0.1681906,-0.82629034,less than 0.523583695
0.53664053,0.11606901,0.068693951,-0.61575195,-1.0262683,-0.17875273,1.2614815,0.44682106,between 0.523583695 and 0.708821715
-1.2392065,0.62024904,-0.55766715,-1.3814721,-1.4920857,-0.042078423,-1.49402,0.57887421,between 0.708821715 and 0.9013542725
-1.1584409,0.054075422,-0.57845506,1.3192419,-0.13831887,-1.2139825,0.78960546,-1.474372,between 0.523583695 and 0.708821715
0.16918006,0.88670295,-1.1837227,-1.486141,1.0580435,-0.84453132,-0.80728127,0.2294574,between 0.708821715 and 0.9013542725
-1.2239862,1.1588482,-1.4205279,0.41963334,0.74542874,-0.14941799,-0.28976892,0.80752291,greater than 0.9013542725
0.42225197,0.055616811,0.4157124,0.31396445,0.72522594,-0.90785677,0.9871373,-0.012945734,between 0.708821715 and 0.9013542725
