theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
1.5059208,0.80322734,-1.3239641,1.3978763,-0.26120163,-0.70469683,-1.2165393,0.071115275,greater than 0.9013542725
0.11209232,-0.23418133,-0.91364421,0.40574575,1.3874932,-0.32257971,-0.28858851,0.57015754,greater than 0.9013542725
-0.56901513,1.1253048,-0.61073377,1.0423522,-1.2864503,-0.93895908,0.60279166,-1.5401823,less than 0.523583695
0.13531525,0.29227068,1.193695,-0.73816513,1.2885199,0.88732742,0.91665918,-0.78812358,less than 0.523583695
-0.63450039,-0.45707396,-1.1145926,-1.5392803,0.76042593,0.087232305,0.98152743,0.23395545,greater than 0.9013542725
-0.13123972,1.2951261,1.3915694,0.44320339,0.04669246,1.1769523,-0.72629443,1.504011,between 0.523583695 and 0.708821715
1.0766681,0.10062636,0.54426713,-0.88502241,-0.26533578,-0.92420461,1.5504445,-0.57468219,between 0.708821715 and 0.9013542725
0.076293345,-0.14265124,0.2782453,-0.25966466,-1.5180168,0.99497653,0.41192493,0.65638423,less than 0.523583695
1.2529203,0.95303998,-0.15933558,0.8457549,-0.75680637,0.27899607,-1.1921515,0.99068136,between 0.708821715 and 0.9013542725
0.53011841,-1.2183136,-1.0909766,-1.5654735,0.76881692,0.059418031,-0.18424867,0.39340293,greater than 0.9013542725
-0.54347662,-0.31713072,1.2656488,-0.0084586194,-1.2479187,-0.19242077,0.21793088,1.5220629,between 0.523583695 and 0.708821715
-0.69285456,-0.70764897,1.3669824,1.0978771,1.5539788,0.17940389,0.49750167,0.25559176,less than 0.523583695
-0.061884581,-0.07903014,0.69730517,-0.079285966,-0.96953467,1.0748295,1.5349959,1.504569,less than 0.523583695
0.13831737,0.31132258,0.28483554,-0.22685747,-1.4120042,-1.2256781,-0.21427621,-0.8949153,between 0.523583695 and 0.708821715
-1.2300325,0.75201472,0.20724407,-0.24041216,0.87861918,-0.27209005,1.3704872,1.2693566,greater than 0.9013542725
