theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
0.1601693,0.17511479,0.073694541,-1.2362637,-0.88931647,0.62470073,0.84644116,-0.71904904,between 0.708821715 and 0.9013542725
-0.62067613,0.7279338,0.95475448,0.43855726,-1.4018068,0.76728149,1.4386479,0.67463255,less than 0.523583695
-1.220994,0.99435225,0.93522535,-1.4802575,0.75631619,0.44913728,-1.331142,0.66165123,between 0.523583695 and 0.708821715
-0.26462165,0.62005455,-0.67985306,0.5938377,-1.0120137,-0.94039979,-1.5525176,-1.3676427,greater than 0.9013542725
0.098686946,-1.4724415,0.80227967,0.59030861,1.3639015,-1.3539761,-0.26835879,1.2919847,between 0.708821715 and 0.9013542725
0.71002066,-0.52959691,0.93962607,1.1544641,0.31654951,1.4156647,-0.71635441,0.35094333,less than 0.523583695
-0.7026993,0.9796188,1.3734787,-1.3707082,1.1589935,0.72517334,-0.72910073,0.37846262,between 0.708821715 and 0.9013542725
1.4302253,-0.71250115,1.0417698,0.37605273,0.15673102,1.0379653,1.0228195,1.4207139,less than 0.523583695
0.76408822,-0.24559333,-0.63574916,-0.7905203,0.43971022,1.1042254,0.4659245,0.73937297,greater than 0.9013542725
0.16918006,0.88670295,-1.1837227,-1.486141,1.0580435,-0.84453132,-0.80728127,0.2294574,between 0.708821715 and 0.9013542725
-1.2139075,0.340743,0.61987443,-1.2140864,0.41077513,1.3421116,-0.41693315,-0.066971761,greater than 0.9013542725
1.3089743,1.3175657,0.14500946,-0.95125657,-0.7180309,1.4175298,0.58446031,-0.65130228,between 0.708821715 and 0.9013542725
0.94024028,-1.2691815,-0.017735153,0.65952068,0.9824954,1.5246678,-1.251547,-0.79864661,between 0.523583695 and 0.708821715
0.53818885,1.4706095,0.376496,-1.1288787,1.5255389,-1.0609446,-0.12784798,-0.74647634,between 0.708821715 and 0.9013542725
1.385471,1.0644776,-1.2899314,0.29898048,-0.94867481,1.5090186,0.40484618,0.084672445,between 0.708821715 and 0.9013542725
0.12193362,-1.2789381,0.13934761,-0.34974792,0.063647362,0.91260194,0.39888308,0.43978494,greater than 0.9013542725
0.70793117,-0.41773075,1.4547012,1.3261326,0.4765508,0.20059015,-1.1348392,0.91948437,less than 0.523583695
0.75750952,-0.69478298,-0.76431157,-0.36114267,-0.64908997,0.22036288,1.0459515,0.83015571,between 0.523583695 and 0.708821715
-1.1795878,0.63240809,-0.34867257,-0.74226873,0.44850666,0.66581695,-1.4741413,-0.58276624,greater than 0.9013542725
1.0997115,0.845224,1.3471325,-1.30441,-0.86862227,-1.5519636,-0.26226146,-0.030527612,less than 0.523583695
0.095905101,0.21173791,-1.3693894,-1.1795389,1.4584835,-0.079955826,0.24848468,-0.66092978,greater than 0.9013542725
