frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
1000.0,2.0,0.1524,71.3,0.00251435,between 120.191 and 125.721
10000.0,11.2,0.1524,39.6,0.0124596,greater than 129.9955
4000.0,0.0,0.1524,39.6,0.00229336,between 120.191 and 125.721
2500.0,0.0,0.2286,55.5,0.00313525,less than 120.191
1600.0,12.3,0.1524,71.3,0.0150478,between 120.191 and 125.721
2000.0,9.9,0.1524,71.3,0.0208438,less than 120.191
6300.0,7.2,0.1524,71.3,0.00909175,between 125.721 and 129.9955
315.0,17.4,0.1524,39.6,0.0368233,greater than 129.9955
4000.0,9.9,0.508,39.6,0.0233328,between 120.191 and 125.721
2500.0,7.2,0.1524,39.6,0.00401199,less than 120.191
3150.0,0.0,0.1016,39.6,0.00251435,between 125.721 and 129.9955
6300.0,4.8,0.1524,55.5,0.00452492,between 120.191 and 125.721
1600.0,7.3,0.1524,55.5,0.0103088,between 125.721 and 129.9955
2000.0,12.6,0.1524,71.3,0.0165706,greater than 129.9955
1000.0,7.2,0.1524,71.3,0.012375975,less than 120.191
6300.0,2.0,0.1524,55.5,0.00580776,less than 120.191
800.0,4.8,0.1524,71.3,0.00283081,between 125.721 and 129.9955
3150.0,5.4,0.1016,71.3,0.0124596,between 120.191 and 125.721
6300.0,5.3,0.2286,71.3,0.0111706,greater than 129.9955
4000.0,12.6,0.1524,39.6,0.0208438,less than 120.191
1250.0,5.3,0.1524,55.5,0.00498074,between 125.721 and 129.9955
2000.0,0.0,0.508,71.3,0.00150092,less than 120.191
2500.0,4.8,0.1524,39.6,0.00909175,less than 120.191
315.0,11.2,0.1016,55.5,0.0233328,between 125.721 and 129.9955
1600.0,4.0,0.1524,39.6,0.012375975,between 125.721 and 129.9955
630.0,3.3,0.1524,71.3,0.00876415,greater than 129.9955
3150.0,10.5,0.0762,63.45,0.01029,between 125.721 and 129.9955
2000.0,2.1,0.2038,46.15,0.00351,greater than 129.9955
5000.0,16.8,0.0381,58.3,0.00732,between 120.191 and 125.721
1000.0,7.8,0.254,42.85,0.01849,less than 120.191
4000.0,5.6,0.1524,67.75,0.00518,greater than 129.9955
