frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
1000.0,7.3,0.5,71.3,0.0123481,greater than 129.9955
10000.0,0.0,0.1524,55.5,0.000400682,greater than 129.9955
250.0,5.3,0.2286,71.3,0.00251435,greater than 129.9955
1600.0,2.0,0.2286,71.3,0.000907475,less than 120.191
3150.0,3.3,0.1016,71.3,0.00202822,greater than 129.9955
8000.0,12.3,0.1524,39.6,0.0130253,between 120.191 and 125.721
630.0,3.3,0.1524,71.3,0.00245138,greater than 129.9955
5000.0,2.0,0.1524,39.6,0.00146332,between 125.721 and 129.9955
8000.0,4.8,0.1524,71.3,0.00251435,less than 120.191
1000.0,8.4,0.2286,71.3,0.00579636,greater than 129.9955
1000.0,7.2,0.25,55.5,0.00909175,between 120.191 and 125.721
10000.0,15.4,0.1524,55.5,0.0271925,between 125.721 and 129.9955
630.0,8.9,0.1524,39.6,0.0124596,between 125.721 and 129.9955
3150.0,5.3,0.1524,55.5,0.00495741,greater than 129.9955
1600.0,4.8,0.1524,71.3,0.00251435,between 125.721 and 129.9955
800.0,8.4,0.1524,71.3,0.0051942,greater than 129.9955
10000.0,17.4,0.1524,71.3,0.016104,between 120.191 and 125.721
315.0,19.7,0.1524,71.3,0.0282593,between 125.721 and 129.9955
3150.0,0.0,0.1524,71.3,0.000400682,greater than 129.9955
4000.0,11.2,0.1524,71.3,0.0130253,greater than 129.9955
8000.0,9.5,0.1524,71.3,0.00614329,between 120.191 and 125.721
630.0,3.0,0.1016,71.3,0.00251435,between 125.721 and 129.9955
315.0,1.5,0.1524,71.3,0.0015988,between 120.191 and 125.721
4000.0,2.7,0.2286,71.3,0.000907475,greater than 129.9955
8000.0,7.3,0.1524,39.6,0.0123481,less than 120.191
315.0,17.4,0.1524,39.6,0.0124596,greater than 129.9955
1000.0,0.0,0.1524,71.3,0.00172668,between 125.721 and 129.9955
6300.0,7.3,0.2286,39.6,0.0132672,less than 120.191
5000.0,15.6,0.1016,71.3,0.0437259,less than 120.191
630.0,11.2,0.1016,71.3,0.0337792,between 120.191 and 125.721
2000.0,19.7,0.1524,71.3,0.0483159,between 120.191 and 125.721
5000.0,7.3,0.1524,31.7,0.00525474,less than 120.191
4000.0,3.3,0.0254,55.5,0.00041229,greater than 129.9955
3150.0,8.9,0.1016,71.3,0.0103088,less than 120.191
6300.0,6.7,0.1524,39.6,0.00909175,less than 120.191
800.0,2.7,0.1524,71.3,0.00243851,greater than 129.9955
1600.0,12.6,0.1524,71.3,0.0193001,between 125.721 and 129.9955
630.0,12.3,0.1016,71.3,0.0337792,between 125.721 and 129.9955
2500.0,0.0,0.0508,71.3,0.000740478,greater than 129.9955
6300.0,5.4,0.1524,71.3,0.0193001,less than 120.191
6300.0,15.4,0.1016,39.6,0.036484,less than 120.191
1250.0,11.2,0.1016,71.3,0.0337792,between 125.721 and 129.9955
6300.0,3.0,0.1524,71.3,0.0015988,between 125.721 and 129.9955
1250.0,6.7,0.1524,55.5,0.00592927,between 120.191 and 125.721
6300.0,9.9,0.1524,71.3,0.0193001,less than 120.191
1000.0,19.7,0.508,31.7,0.0368233,less than 120.191
3150.0,3.3,0.1524,55.5,0.00346998,between 125.721 and 129.9955
12500.0,15.6,0.1524,71.3,0.0289853,less than 120.191
4000.0,5.3,0.1016,71.3,0.0123481,between 125.721 and 129.9955
2000.0,17.4,0.0254,55.5,0.0241114,between 125.721 and 129.9955
6300.0,7.2,0.1524,71.3,0.0337792,between 125.721 and 129.9955
315.0,4.0,0.1524,71.3,0.00214345,between 120.191 and 125.721
6300.0,15.4,0.1524,71.3,0.0337792,between 120.191 and 125.721
1000.0,0.0,0.1524,71.3,0.00172668,between 125.721 and 129.9955
2500.0,22.2,0.1016,39.6,0.02178905,between 120.191 and 125.721
630.0,10.4,0.1524,71.3,0.0124596,between 125.721 and 129.9955
6300.0,8.4,0.1524,55.5,0.00592927,between 120.191 and 125.721
12500.0,9.9,0.1524,71.3,0.0193001,less than 120.191
1250.0,5.3,0.1016,39.6,0.0123481,between 125.721 and 129.9955
