bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
2,1.0,1070.0,189486.0,1.0,0,0,3,6,1070.0,0.0,1942.0,0.0,98077,47.7199,-122.085,1970.0,60548.0,2014,7,22,less than 321950.0
3,2.0,1590.0,8670.0,1.0,0,0,3,7,1590.0,0.0,1994.0,0.0,98042,47.3725,-122.073,1590.0,9253.0,2014,7,18,less than 321950.0
5,3.75,4170.0,8142.0,2.0,0,2,3,10,4170.0,0.0,2006.0,0.0,98056,47.5354,-122.181,3030.0,7980.0,2015,3,17,greater than 645000.0
2,1.0,1140.0,5650.0,1.0,0,1,3,6,980.0,160.0,1920.0,0.0,98116,47.5634,-122.391,1220.0,5700.0,2014,9,10,between 321950.0 and 450000.0
2,1.0,700.0,8100.0,1.0,0,0,3,6,700.0,0.0,1949.0,0.0,98155,47.7492,-122.311,1230.0,8100.0,2014,11,17,less than 321950.0
3,1.75,1340.0,196020.0,1.0,0,0,4,7,1340.0,0.0,1987.0,0.0,98010,47.2931,-121.992,2250.0,232230.0,2015,2,9,between 321950.0 and 450000.0
4,2.25,2530.0,9200.0,1.0,0,0,5,9,1570.0,960.0,1976.0,0.0,98006,47.5612,-122.152,3030.0,9400.0,2014,5,23,greater than 645000.0
3,3.0,2390.0,8993.0,2.0,0,0,3,8,1680.0,710.0,1988.0,0.0,98003,47.3532,-122.306,1820.0,10362.0,2015,4,22,less than 321950.0
4,3.5,3310.0,4684.0,2.0,0,0,3,9,2290.0,1020.0,2014.0,0.0,98116,47.579,-122.389,1850.0,4750.0,2014,10,14,greater than 645000.0
4,2.0,2100.0,4857.0,2.0,0,0,3,8,2100.0,0.0,1965.0,1984.0,98155,47.7521,-122.279,1450.0,5965.0,2014,6,26,between 321950.0 and 450000.0
3,2.0,2130.0,4000.0,2.0,0,0,3,7,2130.0,0.0,1908.0,0.0,98115,47.6741,-122.323,2010.0,4000.0,2014,8,20,greater than 645000.0
2,2.5,1310.0,2915.0,2.0,0,0,3,8,1310.0,0.0,1999.0,0.0,98059,47.4911,-122.154,1310.0,3425.0,2015,4,29,between 321950.0 and 450000.0
3,3.25,4220.0,41300.0,1.0,1,4,4,11,2460.0,1760.0,1958.0,1987.0,98008,47.6083,-122.11,3810.0,30401.0,2014,12,30,greater than 645000.0
3,3.25,1876.0,1531.0,3.0,0,0,3,9,1876.0,0.0,2009.0,0.0,98115,47.6864,-122.265,1876.0,1533.0,2015,5,1,between 450000.0 and 645000.0
4,2.5,3090.0,9238.0,1.0,0,3,4,8,1680.0,1410.0,1967.0,0.0,98006,47.5654,-122.163,2690.0,8500.0,2015,2,10,greater than 645000.0
3,2.25,1460.0,968.0,2.0,0,0,3,7,1140.0,320.0,2003.0,0.0,98199,47.6601,-122.4,1460.0,1531.0,2014,12,2,between 321950.0 and 450000.0
3,2.0,2130.0,35169.0,1.0,0,0,4,8,2130.0,0.0,1989.0,0.0,98072,47.7489,-122.123,2860.0,43560.0,2014,5,26,greater than 645000.0
4,2.5,2910.0,4356.0,3.0,0,0,3,8,2910.0,0.0,2010.0,0.0,98034,47.6705,-122.146,2840.0,4181.0,2015,5,5,greater than 645000.0
5,5.0,5450.0,20412.0,2.0,0,0,3,11,5450.0,0.0,2014.0,0.0,98039,47.6209,-122.237,3160.0,17825.0,2014,10,7,greater than 645000.0
3,2.5,2200.0,7350.0,1.0,0,0,5,8,1570.0,630.0,1988.0,0.0,98058,47.4395,-122.161,2350.0,7557.0,2014,5,4,between 321950.0 and 450000.0
3,1.0,1290.0,4720.0,1.0,0,0,3,6,790.0,500.0,1948.0,0.0,98106,47.5186,-122.358,1110.0,4720.0,2015,2,4,less than 321950.0
3,2.5,3530.0,9753.0,2.0,0,0,3,10,3530.0,0.0,1997.0,0.0,98006,47.5539,-122.103,3220.0,9234.0,2014,8,28,greater than 645000.0
4,2.0,2070.0,9822.0,1.0,0,0,5,7,2070.0,0.0,1955.0,0.0,98006,47.566,-122.14,1300.0,9572.0,2015,4,22,between 450000.0 and 645000.0
