CIC0,SM1_Dz,GATS1i,NdsCH,NdssC,MLOGP,LC50
3.4087029,0.21995337,1.7682718,-0.0028961946,0.0012512002,1.4494932,between 3.15175 and 3.9875
2.4415486,0.59435433,1.223873,0.99521464,-0.0031914786,1.1241341,less than 3.15175
3.0378327,0.44044545,0.8954113,-0.00033264945,0.9919429,3.014043,between 3.15175 and 3.9875
2.4542084,1.013423,1.4248972,-0.00077010127,-0.00078714674,2.9220676,between 3.15175 and 3.9875
2.900507,0.90510404,0.9287546,0.0010383228,1.0048041,2.5700865,greater than 4.9075
2.3851774,0.7797539,1.5299317,1.0778242,-0.0094920285,0.7614962,less than 3.15175
1.5785059,0.41381556,1.6823058,0.00018738573,-0.0024531644,0.028748164,less than 3.15175
2.5765254,0.49032626,1.0739511,0.0014256103,-0.009280876,2.0719213,between 3.15175 and 3.9875
2.850823,0.6166458,1.480999,0.0022896347,0.0008748546,1.2522501,less than 3.15175
3.231113,0.25403804,1.2129376,1.0001575,0.0018251075,2.5293932,between 3.15175 and 3.9875
4.4258785,0.3284096,1.0785192,-0.0009435234,1.986758,4.075979,between 3.9875 and 4.9075
3.8803477,0.15184,1.3813847,-0.0044760243,-0.0023328126,3.8222013,between 3.9875 and 4.9075
4.079715,0.6019748,1.560644,-0.0010347981,2.0070825,3.295811,greater than 4.9075
4.010318,0.7107816,1.9675846,-0.00081977417,0.9952651,2.2502377,greater than 4.9075
2.9992945,0.239794,1.0560735,0.00021451156,-0.010877121,2.0616612,less than 3.15175
4.899934,0.22096826,1.9389731,-0.0010675467,-0.0051849796,2.3663402,between 3.9875 and 4.9075
3.5281515,1.401586,1.1462797,-0.0010993642,-0.0049618413,4.9535937,greater than 4.9075
2.2708068,0.6101317,1.0602654,1.0027728,0.0035509216,0.9050804,less than 3.15175
3.606681,0.73361665,1.2704142,-0.0015519713,-0.00865908,3.9334106,greater than 4.9075
2.115917,0.66901946,1.6986147,1.1521709,-0.0034506158,1.2180808,between 3.15175 and 3.9875
2.2285888,0.21669838,1.5022991,1.0015098,1.0054622,0.7777204,between 3.15175 and 3.9875
2.9571145,0.22210214,0.8758222,-0.00087107526,0.9913449,2.421305,between 3.9875 and 4.9075
2.9184632,0.38491938,1.1880125,-0.0009952963,-0.0018044943,1.6428868,between 3.15175 and 3.9875
3.5952299,0.21788463,1.829029,-0.0010261699,-0.00879662,2.6190548,between 3.9875 and 4.9075
3.7679722,0.320688,1.2314377,1.0014513,-0.020553175,3.2579525,between 3.15175 and 3.9875
2.9010181,0.81349164,1.1727073,1.0057294,4.2494907,2.7555358,greater than 4.9075
3.2172184,0.32051817,1.4475074,0.0010396577,1.003508,1.7411108,between 3.9875 and 4.9075
3.378444,0.22312285,1.2143894,0.0004885135,-0.004233958,2.6102102,between 3.15175 and 3.9875
3.3915095,0.13595521,1.0853906,1.0118674,1.0027568,4.185118,between 3.9875 and 4.9075
2.373241,1.0566536,1.4827383,-0.0031160156,-0.0018298505,2.0704696,between 3.9875 and 4.9075
3.1527085,0.38282853,1.777476,0.0005618784,0.00027459976,1.3273683,between 3.9875 and 4.9075
2.8239143,0.6307013,1.0060189,-0.0012109195,-0.0078948485,1.4014299,between 3.15175 and 3.9875
3.7145488,0.09145941,2.0168483,0.9837626,-0.0020979294,2.1365366,between 3.9875 and 4.9075
2.6562872,1.0089343,0.71518254,0.00028926847,-0.0033062468,3.998595,between 3.9875 and 4.9075
2.6220365,0.57071346,1.6437924,-0.00023868517,-0.0037500027,0.079018466,less than 3.15175
2.307355,0.61840856,1.9374824,5.8263897e-05,-0.012048675,1.2674031,less than 3.15175
2.0414689,0.56483954,1.1196631,-0.0014077694,0.0039441967,1.0705788,less than 3.15175
4.007003,0.214712,0.8746331,1.201574,2.0026765,4.053514,between 3.9875 and 4.9075
3.6398287,0.22868192,1.0159217,0.00394537,-0.0023882668,3.0943954,greater than 4.9075
3.1878138,0.6054468,1.4193118,0.0027555106,0.00081558,2.434545,between 3.15175 and 3.9875
3.7936177,0.2242268,1.8688412,0.9978876,0.0035538643,2.6476703,between 3.9875 and 4.9075
3.1376157,0.23289692,1.2416089,0.0014133443,0.993876,3.6561358,between 3.9875 and 4.9075
3.352501,0.22108538,1.7830505,0.0013890596,0.0012160419,1.8584827,between 3.15175 and 3.9875
