age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
31,188,83,Germany,70,76,58,41,65,67,53,67,62,56,67,70,65,66,68,64,78,60,61,14,16,11,12,10,between 3000.0 and 8000.0
20,181,74,Italy,66,71,52,36,61,65,49,62,58,51,64,67,66,65,66,63,75,58,59,10,12,11,11,8,between 3000.0 and 8000.0
28,186,79,France,72,78,59,43,67,69,55,69,64,58,68,71,66,67,69,65,78,61,62,12,14,11,14,9,greater than 8000.0
24,183,76,Portugal,67,72,54,38,63,66,51,64,60,54,65,68,65,65,66,63,76,59,60,10,12,11,10,13,between 1000.0 and 3000.0
26,185,78,Spain,69,74,56,40,65,67,53,66,62,56,66,69,65,66,67,64,77,60,61,10,14,10,12,8,between 3000.0 and 8000.0
19,180,73,Argentina,64,69,49,35,60,64,47,61,55,49,62,65,68,66,67,60,75,56,57,8,10,12,9,12,between 1000.0 and 3000.0
18,184,77,Germany,65,70,51,34,61,65,50,62,58,52,63,66,67,66,67,62,74,58,59,14,12,13,8,11,between 1000.0 and 3000.0
25,182,75,Brazil,70,76,58,42,66,68,54,68,63,57,67,70,66,67,69,65,77,60,61,12,12,13,10,14,between 3000.0 and 8000.0
21,181,74,France,68,73,54,37,63,66,52,64,60,55,64,67,66,66,67,63,75,59,60,10,14,10,14,8,between 1000.0 and 3000.0
22,185,79,England,71,78,59,44,67,69,56,69,64,59,68,71,65,66,68,65,78,61,62,10,14,12,10,13,greater than 8000.0
30,187,80,Italy,67,72,53,36,62,65,51,63,59,53,64,67,64,65,66,63,76,59,60,12,10,13,8,12,between 3000.0 and 8000.0
27,186,79,Portugal,69,74,56,40,65,67,54,66,62,56,66,69,65,66,67,64,77,60,61,12,12,13,8,14,between 1000.0 and 3000.0
23,184,77,Germany,65,70,52,35,61,65,51,62,58,52,63,66,67,66,67,62,75,58,59,14,14,12,10,11,between 3000.0 and 8000.0
20,182,75,Brazil,69,75,57,41,65,67,55,67,63,57,66,69,66,67,68,65,77,60,61,10,12,13,10,14,between 3000.0 and 8000.0
31,188,83,Spain,70,76,58,43,66,68,56,68,64,59,67,70,65,66,68,65,78,61,62,10,14,11,14,8,greater than 8000.0
26,185,78,England,68,73,54,38,64,66,53,65,61,55,65,68,66,66,67,64,76,59,60,12,10,13,9,13,between 1000.0 and 3000.0
24,183,76,Portugal,67,72,53,36,63,65,51,63,60,53,64,67,65,65,66,63,76,59,60,12,12,11,11,8,between 3000.0 and 8000.0
19,180,73,Argentina,64,69,49,35,60,64,48,61,55,49,62,65,68,66,67,60,75,56,57,8,10,12,9,12,between 1000.0 and 3000.0
25,184,77,France,70,76,58,43,66,68,55,68,64,58,67,70,66,67,69,65,78,60,61,14,14,11,14,9,greater than 8000.0
30,187,80,Germany,67,71,53,32,62,65,52,63,60,53,64,67,65,65,66,63,76,59,60,10,12,13,8,13,between 1000.0 and 3000.0
21,181,74,Italy,66,70,52,35,61,64,51,62,58,51,62,65,67,66,67,62,74,58,59,8,10,12,9,12,between 1000.0 and 3000.0
28,186,79,Spain,69,74,56,40,65,67,54,66,62,56,66,69,65,66,67,64,77,60,61,10,14,10,12,8,between 1000.0 and 3000.0
32,189,84,England,71,78,59,44,67,69,57,69,64,59,68,71,65,66,68,65,78,61,62,12,12,13,10,14,between 3000.0 and 8000.0
22,185,79,Portugal,68,73,54,37,64,66,53,65,61,55,64,67,66,66,67,63,75,59,60,12,10,13,8,13,between 1000.0 and 3000.0
27,186,79,Germany,69,74,55,39,65,67,54,66,62,56,66,69,65,66,67,64,77,60,61,14,14,11,12,9,greater than 8000.0
23,184,77,France,66,71,52,35,62,65,52,63,60,53,64,67,65,65,66,63,76,59,60,10,12,11,11,8,between 3000.0 and 8000.0
20,182,75,Brazil,70,75,58,42,66,68,56,68,64,58,67,70,66,67,69,65,78,60,61,10,12,13,9,14,between 3000.0 and 8000.0
18,184,77,Spain,64,69,50,34,61,64,50,61,57,51,62,65,67,66,67,61,75,58,59,8,10,12,8,12,between 1000.0 and 3000.0
25,183,76,Italy,68,72,54,38,64,66,54,64,61,55,64,67,65,65,66,63,76,59,60,12,10,13,8,13,between 1000.0 and 3000.0
29,187,80,Portugal,67,72,53,36,63,65,52,63,60,53,64,67,65,65,66,63,76,59,60,10,14,10,12,8,between 3000.0 and 8000.0
26,185,78,Germany,69,74,56,40,65,67,55,66,63,56,66,69,65,66,67,64,77,60,61,14,14,11,12,9,greater than 8000.0
30,188,83,England,70,76,58,43,66,68,57,68,64,59,67,70,66,67,69,65,78,61,62,10,12,13,10,14,between 3000.0 and 8000.0
24,183,76,France,67,72,54,37,64,66,54,64,61,55,64,67,65,65,66,63,76,59,60,12,10,13,8,13,between 1000.0 and 3000.0
19,180,73,Argentina,64,69,50,35,60,64,49,61,56,49,62,65,68,66,67,60,75,56,57,8,10,12,9,12,between 1000.0 and 3000.0
31,189,84,Spain,71,78,59,44,67,69,58,69,65,60,68,71,65,66,68,65,78,61,62,12,14,11,14,9,greater than 8000.0
21,181,74,Brazil,66,70,52,35,61,64,52,62,59,52,63,66,67,66,67,62,75,58,59,10,12,11,11,8,between 3000.0 and 8000.0
32,190,85,Germany,70,77,57,42,66,68,57,68,65,60,67,70,66,67,69,65,79,61,62,10,14,11,14,8,greater than 8000.0
27,186,79,Italy,68,72,54,37,64,65,55,64,62,55,64,67,65,65,66,63,77,60,61,10,12,13,8,13,between 1000.0 and 3000.0
20,184,77,Portugal,65,70,51,35,61,64,52,62,59,52,63,66,67,66,67,62,76,58,59,12,10,12,9,12,between 1000.0 and 3000.0
18,183,76,France,63,68,49,33,60,63,51,61,57,51,62,65,68,66,67,60,75,57,58,8,10,12,8,12,between 1000.0 and 3000.0
29,187,80,England,69,74,56,39,65,66,56,65,63,56,65,68,65,65,66,63,78,60,61,14,14,10,14,8,greater than 8000.0
25,185,78,Spain,68,72,54,37,64,65,55,64,62,55,64,67,65,65,66,63,77,60,61,10,12,11,12,8,between 1000.0 and 3000.0
22,184,77,Germany,66,70,52,35,61,64,53,62,60,53,63,66,67,66,67,62,76,58,59,10,12,11,11,8,between 3000.0 and 8000.0
28,186,79,Italy,69,73,55,38,64,65,55,64,62,55,64,67,65,65,66,63,77,60,61,12,10,13,8,13,between 1000.0 and 3000.0
23,183,76,Portugal,67,71,53,36,62,64,54,63,61,54,63,66,66,65,66,62,76,59,60,10,14,10,12,8,between 3000.0 and 8000.0
30,188,83,France,70,76,58,42,66,67,58,66,64,59,66,69,65,66,68,64,79,61,62,14,14,11,14,9,greater than 8000.0
26,185,78,England,68,72,54,37,64,65,56,64,62,55,64,67,65,65,66,63,78,60,61,12,10,13,8,13,between 1000.0 and 3000.0
19,180,73,Argentina,64,69,50,35,60,64,50,61,57,49,62,65,68,66,67,60,75,56,57,8,10,12,9,12,between 1000.0 and 3000.0
32,190,85,Spain,71,78,59,44,67,69,60,69,65,61,68,71,65,66,68,65,79,61,62,10,14,11,14,8,greater than 8000.0
24,183,76,Germany,67,71,53,36,62,64,54,63,61,54,63,66,66,65,66,62,77,59,60,12,10,13,8,13,between 1000.0 and 3000.0
