age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
25,187,83,Argentina,74,78,70,65,66,72,62,74,68,56,71,74,72,72,72,71,67,72,73,12,9,9,12,10,greater than 8000.0
33,184,80,Germany,68,71,61,57,66,66,55,65,61,49,64,65,63,64,63,62,60,63,64,13,8,13,10,10,greater than 8000.0
22,191,86,England,79,83,76,69,64,78,68,80,74,59,77,80,77,78,78,77,71,77,78,9,14,8,12,12,greater than 8000.0
20,183,78,France,76,80,73,66,61,75,65,78,71,56,75,79,76,76,77,75,68,76,77,11,9,13,9,12,greater than 8000.0
31,190,84,United States,73,76,67,62,66,70,59,70,65,53,69,71,69,69,70,68,66,69,70,10,12,8,11,11,greater than 8000.0
27,188,83,Japan,71,74,65,61,67,69,58,69,65,51,68,69,68,68,68,67,64,68,69,8,16,10,14,10,greater than 8000.0
23,186,82,Brazil,77,81,74,68,64,75,67,78,72,59,75,79,75,75,76,75,70,75,76,10,10,9,11,10,greater than 8000.0
37,185,81,Poland,67,70,60,56,66,65,54,65,61,49,64,65,63,65,64,63,61,64,65,14,10,6,11,9,greater than 8000.0
29,189,85,Denmark,72,75,67,62,66,70,59,70,65,53,69,71,69,69,70,68,65,69,70,9,12,8,12,10,greater than 8000.0
18,182,77,Portugal,75,79,72,67,63,73,65,76,71,58,73,76,74,74,74,73,69,74,75,10,9,13,9,11,greater than 8000.0
34,187,83,Czech Republic,69,72,62,58,66,66,56,66,62,50,65,66,65,66,65,64,62,65,66,13,14,7,12,10,greater than 8000.0
19,184,79,Republic of Ireland,71,73,66,61,65,68,58,69,64,52,68,69,67,68,67,66,63,67,68,12,16,10,12,11,greater than 8000.0
36,186,82,Argentina,70,73,64,60,67,67,58,67,64,51,66,67,66,66,66,65,63,66,67,11,10,8,10,11,greater than 8000.0
24,190,84,United States,76,80,72,66,63,74,65,77,71,57,74,77,74,74,75,74,70,74,75,10,14,8,13,10,greater than 8000.0
30,189,85,Colombia,73,76,68,63,67,70,61,71,66,54,69,71,69,70,69,68,66,69,70,13,9,8,11,11,greater than 8000.0
21,185,81,Spain,78,82,75,69,65,76,67,79,73,60,76,79,77,78,77,77,72,77,78,8,14,10,10,12,greater than 8000.0
28,188,84,China PR,70,73,63,59,67,68,56,67,63,50,66,67,65,66,66,65,62,65,66,14,10,7,13,9,greater than 8000.0
25,187,83,Argentina,74,78,70,65,66,72,62,74,69,56,71,74,72,72,72,71,67,72,73,12,9,9,12,10,greater than 8000.0
33,184,80,Germany,68,71,61,57,66,66,55,65,61,49,64,65,63,64,63,62,60,63,64,13,8,13,10,10,greater than 8000.0
22,191,86,England,79,83,76,69,64,78,68,80,74,59,77,80,77,78,78,77,71,77,78,9,14,8,12,12,greater than 8000.0
20,183,78,France,76,80,73,66,61,75,65,78,71,56,75,79,76,76,77,75,68,76,77,11,9,13,9,12,greater than 8000.0
31,190,84,United States,73,76,67,62,66,70,59,70,65,53,69,71,69,69,70,68,66,69,70,10,12,8,11,11,greater than 8000.0
27,188,83,Japan,71,74,65,61,67,69,58,69,65,51,68,69,68,68,68,67,64,68,69,8,16,10,14,10,greater than 8000.0
23,186,82,Brazil,77,81,74,68,64,75,67,78,72,59,75,79,75,75,76,75,70,75,76,10,10,9,11,10,greater than 8000.0
