age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
33,188,82,Spain,73,78,68,68,63,73,63,74,68,63,68,74,80,85,80,75,80,60,60,7,10,11,9,14,greater than 8000.0
20,177,71,Brazil,67,74,61,61,56,67,56,69,61,56,61,69,75,80,75,65,75,55,55,5,8,15,8,10,between 1000.0 and 3000.0
35,190,84,France,74,79,69,69,64,74,64,75,69,64,69,75,80,85,80,75,80,60,60,14,9,14,11,7,greater than 8000.0
34,191,85,Italy,75,80,70,70,65,75,65,76,70,65,70,76,80,85,80,75,80,60,60,16,8,10,15,12,greater than 8000.0
24,185,80,Portugal,70,76,65,65,60,70,60,72,65,60,65,72,75,80,75,70,75,60,60,15,7,13,10,14,between 3000.0 and 8000.0
19,181,73,Argentina,68,75,62,62,57,68,57,70,62,57,62,70,80,80,80,70,80,55,55,6,14,8,14,5,between 1000.0 and 3000.0
36,192,86,Germany,75,80,70,70,65,75,65,76,70,65,70,76,80,85,80,75,80,60,60,9,10,9,16,9,greater than 8000.0
28,186,81,France,71,76,66,66,61,71,61,72,66,61,66,72,75,80,75,70,75,60,60,13,7,12,8,11,between 3000.0 and 8000.0
22,180,75,England,69,75,63,63,58,69,58,70,63,58,63,70,80,80,80,70,80,60,60,5,8,16,10,7,greater than 8000.0
21,184,79,Italy,70,76,65,65,60,70,60,72,65,60,65,72,75,80,75,65,75,55,55,15,9,13,9,14,between 3000.0 and 8000.0
38,193,87,Portugal,76,81,71,71,66,76,66,77,71,66,71,77,80,85,80,75,80,60,60,8,16,11,7,15,greater than 8000.0
25,188,83,Spain,72,77,67,67,62,72,62,73,67,62,67,73,75,80,75,70,75,60,60,16,7,8,16,10,greater than 8000.0
26,187,82,Argentina,71,76,66,66,61,71,61,72,66,61,66,72,80,80,80,70,80,60,60,9,14,12,11,8,greater than 8000.0
30,189,84,France,73,78,68,68,63,73,63,74,68,63,68,74,75,80,75,70,75,60,60,7,8,15,10,13,between 3000.0 and 8000.0
23,182,77,Germany,69,75,63,63,58,69,58,70,63,58,63,70,80,80,80,65,80,55,55,14,10,10,12,7,greater than 8000.0
37,194,88,Italy,76,81,70,70,65,76,65,77,70,65,70,77,80,85,80,75,80,60,60,6,16,16,9,14,greater than 8000.0
27,190,85,Portugal,73,78,68,68,63,73,63,74,68,63,68,74,75,80,75,70,75,60,60,15,7,11,14,8,between 3000.0 and 8000.0
32,191,86,Spain,74,79,69,69,64,74,64,75,69,64,69,75,80,85,80,75,80,60,60,10,14,8,16,12,greater than 8000.0
29,188,83,Argentina,72,77,67,67,62,72,62,73,67,62,67,73,75,80,75,70,75,60,60,14,8,12,10,14,between 3000.0 and 8000.0
20,183,78,France,69,75,63,63,58,69,58,70,63,58,63,70,80,80,80,65,80,55,55,5,10,10,9,13,greater than 8000.0
31,189,84,Germany,73,78,68,68,63,73,63,74,68,63,68,74,75,80,75,70,75,60,60,16,7,15,11,8,greater than 8000.0
24,186,80,Italy,70,76,65,65,60,70,60,72,65,60,65,72,80,85,80,70,80,60,60,8,16,12,7,10,greater than 8000.0
33,192,87,Portugal,74,79,69,69,64,74,64,75,69,64,69,75,75,80,75,70,75,60,60,7,14,8,16,14,between 3000.0 and 8000.0
18,179,72,Argentina,66,73,60,60,55,66,55,68,60,55,60,68,75,80,75,65,75,55,55,6,12,10,12,5,between 1000.0 and 3000.0
34,190,85,Spain,73,78,67,67,62,73,62,73,67,62,67,73,80,80,80,70,80,60,60,9,8,14,9,16,greater than 8000.0
19,180,73,France,67,74,61,61,56,67,56,69,61,56,61,69,75,80,75,65,75,55,55,13,10,8,14,7,between 3000.0 and 8000.0
35,191,86,Italy,74,79,68,68,63,74,63,75,68,63,68,75,75,80,75,70,75,60,60,7,12,12,7,11,greater than 8000.0
28,187,82,Portugal,71,76,66,66,61,71,61,72,66,61,66,72,80,80,80,70,80,60,60,16,7,16,10,8,greater than 8000.0
30,189,84,Germany,72,77,67,67,62,72,62,73,67,62,67,73,75,80,75,70,75,60,60,10,10,14,9,12,between 3000.0 and 8000.0
22,184,79,Argentina,69,75,63,63,58,69,58,70,63,58,63,70,80,80,80,65,80,55,55,5,16,10,8,14,greater than 8000.0
25,186,80,France,70,76,65,65,60,70,60,72,65,60,65,72,75,80,75,65,75,60,60,14,8,8,16,13,between 3000.0 and 8000.0
36,192,86,Italy,75,80,70,70,65,75,65,76,70,65,70,76,80,85,80,75,80,60,60,8,12,10,15,11,greater than 8000.0
27,188,83,Portugal,71,76,66,66,61,71,61,72,66,61,66,72,75,80,75,70,75,60,60,9,10,9,14,7,between 3000.0 and 8000.0
23,181,75,Germany,68,74,62,62,57,68,57,70,62,57,62,70,80,80,80,65,80,55,55,13,16,8,10,16,greater than 8000.0
26,185,79,Spain,69,75,64,64,59,69,59,71,64,59,64,71,75,80,75,65,75,60,60,7,8,16,12,8,between 3000.0 and 8000.0
21,183,77,England,68,74,61,61,56,68,56,69,61,56,61,69,80,80,80,65,80,55,55,15,9,13,9,10,between 1000.0 and 3000.0
37,193,87,Argentina,76,81,71,71,66,76,66,77,71,66,71,77,80,85,80,75,80,60,60,14,7,15,11,14,greater than 8000.0
31,189,84,France,72,77,67,67,62,72,62,73,67,62,67,73,75,80,75,70,75,60,60,5,10,12,7,13,between 3000.0 and 8000.0
24,187,82,Italy,70,76,65,65,60,70,65,72,65,60,65,72,75,80,75,65,75,55,55,8,14,10,16,9,greater than 8000.0
38,194,88,Portugal,77,82,72,72,67,77,67,78,72,67,72,78,80,85,80,75,80,60,60,7,16,12,7,16,greater than 8000.0
32,190,85,Germany,73,78,68,68,63,73,63,74,68,63,68,74,75,80,75,70,75,60,60,9,8,14,9,15,between 3000.0 and 8000.0
20,182,76,England,67,74,62,62,57,67,57,70,62,57,62,70,80,80,80,65,80,55,55,16,7,10,14,5,between 1000.0 and 3000.0
33,191,86,Spain,74,79,69,69,64,74,64,75,69,64,69,75,75,80,75,70,75,60,60,13,10,8,16,7,greater than 8000.0
34,192,87,Argentina,75,80,70,70,65,75,65,76,70,65,70,76,80,85,80,75,80,60,60,10,12,12,15,8,greater than 8000.0
18,179,72,France,66,73,60,60,55,66,55,68,60,55,60,68,75,80,75,65,75,55,55,6,8,16,8,14,greater than 8000.0
35,193,88,Italy,76,81,71,71,66,76,66,77,71,66,71,77,75,80,75,70,75,60,60,14,9,10,11,16,between 3000.0 and 8000.0
29,189,84,Portugal,72,77,67,67,62,72,62,73,67,62,67,73,75,80,75,70,75,60,60,8,14,12,9,7,between 3000.0 and 8000.0
19,180,73,Germany,67,74,61,61,56,67,56,69,61,56,61,69,80,80,80,65,80,55,55,15,7,8,14,6,greater than 8000.0
28,188,83,Spain,71,76,66,66,61,71,61,72,66,61,66,72,75,80,75,65,75,60,60,5,8,14,10,7,greater than 8000.0
36,194,89,Argentina,77,82,72,72,67,77,67,78,72,67,72,78,80,85,80,75,80,60,60,16,7,8,16,14,greater than 8000.0
25,186,80,France,69,75,64,64,59,69,59,71,64,59,64,71,75,80,75,65,75,60,60,7,16,10,7,12,between 3000.0 and 8000.0
38,195,90,Italy,78,83,73,73,68,78,68,79,73,68,73,79,80,85,80,75,80,60,60,8,12,12,9,10,greater than 8000.0
22,184,78,England,68,74,62,62,57,68,57,70,62,57,62,70,75,80,75,65,75,55,55,9,14,8,16,5,between 1000.0 and 3000.0
30,190,85,Germany,72,77,67,67,62,72,62,73,67,62,67,73,75,80,75,70,75,60,60,15,10,14,11,7,greater than 8000.0
37,196,91,Portugal,79,84,74,74,69,79,69,80,74,69,74,80,80,85,80,75,80,60,60,6,16,8,15,16,greater than 8000.0
23,185,81,Spain,70,76,65,65,60,70,65,72,65,60,65,72,75,80,75,65,75,55,55,14,7,12,14,8,between 3000.0 and 8000.0
39,197,92,Argentina,80,85,75,75,70,80,70,81,75,70,75,81,80,85,80,75,80,60,60,7,10,16,9,12,greater than 8000.0
26,187,82,France,70,76,66,66,61,70,61,72,66,61,66,72,75,80,75,65,75,60,60,5,14,10,16,9,greater than 8000.0
27,188,83,Italy,71,77,67,67,62,71,62,73,67,62,67,73,75,80,75,65,75,60,60,16,7,14,11,10,between 3000.0 and 8000.0
40,198,94,Portugal,81,86,76,76,71,81,71,82,76,71,76,82,80,85,80,75,80,60,60,10,16,12,7,15,greater than 8000.0
24,186,80,Germany,69,75,64,64,59,69,59,71,64,59,64,71,80,80,80,65,80,55,55,14,7,10,16,7,between 3000.0 and 8000.0
41,199,95,Spain,82,87,77,77,72,82,72,83,77,72,77,83,80,85,80,75,80,60,60,8,8,16,10,16,greater than 8000.0
31,191,86,England,73,78,68,68,63,73,63,74,68,63,68,74,75,80,75,65,75,60,60,13,14,8,14,11,between 3000.0 and 8000.0
42,200,96,Argentina,83,88,78,78,73,83,73,84,78,73,78,84,80,85,80,75,80,60,60,6,16,10,7,16,greater than 8000.0
43,201,97,France,84,89,79,79,74,84,74,85,79,74,79,85,80,85,80,75,80,60,60,7,12,16,11,8,greater than 8000.0
24,182,74,Denmark,65,72,51,44,60,64,38,58,63,42,52,64,70,75,74,60,72,55,59,9,11,10,14,12,between 3000.0 and 8000.0
28,181,75,Spain,72,76,67,65,66,68,56,69,64,54,68,69,59,68,73,70,69,63,66,12,8,14,12,10,between 3000.0 and 8000.0
26,188,78,Portugal,68,74,59,53,58,66,51,62,59,49,65,66,73,75,72,64,72,64,66,11,13,10,9,8,between 3000.0 and 8000.0
29,184,76,Italy,69,73,64,60,61,67,59,65,63,56,66,67,60,69,76,66,67,59,64,7,12,9,10,14,between 1000.0 and 3000.0
27,183,77,Germany,73,79,70,67,69,72,66,70,69,62,72,71,67,76,77,72,70,69,66,15,11,12,9,6,between 3000.0 and 8000.0
30,186,79,France,71,77,66,63,67,70,64,67,66,60,69,70,63,74,79,69,68,62,69,14,8,10,14,7,between 3000.0 and 8000.0
25,187,80,England,74,80,72,68,70,74,67,71,70,65,73,73,69,77,80,73,71,64,70,12,9,14,13,11,between 3000.0 and 8000.0
22,185,75,Japan,66,72,61,57,62,65,58,63,61,54,64,65,65,72,75,66,64,61,65,10,13,8,8,14,between 1000.0 and 3000.0
32,189,81,China PR,75,80,73,69,72,75,69,72,71,67,73,74,66,79,82,75,72,65,69,11,12,9,13,10,between 3000.0 and 8000.0
28,182,76,Argentina,67,73,63,60,64,67,61,65,63,57,66,67,62,73,76,67,66,63,67,9,10,12,14,6,between 1000.0 and 3000.0
29,186,79,Spain,72,78,69,66,68,71,65,68,67,63,69,70,64,78,80,70,68,66,69,14,13,11,12,8,between 3000.0 and 8000.0
26,184,77,Denmark,68,73,65,62,66,68,63,66,65,59,67,68,61,75,78,68,67,63,68,7,12,10,13,9,between 3000.0 and 8000.0
24,183,75,Portugal,65,71,61,58,63,65,60,64,62,55,65,66,63,73,76,65,65,62,66,13,8,11,12,10,between 1000.0 and 3000.0
31,188,80,Italy,73,79,70,67,69,72,66,69,68,65,70,71,65,79,81,72,69,67,70,10,14,9,8,15,between 3000.0 and 8000.0
27,185,78,Germany,69,75,66,63,67,69,64,67,66,61,68,69,62,77,80,68,67,66,69,12,10,13,14,7,between 3000.0 and 8000.0
30,187,79,France,72,78,69,66,68,71,65,69,68,65,70,70,66,78,82,70,69,68,70,14,13,9,10,11,between 3000.0 and 8000.0
25,186,80,England,74,80,72,68,70,74,67,71,70,67,72,73,67,80,83,73,71,69,72,8,13,14,12,9,between 3000.0 and 8000.0
23,184,76,Japan,67,72,64,61,65,67,62,65,64,59,66,67,63,75,79,67,66,63,67,11,10,11,11,13,between 1000.0 and 3000.0
29,189,81,China PR,75,82,72,68,70,74,67,70,69,67,71,72,65,81,84,72,70,69,71,10,14,10,13,8,between 3000.0 and 8000.0
28,183,77,Argentina,69,75,67,64,67,69,64,68,67,63,69,70,64,78,81,69,68,67,70,9,12,12,10,14,between 1000.0 and 3000.0
26,187,79,Spain,72,79,69,66,68,71,65,69,68,66,70,70,66,80,83,70,69,69,70,14,10,11,14,7,between 3000.0 and 8000.0
24,186,78,Denmark,68,74,65,62,66,68,61,66,65,62,67,68,63,76,80,68,67,66,68,7,11,13,13,10,between 3000.0 and 8000.0
31,189,80,Portugal,73,80,70,67,69,72,66,69,68,68,70,71,67,81,84,71,69,71,70,13,10,12,11,9,between 3000.0 and 8000.0
27,188,79,Italy,70,76,67,64,68,70,65,68,67,65,69,70,64,80,83,70,68,69,70,10,14,9,13,8,between 3000.0 and 8000.0
30,190,81,Germany,74,81,72,69,70,73,67,70,69,69,71,72,68,82,85,72,70,71,72,12,11,10,14,7,between 3000.0 and 8000.0
25,191,82,France,75,82,73,70,71,74,68,71,70,70,72,73,69,84,86,73,71,72,73,14,13,9,10,15,between 3000.0 and 8000.0
23,192,83,England,76,83,74,71,72,75,69,73,72,71,74,74,70,85,87,74,72,74,74,11,12,14,12,9,between 3000.0 and 8000.0
29,193,84,China PR,77,84,75,72,73,76,70,74,73,72,75,75,71,86,88,75,73,75,75,8,13,10,11,16,between 3000.0 and 8000.0
28,194,85,Japan,78,85,76,73,74,77,71,75,74,73,76,76,72,87,89,76,74,76,76,15,8,12,14,10,between 3000.0 and 8000.0
26,195,86,Argentina,79,86,77,74,75,78,72,76,75,74,77,77,73,88,90,77,75,77,77,14,12,13,10,8,between 3000.0 and 8000.0
24,196,87,Spain,80,87,78,75,76,79,73,77,76,75,78,78,74,89,91,78,76,78,78,7,14,9,13,11,between 3000.0 and 8000.0
31,197,88,Denmark,81,88,79,76,77,80,74,78,77,76,79,79,75,90,92,79,77,79,79,13,8,14,10,14,between 3000.0 and 8000.0
27,198,89,Portugal,82,89,80,77,78,81,75,80,79,77,80,80,76,91,93,80,78,80,80,12,13,11,9,12,between 3000.0 and 8000.0
30,199,90,Italy,83,90,81,78,79,82,76,81,80,78,81,81,77,92,94,81,79,81,81,14,11,12,14,8,between 3000.0 and 8000.0
25,200,91,Germany,84,91,82,79,80,83,77,82,81,79,82,82,78,93,95,82,80,82,82,10,14,15,9,10,between 3000.0 and 8000.0
23,201,92,France,85,92,83,80,81,84,78,83,82,80,83,83,79,94,96,83,81,83,83,8,13,10,11,13,between 3000.0 and 8000.0
29,202,93,England,86,93,84,81,82,85,79,84,83,81,84,84,80,95,97,84,82,84,84,15,8,9,14,16,between 3000.0 and 8000.0
28,203,94,China PR,87,94,85,82,83,86,80,85,84,82,85,85,81,96,98,85,83,85,85,14,13,14,12,11,between 3000.0 and 8000.0
26,204,95,Japan,88,95,86,83,84,87,81,86,85,83,86,86,82,97,99,86,84,86,86,7,12,11,13,10,between 3000.0 and 8000.0
24,205,96,Argentina,89,96,87,84,85,88,82,87,86,84,87,87,83,98,100,87,85,87,87,13,8,12,10,15,between 3000.0 and 8000.0
31,206,97,Spain,90,97,88,85,86,89,83,88,87,85,88,88,84,99,101,88,86,88,88,10,14,9,14,8,between 3000.0 and 8000.0
27,207,98,Denmark,91,98,89,86,87,90,84,89,88,86,89,89,85,100,102,89,87,89,89,12,11,13,9,12,between 3000.0 and 8000.0
30,208,99,Portugal,92,99,90,87,88,91,85,90,89,87,90,90,86,101,103,90,88,90,90,14,13,10,11,16,between 3000.0 and 8000.0
25,209,100,Italy,93,100,91,88,89,92,86,91,90,88,91,91,87,102,104,91,89,91,91,8,10,14,10,11,between 3000.0 and 8000.0
23,210,101,Germany,94,101,92,89,90,93,87,92,91,89,92,92,88,103,105,92,90,92,92,15,14,9,14,15,between 3000.0 and 8000.0
29,211,102,France,95,102,93,90,91,94,88,93,92,90,93,93,89,104,106,93,91,93,93,14,8,12,13,10,between 3000.0 and 8000.0
28,212,103,England,96,103,94,91,92,95,89,94,93,91,94,94,90,105,107,94,92,94,94,7,13,15,12,9,between 3000.0 and 8000.0
26,213,104,China PR,97,104,95,92,93,96,90,95,94,92,95,95,91,106,108,95,93,95,95,13,10,14,11,8,between 3000.0 and 8000.0
24,214,105,Japan,98,105,96,93,94,97,91,96,95,93,96,96,92,107,109,96,94,96,96,12,11,11,14,16,between 3000.0 and 8000.0
