age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
27,186,78,Italy,72,74,64,52,71,72,59,70,63,50,69,71,80,79,84,72,76,73,72,6,8,10,15,13,greater than 8000.0
20,175,70,China PR,60,65,55,40,65,66,50,64,56,43,62,65,71,70,76,67,72,65,66,7,11,10,14,14,between 1000.0 and 3000.0
32,181,74,England,69,72,63,50,69,70,56,68,61,48,67,70,77,76,82,70,75,70,70,14,13,12,14,12,between 1000.0 and 3000.0
29,185,81,Brazil,71,74,65,52,70,71,58,69,62,51,68,70,79,78,83,71,76,72,71,8,9,14,10,15,greater than 8000.0
25,183,80,Germany,68,71,62,48,68,69,54,67,59,45,66,68,74,75,79,69,74,67,68,6,8,11,14,15,greater than 8000.0
30,182,76,France,70,73,64,52,70,71,57,69,62,50,68,70,78,77,82,71,75,72,71,7,9,14,10,13,greater than 8000.0
27,187,78,Portugal,72,74,64,52,71,72,59,70,63,49,69,71,80,79,84,72,76,73,72,15,14,10,15,13,greater than 8000.0
28,185,83,England,70,73,65,52,70,71,58,69,62,50,68,70,76,76,81,71,75,73,72,8,11,9,14,13,greater than 8000.0
31,181,77,Italy,69,72,63,50,69,70,55,68,60,47,67,69,77,76,82,70,75,70,70,14,14,9,14,14,between 1000.0 and 3000.0
21,177,72,Spain,64,68,58,45,65,66,52,64,56,43,62,65,72,71,78,67,72,65,66,7,10,11,13,15,between 1000.0 and 3000.0
29,187,82,Brazil,72,75,66,53,71,72,59,70,63,50,69,71,79,79,83,72,76,73,72,6,8,10,14,16,greater than 8000.0
26,185,81,Germany,69,72,64,50,69,70,56,68,61,47,67,69,78,77,82,70,75,70,70,8,9,14,10,13,greater than 8000.0
30,179,78,Portugal,71,73,65,52,70,71,58,69,62,49,68,70,80,79,84,71,76,72,71,7,9,9,15,10,greater than 8000.0
28,186,80,Italy,70,72,64,50,70,70,56,68,60,46,67,69,77,77,82,70,75,71,70,15,14,11,14,14,between 1000.0 and 3000.0
32,181,75,England,68,70,61,47,67,68,53,66,57,44,64,67,75,76,80,69,73,68,68,14,13,12,13,12,between 1000.0 and 3000.0
25,187,82,Austria,70,72,64,50,69,70,56,68,61,47,67,69,78,77,82,70,75,70,70,8,9,10,15,13,greater than 8000.0
24,184,81,France,69,71,63,48,68,69,54,67,59,45,66,68,77,76,81,69,74,69,69,7,10,14,10,10,greater than 8000.0
20,176,74,China PR,60,64,55,40,64,65,50,63,55,42,61,64,71,70,76,66,72,64,65,7,11,11,14,14,between 1000.0 and 3000.0
22,186,80,Brazil,71,73,65,50,70,70,57,69,62,49,68,70,79,78,83,71,76,71,71,6,9,14,14,10,greater than 8000.0
30,183,79,Germany,68,70,62,47,67,68,53,66,57,44,64,67,76,76,81,69,74,68,68,14,12,12,15,13,between 1000.0 and 3000.0
31,182,76,Italy,69,71,63,48,68,69,54,67,58,45,66,68,77,77,82,70,75,69,70,8,13,9,14,15,greater than 8000.0
29,185,83,Portugal,71,73,65,50,70,71,57,69,61,47,68,70,80,79,84,71,76,71,70,7,9,14,14,13,greater than 8000.0
27,187,81,France,70,72,64,49,69,70,55,68,60,46,67,69,78,77,82,70,75,70,70,15,14,11,14,15,between 1000.0 and 3000.0
26,184,82,Austria,69,71,63,48,68,69,54,67,58,44,66,68,77,76,81,69,74,68,68,6,8,10,15,14,greater than 8000.0
21,177,75,Spain,65,68,59,45,66,67,52,65,56,43,63,66,73,73,79,68,72,66,66,7,10,12,14,14,between 1000.0 and 3000.0
20,178,74,China PR,62,65,57,42,64,65,50,63,55,41,61,64,72,71,77,67,71,64,65,7,10,9,13,13,between 1000.0 and 3000.0
32,186,80,Italy,70,72,64,50,69,70,55,68,59,46,67,69,78,78,83,70,75,70,70,8,11,14,10,14,greater than 8000.0
28,184,81,Portugal,71,73,65,51,70,71,57,69,61,47,68,70,80,79,84,71,76,71,70,7,10,9,15,13,greater than 8000.0
31,185,82,Brazil,72,74,66,52,71,72,59,70,63,50,69,71,79,80,84,72,76,72,71,15,14,12,15,11,greater than 8000.0
25,182,80,Germany,69,71,63,48,68,69,54,67,58,44,66,68,77,77,82,70,74,69,69,14,13,10,14,16,greater than 8000.0
24,187,81,France,71,73,65,50,70,71,56,69,60,46,67,69,78,79,83,70,75,70,70,6,9,9,14,14,greater than 8000.0
29,186,80,Italy,70,72,64,49,69,70,54,68,59,45,67,69,79,78,83,71,76,70,70,8,11,11,15,11,greater than 8000.0
22,184,82,Austria,69,71,64,48,69,70,55,68,58,44,67,69,77,77,82,70,74,69,69,7,10,14,12,10,greater than 8000.0
27,185,81,Portugal,71,73,65,50,70,71,57,69,61,46,68,70,80,79,84,71,76,70,70,15,14,9,15,16,greater than 8000.0
30,183,79,Germany,69,70,63,47,67,68,53,67,57,43,65,67,76,77,81,69,73,68,68,14,13,10,15,13,between 1000.0 and 3000.0
26,182,80,England,68,69,61,45,67,67,52,66,56,42,64,66,75,76,80,68,72,66,66,8,11,12,13,15,between 1000.0 and 3000.0
20,176,72,Spain,60,63,55,40,64,64,48,62,53,40,60,63,70,70,75,65,70,61,62,7,10,9,14,15,between 1000.0 and 3000.0
25,188,82,France,71,72,65,49,69,70,54,68,59,44,66,68,79,78,83,70,74,69,69,6,9,14,14,14,greater than 8000.0
31,186,81,Italy,70,71,64,48,69,69,53,67,58,43,66,67,77,78,82,70,74,69,69,14,14,11,15,13,between 1000.0 and 3000.0
20,185,75,Japan,64,73,49,57,51,60,55,63,51,43,61,66,79,78,75,60,72,20,22,12,14,6,10,7,between 1000.0 and 3000.0
28,180,70,India,70,70,60,62,59,63,58,69,59,48,62,70,73,76,72,64,75,31,29,14,12,8,9,11,greater than 8000.0
22,190,85,Argentina,66,80,52,41,67,64,39,54,47,35,63,63,55,59,51,69,48,72,74,7,10,7,11,8,greater than 8000.0
25,179,75,United States,65,72,64,33,63,66,36,60,53,41,60,65,65,69,70,64,68,58,56,5,8,14,12,13,less than 1000.0
27,176,66,Colombia,74,74,69,71,46,68,56,72,61,56,67,72,84,81,81,65,86,37,33,9,5,14,10,11,between 3000.0 and 8000.0
32,189,80,Switzerland,62,64,52,32,51,49,25,43,48,24,50,49,46,51,50,55,35,66,63,14,16,11,9,7,between 1000.0 and 3000.0
29,187,76,Brazil,68,68,46,70,76,46,63,61,33,44,33,69,65,53,63,71,47,13,20,10,7,6,13,14,between 3000.0 and 8000.0
23,181,71,France,59,67,52,36,53,62,34,56,46,28,60,59,75,75,72,42,75,58,58,6,9,7,10,9,between 1000.0 and 3000.0
24,185,77,Netherlands,61,66,57,28,56,53,35,54,41,30,49,55,71,68,65,50,60,57,58,8,11,8,9,7,between 1000.0 and 3000.0
30,182,72,Germany,54,60,44,63,58,44,45,43,34,27,47,45,50,61,34,53,54,16,11,5,7,15,9,10,less than 1000.0
26,184,73,Spain,63,79,60,67,41,60,50,66,51,42,62,67,64,70,59,60,66,31,34,7,14,8,8,11,less than 1000.0
18,183,78,Russia,56,74,14,7,12,27,6,11,13,14,29,12,31,19,37,46,50,13,12,58,50,58,56,57,less than 1000.0
21,191,88,United States,71,84,50,24,77,71,27,48,36,25,64,61,74,73,68,63,61,76,72,9,7,10,8,9,greater than 8000.0
19,180,73,India,50,66,48,34,44,52,27,52,47,32,51,53,73,75,69,48,71,54,51,4,13,5,7,8,less than 1000.0
35,187,83,Japan,68,70,58,40,63,57,40,45,38,22,42,51,50,43,32,42,52,61,53,8,10,10,10,15,between 3000.0 and 8000.0
20,188,82,Argentina,62,72,31,71,69,55,43,54,50,47,35,64,56,53,58,61,50,26,17,9,8,9,10,7,between 1000.0 and 3000.0
31,179,74,Colombia,67,72,68,60,45,64,49,64,49,38,45,60,75,69,60,52,68,41,34,12,7,11,14,14,between 1000.0 and 3000.0
24,189,78,Switzerland,65,76,44,52,76,60,37,63,40,34,50,59,78,82,79,54,81,18,8,5,14,5,5,13,greater than 8000.0
28,182,69,Spain,69,72,47,35,65,69,35,57,46,45,70,65,43,41,63,67,73,70,68,10,9,7,7,14,between 1000.0 and 3000.0
22,186,80,Germany,60,73,51,61,60,72,58,63,59,49,67,67,60,58,65,65,50,48,49,13,5,13,11,9,between 1000.0 and 3000.0
29,184,77,France,66,71,45,70,76,46,36,53,32,27,46,55,45,44,39,44,43,14,17,7,13,10,11,9,between 1000.0 and 3000.0
27,187,85,Turkey,68,72,58,43,65,67,29,57,40,23,37,60,64,48,34,64,46,17,9,10,10,6,13,9,between 1000.0 and 3000.0
25,181,73,Brazil,73,77,63,33,59,68,34,69,54,42,64,69,72,74,73,63,73,29,27,5,12,10,6,8,greater than 8000.0
26,188,84,United States,71,82,53,26,78,72,30,49,37,27,66,62,76,75,71,64,63,80,81,10,9,8,9,7,greater than 8000.0
30,185,79,Argentina,64,69,38,47,82,57,30,58,43,43,59,63,58,57,56,63,57,69,67,6,6,6,7,12,greater than 8000.0
24,179,70,Japan,61,71,43,63,52,56,60,66,48,38,53,68,78,79,75,59,78,16,13,12,7,6,8,6,less than 1000.0
18,189,88,Spain,66,81,53,72,51,63,63,70,44,50,56,66,64,69,66,62,66,32,36,8,13,8,7,11,between 1000.0 and 3000.0
32,182,75,Colombia,66,71,49,41,64,65,50,62,58,59,64,66,69,70,73,62,76,60,61,7,16,8,11,13,between 3000.0 and 8000.0
20,189,87,Netherlands,73,84,49,29,77,71,33,48,42,30,66,62,74,74,70,66,63,82,83,7,12,8,8,9,greater than 8000.0
21,187,87,United States,67,78,59,37,73,64,41,62,34,28,61,59,65,69,63,58,55,76,77,8,9,9,10,8,between 3000.0 and 8000.0
28,176,66,France,65,71,46,55,64,67,44,63,50,43,53,59,72,77,71,56,72,24,23,11,5,14,8,10,between 1000.0 and 3000.0
19,185,84,India,63,77,37,63,49,62,39,58,49,40,46,58,73,76,74,51,70,23,26,10,13,10,10,8,between 3000.0 and 8000.0
25,186,78,Brazil,65,70,56,62,60,64,47,65,54,51,57,66,73,72,70,61,72,33,30,6,8,9,9,6,between 1000.0 and 3000.0
31,174,69,Argentina,69,72,50,54,74,61,37,57,36,32,57,56,57,56,46,54,53,35,34,16,6,6,7,11,between 3000.0 and 8000.0
24,190,86,Switzerland,66,76,55,51,59,66,52,67,54,52,64,68,81,81,79,59,83,62,63,7,10,7,12,6,between 3000.0 and 8000.0
29,183,76,Germany,64,69,39,46,45,57,34,48,37,28,45,53,64,58,50,48,54,65,60,9,14,7,6,5,less than 1000.0
20,188,83,Spain,63,79,41,44,43,60,39,54,46,39,58,59,75,73,67,63,75,14,14,13,8,10,6,9,between 1000.0 and 3000.0
27,184,80,Colombia,62,73,45,55,70,64,50,67,43,42,46,60,72,77,74,63,74,25,20,7,13,12,7,10,between 1000.0 and 3000.0
26,193,85,France,72,80,57,52,79,72,44,60,51,43,67,67,72,73,68,68,73,80,81,9,9,8,6,8,between 3000.0 and 8000.0
28,191,89,Australia,69,70,50,54,54,55,36,56,39,39,57,61,70,69,59,59,56,57,56,12,6,13,10,10,between 1000.0 and 3000.0
23,179,70,United States,58,66,43,53,55,51,29,51,42,33,52,54,73,76,69,51,73,48,46,10,8,8,6,10,less than 1000.0
18,186,76,Russia,55,74,11,6,13,33,8,8,17,13,29,10,29,33,38,42,47,11,12,59,53,55,52,55,between 1000.0 and 3000.0
30,183,77,India,70,73,59,37,72,63,35,61,51,43,57,63,74,76,73,60,78,32,34,11,11,11,12,11,greater than 8000.0
25,181,74,Germany,65,71,67,50,65,66,50,68,58,48,63,69,75,76,77,64,75,22,22,10,10,10,12,10,between 3000.0 and 8000.0
32,189,88,Brazil,70,78,49,32,76,72,29,58,45,31,66,64,70,75,72,69,68,79,82,8,7,8,8,7,between 3000.0 and 8000.0
29,187,85,Argentina,68,72,53,35,69,67,37,57,43,37,59,63,74,76,73,65,75,31,33,10,13,8,9,7,between 1000.0 and 3000.0
24,190,86,Switzerland,66,77,57,42,64,65,36,56,52,42,59,62,59,64,58,62,64,33,35,6,9,9,12,13,greater than 8000.0
20,185,84,Netherlands,65,80,58,71,49,65,51,67,51,43,58,65,73,74,72,62,75,21,20,12,11,10,13,14,between 3000.0 and 8000.0
26,188,87,Colombia,69,75,54,43,70,62,46,58,47,43,53,63,55,64,51,63,60,30,29,9,11,14,9,11,greater than 8000.0
27,182,78,Germany,67,72,47,54,66,63,44,57,50,46,57,61,67,69,65,62,64,28,29,11,7,7,6,8,between 3000.0 and 8000.0
31,184,80,Spain,66,73,39,60,68,61,46,62,48,43,52,62,78,80,78,59,80,23,26,13,5,6,6,11,between 1000.0 and 3000.0
28,186,83,France,68,79,60,39,72,66,39,62,44,42,64,66,69,73,67,67,74,27,29,14,10,12,8,13,between 1000.0 and 3000.0
20,181,76,France,64,75,51,39,48,60,49,57,43,33,51,66,79,74,69,54,72,13,12,58,61,41,58,55,between 1000.0 and 3000.0
22,184,77,Spain,69,76,44,28,69,64,32,54,30,29,50,62,45,53,44,66,39,73,70,8,9,11,8,12,greater than 8000.0
24,187,78,Argentina,61,73,31,61,67,65,41,68,51,44,47,69,58,56,48,58,68,19,24,61,63,59,61,63,less than 1000.0
26,175,69,Brazil,65,71,49,33,51,63,35,61,38,45,53,69,82,79,76,65,83,48,45,7,10,10,6,14,between 3000.0 and 8000.0
27,189,85,Germany,66,76,53,43,55,57,33,60,47,40,62,67,48,47,39,67,47,14,18,67,69,64,64,68,between 1000.0 and 3000.0
19,179,72,Japan,62,78,41,51,54,66,56,67,46,32,48,66,81,74,75,59,72,11,13,7,11,8,9,9,between 3000.0 and 8000.0
25,186,81,United States,69,82,46,37,75,70,36,55,40,30,66,69,55,54,51,69,57,68,67,10,7,14,13,8,greater than 8000.0
28,173,67,Colombia,58,67,39,29,41,54,30,59,39,36,48,58,69,71,67,55,74,16,12,6,6,7,6,8,less than 1000.0
29,190,87,Russia,72,79,51,23,78,73,32,54,41,27,69,66,74,76,60,73,60,76,78,11,6,13,9,7,greater than 8000.0
21,182,77,Netherlands,63,80,48,63,46,64,59,66,49,42,58,69,75,77,74,63,75,34,30,8,13,9,10,7,between 1000.0 and 3000.0
20,180,75,England,67,83,52,70,49,63,59,69,42,61,52,66,79,75,74,69,74,13,16,13,14,9,11,10,greater than 8000.0
31,171,72,China PR,54,69,36,61,47,57,41,52,38,28,44,57,73,69,66,54,72,46,38,6,11,12,13,7,less than 1000.0
18,189,84,Switzerland,75,85,40,31,82,75,28,52,47,27,71,66,73,72,67,78,37,81,78,14,5,13,7,6,greater than 8000.0
23,185,80,Turkey,70,78,54,70,70,56,58,72,48,47,43,68,86,91,87,68,74,17,16,9,12,11,14,13,between 3000.0 and 8000.0
32,176,70,India,59,74,42,51,43,51,26,51,46,35,50,52,72,74,68,47,70,53,50,6,10,7,6,11,less than 1000.0
24,188,79,France,69,77,49,23,76,70,26,47,35,24,63,60,73,72,67,62,60,75,71,13,5,13,7,6,greater than 8000.0
