school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G3
GP,M,15.990652,U,GT3,T,0.98995817,2.0112314,other,other,home,mother,0.9999937,1.0048505,-0.0008776301,no,no,no,yes,no,yes,yes,no,4.0042467,3.0144012,1.9586843,1.0023777,1.0096954,5.001857,0.014702509,between 12.0 and 14.0
GP,F,18.00859,U,GT3,T,2.0012515,0.9917382,other,other,course,mother,0.9974741,2.0044143,-0.0020567726,no,yes,no,no,no,yes,yes,no,4.001184,0.9861887,3.9870853,0.9992189,1.9913433,1.0306984,1.9596349,greater than 14.0
MS,M,16.00711,U,LE3,T,1.0116445,0.9981258,at_home,other,course,mother,2.0123317,1.0048801,1.0053432,no,no,no,yes,no,yes,yes,no,4.002021,2.9970932,1.9895426,0.99725586,1.014094,3.0083134,0.0022247452,between 12.0 and 14.0
MS,F,19.007284,R,GT3,T,0.9947956,1.9951886,at_home,at_home,course,other,2.003336,1.9992161,-0.00011840428,no,no,no,yes,yes,no,yes,no,3.9996274,2.9878678,4.0144925,0.9996185,3.0068545,3.0026722,13.985332,between 10.0 and 12.0
MS,F,15.989926,R,GT3,T,3.0110502,2.0065491,services,other,home,mother,0.9957856,1.9953557,0.0003867352,no,yes,no,yes,yes,yes,yes,no,4.0022726,4.002401,3.9883966,0.999813,0.97243536,3.9892757,10.113975,between 12.0 and 14.0
GP,F,17.01765,R,GT3,T,2.002338,3.0131366,at_home,other,course,mother,1.9992639,1.0033869,0.00088754296,no,no,no,no,yes,yes,yes,no,4.9822445,4.010591,2.0366466,0.99883354,1.0001626,2.9919062,3.9146688,greater than 14.0
MS,M,17.997814,R,GT3,T,4.0172853,2.991548,teacher,other,course,mother,2.0068285,1.990394,1.1780505,no,yes,no,no,yes,yes,yes,no,3.007387,4.0069,3.983476,2.5024598,2.001224,4.992854,-0.09279354,greater than 14.0
MS,M,15.007612,U,GT3,T,1.0105761,1.996663,health,services,course,mother,2.0063868,0.9964492,-0.0037306715,no,yes,no,no,no,yes,yes,no,4.0013885,4.006567,1.9684349,3.0022979,4.0090375,0.98232365,-0.009534307,between 10.0 and 12.0
GP,M,16.011868,U,LE3,T,0.98142755,1.9972783,other,other,course,mother,0.9936517,0.99259496,0.0008803635,no,yes,no,yes,no,yes,yes,no,4.0144434,3.9940836,3.013074,3.9709496,3.0128872,4.994042,-0.0025712512,between 10.0 and 12.0
GP,F,16.006905,R,LE3,T,2.0050626,2.008952,at_home,services,reputation,father,0.99928325,2.0002909,0.00034186814,no,yes,no,yes,no,yes,yes,no,2.9916708,2.990352,4.964002,5.380415,5.0269055,5.0104165,1.9818683,greater than 14.0
GP,F,16.001415,U,GT3,T,1.9926761,2.0133438,services,other,course,father,1.0071878,3.0193408,3.3018703e-05,no,yes,no,yes,yes,yes,yes,no,4.000954,3.9961834,3.0065808,0.99779385,1.0050548,5.0120835,6.082078,greater than 14.0
GP,M,16.009922,R,GT3,T,2.9975002,0.99089324,other,other,reputation,mother,1.000079,1.0008748,-0.003358932,no,yes,no,yes,yes,yes,yes,no,4.004688,3.0038,2.9880674,0.9989034,3.0030427,0.9964697,3.9547079,greater than 14.0
GP,M,15.007238,U,GT3,T,2.0054505,2.0097926,at_home,other,reputation,mother,0.9974782,1.0005763,0.004773735,no,yes,no,no,yes,yes,yes,no,2.9984915,4.0141025,3.0166872,3.136198,4.9842234,2.9903376,1.9478996,greater than 14.0
GP,F,16.019228,U,GT3,T,1.9969662,1.9952663,other,other,home,father,2.006756,3.0251694,0.0016741919,no,yes,no,no,yes,yes,yes,no,3.999837,4.010298,4.994925,1.0004039,1.986692,5.003454,3.9558911,between 12.0 and 14.0
GP,M,16.980812,R,GT3,T,1.9871643,2.002975,other,services,reputation,father,0.99641967,0.99598897,-0.00023576267,no,yes,no,no,yes,yes,yes,no,3.9921782,3.003525,2.0277443,0.99800915,1.9905431,4.978726,2.0110886,greater than 14.0
GP,M,15.015377,U,GT3,T,1.9965302,1.0008688,services,other,home,mother,0.9969862,1.9927762,-0.00020423616,no,yes,no,yes,yes,yes,yes,yes,4.98748,4.018298,4.0055366,1.0018537,3.0336316,3.010789,-0.04435822,greater than 14.0
MS,M,15.002264,R,LE3,A,1.0082086,0.98707664,at_home,other,course,mother,2.013137,1.0069327,-0.0014206202,no,yes,no,yes,yes,yes,yes,no,3.9977872,4.000092,2.9900708,2.9809656,4.003752,5.010789,1.7544279,between 12.0 and 14.0
GP,F,14.981842,U,GT3,T,1.9888293,0.9846685,other,other,home,mother,1.0039966,1.0076613,1.007758,no,yes,no,no,yes,yes,yes,no,3.9900868,1.0223739,0.99198246,1.0011271,0.9884575,3.9815493,-0.025922354,greater than 14.0
GP,F,15.007956,U,LE3,T,1.9953293,0.99371445,services,other,reputation,mother,2.00508,0.98878413,0.00058612303,no,yes,no,no,yes,yes,yes,no,2.9916174,4.0007596,3.0022736,0.98677737,3.0068312,5.009027,13.946383,between 12.0 and 14.0
MS,M,18.002316,R,GT3,T,3.9987402,2.9925396,other,other,home,mother,2.0050218,1.0006754,0.00016435841,no,yes,no,yes,yes,yes,yes,no,4.0015874,2.9964216,2.985663,4.0112667,3.0108008,4.998483,10.535575,between 12.0 and 14.0
GP,F,16.006187,U,GT3,T,2.018152,2.0072348,other,other,reputation,mother,2.0077317,2.00829,0.0012566531,no,yes,no,yes,no,yes,yes,no,3.9934592,4.921307,3.9912357,0.99944603,0.9806847,3.008631,5.9980445,between 12.0 and 14.0
GP,M,14.981947,U,GT3,T,1.9968909,1.9986553,at_home,other,course,mother,2.003102,1.0022961,0.0012074201,no,yes,no,yes,no,yes,yes,no,3.0129116,2.9999347,3.013803,1.0013537,0.98965514,3.989585,2.1414685,between 12.0 and 14.0
GP,M,17.990465,U,LE3,T,2.0193148,2.008852,services,other,home,mother,1.0009811,1.0101112,-0.005565708,no,yes,no,yes,yes,yes,yes,no,4.9834495,4.9497366,0.98187906,1.0110154,1.0069535,4.993648,4.22859,between 12.0 and 14.0
GP,M,14.98345,U,LE3,T,4.000164,4.0044584,teacher,services,reputation,mother,0.99776375,4.0095053,-0.0012416802,no,yes,no,no,yes,yes,yes,no,3.997426,4.0198355,3.0071793,1.0179201,3.0184784,2.9897053,3.9262047,greater than 14.0
MS,M,16.015055,R,GT3,T,2.009208,2.0141633,services,other,home,mother,2.0051308,0.9949227,-0.0021051127,no,yes,no,yes,yes,yes,yes,no,4.007198,0.97211444,1.0095932,1.0086528,0.9976563,3.0125225,0.05679843,between 12.0 and 14.0
MS,M,15.987228,R,GT3,T,1.991376,0.9812845,other,other,reputation,mother,2.0006204,2.0028572,-0.0021144825,no,yes,no,yes,yes,no,yes,no,2.992479,2.9834197,3.9968932,0.99247015,0.9949996,5.003957,-0.012878949,greater than 14.0
MS,M,19.009491,R,GT3,T,1.0017444,1.0053666,other,other,course,other,2.0076854,1.0076004,-0.005997668,no,no,no,no,yes,yes,yes,no,4.972573,4.0017548,3.9704452,1.9884195,3.0074923,5.0081987,4.0460687,greater than 14.0
GP,M,17.99936,U,GT3,T,1.9922544,2.00224,other,other,home,mother,0.99312687,1.0042088,1.0310442,no,yes,no,yes,yes,yes,yes,no,4.005239,3.0058234,2.993905,2.0039263,3.0064237,5.0026712,-0.003425167,between 12.0 and 14.0
MS,F,15.994016,R,GT3,T,2.0030618,1.0014894,other,other,home,mother,2.0041459,3.0021262,-0.00031993305,no,yes,no,yes,no,yes,yes,no,3.999465,4.006731,3.9750648,0.99855393,0.99447757,3.9959362,-0.03889475,greater than 14.0
MS,M,17.995243,R,GT3,T,1.9918865,2.0031157,services,services,home,mother,2.0063035,2.005496,0.00028844853,no,yes,no,yes,no,yes,yes,no,3.9958425,2.9898674,2.987128,1.9978826,3.0060704,5.00091,0.026109282,greater than 14.0
GP,M,18.003765,U,GT3,T,1.021384,0.99453425,other,other,reputation,mother,2.004256,2.0088255,0.0006378445,no,yes,no,yes,yes,yes,yes,no,3.9906251,3.9956517,5.0046906,1.0066825,3.021861,5.0076795,-0.02444024,between 10.0 and 12.0
GP,M,17.037199,U,LE3,T,2.0059767,1.9946835,services,services,reputation,mother,1.9992388,0.9958678,0.0026990448,no,yes,no,yes,yes,yes,yes,no,4.009278,4.0046067,4.003463,1.0010078,3.0078502,4.9992323,0.017907472,greater than 14.0
GP,F,15.023231,U,GT3,T,1.9979352,1.9922255,other,other,course,father,1.9931037,1.0021787,0.0006397734,no,yes,no,no,yes,yes,yes,no,3.0140188,3.998812,3.0087478,0.99930465,1.0034126,3.9983606,4.071482,between 10.0 and 12.0
GP,M,16.009892,U,GT3,T,2.0059726,1.9840425,services,services,reputation,mother,1.0052472,4.083114,0.000437674,no,yes,no,yes,no,yes,yes,no,4.9908266,4.004039,2.98415,0.9996565,0.9912923,3.0087073,12.3365345,between 12.0 and 14.0
GP,M,15.99874,R,GT3,T,4.0178313,3.9970567,teacher,at_home,home,father,0.98167723,2.001747,-5.0214352e-05,no,yes,no,yes,no,yes,yes,yes,2.9805655,0.96987915,3.001893,0.99876064,0.9983593,5.0114923,7.849062,between 12.0 and 14.0
GP,F,19.01847,U,GT3,T,2.9838455,2.0145242,services,other,reputation,mother,1.0037496,3.838997,-0.00043192913,no,yes,no,yes,yes,yes,no,no,4.0015626,4.0012345,4.009089,1.0298114,2.9887078,4.0231285,0.001393497,less than 10.0
GP,M,16.014387,U,GT3,T,3.0055194,2.0078046,other,at_home,course,mother,2.0067708,3.037814,-0.0004787047,no,no,no,yes,no,yes,yes,no,4.0060573,2.950891,0.92764395,1.0141817,3.0039873,5.002773,0.056588143,between 10.0 and 12.0
GP,M,15.006247,U,LE3,T,2.0110834,1.0028924,other,services,home,mother,2.0042887,0.99513644,1.0302109,no,yes,no,no,yes,yes,yes,no,2.9936273,3.9903526,4.0059185,2.921069,4.998559,3.0299578,2.0189128,between 10.0 and 12.0
MS,F,18.990076,R,GT3,T,2.0003624,1.0055386,other,other,other,mother,1.9998753,2.0073965,0.0013339238,no,yes,no,no,yes,yes,yes,yes,4.002646,3.003575,3.9920452,2.9790747,3.9957764,3.9857936,4.0839176,greater than 14.0
GP,F,16.0058,R,GT3,T,2.00558,0.97165203,other,other,reputation,mother,2.0094085,2.9987535,0.0012300492,no,yes,no,no,no,yes,yes,no,4.0011344,4.9568205,2.9900134,1.0013452,0.9873609,5.010323,3.9896092,greater than 14.0
MS,M,15.003288,U,GT3,T,2.0030272,1.0171934,other,other,course,mother,1.0005316,1.0087223,0.0003159215,no,yes,no,no,yes,yes,yes,no,3.9976802,2.9762712,3.997156,2.0252974,3.0058641,5.0063944,5.9420485,between 10.0 and 12.0
GP,M,14.979198,U,GT3,T,1.006812,2.0006177,at_home,services,reputation,father,3.0179853,2.000728,0.0011247271,no,yes,no,yes,yes,yes,no,no,3.0248122,2.9994488,3.0198722,1.4187826,3.9784236,2.9944732,2.0660634,between 12.0 and 14.0
GP,M,14.992321,U,GT3,T,1.9926281,1.9970155,at_home,other,course,mother,2.0052717,2.002002,-0.003358808,no,yes,no,yes,yes,yes,yes,no,3.9990342,2.0012193,0.9758964,0.9797038,0.9765847,0.9832595,-0.0130581455,greater than 14.0
GP,M,17.985826,R,LE3,T,1.9952695,0.9946144,other,other,reputation,mother,2.000172,2.0135689,0.0008788449,no,yes,no,no,yes,yes,yes,no,3.0187051,0.9907247,2.9924808,0.9976952,1.9999084,2.9955854,5.4093494,between 10.0 and 12.0
