school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G3
GP,M,17.011198,R,GT3,T,3.0164855,0.99065787,services,other,other,mother,2.0085542,2.004944,0.006597508,no,yes,no,no,yes,yes,yes,yes,4.995676,4.0023174,4.006686,0.9976543,1.0043967,5.0075054,0.1203641,between 10.0 and 12.0
GP,F,15.990861,U,GT3,T,3.0167148,1.356039,teacher,services,reputation,father,1.0074439,0.98834515,0.0013414524,no,yes,no,no,yes,yes,yes,yes,3.9839969,3.0036514,1.99201,0.99919206,2.9873004,3.9978518,3.9934301,between 10.0 and 12.0
MS,M,18.94827,R,GT3,T,1.0312272,3.050441,at_home,other,course,other,0.99748665,0.9960975,1.0069667,no,yes,no,no,yes,no,no,yes,2.986693,4.913744,3.0143478,1.0019076,3.0301027,0.99682546,2.0251029,between 10.0 and 12.0
GP,M,15.99928,U,GT3,T,1.0271814,0.9957844,at_home,other,course,mother,2.0061655,2.0060296,-0.001046394,no,yes,no,no,yes,yes,no,yes,3.022683,3.0160112,3.9830203,0.99920195,1.0018836,1.0110788,4.1768727,between 10.0 and 12.0
MS,M,19.639368,U,LE3,T,3.0093138,3.0060372,at_home,other,other,mother,1.0015045,0.9997616,0.5825026,no,yes,no,yes,no,no,yes,no,4.0103755,3.0042617,4.0231476,1.9961672,3.0084515,5.0001674,11.636087,less than 10.0
GP,F,14.971244,R,GT3,T,1.0202976,2.0281007,other,other,reputation,mother,2.0020108,1.00257,0.0028678414,no,no,no,no,yes,yes,yes,yes,4.0017657,2.9957674,4.0142374,1.9437755,3.977619,3.0242238,2.0302656,between 10.0 and 12.0
MS,M,17.994795,U,GT3,T,0.99905837,3.0212338,at_home,other,course,mother,2.0164003,1.0038238,0.012567909,no,no,no,no,yes,yes,no,yes,2.9947436,0.99215126,3.9863193,1.9940462,3.0048661,1.0025516,7.6306896,between 10.0 and 12.0
MS,M,15.979746,U,GT3,T,2.0212612,2.0030227,services,other,reputation,mother,1.0019323,3.0061152,-0.00037526013,no,yes,no,yes,yes,yes,yes,yes,3.9988933,1.9814187,3.0019104,1.0009599,0.9924044,5.0004044,4.0658636,greater than 14.0
GP,M,15.014201,U,LE3,T,2.0204518,2.9884276,other,services,course,mother,1.9967571,4.0810165,-0.0011848991,no,yes,no,yes,yes,yes,yes,yes,4.0202475,2.9934866,4.013591,0.9966215,1.0023385,5.008124,4.7925296,greater than 14.0
GP,M,17.978737,R,GT3,T,0.9901058,2.0062847,other,other,reputation,mother,0.999559,1.0233691,-9.542226e-05,no,no,no,no,yes,yes,yes,yes,4.012065,2.0107877,2.9848003,0.9976346,0.9979851,0.99795294,-0.008239068,less than 10.0
GP,M,14.978508,U,GT3,T,1.0070962,0.9999162,other,other,other,mother,1.0019553,1.0023586,-0.0005298075,no,yes,no,no,no,yes,yes,yes,3.9978242,2.9929042,3.0041702,1.9799374,3.0093005,4.998173,4.0313435,less than 10.0
GP,F,16.987963,U,GT3,T,1.993744,1.0120115,other,other,home,mother,1.9939921,1.9953022,1.6954434,no,yes,no,yes,yes,yes,no,no,4.9969897,3.0080676,2.992239,1.0001497,0.9983635,5.0123496,-0.019242547,between 10.0 and 12.0
GP,M,19.482742,U,GT3,T,2.9541228,3.0143528,services,other,reputation,other,1.0008823,2.0023723,-0.0045089535,no,yes,no,no,yes,yes,yes,yes,2.9846544,4.0122886,4.015914,-0.6723001,4.0188146,5.006165,13.3725815,less than 10.0
GP,F,16.038897,R,GT3,T,1.0028522,3.557869,other,other,course,mother,1.000984,3.012549,0.9861464,no,yes,no,no,yes,yes,yes,yes,3.999194,0.93692386,2.9972818,1.002286,1.0015465,0.9963296,10.085261,between 10.0 and 12.0
GP,F,15.994205,U,LE3,T,2.003111,3.0199769,other,other,other,mother,2.0047262,0.99823827,-0.0032022018,no,no,no,no,yes,yes,yes,yes,2.9790595,0.95247984,5.0312214,1.9822689,0.9987073,4.0183463,7.7773247,between 12.0 and 14.0
GP,F,18.024546,R,GT3,T,1.0125755,0.9853387,other,other,reputation,mother,1.0003982,1.9999429,-0.0037205052,no,yes,no,no,yes,yes,no,no,3.9991188,2.0265448,1.9910003,0.99674255,1.0028898,0.98968095,2.026565,between 10.0 and 12.0
MS,F,15.97283,U,GT3,T,2.007409,2.9791195,services,other,home,mother,2.0084548,0.998189,-0.0034013668,no,yes,no,no,yes,yes,yes,no,3.9906652,5.019582,1.9922212,0.99870956,0.99831825,3.0066211,3.9992242,between 10.0 and 12.0
GP,F,14.920134,U,GT3,A,3.0195558,4.0210776,services,other,reputation,mother,0.9922209,0.9856455,1.0255994,no,yes,no,no,yes,yes,no,yes,4.0070095,2.03597,4.012153,2.9966648,3.009726,5.0052533,4.9470053,between 12.0 and 14.0
GP,M,17.998276,U,GT3,T,0.9842025,3.9984214,other,other,other,mother,1.0001214,0.9952907,-0.00023078732,no,yes,no,yes,yes,yes,yes,yes,3.998388,3.986075,3.985172,1.0008869,0.9966607,5.0060916,1.9385636,between 10.0 and 12.0
MS,M,15.985488,U,GT3,T,3.024372,1.9893075,services,services,home,mother,1.0000209,3.0085592,0.0006195002,no,yes,no,yes,yes,yes,no,yes,2.980471,2.0144053,4.9940434,2.9096901,4.053483,3.998567,4.052915,between 12.0 and 14.0
GP,M,18.004042,U,LE3,A,1.0056151,0.9971859,at_home,other,other,mother,2.0068533,0.9974276,2.2566473,no,yes,no,yes,yes,yes,no,yes,2.975748,1.082309,2.9797726,1.0002127,0.99645734,5.0230503,11.01692,between 10.0 and 12.0
GP,M,16.00165,U,GT3,T,1.0137182,3.0434277,at_home,services,course,mother,2.0051782,1.9952433,0.0004008615,no,yes,no,yes,yes,yes,yes,no,4.0025697,3.9888337,4.02434,1.0034915,0.9988385,5.0028963,2.0307357,between 12.0 and 14.0
GP,M,15.957873,R,GT3,T,2.0097136,1.0269948,services,other,reputation,mother,1.000613,1.999592,1.2780464,no,yes,no,yes,yes,yes,yes,yes,3.9983792,4.011743,2.9868093,1.0062698,0.9950459,0.9967161,8.487839,between 10.0 and 12.0
GP,M,16.98189,R,GT3,T,3.008974,3.0104558,services,other,other,mother,0.9993589,1.9915428,-0.00062910723,no,yes,no,no,yes,yes,yes,yes,3.9998422,2.9962735,5.0795703,3.2385206,4.0353603,1.0221312,1.9711479,greater than 14.0
MS,M,17.976732,U,GT3,T,3.0176637,1.9845836,services,other,other,mother,1.0016624,1.0096023,1.0227158,no,yes,no,no,yes,yes,no,yes,2.9735975,5.003813,1.9913654,1.0036939,1.0070269,1.0144204,4.0005374,less than 10.0
GP,F,16.002302,U,LE3,T,0.9753545,0.9934657,services,other,course,mother,2.9765522,2.0016916,-0.0009044246,no,yes,no,yes,yes,yes,no,no,3.9878292,1.041009,4.0011144,1.0018609,0.9964362,4.0054526,0.011052048,between 10.0 and 12.0
GP,M,16.0163,U,LE3,T,1.0165948,0.98958486,services,other,course,mother,0.7801064,1.9987354,0.0034352231,no,no,no,no,yes,yes,no,yes,2.9898422,2.9976597,2.9891462,2.0053856,0.98827595,1.9784943,10.3121,greater than 14.0
GP,M,17.005013,R,GT3,T,3.9662595,2.0208821,other,other,course,mother,1.0013146,1.9946784,-0.50270575,no,no,no,no,yes,yes,no,yes,4.008726,1.9939196,3.0184524,2.0042005,1.984601,5.0061727,0.01091661,between 12.0 and 14.0
GP,F,16.007051,U,GT3,T,2.040353,2.0018094,services,other,reputation,mother,2.0109336,1.9986402,-0.004721112,no,yes,no,no,yes,yes,yes,no,4.007187,2.9957993,2.9948506,3.030691,3.974327,5.0122585,2.0006704,between 12.0 and 14.0
GP,M,17.998667,U,GT3,T,1.004647,1.9889998,other,other,home,mother,1.0038685,1.0080475,1.006348,yes,no,no,yes,yes,yes,yes,yes,3.9966974,2.9950318,2.9848332,3.2136323,4.018299,1.0213809,4.106256,less than 10.0
GP,F,17.029186,U,GT3,T,2.0038354,1.9956049,services,other,reputation,mother,1.0014713,3.9856746,0.0025472464,no,yes,no,no,yes,yes,yes,yes,5.0038323,2.9926174,3.00193,0.9983567,0.98962367,4.0037665,1.9912738,between 10.0 and 12.0
MS,M,16.993383,U,GT3,T,1.9837914,1.9999013,other,services,other,mother,0.99288285,2.0062048,-0.0035226578,no,yes,no,no,yes,yes,yes,yes,3.9881637,2.9977548,1.9896028,0.9996383,1.0080698,2.9984713,4.0118823,between 10.0 and 12.0
GP,M,14.944732,U,GT3,A,2.0057833,0.9749934,at_home,other,other,mother,0.9972209,1.0007968,-0.002686643,no,no,no,no,yes,yes,no,yes,3.997264,4.9914346,1.9903954,1.0093299,0.9968984,5.0043635,-0.08855611,less than 10.0
GP,M,15.987453,U,GT3,T,1.0384697,0.98761994,services,other,reputation,mother,2.0051224,1.0069141,-0.00062036,no,yes,no,no,yes,yes,yes,yes,5.0038795,2.0136847,1.996574,0.9962406,0.99389035,1.0643507,0.0053853216,between 10.0 and 12.0
GP,F,18.00706,U,GT3,T,2.0072148,0.97677237,other,other,course,other,0.99942034,4.0414352,0.012575334,no,no,no,yes,yes,yes,no,yes,2.0379095,2.9958785,4.0081096,2.0073836,3.0153167,4.0038605,3.980086,between 10.0 and 12.0
GP,F,17.983286,R,GT3,T,1.9848052,3.9635496,services,services,home,other,0.99665093,2.0002363,-0.0013383358,no,yes,no,yes,yes,yes,yes,yes,3.0031343,2.0176966,4.0102057,2.01456,2.9990103,5.0034847,10.437297,between 10.0 and 12.0
GP,M,18.886047,U,GT3,T,2.0137825,1.997705,services,services,other,mother,0.9992093,0.9930287,-0.0013668636,no,yes,no,no,yes,yes,no,no,4.0037146,3.995698,5.019585,0.9984107,0.9949749,4.004711,1.1879256,less than 10.0
GP,M,15.995074,R,LE3,T,0.99992305,1.01477,other,other,course,father,1.0024807,3.0009108,-0.0016333614,no,yes,no,yes,yes,yes,yes,no,2.995058,2.9891908,1.9799744,1.0028265,0.9992466,3.018408,4.0340242,between 10.0 and 12.0
GP,M,17.018217,R,GT3,T,1.0269696,1.0036129,other,services,reputation,mother,1.0004866,2.0001523,-0.0022722096,no,yes,no,no,yes,yes,yes,yes,4.000965,1.0168227,3.9665327,1.9950577,3.0234954,3.0000703,9.038272,between 10.0 and 12.0
GP,M,18.011251,R,GT3,T,2.011097,0.98737425,other,health,course,mother,0.9982208,2.9814086,1.0021633,no,no,no,no,yes,yes,no,no,2.9644694,3.003021,3.0132172,0.9862048,1.0010555,3.0077121,8.314992,between 10.0 and 12.0
GP,M,15.990023,U,GT3,T,1.0176842,2.0016885,services,other,course,father,1.0020316,1.9903923,-0.6895814,no,no,no,yes,no,yes,yes,yes,3.9991007,4.995868,4.0292163,0.9994379,3.0179431,2.9898865,5.8724804,between 10.0 and 12.0
GP,M,18.004112,U,LE3,T,4.002851,3.003747,other,other,course,mother,0.9993588,3.9294589,-0.0016348021,no,yes,no,no,yes,yes,yes,yes,4.0058985,3.9880407,4.0121603,0.99580985,1.001439,4.01513,1.9362655,between 12.0 and 14.0
MS,M,16.001629,R,GT3,T,1.0146018,2.0015223,services,services,home,father,0.9988076,0.998317,-1.1428725e-05,no,yes,no,yes,yes,yes,yes,yes,2.989691,2.976581,2.9994173,1.995568,2.0235064,5.004843,1.9353129,between 12.0 and 14.0
GP,M,15.988434,U,GT3,T,3.010546,2.9960968,other,services,reputation,mother,0.98870194,1.9962094,-0.0014394585,no,no,no,yes,yes,yes,yes,yes,4.0002923,1.0407013,2.013474,0.99487096,0.98807496,4.014666,8.23599,between 12.0 and 14.0
GP,M,21.511375,R,GT3,T,1.9913173,0.9822869,other,other,home,other,1.0020512,2.0026746,1.0425937,no,yes,no,no,yes,no,no,no,3.9728098,4.005632,2.9907434,0.99697363,0.9861329,4.993545,4.000715,less than 10.0
GP,F,15.951726,U,LE3,T,2.0076222,3.015726,other,services,reputation,mother,0.9954453,1.9941272,-0.0026261155,no,yes,no,no,yes,yes,no,no,3.9951837,2.999398,3.0028734,1.0081459,3.0140834,3.0183594,-0.02134696,between 12.0 and 14.0
GP,F,16.015669,U,GT3,T,2.0248318,2.0115445,teacher,services,course,mother,3.0005202,2.00849,0.99941427,no,yes,no,no,yes,yes,yes,no,2.9760764,4.935895,4.9646792,0.29514298,3.99178,4.008763,-0.024692379,less than 10.0
GP,F,18.014738,U,GT3,T,2.9677837,2.0050113,other,services,other,mother,0.9969157,1.412223,1.6957809,no,no,no,yes,yes,no,yes,yes,4.0065117,2.99359,4.0060463,1.0058494,3.0104432,0.9882158,3.9318154,less than 10.0
GP,M,19.425468,U,GT3,T,0.9920451,2.0042527,other,services,reputation,other,1.0005566,3.0061452,1.9904585,no,yes,no,yes,no,yes,no,no,3.9991794,1.9939549,2.0154145,1.0035594,2.9975052,4.9962044,0.017015737,between 12.0 and 14.0
MS,M,17.987232,R,GT3,T,1.9809892,0.9921836,at_home,other,course,mother,1.982969,1.9900568,-0.009497445,no,no,no,yes,yes,yes,yes,no,4.0093026,1.1106999,4.0062933,1.0000181,2.9963627,4.0028877,2.0417433,between 10.0 and 12.0
GP,F,16.014395,U,GT3,T,1.0015035,-0.064062685,other,other,reputation,mother,0.9981129,1.0021323,-0.0024256387,no,yes,no,no,yes,yes,yes,yes,3.998669,2.9912188,3.0026698,0.9985021,0.99169654,5.001351,4.9830494,less than 10.0
GP,M,17.996843,R,GT3,T,0.9945185,0.9922851,at_home,at_home,reputation,father,1.0078051,0.99750787,0.0001680674,no,yes,no,yes,yes,yes,yes,no,4.9883847,2.007964,2.0150237,0.99985677,0.9960998,2.997183,5.3008018,between 10.0 and 12.0
MS,F,15.997026,U,GT3,T,3.033395,3.9921918,other,services,course,mother,1.0073656,0.9959259,0.00021396566,no,yes,no,yes,yes,yes,yes,yes,3.9937553,2.9925508,1.9882538,0.99986047,0.99968225,0.994868,0.9371445,greater than 14.0
MS,F,15.973852,U,GT3,T,1.9975294,1.0076365,other,other,home,mother,2.0037677,2.0144954,-0.0014135656,no,yes,no,yes,yes,yes,yes,yes,4.0033727,0.9909059,4.934637,1.0086924,3.0148208,5.000839,2.1824956,between 10.0 and 12.0
GP,M,16.572903,R,GT3,T,0.9977313,1.0019269,other,other,other,mother,0.9891531,3.0126686,0.0019901553,no,yes,no,no,yes,yes,no,yes,4.0050917,5.182754,1.1209537,1.0014186,0.9954265,2.9991455,0.027680375,between 12.0 and 14.0
GP,M,15.972402,U,LE3,T,3.0062747,1.9999437,other,other,home,mother,0.99988246,3.0103135,-0.001003217,no,yes,no,no,yes,yes,no,yes,2.9838564,2.9853127,2.9981124,1.0008473,1.0087029,3.9930918,8.534389,greater than 14.0
GP,F,18.014368,R,GT3,T,2.0380177,2.0093803,other,services,course,other,4.026274,1.9901465,-0.6543799,no,yes,no,no,yes,yes,no,yes,4.0000963,5.064912,4.977167,2.0286405,3.0090747,3.00791,2.0475547,between 10.0 and 12.0
GP,M,16.007038,U,GT3,T,0.988648,0.97927624,other,other,other,father,2.0094461,3.0051916,-4.2888685e-05,no,yes,no,no,yes,yes,no,yes,3.9917,3.010864,3.0129466,3.0042865,0.9980512,3.9918401,0.037213955,less than 10.0
GP,M,18.002424,U,GT3,T,0.98520976,4.0053835,services,services,other,mother,1.0044341,2.0094056,0.0030991633,no,yes,no,no,yes,yes,yes,yes,3.0057104,3.0000803,2.9897876,1.9793094,1.9979086,2.9986393,0.039798737,between 10.0 and 12.0
GP,M,16.024843,R,GT3,T,3.0169196,3.9967468,teacher,services,reputation,father,1.9938608,1.9966283,0.002964581,no,yes,no,no,yes,yes,yes,yes,2.974281,4.0108385,2.991367,2.9822407,1.9913124,1.99993,5.693165,between 12.0 and 14.0
GP,M,17.99841,R,GT3,T,2.0254633,2.0079095,at_home,services,course,other,2.9891174,1.9993594,1.2782425,no,yes,no,no,yes,yes,no,yes,2.9952786,0.97437507,3.0121975,0.9998187,0.9949455,4.990768,2.0400794,between 10.0 and 12.0
GP,M,17.988205,U,LE3,T,1.000213,0.99913836,services,other,other,mother,2.0108519,2.0031097,-0.00092314475,yes,yes,no,no,yes,yes,no,no,5.0301623,2.9948885,4.0230737,0.99477875,1.0166607,4.998489,4.1008644,between 12.0 and 14.0
GP,F,15.989958,U,GT3,A,1.023078,1.9929179,other,other,home,mother,2.0124934,2.0002058,-0.0015259638,no,no,no,yes,yes,yes,yes,yes,5.0120525,1.0664282,3.0009537,0.9970967,1.0063149,5.005293,9.547685,between 10.0 and 12.0
GP,M,18.018633,U,GT3,T,1.0321405,1.0066687,other,other,reputation,father,0.9998595,3.017471,-0.46909988,no,yes,no,no,yes,yes,yes,yes,4.0035706,2.994199,4.0251307,1.6646764,1.9972568,4.9930944,10.000157,between 10.0 and 12.0
MS,M,15.999647,U,GT3,T,1.9785715,1.0114646,other,other,home,mother,0.9983504,2.0072873,-0.001247533,no,no,no,no,yes,yes,no,yes,5.0017414,2.9955184,3.0102148,0.9975462,3.0396845,4.0053115,-0.00048313662,greater than 14.0
GP,F,18.011978,U,GT3,T,1.0036724,0.9958268,other,services,reputation,mother,0.99523085,1.9997201,-0.0012519791,no,no,no,no,yes,yes,no,yes,4.0067945,2.9948063,3.027267,0.9998894,0.98784345,1.0403914,4.0030775,between 12.0 and 14.0
MS,F,15.991286,U,GT3,T,1.9966422,0.9777905,services,other,home,mother,2.019355,2.922732,0.00040290155,no,no,no,no,yes,yes,yes,no,4.001765,4.010893,3.9985867,1.0142671,2.994886,5.0076966,-0.0030013626,between 12.0 and 14.0
GP,F,19.425982,U,GT3,T,2.0226305,0.9768083,other,other,home,mother,2.0067189,3.0072176,-0.0093880445,no,yes,no,no,yes,yes,no,yes,3.9981785,2.001487,2.986435,1.9512682,1.013542,3.0079935,5.1554074,between 10.0 and 12.0
MS,M,16.002005,U,GT3,T,1.9877281,1.990648,other,other,other,mother,2.0120046,1.9995344,0.0004550116,no,no,no,no,yes,yes,yes,yes,4.0035615,0.9689594,2.0033286,1.0018476,1.0021908,0.9548028,0.017526269,between 10.0 and 12.0
GP,M,17.011545,R,GT3,T,1.0067029,3.0011923,other,services,reputation,father,0.99795425,1.9965684,0.0016211737,no,yes,no,no,yes,yes,yes,yes,4.0052605,3.9870093,4.9945827,1.4203866,3.9961486,5.0003633,3.9926734,greater than 14.0
GP,M,16.969551,U,GT3,T,3.015359,1.0045632,other,other,home,father,1.9955823,3.018152,0.0010539186,no,no,no,no,yes,yes,yes,yes,4.981249,4.02125,1.9921347,0.9996685,1.001293,4.9914374,-0.09007417,between 10.0 and 12.0
MS,F,15.983685,U,GT3,T,1.991445,1.9944481,other,other,course,mother,1.991643,2.0011663,1.010807,no,yes,no,no,yes,yes,yes,yes,2.9825728,3.9967012,4.0147843,3.1712146,3.0106032,4.9883404,6.859818,less than 10.0
GP,M,16.006649,R,GT3,T,1.9975741,1.0092204,services,other,home,mother,0.9954232,1.9983467,1.1243781,no,yes,no,yes,yes,yes,yes,no,3.9959352,1.9807535,4.010075,0.99718887,0.9956574,5.0087714,-0.0035628066,less than 10.0
GP,M,15.009105,U,GT3,T,0.9950359,3.016192,other,other,course,father,3.0189934,1.9885298,-0.00063178164,no,no,no,no,yes,yes,yes,yes,4.027173,3.997896,4.9926033,1.0075591,4.0176086,3.9977775,0.016760465,between 10.0 and 12.0
MS,M,17.009802,U,GT3,T,3.0162964,2.00994,other,other,course,other,1.0009544,0.99044365,1.2783214,no,yes,no,yes,yes,yes,no,yes,2.053823,2.9923744,4.95678,0.9954586,3.0052881,5.0106335,2.000167,between 10.0 and 12.0
GP,M,18.004011,R,GT3,T,2.0145338,0.9970706,other,other,reputation,mother,2.9829547,1.0014743,0.00020172808,no,yes,no,no,yes,yes,no,no,4.9868274,2.9967449,2.9923584,0.99948317,1.0067515,5.004634,4.3131075,less than 10.0
GP,F,17.01,R,LE3,T,2.001314,2.0085125,health,other,home,mother,0.99788016,1.9949563,-0.0009857496,no,yes,no,yes,yes,yes,yes,yes,2.9780385,2.0043359,2.9742768,0.9858262,0.9975471,4.992548,3.885119,between 10.0 and 12.0
GP,M,17.017607,R,GT3,T,1.9928097,2.0009463,other,other,reputation,mother,3.0043073,3.0002246,-0.0011490561,no,no,no,yes,yes,yes,yes,no,4.0186505,3.0024137,4.0285354,4.1665463,3.0219498,5.008191,0.02336637,between 10.0 and 12.0
GP,M,15.988204,R,LE3,T,1.0050544,-0.050640304,at_home,other,home,mother,3.0249546,2.003635,-0.0016325209,no,yes,no,no,yes,yes,yes,yes,4.989156,2.9872286,3.0179515,1.0190599,1.0004112,5.0072455,9.671472,between 10.0 and 12.0
GP,M,16.990883,U,GT3,T,1.9936143,1.9925683,services,services,reputation,mother,1.0015829,1.9956789,-0.0009298238,no,no,no,no,yes,yes,yes,no,3.9967184,3.9951675,4.000655,3.0330644,4.0211844,4.9885006,11.558321,greater than 14.0
GP,F,16.994131,U,GT3,T,1.9881402,2.005501,services,other,reputation,mother,0.99572414,1.994601,-0.005128854,no,yes,no,no,yes,yes,no,no,4.9953604,3.9918544,3.9918106,0.99652094,1.9829084,2.9716477,2.0787213,less than 10.0
GP,M,16.997446,U,GT3,T,3.014686,2.0101614,services,other,reputation,mother,1.0017064,2.0046508,0.002184242,no,yes,no,yes,yes,yes,yes,yes,3.9992805,3.0020864,5.0237284,1.0106355,3.0076644,3.001037,6.070908,between 12.0 and 14.0
GP,M,16.000149,U,GT3,T,2.9660196,3.008281,at_home,other,home,mother,0.99658585,2.0052488,-0.0009747876,no,yes,no,yes,yes,yes,yes,yes,3.9968925,4.9393907,5.0184355,2.0046606,3.003957,5.0044336,0.013325326,less than 10.0
GP,M,16.005709,U,GT3,T,3.0175343,2.041731,services,other,reputation,mother,0.99972993,1.0075754,0.00021636358,yes,yes,no,no,yes,yes,yes,yes,2.9805586,3.0048785,2.00995,1.0007737,2.999698,2.9971929,3.9335015,between 10.0 and 12.0
GP,F,17.003136,U,GT3,T,2.0063424,1.9972717,services,other,home,father,0.99110925,1.99555,-0.00057972,no,no,no,no,yes,yes,yes,no,4.00754,3.9883955,3.003595,0.99664104,1.0077163,0.99409616,0.0025243368,between 10.0 and 12.0
GP,M,19.422874,U,GT3,T,0.98683435,0.98641896,services,services,course,other,1.0021093,2.0027795,1.1588033,no,yes,no,yes,yes,yes,yes,yes,4.0022593,3.0083246,4.01464,1.0022503,0.9954949,2.995479,4.00981,between 10.0 and 12.0
GP,F,17.015526,U,GT3,T,0.9868062,1.9901124,services,services,course,mother,3.0082324,1.996576,0.23660895,no,yes,no,no,yes,yes,yes,no,4.004301,4.932665,4.985975,2.0217412,4.0089183,5.0046153,4.03672,between 10.0 and 12.0
GP,F,15.972445,U,GT3,T,2.0195901,1.9888642,other,services,other,mother,2.0085342,0.9978686,0.97220814,no,yes,no,yes,yes,yes,yes,yes,4.001481,3.0027313,4.963532,2.9990175,4.022773,4.011706,0.00524355,between 10.0 and 12.0
GP,M,16.012466,U,GT3,T,3.9671607,2.0107372,other,other,home,mother,1.0010571,2.0008159,-0.00023717538,no,yes,no,no,yes,yes,no,yes,2.9919581,3.9841585,3.001809,1.0161414,0.9960112,3.007569,0.017415674,between 10.0 and 12.0
GP,M,16.015673,R,GT3,T,3.9968507,3.0038033,services,services,reputation,mother,1.9983582,1.9969469,0.0016988859,no,yes,no,no,yes,yes,no,yes,5.0021677,3.00041,3.999314,1.9796963,4.002188,0.96746933,1.8639246,between 10.0 and 12.0
MS,F,17.003893,U,GT3,T,2.0198972,0.98344535,other,other,other,father,1.0007575,1.9964349,-0.0016796605,no,yes,no,no,yes,yes,yes,no,4.998147,2.0068789,2.9930463,0.99489343,2.0012734,4.9899287,2.024134,between 12.0 and 14.0
GP,M,15.985512,U,GT3,T,2.9915311,2.9829335,services,services,home,mother,2.01463,1.9987028,-0.001358964,no,no,no,yes,yes,yes,yes,yes,2.9526625,3.0023458,4.0000134,0.9884761,4.0075736,5.003324,7.822575,greater than 14.0
GP,M,14.989806,R,LE3,T,3.0028327,1.9803965,other,other,reputation,mother,0.9982074,2.0011265,1.0012078,no,yes,no,no,yes,yes,yes,yes,2.9938915,5.099646,4.0231695,0.9998183,3.0228999,3.0053682,3.9571762,between 10.0 and 12.0
GP,M,15.99318,R,GT3,T,2.0101638,1.0191053,other,other,reputation,mother,0.99947727,2.0001802,-0.00011294824,no,no,no,no,yes,yes,yes,yes,3.9967458,4.9545774,5.0118966,1.0024719,3.0102391,4.001571,4.084897,less than 10.0
GP,M,17.000734,U,GT3,T,1.006909,1.0014331,services,other,home,father,1.0008265,1.007634,1.0283002,no,yes,no,no,yes,yes,no,yes,3.9933112,3.0058155,4.0163198,2.0102577,5.0194745,3.9962027,4.0333023,less than 10.0
GP,M,15.005604,U,GT3,T,3.042883,3.0038226,services,services,other,mother,0.9984904,3.0148375,-0.00031064718,yes,yes,no,no,yes,yes,no,no,4.993849,3.0003395,2.988385,1.9884217,2.0018966,1.0205077,1.9847941,greater than 14.0
