school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G3
MS,F,16.00244,U,LE3,T,0.9974441,0.996248,at_home,services,reputation,mother,0.99773836,0.9982909,0.00033038348,no,yes,no,no,yes,yes,yes,no,4.004286,1.9795585,1.9547158,1.9840633,1.9943522,5.005533,4.106568,between 10.0 and 12.0
GP,M,18.991428,U,GT3,T,2.9819634,3.0172064,at_home,at_home,other,mother,1.9871682,2.0003076,0.0009724094,no,yes,no,no,yes,yes,yes,no,5.017225,3.0055795,5.043072,0.9720318,1.0301722,5.001867,2.0497513,between 10.0 and 12.0
GP,F,18.007206,R,GT3,T,3.007839,3.9797616,at_home,services,home,mother,2.003797,2.014294,0.000136232,no,no,no,yes,yes,yes,yes,yes,4.006475,2.9879239,2.0120952,0.9966908,2.9878755,5.027004,-0.017015591,between 10.0 and 12.0
MS,F,19.04681,U,LE3,A,4.009408,2.996421,at_home,other,home,mother,3.018022,0.995003,0.00035400054,no,yes,no,yes,yes,yes,no,no,3.9939296,2.0113235,1.9673814,5.844419,1.9961665,4.9943547,-0.018331625,less than 10.0
GP,M,14.993636,R,GT3,T,3.0205958,2.9924495,at_home,at_home,reputation,mother,1.9972588,2.0069323,0.0007277437,yes,yes,no,yes,no,yes,no,no,4.0100193,2.9948955,4.970761,0.2084575,4.994912,5.0215654,4.0508847,less than 10.0
GP,F,16.003786,R,GT3,T,3.9961426,3.9940462,services,other,other,father,2.0228426,3.0093424,0.0006213705,no,yes,no,yes,yes,yes,yes,no,4.0077066,2.9921494,4.006853,0.9961486,0.9816409,2.0532901,0.0027694218,greater than 14.0
MS,M,18.006493,R,LE3,T,1.008157,2.0020947,at_home,other,other,other,1.9996897,2.0054815,0.48408076,no,yes,no,yes,no,yes,yes,no,4.001372,2.9993544,2.0258362,0.9981586,0.99293095,4.991092,2.0387397,between 10.0 and 12.0
MS,F,19.008486,R,LE3,T,1.0028665,1.9855756,at_home,other,reputation,mother,0.9988789,2.995077,0.00031283952,no,yes,no,yes,yes,yes,yes,yes,1.9185739,2.9930055,3.0090494,0.9919814,0.994153,3.995143,-0.05590946,less than 10.0
MS,M,16.002823,R,LE3,T,1.0130451,2.010484,at_home,other,course,mother,1.9880413,0.9990983,0.0003250764,no,yes,no,yes,yes,yes,yes,no,4.0013847,1.9902668,1.9730542,1.0000021,3.0234544,4.999522,-0.012777478,between 10.0 and 12.0
MS,M,16.998127,U,LE3,T,1.9993016,1.001698,other,other,reputation,father,2.005419,1.9889311,0.0012545176,no,yes,no,no,yes,yes,yes,no,4.0085306,4.0036983,3.004389,0.99981,3.0037296,3.9947965,2.9142232,between 10.0 and 12.0
GP,F,16.995882,U,GT3,T,2.9916651,3.0105596,at_home,other,reputation,mother,1.9855238,3.0064933,0.003442785,no,no,no,yes,yes,yes,yes,no,3.996711,4.021815,1.9952265,0.9995956,2.0003376,3.9917722,0.022046939,between 10.0 and 12.0
MS,F,16.999767,U,GT3,T,3.019504,0.9933068,at_home,other,course,mother,0.9962087,1.9991792,0.993592,no,yes,no,yes,yes,yes,yes,no,4.004927,2.9912415,4.9823275,1.0007764,5.0197434,5.000522,8.232875,less than 10.0
MS,F,18.977232,U,GT3,T,2.9863248,3.986264,at_home,other,course,mother,0.9974875,2.0033631,-0.0015274985,no,yes,no,no,yes,yes,yes,no,5.0142446,0.96868306,1.0031301,0.9996484,1.9913049,5.005506,-0.013060419,less than 10.0
MS,M,16.984352,R,GT3,T,2.003876,0.9964037,at_home,services,home,mother,1.0028169,3.0086794,-0.0049677133,no,yes,no,yes,yes,yes,yes,no,5.0047345,2.9968972,2.0473125,1.011071,3.0088127,5.0024476,4.092941,greater than 14.0
MS,F,18.002956,U,GT3,T,3.0015197,0.9920577,at_home,other,home,mother,1.0042533,1.0051233,0.00043309724,no,yes,no,no,yes,yes,no,no,4.00286,1.996234,4.0007052,4.9811077,4.9966493,4.0473285,3.9719098,between 10.0 and 12.0
