school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G3
GP,M,15.999709,U,LE3,T,2.9835205,3.0024214,services,services,course,mother,0.9952054,1.9994723,-0.00021312339,no,yes,no,yes,no,yes,yes,no,4.0017433,1.0064702,2.0014648,1.0051233,2.0013323,3.018274,-0.003518846,between 12.0 and 14.0
GP,M,15.987235,R,GT3,T,3.9866004,3.0186641,at_home,services,home,mother,2.0136116,2.0070813,1.0155443,no,no,no,no,yes,yes,yes,yes,2.999904,4.009559,3.0050192,0.99986166,3.0211613,3.0105512,4.0963893,less than 10.0
GP,M,17.998314,U,GT3,A,1.9844928,1.0250573,services,other,home,mother,1.0015807,1.9999526,-0.0029199887,no,no,no,no,yes,yes,yes,no,3.9973128,4.016561,2.9965355,2.0247948,1.9876242,4.999965,4.1658316,between 10.0 and 12.0
GP,M,15.047841,R,LE3,T,4.0057244,4.002207,teacher,services,other,mother,1.9965346,1.0056962,0.0027534524,no,no,no,yes,no,yes,yes,no,3.0092373,4.0110693,1.0150497,1.0008794,3.0073426,3.9950993,3.9690475,between 12.0 and 14.0
GP,M,17.998196,U,GT3,T,2.000114,1.9911299,services,services,home,mother,0.99161947,2.0029094,-0.000116362586,no,yes,no,yes,yes,yes,yes,yes,4.0087667,3.9969907,4.0160875,1.0002815,0.99294096,3.9864266,0.06308915,between 12.0 and 14.0
GP,M,18.011272,R,GT3,T,0.97137445,0.9897358,other,services,course,mother,2.0118005,2.0039358,-0.546426,no,yes,no,yes,yes,yes,yes,yes,4.005482,4.001027,2.9834192,0.9811005,0.9986484,5.010714,0.13391276,between 10.0 and 12.0
GP,F,18.012463,R,LE3,T,2.0201454,1.9938627,at_home,other,course,mother,1.9890496,0.9938485,0.0014659897,no,yes,no,yes,no,yes,yes,yes,3.9997978,4.0043106,5.03763,2.0143452,5.0054584,0.9925569,2.1379976,less than 10.0
GP,F,16.981794,U,GT3,T,2.0098784,2.0028908,services,services,home,mother,0.99803793,2.0043488,0.0010278234,no,no,no,yes,yes,yes,yes,yes,4.0112267,2.981476,3.9443707,2.0298214,4.006627,1.0039064,0.06149809,greater than 14.0
MS,M,14.617659,R,GT3,T,0.98981684,3.0081227,at_home,other,home,mother,0.9898665,0.98298985,0.0001801259,no,yes,no,no,yes,no,yes,yes,3.0073946,2.9785452,2.9947,1.0022565,0.99883866,1.0112213,2.065341,less than 10.0
GP,M,15.996958,R,GT3,T,4.005822,2.989512,health,other,reputation,mother,0.9989171,2.0040004,0.00034797651,no,yes,no,no,yes,yes,yes,no,5.020135,1.9745978,3.009313,1.0004562,1.000652,1.0085402,7.7680187,between 12.0 and 14.0
GP,M,15.992222,R,LE3,T,2.0017002,2.0043519,other,other,home,father,0.99661857,2.989617,0.00024385593,no,yes,no,yes,yes,yes,yes,no,3.9956892,0.997695,2.006105,0.99891245,0.9980775,4.0140023,1.8829906,less than 10.0
GP,F,15.995357,R,GT3,T,1.9946705,1.9986352,other,other,home,mother,0.99447864,2.003091,0.0015393571,no,yes,no,no,no,yes,yes,no,2.99727,2.0173423,3.015691,1.9863118,3.0222187,4.0082784,-0.007696839,greater than 14.0
MS,M,17.011316,U,GT3,T,1.9799508,2.0090692,other,other,home,mother,2.0049264,0.98919225,0.0008849086,no,yes,no,yes,no,yes,yes,no,4.00834,4.0310936,3.0144022,0.994696,0.9863997,1.0055776,2.2628706,between 12.0 and 14.0
GP,M,16.988804,R,GT3,T,4.005695,3.0255737,other,services,home,mother,3.0452907,0.9991698,-2.9359871e-05,no,no,no,no,yes,yes,yes,no,4.0065565,5.0330305,5.0034547,0.9995516,3.0064938,5.007693,0.0037764395,between 10.0 and 12.0
GP,F,16.995632,U,GT3,T,2.001404,1.9961607,other,other,home,mother,1.0070889,3.044836,0.0003051327,no,yes,no,yes,yes,yes,yes,yes,4.005965,2.0223382,3.0359302,1.003457,2.0006409,3.984461,-0.076767854,less than 10.0
MS,F,17.01079,U,LE3,T,1.9884379,3.0228612,services,other,reputation,mother,0.9890184,1.0058204,-0.0052818223,no,yes,no,yes,no,yes,yes,no,3.0149863,2.0177135,3.0187194,2.021047,3.973851,4.0048866,0.018030204,greater than 14.0
GP,M,14.957309,U,GT3,T,1.9668564,2.0017016,other,other,reputation,father,1.0069553,1.011538,5.462169e-05,yes,yes,no,yes,yes,yes,yes,no,3.0047562,4.018553,3.999295,0.9984054,0.99883884,5.0087256,2.011395,between 12.0 and 14.0
GP,M,16.00472,R,GT3,T,1.9857292,1.0202236,other,other,home,mother,2.0140572,0.9924394,0.00074072997,yes,no,no,yes,yes,yes,yes,no,4.007821,4.9580145,4.0132294,1.0149285,2.007922,3.9983861,0.052602276,between 12.0 and 14.0
GP,M,15.008533,U,GT3,T,2.0123198,3.0021107,services,other,course,mother,2.001523,0.99678725,0.001895224,no,no,no,yes,no,yes,yes,no,5.023995,0.82454664,2.9966726,0.9934923,1.0015047,3.0070546,0.07462067,between 12.0 and 14.0
GP,F,18.012314,U,GT3,T,1.9946634,2.0006883,services,other,course,father,2.0134315,3.0008004,0.0014150285,no,no,no,yes,yes,yes,yes,yes,4.006466,4.0149393,2.008589,0.99985415,0.9961567,3.000308,3.9126968,between 10.0 and 12.0
GP,M,17.985615,U,GT3,T,2.0050344,3.0058563,services,services,course,mother,2.0121903,2.0013874,0.0027603437,no,yes,no,no,yes,yes,yes,no,4.0004425,5.0330024,5.0010486,3.9677153,1.9535182,5.0014987,-0.004793152,less than 10.0
GP,M,17.001451,U,GT3,T,0.99724895,1.9966098,other,other,home,mother,1.0003124,1.006323,-0.546009,no,yes,no,yes,yes,yes,yes,no,5.003421,4.0075326,4.0204673,2.0192542,5.0003343,0.9714126,0.007949751,less than 10.0
GP,F,18.000418,R,LE3,A,2.0028608,2.0067327,services,other,home,mother,1.000019,2.98391,1.0000714,no,yes,no,no,no,yes,yes,no,2.9894438,2.9836981,4.9861054,2.0087934,3.00765,4.004119,2.7036371,less than 10.0
GP,F,17.012611,R,GT3,T,3.0071144,2.0015469,at_home,services,course,mother,0.9976265,2.99025,0.0011614464,no,no,no,no,yes,yes,yes,yes,3.9951167,1.9951001,2.9817746,1.0011507,0.9946464,0.9918443,7.5798755,between 10.0 and 12.0
GP,F,18.002447,R,GT3,T,3.01023,2.002726,other,other,home,mother,0.9988691,2.0027456,-0.0031604362,no,yes,no,yes,yes,yes,yes,no,3.9963684,4.000738,3.003039,1.0148518,0.98110706,4.9992027,-0.09908451,between 12.0 and 14.0
GP,M,18.911264,U,GT3,T,3.0031984,2.9894822,services,services,course,other,1.0031515,2.0012426,0.0012824829,no,yes,no,no,yes,yes,yes,no,3.0079083,4.9878697,5.031411,1.0003964,3.022828,5.0172744,10.065706,between 10.0 and 12.0
GP,F,17.986513,U,GT3,T,2.993142,3.9803693,services,other,home,mother,0.99593407,2.0101306,0.0035407352,no,yes,no,no,yes,yes,yes,no,3.998547,2.9958355,2.9927576,2.00661,3.008416,1.020884,0.14624941,less than 10.0
GP,M,17.9992,R,GT3,T,3.0102217,2.0050497,other,other,other,mother,2.0158992,0.9938288,0.00084782776,no,yes,no,yes,yes,yes,yes,no,3.0120742,5.0061903,2.9986231,2.0125787,4.004083,5.0156016,-0.095149085,between 12.0 and 14.0
GP,M,17.016214,R,LE3,T,1.0064216,1.0039423,health,services,home,father,2.005204,2.0054095,0.001183191,no,yes,no,yes,yes,yes,yes,no,4.0002265,0.9226723,2.0099556,1.0072222,1.0026575,3.0026686,0.03509596,less than 10.0
GP,M,17.984219,U,GT3,T,2.0130107,1.0010059,other,other,course,mother,2.0138903,2.0025072,0.0015023563,no,no,no,yes,yes,yes,yes,no,3.0005398,3.0023952,2.997072,1.0044525,2.0048604,0.9920518,1.8761902,less than 10.0
GP,M,17.021696,R,LE3,T,1.9985727,2.0075495,other,other,home,mother,0.99739856,2.0031273,-0.003120061,no,no,no,no,yes,no,yes,no,2.9895918,4.0242205,3.0104878,1.0069333,0.99704635,3.9795048,4.054075,between 12.0 and 14.0
GP,M,18.973232,R,GT3,T,0.9937559,0.9896509,other,at_home,course,mother,2.0007718,2.0053904,0.992352,no,no,no,yes,yes,no,yes,no,2.9931128,2.9914513,4.976668,1.0009015,0.99026096,5.001281,9.903044,less than 10.0
MS,M,17.98716,U,GT3,T,2.0100067,2.000796,services,services,course,mother,2.0096045,0.99401784,1.0052763,no,no,no,yes,yes,yes,yes,yes,3.010742,3.9955645,2.9999962,1.0008885,3.0061262,2.1322658,19.798756,between 12.0 and 14.0
MS,F,16.004599,R,GT3,T,2.0238223,1.9949797,services,other,course,mother,2.0058496,1.0012052,0.00057662284,no,no,no,yes,yes,yes,yes,no,4.0076065,4.006585,3.9955726,0.99507284,2.010608,4.0025654,2.0226445,between 12.0 and 14.0
GP,M,17.974802,U,LE3,T,1.0160121,1.0082504,at_home,other,other,father,1.9994049,0.9925759,0.0014987098,no,yes,no,yes,yes,no,yes,no,3.9990566,2.0323086,4.006855,0.9991504,3.0031154,2.9936502,3.9939802,less than 10.0
GP,F,15.011755,U,GT3,T,2.0265026,1.0233651,other,services,course,father,2.983063,2.001324,0.0011313874,no,no,no,no,yes,yes,yes,yes,4.0124674,3.013304,3.9901452,3.1421878,3.0097187,0.9911738,0.04186196,less than 10.0
GP,F,15.001144,U,GT3,T,1.9974111,2.0069242,other,other,reputation,mother,1.9935626,0.9985106,0.0013968097,no,no,no,yes,yes,yes,yes,no,4.000358,2.9943762,5.0447,2.024608,3.0053308,3.9940703,-0.0636672,between 10.0 and 12.0
GP,F,16.960752,R,GT3,T,4.023014,3.0015233,other,other,course,mother,1.0015198,2.0089781,0.00028131536,no,no,no,yes,yes,yes,yes,yes,3.9965746,4.0134945,5.000677,1.972798,4.0067163,4.9843364,9.199617,less than 10.0
MS,M,16.028992,U,LE3,T,3.003428,2.018158,services,services,course,mother,0.9995173,1.0021057,0.0014036908,yes,no,no,yes,no,yes,yes,no,5.0208845,1.0118587,4.0081825,0.999294,1.0019201,1.0160094,7.564416,between 10.0 and 12.0
MS,F,17.983532,U,LE3,T,2.0140202,0.9846221,other,at_home,home,father,0.9992837,2.0077531,-0.0013558269,no,yes,no,yes,yes,no,yes,no,3.0085402,3.0112996,1.9997946,1.0083233,1.0079604,2.9905133,1.9913204,between 10.0 and 12.0
GP,M,18.000074,U,LE3,T,2.9876873,4.0075808,services,other,other,father,2.0007176,1.9958498,0.00018604184,no,no,no,no,no,yes,yes,no,3.9990048,3.01003,3.0063686,0.9984615,0.99542034,2.9923284,2.0041075,between 12.0 and 14.0
GP,M,18.012094,R,LE3,T,2.0023556,2.0136092,other,other,home,mother,2.010136,0.99985796,-0.0025591156,no,no,no,no,no,yes,yes,no,3.0021029,4.0104985,2.9898043,0.99712676,3.0009534,4.9951453,0.03474997,between 10.0 and 12.0
MS,F,18.005198,R,LE3,T,1.0155613,0.009933139,other,other,course,mother,2.017821,2.002022,0.0009090017,no,yes,no,yes,yes,yes,yes,no,3.0139112,3.9879944,2.016522,1.0011457,0.99427754,3.00634,0.14944631,between 12.0 and 14.0
GP,F,16.982176,R,LE3,T,1.9914929,3.0175858,other,services,reputation,mother,0.99294263,2.9394822,0.000297683,no,no,no,no,yes,yes,yes,no,3.0035596,2.997447,2.996641,1.9806855,4.0306315,2.9876466,-0.04304915,less than 10.0
GP,M,16.004286,R,GT3,T,2.0000033,3.0046794,services,services,reputation,mother,3.0328677,1.9908032,0.0005056717,no,no,no,yes,yes,yes,yes,no,5.0017366,4.975538,2.0038726,1.9752525,3.0053046,5.013206,4.0324235,greater than 14.0
GP,F,17.987373,U,GT3,T,1.0196894,1.0143936,other,other,course,mother,2.0014024,2.9897587,0.0013337285,no,no,no,no,yes,yes,yes,yes,5.0432796,4.0032563,4.0069804,3.3972716,1.0037775,4.9960017,8.909367,greater than 14.0
GP,F,16.01329,U,GT3,T,2.002205,1.0088993,services,services,home,mother,2.0014932,1.9962908,-0.0004954394,yes,no,no,yes,yes,yes,yes,yes,2.9954362,4.015232,2.991,0.9981719,0.9882487,4.0092463,8.018125,between 12.0 and 14.0
GP,M,17.952543,R,GT3,T,2.0149472,1.0047338,services,other,home,mother,2.0020144,1.0010834,0.0036334016,no,yes,no,yes,no,yes,yes,no,3.006475,2.9878247,2.9880178,1.0071377,2.0286477,3.0127869,3.9263291,less than 10.0
