age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
20,192,87,Germany,67,77,26,25,64,58,22,47,25,26,45,49,54,50,50,60,47,71,67,11,14,13,14,15,between 3000.0 and 8000.0
22,176,73,Chile,57,67,9,7,10,23,10,8,9,7,21,17,40,41,44,57,48,8,10,57,53,55,54,59,less than 1000.0
20,190,80,Czech Republic,74,81,36,30,67,64,33,60,51,32,61,63,74,74,65,73,58,75,75,5,12,13,10,10,greater than 8000.0
28,173,67,China PR,59,59,42,32,46,58,32,62,43,33,53,60,55,82,76,60,80,62,61,14,16,8,13,9,between 1000.0 and 3000.0
37,172,70,Argentina,68,68,45,55,49,62,50,59,46,52,61,60,60,60,58,70,54,70,61,12,12,14,15,13,between 3000.0 and 8000.0
31,185,85,Bosnia and Herzegovina,75,75,38,24,77,60,42,35,32,28,58,56,53,65,54,73,61,77,72,11,11,15,15,12,greater than 8000.0
23,170,64,England,71,78,66,35,53,67,34,72,58,52,49,71,90,81,85,64,84,71,68,13,15,12,8,5,greater than 8000.0
26,188,78,Norway,68,71,38,50,72,64,43,46,44,46,62,59,46,44,51,59,53,69,69,7,10,7,13,13,between 3000.0 and 8000.0
29,199,76,England,83,83,11,14,11,32,14,15,13,12,35,24,50,47,36,78,42,15,14,81,83,75,83,84,greater than 8000.0
20,183,67,Belgium,57,71,58,21,38,41,25,48,27,25,44,45,66,68,61,50,61,66,61,12,13,10,6,7,between 1000.0 and 3000.0
31,188,80,Argentina,74,74,23,72,84,66,70,64,59,51,58,75,69,65,63,74,59,15,17,10,15,13,9,7,greater than 8000.0
27,178,72,Austria,65,65,68,47,48,58,23,63,67,32,51,62,77,75,70,55,71,61,62,8,15,14,9,7,between 1000.0 and 3000.0
31,187,72,France,61,61,49,45,61,63,44,55,41,40,60,62,57,54,67,58,55,64,62,14,12,14,15,14,between 1000.0 and 3000.0
29,187,91,France,75,76,57,31,77,73,35,47,31,36,56,61,52,60,53,66,65,75,73,6,10,8,16,14,greater than 8000.0
22,180,74,Dominican Republic,61,73,56,52,30,53,43,68,46,36,47,64,77,85,70,49,73,29,21,11,13,6,10,12,between 3000.0 and 8000.0
22,179,78,Spain,64,75,48,35,62,56,34,53,44,35,53,57,52,48,52,61,58,65,64,15,6,7,10,6,between 3000.0 and 8000.0
19,178,69,Ecuador,63,78,59,24,58,60,22,46,25,36,26,62,64,65,60,58,71,65,61,12,11,5,13,14,less than 1000.0
38,187,78,Paraguay,71,71,47,38,74,67,35,60,32,35,20,63,39,31,50,71,58,74,73,8,11,10,16,11,less than 1000.0
23,187,76,England,64,73,53,21,62,59,20,51,19,26,53,56,76,80,59,54,55,63,62,10,8,14,7,14,between 3000.0 and 8000.0
33,190,81,Korea Republic,68,68,26,21,70,44,30,45,29,28,36,54,34,35,58,55,34,73,67,9,10,12,14,7,between 1000.0 and 3000.0
23,173,66,Turkey,77,79,81,70,58,72,69,82,80,68,65,81,84,78,84,71,82,33,30,9,13,7,9,8,greater than 8000.0
30,191,83,China PR,73,73,16,14,19,30,16,17,20,14,30,24,53,43,33,71,45,13,13,72,70,69,72,74,greater than 8000.0
21,183,74,England,55,68,29,58,54,43,37,49,33,28,31,50,75,78,74,53,64,16,13,6,15,8,14,7,between 1000.0 and 3000.0
19,185,79,Norway,58,71,55,40,46,57,42,57,39,36,40,58,65,63,62,50,55,59,57,8,9,14,10,11,less than 1000.0
24,178,75,Scotland,72,76,74,63,41,68,57,73,73,70,58,69,86,82,85,65,71,60,53,14,6,8,7,13,between 3000.0 and 8000.0
30,170,64,Japan,66,66,64,65,49,64,52,64,73,66,59,62,82,74,76,60,81,26,24,10,13,12,9,9,between 3000.0 and 8000.0
29,175,64,Portugal,67,67,66,42,52,62,41,63,57,54,55,65,69,66,72,62,71,67,64,16,15,15,7,12,between 3000.0 and 8000.0
27,183,73,Scotland,67,67,53,50,54,57,40,62,53,43,59,60,81,87,73,62,67,64,64,10,9,8,11,14,between 3000.0 and 8000.0
31,185,79,Spain,78,78,75,77,65,76,75,80,78,62,77,78,73,78,71,78,60,21,23,11,16,8,14,16,greater than 8000.0
30,178,72,England,62,62,62,45,51,57,33,55,54,55,56,57,69,69,67,59,73,58,55,10,12,10,12,10,between 3000.0 and 8000.0
35,183,77,Japan,65,65,58,67,60,64,62,66,60,50,48,63,56,47,73,69,57,17,18,11,12,13,8,13,between 1000.0 and 3000.0
35,185,80,France,72,72,55,55,72,71,64,69,54,47,68,73,54,52,67,72,69,70,65,16,8,10,10,7,greater than 8000.0
32,188,84,Gabon,72,72,59,27,77,62,28,44,35,25,65,59,34,48,31,69,32,69,69,12,16,8,14,7,between 3000.0 and 8000.0
23,185,84,Turkey,58,64,10,8,14,30,5,14,11,10,32,12,28,28,31,47,27,12,14,64,57,52,51,64,between 1000.0 and 3000.0
20,178,69,England,74,85,72,55,55,68,34,74,60,38,65,72,81,81,76,67,73,72,68,15,10,11,7,6,greater than 8000.0
29,173,66,Republic of Ireland,63,63,59,57,47,65,56,60,59,63,64,62,67,67,73,62,78,62,59,7,14,8,7,9,between 1000.0 and 3000.0
28,191,84,Spain,75,75,56,60,70,78,40,68,60,28,77,76,39,51,44,79,36,81,72,12,11,16,6,13,greater than 8000.0
30,179,70,Brazil,74,74,66,69,52,76,61,79,72,73,69,76,80,83,75,69,68,35,27,8,8,15,9,12,greater than 8000.0
30,173,70,Suriname,67,67,62,57,35,63,59,70,66,42,56,66,90,89,82,67,81,28,23,15,15,12,7,7,between 1000.0 and 3000.0
20,182,76,Portugal,68,77,66,46,58,64,50,70,74,36,48,68,76,73,75,64,69,66,67,14,12,11,10,14,between 1000.0 and 3000.0
20,186,76,Germany,61,71,57,32,55,54,35,63,59,28,43,58,80,74,73,57,70,57,53,7,7,9,9,14,between 3000.0 and 8000.0
19,182,72,England,59,71,59,60,43,53,52,64,53,46,48,61,75,77,63,42,65,32,30,12,9,13,14,12,between 3000.0 and 8000.0
26,187,79,Portugal,65,68,59,55,56,67,49,66,47,44,65,65,60,65,60,70,65,66,63,7,11,14,8,6,between 1000.0 and 3000.0
29,185,78,England,63,63,29,23,65,45,25,41,31,27,49,43,48,34,56,55,53,61,60,9,8,7,7,8,between 3000.0 and 8000.0
23,189,78,France,65,71,51,36,66,65,34,55,40,44,62,60,32,33,36,60,49,63,61,8,7,13,12,8,between 1000.0 and 3000.0
35,172,73,Portugal,73,73,75,71,55,73,75,72,76,73,70,76,67,66,75,69,77,72,71,15,10,12,11,13,less than 1000.0
22,175,70,Norway,68,77,58,65,53,60,58,71,60,52,55,68,86,84,82,62,82,50,53,7,14,5,6,11,between 3000.0 and 8000.0
32,170,65,Argentina,72,72,74,72,37,75,46,72,67,66,71,71,77,74,79,65,87,34,44,13,16,16,13,12,between 3000.0 and 8000.0
25,162,57,Saudi Arabia,55,60,49,24,43,42,28,49,34,25,34,45,69,67,72,52,89,54,53,11,11,7,8,11,between 3000.0 and 8000.0
21,183,73,Belgium,73,82,68,53,61,78,58,76,71,68,73,81,63,69,78,66,68,71,68,14,7,6,13,9,greater than 8000.0
31,185,81,Spain,73,73,61,55,59,75,53,68,78,81,74,72,40,41,46,66,58,73,68,8,8,6,16,13,greater than 8000.0
19,184,70,Wales,62,78,49,29,65,58,36,44,39,34,53,49,52,51,57,58,60,65,64,8,14,6,14,8,between 3000.0 and 8000.0
25,180,73,Brazil,65,65,73,45,55,66,47,71,77,75,76,72,74,65,81,59,68,22,22,9,8,7,9,7,between 3000.0 and 8000.0
30,180,87,Saudi Arabia,60,60,20,16,11,23,16,19,12,20,21,16,41,35,37,54,44,19,12,63,57,58,59,62,between 1000.0 and 3000.0
22,188,81,Italy,56,63,14,8,12,20,7,11,10,11,28,19,41,37,41,59,49,12,12,57,53,52,54,55,between 1000.0 and 3000.0
21,173,62,Spain,68,78,69,55,53,67,32,71,48,39,63,68,74,78,72,69,77,61,62,9,10,13,9,8,between 3000.0 and 8000.0
26,178,73,England,65,67,65,60,51,65,47,65,58,57,62,65,73,72,71,66,74,60,53,9,9,6,8,12,between 3000.0 and 8000.0
27,178,77,England,68,68,53,53,62,65,47,65,50,48,59,67,75,73,80,63,79,67,64,11,10,13,12,11,between 3000.0 and 8000.0
20,185,81,Denmark,62,72,13,9,11,40,9,17,12,14,42,24,39,32,42,45,51,10,13,63,63,63,62,65,between 1000.0 and 3000.0
36,185,69,England,64,64,60,57,59,63,62,62,61,52,60,63,34,48,65,69,63,65,63,8,12,11,16,12,between 3000.0 and 8000.0
29,178,72,Paraguay,62,62,58,55,36,66,41,53,32,37,60,59,70,75,65,60,63,40,35,15,9,14,8,7,less than 1000.0
34,179,71,Belgium,67,67,65,61,54,70,69,71,72,64,70,71,66,62,73,64,72,60,59,6,16,13,13,15,between 3000.0 and 8000.0
21,178,72,England,63,72,57,50,35,51,37,59,46,38,43,55,80,82,75,55,77,58,57,14,8,11,11,11,between 1000.0 and 3000.0
24,174,69,France,69,75,59,59,38,61,63,76,68,62,58,75,78,81,80,61,80,36,49,7,7,13,13,13,between 3000.0 and 8000.0
21,168,69,Colombia,70,78,57,63,30,65,60,78,60,61,56,72,84,83,87,64,89,27,22,14,11,9,15,7,between 3000.0 and 8000.0
32,190,70,Nigeria,65,65,41,38,68,61,28,55,48,42,60,58,47,45,62,60,52,64,62,12,10,11,15,16,between 1000.0 and 3000.0
28,178,76,Japan,78,79,55,57,74,79,26,72,43,46,77,80,73,60,71,73,76,78,74,9,13,7,11,5,greater than 8000.0
29,174,70,Spain,80,80,81,77,61,83,64,83,84,74,78,83,73,72,78,79,80,54,49,16,7,15,6,14,greater than 8000.0
24,178,73,England,64,69,59,55,54,66,52,62,56,60,66,64,65,62,66,63,57,60,61,7,8,15,7,12,between 3000.0 and 8000.0
27,181,70,Italy,75,76,70,74,66,75,70,74,72,72,73,77,71,70,72,76,75,65,65,5,13,9,8,11,greater than 8000.0
