Column,Metric,Score
deaths_per_10k and mask_users,CorrelationSimilarity,
deaths_per_10k and population_density,CorrelationSimilarity,
deaths_per_10k and week_counter,CorrelationSimilarity,
deaths_per_10k and week_counter_log,CorrelationSimilarity,
deaths_per_10k and population,CorrelationSimilarity,
COVID_news and retail_visit_per_hundred,CorrelationSimilarity,
COVID_news and COVID_news_cable,CorrelationSimilarity,
COVID_news and urban_population_percentage,CorrelationSimilarity,
COVID_news and image_users,CorrelationSimilarity,
COVID_news and mask_users,CorrelationSimilarity,
COVID_news and population_density,CorrelationSimilarity,
COVID_news and week_counter,CorrelationSimilarity,
COVID_news and week_counter_log,CorrelationSimilarity,
COVID_news and population,CorrelationSimilarity,
retail_visit_per_hundred and COVID_news_cable,CorrelationSimilarity,
retail_visit_per_hundred and urban_population_percentage,CorrelationSimilarity,0.7563909859048306
retail_visit_per_hundred and image_users,CorrelationSimilarity,0.9945046231099125
retail_visit_per_hundred and mask_users,CorrelationSimilarity,
retail_visit_per_hundred and population_density,CorrelationSimilarity,0.8194838513467149
retail_visit_per_hundred and week_counter,CorrelationSimilarity,
retail_visit_per_hundred and week_counter_log,CorrelationSimilarity,
retail_visit_per_hundred and population,CorrelationSimilarity,0.773504214072384
COVID_news_cable and urban_population_percentage,CorrelationSimilarity,
COVID_news_cable and image_users,CorrelationSimilarity,
COVID_news_cable and mask_users,CorrelationSimilarity,
COVID_news_cable and population_density,CorrelationSimilarity,
COVID_news_cable and week_counter,CorrelationSimilarity,
COVID_news_cable and week_counter_log,CorrelationSimilarity,
COVID_news_cable and population,CorrelationSimilarity,
urban_population_percentage and image_users,CorrelationSimilarity,0.9584729782617074
urban_population_percentage and mask_users,CorrelationSimilarity,
urban_population_percentage and population_density,CorrelationSimilarity,0.820336523844295
urban_population_percentage and week_counter,CorrelationSimilarity,
urban_population_percentage and week_counter_log,CorrelationSimilarity,
urban_population_percentage and population,CorrelationSimilarity,0.9563207508274763
image_users and mask_users,CorrelationSimilarity,
image_users and population_density,CorrelationSimilarity,0.8191631834459534
image_users and week_counter,CorrelationSimilarity,
image_users and week_counter_log,CorrelationSimilarity,
image_users and population,CorrelationSimilarity,0.7398134138141879
mask_users and population_density,CorrelationSimilarity,
mask_users and week_counter,CorrelationSimilarity,
mask_users and week_counter_log,CorrelationSimilarity,
mask_users and population,CorrelationSimilarity,
population_density and week_counter,CorrelationSimilarity,
population_density and week_counter_log,CorrelationSimilarity,
population_density and population,CorrelationSimilarity,0.9665669962663117
week_counter and week_counter_log,CorrelationSimilarity,
week_counter and population,CorrelationSimilarity,
week_counter_log and population,CorrelationSimilarity,
All Pairs,Average Corr Similarity,0.427092568538492
