fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.94,0.23,0.37,13.4,0.05,31.0,126.0,0.9949,3.13,0.52,10.5,greater than 6.0
7.59,0.29,0.32,9.1,0.057,43.0,165.0,0.9982,3.05,0.59,10.8,greater than 6.0
6.31,0.39,0.3,7.8,0.032,53.0,192.0,0.9936,3.2,0.51,9.9,greater than 6.0
7.14,0.27,0.39,15.3,0.055,28.0,123.0,0.9955,3.09,0.56,10.4,greater than 6.0
6.48,0.32,0.25,10.9,0.038,49.0,182.0,0.9941,3.17,0.5,11.1,greater than 6.0
7.67,0.22,0.44,12.1,0.052,39.0,148.0,0.9968,3.03,0.58,10.3,greater than 6.0
6.82,0.36,0.29,4.2,0.046,24.0,114.0,0.9929,3.28,0.6,10.9,between 5.0 and 6.0
7.51,0.31,0.27,14.5,0.061,32.0,127.0,0.9975,3.06,0.55,10.6,greater than 6.0
6.25,0.34,0.38,8.5,0.035,56.0,201.0,0.9933,3.19,0.51,9.7,greater than 6.0
6.97,0.24,0.33,11.3,0.042,46.0,173.0,0.9952,3.12,0.53,10.4,greater than 6.0
7.41,0.28,0.41,16.2,0.058,36.0,139.0,0.9971,3.04,0.59,10.2,greater than 6.0
6.69,0.29,0.26,3.3,0.029,14.0,88.0,0.9917,3.37,0.57,11.7,between 5.0 and 6.0
7.15,0.35,0.32,13.8,0.051,42.0,164.0,0.9964,3.08,0.52,9.9,greater than 6.0
6.52,0.25,0.42,6.9,0.033,51.0,185.0,0.9947,3.22,0.48,10.8,greater than 6.0
7.35,0.24,0.39,9.4,0.047,29.0,121.0,0.9958,3.11,0.56,11.2,greater than 6.0
6.79,0.38,0.28,14.6,0.065,34.0,130.0,0.9943,3.03,0.6,9.5,greater than 6.0
7.23,0.26,0.4,10.7,0.043,48.0,176.0,0.9979,3.07,0.54,10.1,greater than 6.0
5.88,0.36,0.24,4.1,0.025,15.0,94.0,0.9908,3.41,0.59,11.8,between 5.0 and 6.0
6.91,0.23,0.37,13.1,0.05,31.0,126.0,0.9949,3.13,0.52,10.5,greater than 6.0
7.58,0.29,0.32,8.9,0.057,43.0,165.0,0.9982,3.05,0.59,10.8,greater than 6.0
7.22,0.29,0.33,14.43,0.058,25.0,140.0,0.9981,3.21,0.51,10.2,greater than 6.0
6.89,0.41,0.29,9.95,0.036,30.0,120.0,0.9938,3.15,0.55,11.5,between 5.0 and 6.0
6.93,0.28,0.42,5.17,0.047,22.0,110.0,0.9919,3.08,0.49,9.8,greater than 6.0
7.49,0.24,0.39,16.21,0.041,35.0,165.0,0.9965,3.25,0.46,9.5,greater than 6.0
7.34,0.33,0.26,3.42,0.051,28.0,130.0,0.9956,3.12,0.54,10.8,greater than 6.0
6.67,0.19,0.49,10.29,0.043,32.0,125.0,0.9993,3.02,0.42,9.2,between 5.0 and 6.0
6.82,0.27,0.35,7.18,0.052,24.0,100.0,0.9924,3.27,0.5,11.2,greater than 6.0
7.91,0.26,0.38,13.49,0.045,26.0,145.0,0.9948,3.09,0.48,10.4,greater than 6.0
8.01,0.31,0.25,1.88,0.039,19.0,90.0,0.9915,3.24,0.53,12.1,greater than 6.0
6.55,0.23,0.41,14.15,0.048,29.0,135.0,0.9972,3.18,0.44,9.6,between 5.0 and 6.0
7.38,0.39,0.28,7.52,0.032,34.0,160.0,0.9959,3.22,0.59,10.6,greater than 6.0
5.97,0.36,0.22,3.45,0.05,20.0,105.0,0.9931,3.35,0.56,11.8,greater than 6.0
6.49,0.25,0.36,11.22,0.046,27.0,120.0,0.9929,3.14,0.52,10.9,between 5.0 and 6.0
8.33,0.22,0.34,15.17,0.054,31.0,155.0,0.9985,3.07,0.47,9.4,greater than 6.0
7.67,0.3,0.29,4.28,0.037,25.0,115.0,0.9962,3.26,0.51,10.7,greater than 6.0
6.28,0.42,0.3,13.11,0.044,36.0,170.0,0.9991,3.04,0.46,9.1,greater than 6.0
7.05,0.35,0.27,2.67,0.039,23.0,95.0,0.9912,3.29,0.55,12.3,greater than 6.0
7.79,0.24,0.48,10.35,0.049,28.0,140.0,0.9978,3.16,0.49,9.9,between 5.0 and 6.0
6.15,0.38,0.32,5.55,0.051,30.0,125.0,0.9944,3.23,0.5,11.1,greater than 6.0
7.43,0.29,0.44,16.58,0.042,29.0,150.0,0.9968,3.11,0.48,10.2,greater than 6.0
8.57,0.27,0.25,2.49,0.046,22.0,100.0,0.9936,3.28,0.54,11.9,greater than 6.0
7.16,0.32,0.39,11.94,0.048,32.0,135.0,0.9982,3.09,0.45,9.8,greater than 6.0
5.85,0.4,0.23,1.27,0.034,24.0,105.0,0.9908,3.32,0.59,12.5,greater than 6.0
7.29,0.21,0.46,13.12,0.041,28.0,145.0,0.9951,3.19,0.51,9.7,greater than 6.0
6.73,0.26,0.38,7.39,0.05,25.0,120.0,0.9926,3.13,0.49,10.4,between 5.0 and 6.0
8.69,0.25,0.33,12.21,0.038,31.0,155.0,0.9989,3.06,0.46,9.3,greater than 6.0
7.94,0.39,0.28,5.95,0.047,27.0,130.0,0.9964,3.22,0.53,11.2,greater than 6.0
6.59,0.31,0.32,10.49,0.052,29.0,135.0,0.9995,3.01,0.43,9.5,between 5.0 and 6.0
6.19,0.24,0.49,14.19,0.043,32.0,160.0,0.9974,3.25,0.48,9.2,greater than 6.0
7.76,0.36,0.25,3.88,0.039,25.0,115.0,0.9933,3.16,0.57,11.8,greater than 6.0
5.93,0.29,0.41,12.25,0.048,20.0,95.0,0.9905,3.34,0.55,11.9,greater than 6.0
6.98,0.23,0.37,15.01,0.045,30.0,145.0,0.9969,3.09,0.46,10.0,greater than 6.0
8.22,0.34,0.29,1.85,0.036,28.0,130.0,0.9938,3.21,0.53,11.5,greater than 6.0
7.11,0.28,0.46,13.56,0.041,29.0,140.0,0.9958,3.14,0.51,9.9,greater than 6.0
7.46,0.37,0.26,6.93,0.052,25.0,120.0,0.9921,3.24,0.5,11.1,greater than 6.0
6.86,0.26,0.43,11.47,0.049,27.0,130.0,0.9986,3.07,0.45,9.6,between 5.0 and 6.0
8.48,0.27,0.33,12.33,0.047,23.0,110.0,0.9941,3.19,0.49,10.3,greater than 6.0
6.99,0.38,0.29,7.19,0.053,32.0,140.0,0.9992,3.12,0.52,9.4,greater than 6.0
7.19,0.39,0.22,5.83,0.038,30.0,135.0,0.9928,3.29,0.58,11.9,greater than 6.0
5.61,0.35,0.45,13.15,0.046,28.0,125.0,0.9939,3.27,0.48,9.1,greater than 6.0
8.11,0.33,0.26,9.65,0.039,26.0,120.0,0.9966,3.2,0.54,10.9,greater than 6.0
7.25,0.42,0.31,10.39,0.049,25.0,115.0,0.9983,3.11,0.51,9.8,between 5.0 and 6.0
6.4,0.23,0.39,16.32,0.042,35.0,160.0,0.9971,3.24,0.47,9.3,greater than 6.0
7.84,0.38,0.28,6.1,0.037,32.0,145.0,0.9996,3.09,0.52,10.4,greater than 6.0
7.37,0.29,0.34,14.41,0.048,28.0,135.0,0.9961,3.15,0.49,9.6,greater than 6.0
8.63,0.24,0.41,8.43,0.052,24.0,120.0,0.9954,3.22,0.5,11.3,greater than 6.0
6.72,0.36,0.26,11.96,0.041,29.0,135.0,0.9935,3.14,0.53,10.1,greater than 6.0
6.57,0.28,0.35,6.29,0.038,32.0,155.0,0.9988,3.06,0.51,9.5,between 5.0 and 6.0
8.82,0.25,0.48,2.77,0.043,23.0,100.0,0.9929,3.27,0.59,11.8,greater than 6.0
7.54,0.27,0.25,1.56,0.036,26.0,110.0,0.9967,3.2,0.56,11.4,greater than 6.0
7.07,0.42,0.46,14.59,0.045,30.0,140.0,0.9984,3.12,0.49,9.2,greater than 6.0
8.29,0.37,0.27,5.23,0.039,25.0,120.0,0.9946,3.25,0.52,11.1,greater than 6.0
7.56,0.36,0.23,16.43,0.048,32.0,150.0,0.9999,3.08,0.48,9.6,greater than 6.0
6.33,0.31,0.42,3.17,0.041,28.0,130.0,0.9923,3.29,0.55,10.3,greater than 6.0
8.04,0.29,0.39,10.29,0.047,31.0,145.0,0.9963,3.17,0.52,9.9,greater than 6.0
7.26,0.26,0.34,13.58,0.051,24.0,115.0,0.9959,3.2,0.49,11.2,greater than 6.0
7.81,0.32,0.28,7.57,0.039,26.0,130.0,0.9981,3.11,0.53,10.8,greater than 6.0
6.95,0.38,0.25,10.88,0.044,30.0,135.0,0.9932,3.27,0.55,11.5,greater than 6.0
7.35,0.34,0.29,6.13,0.048,25.0,145.0,0.9975,3.14,0.5,10.2,greater than 6.0
8.85,0.28,0.44,15.66,0.046,35.0,165.0,1.0001,3.07,0.49,9.3,greater than 6.0
8.57,0.41,0.27,1.85,0.037,20.0,90.0,0.9922,3.28,0.57,12.2,greater than 6.0
7.43,0.39,0.38,12.25,0.05,29.0,135.0,0.9987,3.1,0.52,9.5,greater than 6.0
6.69,0.24,0.43,7.49,0.042,27.0,125.0,0.9949,3.24,0.5,10.6,between 5.0 and 6.0
7.98,0.27,0.36,14.16,0.049,30.0,140.0,0.9979,3.15,0.5,9.7,greater than 6.0
6.14,0.34,0.29,16.46,0.047,32.0,155.0,0.9994,3.09,0.49,9.1,greater than 6.0
6.44,0.28,0.41,5.11,0.036,28.0,135.0,0.9926,3.29,0.53,11.4,greater than 6.0
8.34,0.38,0.23,8.19,0.045,26.0,120.0,0.9955,3.22,0.54,11.1,greater than 6.0
7.59,0.29,0.46,13.62,0.048,25.0,145.0,0.9972,3.13,0.51,9.6,greater than 6.0
5.74,0.31,0.44,10.85,0.042,24.0,115.0,0.9916,3.33,0.55,11.9,greater than 6.0
7.88,0.35,0.31,11.15,0.05,32.0,155.0,1.0003,3.06,0.48,9.4,greater than 6.0
7.41,0.27,0.42,6.38,0.045,27.0,140.0,0.9976,3.16,0.49,10.7,greater than 6.0
8.09,0.41,0.25,7.24,0.04,29.0,145.0,0.9943,3.27,0.52,11.5,greater than 6.0
6.84,0.34,0.28,15.24,0.047,30.0,135.0,0.999,3.12,0.5,9.3,greater than 6.0
7.69,0.33,0.39,10.92,0.052,28.0,130.0,0.9983,3.1,0.5,9.6,greater than 6.0
6.46,0.39,0.24,5.81,0.037,23.0,145.0,0.9968,3.22,0.54,12.1,greater than 6.0
8.17,0.25,0.46,16.69,0.046,24.0,140.0,0.9998,3.07,0.51,9.1,greater than 6.0
6.97,0.35,0.29,8.3,0.039,26.0,155.0,0.9956,3.19,0.53,11.3,greater than 6.0
