fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.99,0.27,0.34,9.5,0.047,52.0,201.0,0.9964,3.13,0.48,9.6,greater than 6.0
7.26,0.24,0.37,5.7,0.045,44.0,184.0,0.9947,3.11,0.5,10.7,greater than 6.0
6.73,0.3,0.42,10.6,0.052,56.0,205.0,0.9973,3.19,0.45,9.5,greater than 6.0
6.11,0.28,0.29,6.9,0.041,36.0,159.0,0.9941,3.15,0.51,10.4,greater than 6.0
7.42,0.25,0.35,3.1,0.038,23.0,126.0,0.9918,3.07,0.53,11.2,greater than 6.0
5.81,0.29,0.33,8.2,0.048,46.0,189.0,0.9961,3.18,0.44,9.8,greater than 6.0
6.96,0.26,0.36,4.5,0.043,29.0,143.0,0.9935,3.12,0.49,10.6,greater than 6.0
6.55,0.24,0.41,9.8,0.05,53.0,202.0,0.9968,3.15,0.46,9.5,greater than 6.0
6.28,0.27,0.28,6.4,0.046,42.0,175.0,0.9943,3.14,0.5,10.3,greater than 6.0
7.19,0.22,0.37,3.2,0.039,24.0,129.0,0.9924,3.1,0.52,11.0,greater than 6.0
5.66,0.31,0.35,10.9,0.047,50.0,198.0,0.9967,3.17,0.42,9.6,greater than 6.0
6.81,0.29,0.32,5.3,0.052,32.0,149.0,0.9942,3.11,0.48,10.5,greater than 6.0
7.48,0.25,0.41,7.8,0.053,36.0,157.0,0.9958,3.13,0.51,10.2,greater than 6.0
6.44,0.28,0.29,3.5,0.041,25.0,133.0,0.9926,3.09,0.5,11.1,greater than 6.0
7.04,0.27,0.38,9.9,0.045,51.0,199.0,0.9965,3.15,0.48,9.6,greater than 6.0
6.62,0.24,0.35,6.7,0.048,43.0,180.0,0.9946,3.12,0.49,10.3,greater than 6.0
5.88,0.29,0.34,10.4,0.042,49.0,194.0,0.9964,3.18,0.43,9.7,greater than 6.0
7.31,0.26,0.37,4.8,0.038,28.0,141.0,0.9931,3.1,0.52,10.9,greater than 6.0
6.51,0.25,0.29,3.1,0.052,31.0,146.0,0.9941,3.13,0.49,10.5,greater than 6.0
6.27,0.32,0.42,10.2,0.05,56.0,206.0,0.9972,3.17,0.45,9.4,greater than 6.0
7.17,0.23,0.34,5.5,0.043,40.0,169.0,0.9944,3.11,0.5,10.6,greater than 6.0
7.54,0.28,0.38,7.2,0.046,48.0,192.0,0.9961,3.14,0.51,9.7,greater than 6.0
6.39,0.29,0.31,9.3,0.039,52.0,200.0,0.9963,3.12,0.48,9.5,greater than 6.0
6.69,0.24,0.41,6.6,0.047,44.0,184.0,0.9948,3.15,0.49,10.3,greater than 6.0
5.76,0.27,0.33,4.3,0.048,30.0,145.0,0.9942,3.1,0.5,10.9,greater than 6.0
7.25,0.26,0.36,10.6,0.052,55.0,204.0,0.9969,3.16,0.46,9.4,greater than 6.0
6.59,0.28,0.42,3.3,0.041,26.0,136.0,0.9933,3.09,0.52,10.8,greater than 6.0
6.98,0.27,0.38,8.1,0.046,50.0,196.0,0.9962,3.13,0.48,9.6,greater than 6.0
7.44,0.25,0.34,5.9,0.048,43.0,181.0,0.9953,3.11,0.51,10.2,greater than 6.0
5.83,0.29,0.3,6.4,0.043,31.0,147.0,0.9945,3.12,0.49,10.7,greater than 6.0
7.11,0.24,0.41,10.3,0.05,53.0,202.0,0.9968,3.15,0.46,9.5,greater than 6.0
7.36,0.28,0.39,4.2,0.039,25.0,132.0,0.9932,3.09,0.52,10.9,greater than 6.0
6.48,0.25,0.31,6.8,0.045,42.0,173.0,0.9943,3.13,0.5,10.4,greater than 6.0
7.03,0.27,0.37,9.6,0.047,51.0,199.0,0.9966,3.15,0.48,9.6,greater than 6.0
6.65,0.24,0.42,5.1,0.048,40.0,168.0,0.9947,3.12,0.49,10.5,greater than 6.0
5.92,0.28,0.32,3.6,0.041,29.0,143.0,0.9934,3.1,0.5,10.8,greater than 6.0
7.5,0.26,0.39,7.5,0.046,48.0,192.0,0.996,3.14,0.51,9.7,greater than 6.0
6.34,0.29,0.34,10.1,0.052,55.0,204.0,0.9969,3.17,0.45,9.4,greater than 6.0
7.2,0.25,0.36,4.4,0.043,27.0,138.0,0.9935,3.1,0.52,10.8,greater than 6.0
6.57,0.27,0.29,6.3,0.047,43.0,179.0,0.9948,3.13,0.49,10.3,greater than 6.0
7.43,0.28,0.41,7.9,0.048,49.0,195.0,0.9965,3.15,0.51,9.6,greater than 6.0
6.42,0.31,0.29,5.88,0.047,38.0,169.0,0.9935,3.22,0.51,10.9,greater than 6.0
7.19,0.24,0.33,11.95,0.035,29.0,139.0,0.9967,3.14,0.49,10.3,greater than 6.0
6.79,0.38,0.25,4.55,0.038,26.0,93.0,0.9921,3.24,0.46,11.8,greater than 6.0
6.23,0.29,0.36,7.88,0.051,42.0,181.0,0.9944,3.17,0.57,9.7,greater than 6.0
7.46,0.41,0.27,6.42,0.032,18.0,128.0,0.9955,3.12,0.39,10.6,greater than 6.0
6.56,0.22,0.37,10.64,0.046,35.0,162.0,0.9985,3.07,0.49,9.4,greater than 6.0
6.89,0.19,0.29,8.48,0.034,28.0,117.0,0.9908,3.21,0.44,12.3,greater than 6.0
5.94,0.26,0.32,5.94,0.043,25.0,83.0,0.9893,3.34,0.51,10.8,between 5.0 and 6.0
7.09,0.36,0.24,3.61,0.03,22.0,136.0,0.9917,3.27,0.48,11.4,greater than 6.0
6.44,0.39,0.33,14.44,0.058,46.0,186.0,0.9963,3.09,0.58,9.1,greater than 6.0
6.21,0.25,0.39,6.49,0.042,30.0,152.0,0.993,3.25,0.56,10.7,greater than 6.0
7.85,0.28,0.23,11.11,0.039,48.0,193.0,0.9973,3.16,0.42,9.9,greater than 6.0
5.75,0.34,0.26,2.03,0.054,20.0,134.0,0.9919,3.38,0.53,10.3,greater than 6.0
7.16,0.45,0.32,9.27,0.047,50.0,210.0,0.9982,3.11,0.54,10.1,greater than 6.0
6.92,0.27,0.38,13.29,0.044,39.0,179.0,0.9968,3.06,0.52,9.6,greater than 6.0
6.67,0.35,0.31,4.09,0.049,33.0,148.0,0.9892,3.29,0.59,11.5,greater than 6.0
7.32,0.4,0.29,7.46,0.037,27.0,160.0,0.9934,3.19,0.48,10.9,greater than 6.0
6.01,0.24,0.41,15.96,0.058,44.0,195.0,0.9937,3.08,0.55,9.3,greater than 6.0
6.74,0.3,0.27,3.82,0.036,23.0,114.0,0.9904,3.28,0.49,11.9,greater than 6.0
7.51,0.32,0.34,12.06,0.041,43.0,188.0,0.9976,3.13,0.46,10.2,greater than 6.0
5.98,0.42,0.22,1.71,0.051,19.0,107.0,0.9915,3.33,0.49,11.1,greater than 6.0
7.26,0.38,0.3,9.62,0.035,24.0,145.0,0.9959,3.15,0.5,10.6,greater than 6.0
6.65,0.23,0.39,11.49,0.046,40.0,165.0,0.9961,3.1,0.58,9.8,greater than 6.0
6.46,0.39,0.26,5.11,0.052,31.0,129.0,0.9898,3.26,0.55,11.6,between 5.0 and 6.0
6.98,0.29,0.35,7.83,0.043,29.0,119.0,0.9923,3.23,0.5,10.7,greater than 6.0
7.55,0.31,0.24,4.14,0.034,21.0,140.0,0.9942,3.18,0.48,11.8,greater than 6.0
6.19,0.4,0.3,3.51,0.047,25.0,108.0,0.991,3.31,0.56,10.9,greater than 6.0
7.03,0.36,0.32,13.55,0.037,38.0,167.0,0.9966,3.12,0.52,9.9,greater than 6.0
6.83,0.22,0.34,9.88,0.048,45.0,179.0,0.9974,3.09,0.54,10.1,greater than 6.0
6.29,0.25,0.39,7.25,0.04,23.0,104.0,0.9906,3.27,0.57,11.4,greater than 6.0
7.73,0.29,0.26,10.73,0.033,30.0,149.0,0.9949,3.16,0.46,10.7,greater than 6.0
6.57,0.41,0.31,5.46,0.054,35.0,155.0,0.9894,3.25,0.59,11.1,greater than 6.0
5.92,0.27,0.35,14.92,0.058,42.0,169.0,0.9925,3.35,0.53,9.7,greater than 6.0
7.41,0.33,0.29,6.95,0.039,27.0,142.0,0.9946,3.19,0.49,10.5,greater than 6.0
6.75,0.38,0.27,3.93,0.047,24.0,127.0,0.9902,3.28,0.51,12.1,greater than 6.0
6.09,0.24,0.41,16.42,0.059,46.0,193.0,0.9939,3.08,0.56,9.5,greater than 6.0
6.5,0.3,0.28,4.58,0.036,22.0,137.0,0.9913,3.26,0.5,11.7,greater than 6.0
7.25,0.39,0.32,12.23,0.035,39.0,183.0,0.9978,3.12,0.48,9.9,greater than 6.0
6.43,0.26,0.39,10.94,0.045,44.0,176.0,0.9963,3.1,0.58,9.7,greater than 6.0
6.96,0.29,0.26,3.79,0.033,25.0,146.0,0.9945,3.22,0.5,11.3,greater than 6.0
7.57,0.32,0.24,5.64,0.041,31.0,157.0,0.9956,3.17,0.5,10.9,greater than 6.0
6.22,0.4,0.3,4.01,0.05,28.0,129.0,0.9899,3.32,0.57,11.9,between 5.0 and 6.0
7.06,0.37,0.33,14.17,0.037,36.0,164.0,0.9972,3.14,0.53,9.8,greater than 6.0
6.82,0.25,0.36,9.04,0.046,43.0,186.0,0.9969,3.09,0.54,10.0,greater than 6.0
6.33,0.27,0.38,6.59,0.042,29.0,140.0,0.9909,3.29,0.56,11.5,greater than 6.0
7.71,0.3,0.26,4.35,0.034,24.0,154.0,0.9953,3.19,0.49,11.6,greater than 6.0
6.53,0.42,0.31,13.28,0.052,38.0,169.0,0.9896,3.24,0.6,9.9,between 5.0 and 6.0
5.99,0.28,0.34,16.69,0.061,48.0,199.0,0.9928,3.36,0.54,9.6,greater than 6.0
7.45,0.35,0.29,7.11,0.039,32.0,162.0,0.9958,3.13,0.49,10.4,greater than 6.0
6.69,0.25,0.39,11.18,0.047,45.0,183.0,0.9975,3.1,0.58,9.6,greater than 6.0
6.48,0.41,0.27,4.46,0.052,30.0,133.0,0.9892,3.27,0.59,12.0,between 5.0 and 6.0
7.23,0.32,0.26,5.71,0.037,27.0,160.0,0.9952,3.18,0.51,10.8,greater than 6.0
6.08,0.27,0.41,17.25,0.059,46.0,196.0,0.9936,3.08,0.55,9.5,greater than 6.0
6.41,0.3,0.29,3.92,0.035,23.0,145.0,0.9916,3.25,0.52,11.4,greater than 6.0
7.04,0.39,0.32,12.88,0.033,38.0,172.0,0.9968,3.12,0.49,9.7,greater than 6.0
