fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.74,0.3,0.34,10.2,0.039,31.0,140.0,0.9945,3.18,0.48,10.1,greater than 6.0
6.39,0.29,0.28,6.3,0.037,25.0,115.0,0.9926,3.21,0.5,10.6,greater than 6.0
7.12,0.24,0.43,11.4,0.048,30.0,145.0,0.9969,3.12,0.46,9.4,greater than 6.0
6.57,0.27,0.32,8.9,0.043,26.0,125.0,0.9942,3.16,0.49,10.0,greater than 6.0
6.94,0.31,0.35,5.3,0.036,23.0,105.0,0.9914,3.23,0.51,10.9,greater than 6.0
7.01,0.25,0.41,12.3,0.049,32.0,160.0,0.9958,3.08,0.46,9.1,greater than 6.0
6.63,0.23,0.33,7.9,0.042,28.0,130.0,0.9929,3.26,0.48,9.8,greater than 6.0
6.97,0.28,0.39,5.9,0.038,22.0,105.0,0.9918,3.15,0.47,9.4,between 5.0 and 6.0
6.9,0.22,0.27,10.2,0.046,35.0,145.0,0.9981,3.11,0.43,10.4,greater than 6.0
6.48,0.32,0.31,4.8,0.04,20.0,95.0,0.9902,3.24,0.52,11.0,greater than 6.0
7.27,0.26,0.41,7.5,0.051,29.0,135.0,0.9959,3.09,0.45,9.2,greater than 6.0
6.73,0.3,0.34,10.1,0.039,31.0,140.0,0.9944,3.18,0.48,10.0,greater than 6.0
6.38,0.29,0.28,6.2,0.037,25.0,115.0,0.9925,3.21,0.5,10.5,greater than 6.0
7.1,0.24,0.43,11.2,0.048,30.0,145.0,0.9968,3.12,0.46,9.3,greater than 6.0
6.55,0.27,0.32,8.7,0.043,26.0,125.0,0.9941,3.16,0.49,9.9,greater than 6.0
6.93,0.31,0.35,5.2,0.036,23.0,105.0,0.9913,3.23,0.51,10.8,greater than 6.0
7.0,0.25,0.41,12.1,0.049,32.0,160.0,0.9957,3.08,0.46,9.0,greater than 6.0
6.62,0.23,0.33,7.7,0.042,28.0,130.0,0.9928,3.26,0.48,9.7,greater than 6.0
6.96,0.28,0.39,5.8,0.038,22.0,105.0,0.9917,3.15,0.47,9.3,between 5.0 and 6.0
6.89,0.22,0.27,10.0,0.046,35.0,145.0,0.998,3.11,0.43,10.3,greater than 6.0
6.47,0.32,0.31,4.7,0.04,20.0,95.0,0.9901,3.24,0.52,10.9,greater than 6.0
7.26,0.26,0.41,7.3,0.051,29.0,135.0,0.9958,3.09,0.45,9.1,greater than 6.0
