fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.42,0.26,0.38,6.1,0.054,50.0,194.0,0.9961,3.09,0.49,9.3,greater than 6.0
6.59,0.35,0.25,2.4,0.033,14.0,80.0,0.9907,3.29,0.57,11.8,greater than 6.0
7.03,0.22,0.36,9.5,0.044,43.0,161.0,0.9965,3.12,0.44,10.5,greater than 6.0
6.46,0.3,0.29,5.8,0.055,36.0,145.0,0.9941,3.24,0.51,9.6,between 5.0 and 6.0
7.29,0.32,0.27,1.7,0.041,23.0,107.0,0.9924,3.07,0.46,11.5,greater than 6.0
6.79,0.25,0.34,8.9,0.047,56.0,171.0,0.9962,3.14,0.43,9.8,greater than 6.0
7.55,0.29,0.45,4.5,0.039,31.0,128.0,0.9919,3.11,0.48,10.7,greater than 6.0
6.28,0.24,0.22,11.9,0.058,47.0,173.0,0.9948,3.25,0.49,9.5,between 5.0 and 6.0
7.62,0.34,0.31,2.6,0.035,20.0,98.0,0.992,3.05,0.42,11.3,greater than 6.0
6.44,0.31,0.26,4.2,0.049,38.0,149.0,0.9936,3.22,0.51,10.2,between 5.0 and 6.0
7.15,0.26,0.38,6.8,0.054,52.0,196.0,0.9964,3.09,0.49,9.6,greater than 6.0
6.63,0.35,0.29,3.1,0.053,34.0,141.0,0.9922,3.06,0.47,11.4,greater than 6.0
7.49,0.32,0.27,1.4,0.041,24.0,110.0,0.9917,3.04,0.46,11.6,greater than 6.0
6.84,0.24,0.33,9.2,0.048,57.0,169.0,0.9963,3.12,0.44,10.4,greater than 6.0
7.33,0.29,0.44,5.6,0.039,30.0,127.0,0.9925,3.09,0.49,10.7,greater than 6.0
6.52,0.27,0.25,2.7,0.051,40.0,155.0,0.9944,3.2,0.52,9.9,between 5.0 and 6.0
7.06,0.31,0.36,8.4,0.046,48.0,181.0,0.9966,3.11,0.45,10.2,greater than 6.0
7.41,0.26,0.31,3.9,0.054,33.0,138.0,0.9931,3.07,0.48,11.1,greater than 6.0
6.69,0.33,0.28,2.1,0.038,19.0,94.0,0.9914,3.03,0.42,11.5,greater than 6.0
7.19,0.23,0.39,9.8,0.047,53.0,164.0,0.9965,3.13,0.44,10.5,greater than 6.0
6.47,0.3,0.26,5.2,0.058,38.0,149.0,0.9943,3.24,0.51,9.7,between 5.0 and 6.0
7.61,0.32,0.29,1.5,0.041,26.0,115.0,0.9927,3.05,0.46,11.4,greater than 6.0
6.76,0.25,0.33,8.6,0.048,56.0,169.0,0.9964,3.12,0.45,10.3,greater than 6.0
7.53,0.29,0.45,5.1,0.039,32.0,132.0,0.9923,3.09,0.49,10.6,greater than 6.0
6.41,0.27,0.22,11.7,0.059,46.0,176.0,0.9949,3.25,0.49,9.5,between 5.0 and 6.0
7.31,0.34,0.31,2.8,0.035,23.0,106.0,0.9919,3.06,0.47,11.2,greater than 6.0
6.58,0.33,0.26,3.5,0.049,36.0,146.0,0.9937,3.2,0.51,10.1,between 5.0 and 6.0
7.13,0.26,0.38,7.2,0.054,51.0,192.0,0.9965,3.11,0.49,9.7,greater than 6.0
6.82,0.24,0.32,9.9,0.051,58.0,172.0,0.9963,3.13,0.44,10.4,greater than 6.0
6.72,0.26,0.32,8.55,0.047,38.0,159.0,0.9945,3.14,0.51,10.3,between 5.0 and 6.0
7.15,0.29,0.39,11.9,0.058,42.0,191.0,0.9963,3.08,0.46,9.9,greater than 6.0
6.93,0.22,0.25,5.4,0.041,35.0,144.0,0.9934,3.18,0.48,10.6,between 5.0 and 6.0
7.01,0.35,0.48,7.8,0.034,29.0,129.0,0.9961,3.12,0.44,10.1,greater than 6.0
6.51,0.24,0.33,3.6,0.051,24.0,122.0,0.9918,3.26,0.54,11.3,greater than 6.0
7.39,0.27,0.29,4.9,0.044,32.0,151.0,0.9956,3.09,0.49,10.4,greater than 6.0
6.74,0.31,0.41,6.3,0.038,46.0,181.0,0.9942,3.16,0.42,9.7,between 5.0 and 6.0
7.29,0.2,0.36,10.2,0.055,39.0,168.0,0.9982,3.05,0.52,9.3,greater than 6.0
6.82,0.25,0.27,2.7,0.036,22.0,114.0,0.9929,3.22,0.5,11.0,greater than 6.0
7.17,0.3,0.38,5.1,0.042,41.0,163.0,0.9968,3.11,0.45,10.8,greater than 6.0
6.99,0.28,0.24,8.5,0.052,34.0,146.0,0.9953,3.07,0.51,9.9,between 5.0 and 6.0
7.46,0.23,0.32,6.1,0.048,29.0,124.0,0.9948,3.1,0.46,10.6,greater than 6.0
6.59,0.33,0.46,4.2,0.04,27.0,136.0,0.9935,3.19,0.53,11.1,greater than 6.0
7.08,0.19,0.35,9.6,0.037,25.0,102.0,0.9925,3.15,0.48,10.9,greater than 6.0
