theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
0.982135,-0.467821,0.659823,-0.821461,-0.945821,0.860135,-0.219054,1.154821,greater than 0.9013542725
0.219054,0.860135,-0.982135,0.467821,-0.821461,-0.659823,0.945821,-0.945821,between 0.708821715 and 0.9013542725
-0.945821,-0.821461,-0.467821,-0.659823,0.982135,0.219054,-0.860135,-0.467821,less than 0.523583695
-0.467821,-0.945821,0.860135,-0.982135,0.659823,0.821461,-0.219054,-0.945821,between 0.523583695 and 0.708821715
-0.982135,-0.659823,-0.821461,-0.467821,0.945821,-0.219054,1.154821,-0.860135,greater than 0.9013542725
0.860135,0.467821,-0.945821,-0.982135,0.659823,-0.821461,0.219054,-0.945821,between 0.708821715 and 0.9013542725
0.659823,-0.821461,-0.467821,-0.945821,-0.982135,0.860135,-0.219054,1.154821,less than 0.523583695
-0.821461,-0.945821,0.982135,-0.467821,-0.659823,-0.860135,0.945821,-0.219054,between 0.523583695 and 0.708821715
0.945821,0.219054,-0.982135,-0.860135,-0.467821,0.659823,-0.821461,-0.945821,greater than 0.9013542725
0.219054,-0.860135,-0.467821,-0.945821,0.982135,-0.659823,0.821461,-0.945821,between 0.708821715 and 0.9013542725
-0.467821,-0.945821,0.659823,-0.821461,-0.982135,-0.219054,0.860135,1.154821,less than 0.523583695
-0.945821,-0.982135,-0.219054,0.860135,-0.467821,-0.821461,0.659823,0.945821,between 0.523583695 and 0.708821715
-0.982135,-0.467821,-0.860135,-0.945821,0.821461,-0.659823,0.219054,-0.945821,greater than 0.9013542725
0.821461,-0.945821,-0.467821,-0.982135,0.659823,1.154821,-0.860135,0.219054,between 0.708821715 and 0.9013542725
-0.659823,-0.821461,0.945821,-0.467821,-0.982135,-0.219054,0.860135,-0.945821,less than 0.523583695
0.945821,0.860135,-0.467821,-0.982135,-0.659823,-0.821461,0.219054,-0.945821,between 0.523583695 and 0.708821715
-0.467821,-0.982135,-0.821461,-0.945821,0.659823,0.860135,-0.219054,1.154821,greater than 0.9013542725
-0.982135,-0.219054,-0.945821,-0.467821,0.821461,-0.659823,0.860135,-0.945821,between 0.708821715 and 0.9013542725
0.659823,0.860135,-0.467821,-0.982135,0.945821,-0.821461,-0.219054,-0.945821,less than 0.523583695
-0.821461,-0.945821,-0.982135,-0.467821,0.659823,1.154821,-0.860135,0.219054,between 0.523583695 and 0.708821715
0.945821,-0.467821,-0.860135,-0.982135,0.821461,-0.659823,0.219054,-0.945821,greater than 0.9013542725
0.860135,-0.982135,-0.467821,-0.945821,0.659823,0.219054,-0.821461,-0.945821,between 0.708821715 and 0.9013542725
-0.467821,-0.945821,-0.821461,-0.659823,0.982135,0.860135,-0.219054,-0.945821,less than 0.523583695
-0.945821,-0.659823,-0.982135,-0.467821,0.821461,-0.860135,0.219054,1.154821,between 0.523583695 and 0.708821715
-0.982135,-0.821461,-0.945821,-0.467821,0.659823,0.860135,-0.219054,-0.945821,greater than 0.9013542725
-1.2318026,0.7594397,-1.282817,-0.817554,-1.10162,0.906656,-0.469982,1.296299,less than 0.523583695
-0.4446897,-0.179885,0.628831,0.655155,-0.442159,-0.824213,-0.960195,1.206934,between 0.708821715 and 0.9013542725
1.227029,-0.469625,1.296818,-1.178955,-1.381178,0.763396,1.194765,-1.046171,greater than 0.9013542725
-0.689493,-1.39929,1.384511,0.584685,0.409169,-0.739693,-0.764425,0.650899,less than 0.523583695
-0.162419,-0.359145,0.411377,-0.870902,0.810628,0.641325,-1.256191,-0.444177,between 0.523583695 and 0.708821715
0.973223,-1.281361,-0.701362,-0.938317,-0.670361,0.342688,0.953926,-0.842111,between 0.708821715 and 0.9013542725
0.590885,0.689797,0.296911,-0.745158,-0.689797,-0.689797,0.425549,-0.199996,greater than 0.9013542725
0.425549,-1.34194,0.550549,-0.993925,0.721829,0.721829,0.721829,-0.973223,between 0.523583695 and 0.708821715
0.721829,0.721829,0.550549,-0.425549,-0.425549,-1.34194,0.425549,-0.550549,less than 0.523583695
-0.550549,-0.425549,-1.34194,-0.721829,0.425549,-0.425549,-0.425549,-0.425549,between 0.708821715 and 0.9013542725
-0.425549,-0.425549,0.425549,-0.425549,0.425549,0.425549,-0.425549,0.425549,greater than 0.9013542725
-0.425549,0.425549,-0.425549,0.425549,-1.34194,-1.34194,0.425549,-0.425549,between 0.523583695 and 0.708821715
0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,less than 0.523583695
-1.34194,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,between 0.708821715 and 0.9013542725
0.425549,-0.425549,0.425549,-0.425549,-0.425549,0.425549,-0.425549,0.425549,greater than 0.9013542725
0.721829,-0.425549,-0.425549,0.425549,0.425549,0.425549,-0.425549,0.425549,between 0.523583695 and 0.708821715
-0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,less than 0.523583695
0.425549,0.425549,-0.425549,-1.34194,0.425549,-0.425549,0.425549,-0.425549,between 0.708821715 and 0.9013542725
0.425549,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,greater than 0.9013542725
-0.425549,0.425549,0.425549,-0.425549,-0.425549,0.425549,-0.425549,0.425549,between 0.523583695 and 0.708821715
1.34194,-0.425549,-0.425549,0.425549,-0.425549,0.425549,-0.425549,0.425549,less than 0.523583695
0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,between 0.708821715 and 0.9013542725
0.425549,0.425549,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,0.425549,greater than 0.9013542725
-0.425549,-0.425549,0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,between 0.523583695 and 0.708821715
-0.425549,-0.425549,0.425549,-0.425549,0.425549,0.425549,0.425549,-0.425549,less than 0.523583695
-1.34194,0.425549,0.425549,-0.425549,0.425549,0.425549,-0.425549,-0.425549,between 0.708821715 and 0.9013542725
0.425549,-0.425549,-0.425549,0.425549,0.425549,0.425549,-0.425549,-0.425549,greater than 0.9013542725
0.425549,0.425549,0.425549,0.425549,-0.425549,-0.425549,-0.425549,0.425549,between 0.523583695 and 0.708821715
0.425549,-1.34194,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,less than 0.523583695
1.34194,-0.425549,0.425549,-0.425549,0.425549,-0.425549,-0.425549,0.425549,between 0.708821715 and 0.9013542725
-0.425549,0.425549,0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,greater than 0.9013542725
0.425549,0.425549,0.425549,0.425549,-0.425549,-0.425549,0.425549,-0.425549,between 0.523583695 and 0.708821715
-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,0.425549,0.425549,less than 0.523583695
0.425549,0.425549,0.425549,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,between 0.708821715 and 0.9013542725
-0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,greater than 0.9013542725
0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,between 0.523583695 and 0.708821715
0.425549,0.425549,0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,less than 0.523583695
-1.34194,0.425549,-0.425549,0.425549,0.425549,0.425549,0.425549,-0.425549,between 0.708821715 and 0.9013542725
0.425549,0.425549,0.425549,0.425549,0.425549,-0.425549,-0.425549,-0.425549,greater than 0.9013542725
-0.425549,0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,between 0.523583695 and 0.708821715
-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,less than 0.523583695
0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,between 0.708821715 and 0.9013542725
0.425549,0.425549,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,greater than 0.9013542725
0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,between 0.523583695 and 0.708821715
-1.34194,-0.425549,-0.425549,0.425549,0.425549,0.425549,0.425549,-0.425549,less than 0.523583695
1.34194,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,0.425549,between 0.708821715 and 0.9013542725
-0.425549,-0.425549,0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,greater than 0.9013542725
0.425549,-0.425549,0.425549,0.425549,0.425549,0.425549,-0.425549,-0.425549,between 0.523583695 and 0.708821715
0.425549,0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,less than 0.523583695
0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,between 0.708821715 and 0.9013542725
0.425549,0.425549,0.425549,-0.425549,-0.425549,0.425549,-0.425549,0.425549,greater than 0.9013542725
0.425549,0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,between 0.523583695 and 0.708821715
-0.425549,-0.425549,0.425549,-0.425549,0.425549,-0.425549,-0.425549,0.425549,less than 0.523583695
-1.34194,0.425549,-0.425549,-0.425549,0.425549,-0.425549,0.425549,-0.425549,between 0.708821715 and 0.9013542725
0.425549,0.425549,-0.425549,-0.425549,-0.425549,0.425549,0.425549,-0.425549,greater than 0.9013542725
-0.425549,0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,0.425549,between 0.523583695 and 0.708821715
-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,0.425549,-0.425549,less than 0.523583695
0.425549,0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,between 0.708821715 and 0.9013542725
0.425549,-0.425549,-0.425549,0.425549,-0.425549,0.425549,-0.425549,-0.425549,greater than 0.9013542725
0.425549,-0.425549,0.425549,0.425549,0.425549,-0.425549,-0.425549,0.425549,between 0.523583695 and 0.708821715
-0.425549,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,less than 0.523583695
1.34194,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,between 0.708821715 and 0.9013542725
-0.425549,-0.425549,-0.425549,0.425549,0.425549,-0.425549,0.425549,-0.425549,greater than 0.9013542725
-0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,between 0.523583695 and 0.708821715
-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,0.425549,0.425549,less than 0.523583695
1.34194,-0.425549,-0.425549,0.425549,0.425549,-0.425549,-0.425549,-0.425549,between 0.708821715 and 0.9013542725
-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,0.425549,-0.425549,greater than 0.9013542725
-0.425549,-0.425549,-0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,between 0.523583695 and 0.708821715
0.425549,0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,less than 0.523583695
-1.34194,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,-0.425549,between 0.708821715 and 0.9013542725
