theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-0.7967675,1.407373,1.0563736,-1.2563887,0.76511094,1.1063263,-1.1982997,0.6239406,greater than 0.9013542725
0.8709839,-1.1846606,-0.62576055,-1.4753906,-1.4593336,-0.66700637,-0.98935674,-0.67669044,less than 0.523583695
-0.981701,-0.66272275,0.7574324,-0.93521955,0.8218023,0.66869586,-0.9811161,-0.94495046,between 0.708821715 and 0.9013542725
-1.4813855,-0.5650619,-0.73766095,-0.76120356,0.85798266,0.565584,0.92813574,-0.64664653,greater than 0.9013542725
-0.93737526,0.78089307,-0.95912925,1.4449416,0.96969668,1.1061998,0.94362845,-0.77842252,between 0.523583695 and 0.708821715
0.8497296,-0.6682252,0.85732157,0.9118248,0.77415638,-0.6491959,1.1859845,-0.68949157,between 0.708821715 and 0.9013542725
1.1023995,0.96598575,-1.0624798,0.86049714,-1.1989865,1.1025311,-1.3421891,1.1444296,less than 0.523583695
0.7687536,-0.9504454,-0.6564341,-0.7103735,0.61964493,-0.88587023,0.7836255,0.93199394,greater than 0.9013542725
-0.8571436,-0.9608247,1.210357,0.7259616,0.89545455,-1.1699825,0.65677796,-0.91498724,between 0.523583695 and 0.708821715
0.94152035,0.69073746,1.246945,0.85914514,-1.3493957,-0.710697,0.88581394,0.64769577,between 0.708821715 and 0.9013542725
-0.67731456,1.1821628,0.72661523,-0.86012987,0.86636938,-0.9816566,0.6568193,-0.79252593,greater than 0.9013542725
0.65467035,0.9089644,0.8291869,-0.78311455,0.68648033,1.2010348,-0.70815427,-0.95139578,between 0.523583695 and 0.708821715
-0.962273,1.0582595,-0.8471958,0.64973393,1.0139611,1.0338448,-0.962956,0.64965664,less than 0.523583695
1.2727376,-0.94512425,-1.4553643,-1.1449456,-0.78917866,0.6308857,0.9178491,0.7817659,between 0.523583695 and 0.708821715
-1.299692,0.90615986,-0.9643969,0.65879522,0.9542056,0.94935636,1.3623141,-0.86385544,greater than 0.9013542725
0.77142828,0.6577619,-0.97117487,0.79255027,1.1123425,1.0134424,-0.91235593,-1.2127058,less than 0.523583695
0.6996885,-0.9816566,0.96379227,0.9696215,0.93544415,1.1377398,-0.7505357,-0.9367911,between 0.523583695 and 0.708821715
0.98658676,0.914225,-0.77177055,0.96163475,-0.68979533,0.70019486,0.96956445,-0.9126546,greater than 0.9013542725
1.1304116,-0.6974931,-0.7677597,0.6998993,0.6300617,-0.9551942,0.65621395,-1.0169453,between 0.708821715 and 0.9013542725
-0.7601438,0.859104,-0.97812945,-0.96146824,-1.2814995,0.7735557,0.79284735,-0.96576776,less than 0.523583695
0.9431248,-1.399805,-0.9038457,-1.215354,-0.9115256,-0.6784979,-0.93543575,0.6992498,less than 0.523583695
1.3848934,1.0547294,-1.2126951,1.1456242,-1.1084098,-1.1879366,0.82944485,-0.9991377,between 0.523583695 and 0.708821715
0.90738127,-0.658586,0.8302559,0.9698219,0.80840686,-0.65648583,-1.1873992,-1.0208241,between 0.708821715 and 0.9013542725
0.92445565,-0.9641782,-1.2033555,0.81667034,0.68660436,1.1677348,-0.94382317,-0.7891242,greater than 0.9013542725
-1.2563884,0.63017767,-0.8638553,-1.2881561,-1.0702736,0.97032187,-1.0274445,-0.96213104,less than 0.523583695
0.8571135,-1.2056844,0.9516312,1.2966936,-1.0124205,-0.66168913,-0.65632167,0.94549165,between 0.708821715 and 0.9013542725
-0.70063165,-0.7296586,0.9976774,-1.3649663,-0.98138047,-1.0153545,-1.1223942,0.67834633,between 0.523583695 and 0.708821715
-0.8082459,0.97050133,-1.395171,0.9799335,-0.82914517,0.96918535,1.1419642,-0.6974293,less than 0.523583695
-1.3495174,-0.98922465,1.2279955,-0.94635026,1.1151778,-1.0110344,-0.78510635,1.1046216,greater than 0.9013542725
-1.1544446,0.7841119,0.64624987,-0.94598796,1.0466547,0.99844056,0.99744583,-0.93448564,less than 0.523583695
-0.82922413,1.0364444,-1.0016411,-1.3647345,0.65476162,0.89533496,-0.9977552,-0.91433597,greater than 0.9013542725
1.2038752,0.96137245,-0.90997666,-0.78448057,-1.188792,-0.9417551,0.89964493,-1.0598556,less than 0.523583695
-0.9709849,-1.0056513,0.90133526,-0.88286153,0.69039465,0.9865218,-1.2274191,-0.98747593,between 0.708821715 and 0.9013542725
-0.69317945,0.7873816,-0.64912373,1.1061137,-0.8203128,0.96539955,-0.90825976,-0.67855126,between 0.523583695 and 0.708821715
0.46735058,-0.63415518,0.32881959,-0.19145062,-0.74389247,-0.10634839,-1.2459256,0.96127374,between 0.708821715 and 0.9013542725
-0.84998224,-1.0315652,0.61274164,-0.62931719,0.83117628,-0.44592532,1.2406935,0.69098085,between 0.523583695 and 0.708821715
0.17783218,-1.1981102,-0.63915764,-1.4840366,1.0308504,-0.78412455,0.40641957,-1.062498,greater than 0.9013542725
-0.47553169,-0.18144965,1.0627391,-0.89946046,-0.68932814,0.46928988,-1.4002613,-1.2928214,less than 0.523583695
0.91746958,0.74908415,1.0708256,-0.38028133,-1.4688842,0.54930449,0.66094794,-0.17217746,between 0.708821715 and 0.9013542725
-1.282137,0.58930636,-1.0117058,1.4446875,1.0627425,0.88073596,-0.7175246,0.41968976,between 0.523583695 and 0.708821715
