theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
0.7904553,-0.8701873,-0.74521245,0.9021816,1.0604934,-0.7959875,-0.8856283,0.72924235,between 0.523583695 and 0.708821715
-0.98189395,1.365259,-1.4195938,-0.90076774,-0.9906619,-0.85061563,1.3425546,-0.9178143,greater than 0.9013542725
-0.63059215,-0.6862555,-1.0329996,-0.72338135,-1.129899,0.9846868,0.64439014,-0.64928155,less than 0.523583695
0.65468494,-0.7341867,-0.98521976,0.63124064,1.3572814,-1.0128579,0.72543233,-0.9259811,between 0.708821715 and 0.9013542725
0.8928229,-1.4193242,0.89918114,-0.9434099,0.96198163,-0.6248044,1.0759856,-1.0801425,between 0.523583695 and 0.708821715
-0.8461299,-0.94596175,0.82318565,-1.3412134,-0.96362594,-1.1867538,0.8294151,1.0054794,less than 0.523583695
0.70515636,0.90822586,-1.2989554,1.1354645,-0.9999754,1.0229994,0.75398566,-0.9479255,greater than 0.9013542725
0.9496887,0.96226513,1.2152498,1.2707357,0.78631475,-0.81965615,0.92332655,0.98489964,between 0.708821715 and 0.9013542725
1.4451763,-0.87022535,-0.86188535,-1.0369345,-0.63815754,-1.4405649,-1.4444974,0.69437553,between 0.523583695 and 0.708821715
-0.8192491,0.93912385,1.194799,-0.93532406,0.73949736,0.8191865,1.0328168,-0.6977595,less than 0.523583695
-0.6344293,-0.6549111,-1.153349,0.95963144,-0.6541586,0.67058656,-1.2437766,1.1933944,greater than 0.9013542725
0.86137544,0.77506195,0.9106281,0.84020456,-0.6511359,-1.4454094,-0.8957677,-0.65953147,between 0.523583695 and 0.708821715
1.2945112,0.96276036,0.9114141,0.6710472,-1.2501778,-0.9464757,-1.0405516,1.0209467,between 0.708821715 and 0.9013542725
-0.6877641,0.84096127,-0.7784911,-0.8324564,0.9341298,-0.82944515,0.98911633,-0.69911555,between 0.523583695 and 0.708821715
-0.9368408,1.1107557,-1.0065885,-0.78679017,-0.8636896,1.259729,-1.1695641,-1.1866234,less than 0.523583695
-0.75914196,-0.8631893,0.9608824,-0.64537036,-0.89237585,-0.7424348,0.96467635,-0.76114334,greater than 0.9013542725
1.2167891,-1.0403358,1.1567379,-0.67838147,0.90882365,-1.1646566,-1.0111227,0.7788771,less than 0.523583695
-1.3969865,0.6613134,1.2731244,0.9595119,1.3993821,-0.9381577,-1.1488991,-0.72549193,greater than 0.9013542725
-0.8603559,1.1063065,-0.9844296,0.92114276,0.65939207,0.7664345,0.9819614,0.66523577,less than 0.523583695
0.98316455,0.91149717,-0.76537085,-0.6979936,0.85776753,0.77335576,1.3848437,0.69024586,between 0.708821715 and 0.9013542725
0.91130245,-0.9114919,-0.83219464,-1.2196848,0.6935901,1.3494288,-1.1648454,1.0129622,greater than 0.9013542725
0.8137954,-1.1491297,-0.6846441,0.8251587,-0.65417977,-1.2859876,0.69547906,1.0257744,between 0.708821715 and 0.9013542725
-1.1024753,-0.9374943,1.1944461,1.0327437,0.6571586,1.1622454,0.9047555,0.9399506,greater than 0.9013542725
0.66721926,-1.0407996,1.1501127,0.98534103,0.75710685,0.7736668,-0.92611674,0.8297893,less than 0.523583695
0.78958396,0.82174213,1.0403905,-1.3801135,-1.1969111,0.9072136,-0.9624308,-1.1615559,less than 0.523583695
-0.64975955,-0.92176637,0.9809795,-0.9186469,-0.9905336,0.73938734,0.761213,0.78714467,greater than 0.9013542725
0.9425178,-0.9373996,0.76339586,-1.1230614,0.96282477,-1.1229118,-1.2859932,0.7614194,greater than 0.9013542725
1.2341237,-0.64042845,1.1693694,1.234112,0.7914944,-0.935116,0.78469543,-1.2887564,between 0.708821715 and 0.9013542725
-0.7663949,-0.8145656,-1.1530596,-0.64522514,0.9043426,-0.93746965,1.105034,0.92559687,between 0.708821715 and 0.9013542725
0.80832337,-1.0066765,-1.1989478,-0.7766889,-0.9965312,-0.94792464,-0.68819156,1.1017894,greater than 0.9013542725
-0.78319918,-0.23613526,0.75143036,0.93452145,-0.93983055,0.39810715,0.88598014,0.43050922,between 0.523583695 and 0.708821715
-1.27045011,0.99698722,-0.28189947,1.39446511,-0.04365001,1.49260119,-0.34276164,0.62923466,greater than 0.9013542725
-0.62305094,-0.32484978,-1.43810766,-1.35782673,1.39647567,-1.45701125,-0.64170267,1.03338231,between 0.708821715 and 0.9013542725
1.30966283,0.47092173,0.83779156,0.11164051,-0.90610022,0.71275981,-1.02329315,0.79424249,less than 0.523583695
1.45689387,-0.68643055,0.94058941,-1.44547543,0.68981419,0.90395044,-0.67648151,-0.79294545,between 0.523583695 and 0.708821715
-0.27010707,-0.86059471,1.01328926,-0.34176082,1.29864172,-0.26136269,1.18556525,1.48161777,greater than 0.9013542725
1.09579515,-0.91081942,-1.19961756,0.79503481,0.73912185,-1.44427338,-0.75694329,-1.39416469,between 0.708821715 and 0.9013542725
-1.45423823,-0.38459714,-0.50565713,-0.96495043,-0.92482368,-0.39715767,-0.19544519,0.98295051,less than 0.523583695
0.84704871,-0.41907124,1.32077643,-1.19881683,-1.01151756,1.24033162,1.47010214,-0.73502123,between 0.708821715 and 0.9013542725
1.02248144,0.90680085,0.66674013,-0.44913552,-0.77645444,-1.12498165,1.28894034,-0.75912031,greater than 0.9013542725
-0.98183769,-1.47715566,0.67638649,1.07143025,-0.18015819,0.94010731,-0.62380273,-1.45898124,less than 0.523583695
0.64270622,0.94096154,0.37365437,0.64727242,1.32018035,1.39355167,-0.75550421,-0.96068877,between 0.523583695 and 0.708821715
-0.17789121,-0.64642853,-0.93841461,0.98787734,0.68573914,-1.30033324,-0.29645098,-0.74319319,between 0.708821715 and 0.9013542725
1.14426557,-0.94112453,-0.67938689,-1.20177659,1.36183234,-0.52353382,-1.34146025,-0.24341639,greater than 0.9013542725
0.79572342,-0.73902167,-0.25967046,1.49797142,-0.76615742,-0.42095089,0.64391536,-1.41975098,less than 0.523583695
-0.55535519,-1.33269538,0.72354047,0.89516269,-0.99038267,-0.45094138,1.19947537,-1.46812962,between 0.523583695 and 0.708821715
-0.98156593,-0.25065434,-0.92435066,1.15734244,0.81969385,0.85044975,-0.62953151,0.64465577,greater than 0.9013542725
-0.87096241,0.75395528,1.14412243,0.99389929,-0.68507147,0.61595059,1.46025986,-0.74311986,between 0.708821715 and 0.9013542725
0.94514134,0.88053166,0.44554935,-0.80898737,-1.47758148,0.80210343,-0.88558637,0.69545534,less than 0.523583695
-1.34294024,-1.19635413,-0.92673644,0.94934343,-1.42090011,-0.64565467,0.98419233,-0.75744075,between 0.523583695 and 0.708821715
0.65451224,-0.9793249,0.89239065,1.46712423,-0.62853195,0.98459018,0.43916488,0.92415849,greater than 0.9013542725
0.76512146,-0.59645054,-1.03224018,-1.32444423,1.06167747,-0.86439621,-0.62527355,-0.67849933,between 0.708821715 and 0.9013542725
-1.47551037,-0.62211626,-1.44467668,0.96541968,-0.65925941,0.98423473,0.88158644,-0.50936993,less than 0.523583695
-0.90439144,-0.94502143,-1.08080235,-0.73443993,-0.93727333,0.89939225,-1.3389819,-0.75677613,between 0.523583695 and 0.708821715
0.81956561,-0.37317085,-0.99142159,1.24117386,-0.59741167,1.10333324,-0.94535088,1.15493958,greater than 0.9013542725
-0.82425965,0.66217655,0.76755542,-1.24033179,0.68583127,1.39467167,1.29938138,1.18136061,less than 0.523583695
0.73794039,0.95539014,-0.65419442,0.90817927,-0.75764121,-1.21655498,1.16118156,-0.69565539,between 0.708821715 and 0.9013542725
-0.96382914,-1.19658467,-1.33366092,-0.67183249,0.68965171,-0.89979587,1.36490263,1.42919495,less than 0.523583695
0.90942146,1.49594316,0.98478714,-0.65965429,1.25669595,0.88147476,-0.98144579,0.59697677,between 0.523583695 and 0.708821715
0.74327327,-1.30559759,0.9402247,-0.98334121,0.9471167,0.81685096,0.62868633,-1.29955198,greater than 0.9013542725
1.43956417,-0.9657374,-0.86639946,1.26662555,-1.27244947,0.39929609,1.17757617,-1.26145027,between 0.523583695 and 0.708821715
1.20292549,1.02259675,0.75519566,0.97516436,-0.96281614,0.65715449,-1.22094142,-0.62811114,less than 0.523583695
-0.71294022,1.24788155,-0.76610164,-1.34979614,0.91796447,-1.19267084,0.90190773,-1.02399531,between 0.708821715 and 0.9013542725
-0.24019358,-0.68572929,-0.86314185,-0.66244048,0.86445025,-1.10468464,0.76427266,-0.8925098,greater than 0.9013542725
-0.90682336,1.19272944,-0.75927236,1.14917753,1.0756553,0.93682118,-0.6796254,-1.20633328,between 0.523583695 and 0.708821715
0.67035033,-1.25956344,-1.39210517,-0.79666124,-1.44439295,-0.62944944,-0.98282125,0.94918414,less than 0.523583695
1.0121153,0.64339656,-0.98344139,-1.23435529,-1.44666085,1.35142857,-0.98438285,1.48081964,greater than 0.9013542725
-0.79234197,-1.29423557,-1.03298243,-0.64685028,1.45644455,-1.39217997,-1.40611519,-0.92417843,between 0.708821715 and 0.9013542725
-0.91721733,1.49974378,-1.15489528,-1.12744559,0.64151721,-0.8855652,-0.92485598,0.62577312,less than 0.523583695
1.13067122,0.67644482,-0.87582469,0.84010774,0.84573419,-1.44617634,-0.79615573,0.65634299,between 0.523583695 and 0.708821715
-0.81958458,-0.98212336,-0.65516653,-1.35763014,0.96037529,-0.73639013,-1.14265517,0.9779623,greater than 0.9013542725
0.84605985,-0.33538085,0.85066087,0.78072312,1.37027317,-0.95812142,0.90979713,-1.16127025,less than 0.523583695
1.29687064,-0.96072959,0.74541182,0.94047516,-1.42259028,0.97641441,-0.68695085,-0.77719285,between 0.708821715 and 0.9013542725
0.6159813,-1.41174369,-0.82444539,1.19524645,0.80815462,1.25938267,0.67714464,0.72944982,greater than 0.9013542725
0.95511567,1.01376114,-1.25942824,-1.34127096,-1.23238189,0.68962564,-0.76342779,1.29877658,between 0.523583695 and 0.708821715
-0.65517434,-0.44419583,-0.79121916,-1.49961936,1.14259034,-1.17774319,0.64279132,0.90435533,less than 0.523583695
1.42881564,-0.96039922,-0.94421334,-0.74314485,1.47086136,-0.74114518,-0.76666663,-0.86615619,between 0.708821715 and 0.9013542725
-1.15749495,-0.94665674,-0.90892664,0.69311539,-0.63036262,0.87713279,0.96345484,-0.66588071,greater than 0.9013542725
-1.01104336,1.25542595,-0.62833364,1.38426149,-0.93910581,-0.74366044,0.91145614,1.01071611,less than 0.523583695
-0.91537339,-1.22739921,1.00444593,-0.88368857,0.96076525,0.82379765,1.39911688,0.62220651,between 0.708821715 and 0.9013542725
0.9381426,0.92539576,-0.85751147,-0.75644516,-0.78058427,-0.94483242,-1.05111645,0.67676096,greater than 0.9013542725
-0.5551438,0.96981692,-0.76017704,-0.64026177,0.86314385,0.61696537,-0.83239066,-0.97711083,between 0.523583695 and 0.708821715
1.07012958,-0.86076597,0.95814126,1.10024536,-1.43059011,-1.44476079,-0.67968972,-1.001101,less than 0.523583695
-0.98552553,-0.64036296,-0.93734419,1.42853167,0.68458686,-0.76565085,-0.76111636,1.05053334,between 0.708821715 and 0.9013542725
0.96018878,0.87724058,-1.39454229,-0.9503046,0.72515611,-0.76437585,-0.95619976,1.19527398,greater than 0.9013542725
-0.94442744,-1.22042057,0.93660969,0.77744165,0.9322191,-0.6902347,-0.82225645,-1.24025544,less than 0.523583695
1.41995567,0.69035192,-0.98145531,-0.94556538,-0.66742185,-0.73749948,-1.15841174,0.90660424,between 0.708821715 and 0.9013542725
-1.15796695,1.39512324,1.14084493,0.64640627,-0.76014341,-0.96777357,0.69941485,0.77843468,greater than 0.9013542725
0.95017613,-1.34936995,0.93433577,-0.62769519,-1.10049953,-0.65039677,-0.94496155,1.46911686,less than 0.523583695
0.69512355,0.99515175,0.93621719,-0.65985944,-0.97911143,0.76419498,-1.15798118,1.04059433,between 0.523583695 and 0.708821715
-1.34987085,-0.69598583,-1.11783287,-0.77343938,-0.67182467,-0.69741968,-0.83259642,1.39357041,greater than 0.9013542725
-1.28811623,-1.40996449,-1.25543041,1.16149367,-1.28524545,-1.32337026,0.76097927,-1.27012152,less than 0.523583695
0.70778766,0.66618955,-0.77334987,0.82311093,-1.45570428,-0.93329993,1.33582284,-0.75751734,between 0.708821715 and 0.9013542725
0.96385046,-0.77652095,-0.90136916,-0.69568815,0.98361526,1.16117644,-0.70810328,-0.62418758,greater than 0.9013542725
-0.75677677,-0.8959873,0.66142081,1.41269569,-0.88236038,1.03277749,-0.90513353,-0.82419141,between 0.523583695 and 0.708821715
0.91159717,-0.98615395,-0.75734138,-0.94959419,-0.94515314,-0.77139955,1.19433376,-1.04041918,less than 0.523583695
1.44573945,-0.64125022,-0.95811291,-0.75768533,1.26635068,1.45796218,0.66788239,-1.42017955,between 0.708821715 and 0.9013542725
-0.67053378,1.34935038,0.98579732,-0.64581441,-0.74215481,-0.95047924,0.93144957,-0.73214432,greater than 0.9013542725
0.87684085,-0.67149931,0.93381326,0.96241187,0.67539628,-0.96245046,-1.25844285,0.85731415,less than 0.523583695
-1.42666072,0.70540853,-1.46913526,-0.98589961,0.89912758,-1.03227315,-0.79253349,-1.01432467,between 0.523583695 and 0.708821715
-0.95539972,-0.77139636,0.78634239,-0.76111277,-0.93539924,-0.86317667,-0.94024943,1.4279556,greater than 0.9013542725
-0.80012989,-0.81929937,0.96465665,-1.21084957,1.39286594,-0.94221311,-0.74221962,0.72589216,less than 0.523583695
