theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-1.3703704,-0.8148148,-1.1111111,-0.8148148,-0.8148148,0.8148148,0.8148148,-1.4814815,less than 0.523583695
-0.8148148,-1.3703704,0.8148148,1.1111111,0.8148148,-0.8148148,0.8148148,1.3703704,between 0.708821715 and 0.9013542725
-0.8148148,-0.8148148,0.8148148,1.3703704,-0.8148148,-1.1111111,-1.3703704,-0.8148148,between 0.523583695 and 0.708821715
1.3703704,0.8148148,-1.1111111,0.8148148,-0.8148148,1.1111111,1.3703704,-0.8148148,between 0.708821715 and 0.9013542725
0.8148148,0.8148148,-1.3703704,-0.8148148,-1.3703704,0.8148148,0.8148148,-0.8148148,less than 0.523583695
-0.8148148,0.8148148,1.3703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,0.8148148,greater than 0.9013542725
0.8148148,1.1111111,0.8148148,-0.8148148,1.1111111,-1.3703704,0.8148148,1.1111111,less than 0.523583695
-0.8148148,1.1111111,1.1111111,0.8148148,-0.8148148,-0.8148148,0.8148148,0.8148148,between 0.523583695 and 0.708821715
0.8148148,-0.8148148,1.3703704,-0.8148148,0.8148148,-1.3703704,1.1111111,1.3703704,less than 0.523583695
-1.3703704,-1.3703704,0.8148148,-1.3703704,-0.8148148,0.8148148,0.8148148,-0.8148148,greater than 0.9013542725
0.63082167,-0.96289147,0.40792155,0.61611125,-1.0707342,0.66332663,-0.39765417,-1.0013815,between 0.523583695 and 0.708821715
-0.18705874,0.75105497,0.92073745,-0.78445026,-0.39729913,0.21365715,-0.99141185,1.1583721,between 0.708821715 and 0.9013542725
-1.2174294,1.2959481,1.0473065,-0.5921578,0.9608259,-0.80218153,0.64205942,-1.2960538,between 0.523583695 and 0.708821715
0.8277618,0.98118456,-1.1840106,1.1589419,0.65080514,-1.0126959,0.76767649,1.4469761,between 0.523583695 and 0.708821715
1.1661763,0.13998168,1.2001367,0.44418156,1.2353983,1.2447832,0.68910146,0.69344433,between 0.708821715 and 0.9013542725
-1.4442095,0.9258244,-0.9255242,-1.4851068,-0.29641437,0.93949375,0.8471357,-1.2021159,between 0.708821715 and 0.9013542725
0.19589777,-0.6839396,-0.8378241,1.3368133,1.2660713,-0.9813955,0.68940938,0.90029666,less than 0.523583695
-0.24594288,-0.9621647,1.3028198,0.89365593,0.81168846,1.3022126,-1.244654,0.96160413,greater than 0.9013542725
-0.4252591,0.7688327,-0.9438711,1.0685093,-0.8195694,0.64611564,0.7102933,-0.94082956,less than 0.523583695
0.24034763,0.7568603,0.9341719,1.4411228,-0.66517356,1.411352,0.56516436,0.6438434,between 0.523583695 and 0.708821715
1.3807912,-0.7073823,-0.7840596,-1.3704085,-1.4799119,0.77194636,0.62835596,-1.4005865,between 0.708821715 and 0.9013542725
-0.35443054,-1.4421953,1.1415016,-0.98419601,-1.2365883,0.9878997,1.2178496,-0.66647473,greater than 0.9013542725
1.1848266,-1.2026654,-1.3440446,-0.7957603,-0.67189575,-0.65176525,0.9429618,1.244654,less than 0.523583695
-0.7518757,-1.4446867,-0.8240504,-0.37479065,1.4607355,-0.81641946,0.8089892,0.88534167,less than 0.523583695
0.965517,-1.2305393,0.9915984,0.68979777,0.7341112,0.66777695,0.75666775,0.94715996,greater than 0.9013542725
0.729765,-1.0024299,1.2737837,0.78329614,-0.9863883,1.1094273,-0.9771284,0.7921824,less than 0.523583695
0.86040456,0.8921396,0.94139054,-0.9626612,0.9622846,-0.65448316,1.058666,1.2455813,between 0.523583695 and 0.708821715
0.8601345,0.7897805,-0.6490021,-0.7469932,-0.74311245,0.74545156,-1.0156472,-1.3005917,greater than 0.9013542725
1.0479116,-1.0117347,-1.3337554,-0.85747095,0.84947093,-0.6951794,-0.7591915,0.8219615,between 0.708821715 and 0.9013542725
-0.77865686,-1.4426316,-0.7782104,-0.5335306,0.73729954,1.1949145,-0.9791916,0.63091177,between 0.523583695 and 0.708821715
1.1103415,-0.7177051,-0.9998855,-1.3842378,-1.3206554,1.0237898,-0.65017247,0.9243431,between 0.523583695 and 0.708821715
0.5044496,-0.9842199,0.6681357,-0.6666567,0.7377779,-0.91159763,0.79222216,1.0103753,between 0.708821715 and 0.9013542725
0.82415786,-0.6841424,0.6777923,0.77135546,-0.95033246,1.232755,0.95665643,-1.1981056,less than 0.523583695
0.75502125,0.68930265,-0.6998404,0.9001035,0.79644473,0.82942796,-0.6706317,0.8468197,less than 0.523583695
0.8468197,-1.0351553,0.9870872,-0.9001035,-0.6706317,0.79644473,0.82942796,0.75502125,between 0.708821715 and 0.9013542725
-0.95033246,0.5219551,0.8468197,-0.6706317,0.79644473,0.82942796,-0.9870872,0.9001035,between 0.708821715 and 0.9013542725
-1.1526618,-0.9870872,1.0027847,-0.82942796,0.79644473,0.75502125,0.6706317,-0.9001035,between 0.523583695 and 0.708821715
0.9870872,0.8468197,-0.9001035,-0.6706317,0.82942796,0.79644473,0.95033246,-0.75502125,greater than 0.9013542725
0.79644473,0.95033246,-0.9870872,-0.82942796,0.6706317,0.75502125,0.9001035,0.8468197,between 0.708821715 and 0.9013542725
-1.0027847,-0.9870872,-0.79644473,1.0027847,-0.82942796,0.6706317,-0.95033246,0.9001035,less than 0.523583695
-0.9870872,-0.9001035,0.95033246,0.79644473,0.82942796,-0.6706317,0.75502125,-0.8468197,greater than 0.9013542725
-0.79644473,0.9870872,0.95033246,-0.6706317,0.82942796,0.75502125,-0.9001035,0.8468197,less than 0.523583695
-0.6706317,0.82942796,-0.9870872,0.79644473,0.9001035,0.95033246,-0.75502125,0.8468197,between 0.523583695 and 0.708821715
0.82942796,0.95033246,0.79644473,-0.9870872,-0.6706317,-0.75502125,0.9001035,0.8468197,between 0.708821715 and 0.9013542725
-1.4444444,1.1111111,-1.3333333,-0.7777778,-1.5555556,1.6666667,-0.8888889,0.7777778,greater than 0.9013542725
-0.7777778,-1.5555556,-0.8888889,-0.6666667,0.44444444,1.1111111,-0.9999999,0.8888889,between 0.523583695 and 0.708821715
-1.5555556,-0.8888889,0.44444444,-1.1111111,-0.9999999,0.7777778,0.6666667,-0.4444444,less than 0.523583695
0.8888889,-0.4444444,-0.6666667,-0.7777778,0.9999999,0.55555556,-0.11111111,0.22222222,between 0.708821715 and 0.9013542725
0.9999999,0.7777778,0.8888889,-0.6666667,-0.4444444,0.11111111,0.55555556,0.7777778,between 0.523583695 and 0.708821715
-0.6666667,0.55555556,0.7777778,-0.8888889,-0.9999999,0.44444444,-0.22222222,0.6666667,greater than 0.9013542725
-0.4444444,0.11111111,-0.55555556,-0.7777778,0.6666667,-0.9999999,-0.8888889,0.55555556,less than 0.523583695
0.22222222,0.7777778,-0.6666667,-0.55555556,-0.11111111,-0.4444444,0.9999999,0.8888889,between 0.708821715 and 0.9013542725
0.55555556,-0.9999999,-0.8888889,0.6666667,0.7777778,-0.22222222,-0.4444444,0.11111111,between 0.523583695 and 0.708821715
-0.11111111,0.6666667,-0.55555556,0.44444444,0.9999999,0.8888889,-0.7777778,-0.6666667,between 0.523583695 and 0.708821715
0.7777778,0.8888889,-0.6666667,-0.55555556,0.22222222,0.44444444,0.9999999,0.11111111,greater than 0.9013542725
-0.8888889,0.6666667,-0.7777778,-0.4444444,0.55555556,0.9999999,-0.11111111,-0.7777778,less than 0.523583695
0.6666667,-0.55555556,-0.22222222,0.7777778,-0.8888889,-0.6666667,0.44444444,-0.9999999,greater than 0.9013542725
-0.55555556,-0.22222222,0.9999999,-0.11111111,0.7777778,-0.4444444,-0.8888889,0.6666667,less than 0.523583695
-0.22222222,-0.11111111,0.55555556,-0.7777778,0.6666667,-0.8888889,-0.9999999,0.44444444,between 0.523583695 and 0.708821715
-0.11111111,-0.7777778,0.6666667,-0.55555556,-0.22222222,0.11111111,0.8888889,-0.6666667,greater than 0.9013542725
0.44444444,0.55555556,-0.6666667,-0.22222222,-0.8888889,0.9999999,-0.7777778,0.11111111,between 0.708821715 and 0.9013542725
-0.7777778,-0.6666667,0.22222222,-0.11111111,-0.55555556,0.8888889,-0.4444444,0.7777778,between 0.523583695 and 0.708821715
0.8888889,-0.4444444,-0.11111111,0.7777778,-0.6666667,-0.55555556,-0.9999999,0.6666667,less than 0.523583695
0.6666667,-0.9999999,-0.8888889,-0.4444444,0.7777778,-0.11111111,-0.55555556,-0.22222222,greater than 0.9013542725
-0.9999999,0.6666667,0.11111111,-0.55555556,-0.7777778,0.44444444,0.8888889,-0.6666667,less than 0.523583695
0.10517377,-0.81639024,-1.4445943,1.2113875,-0.96073516,0.8659469,-0.19390753,-0.7162105,between 0.708821715 and 0.9013542725
-1.3388932,0.059364535,-0.6768241,0.4758704,-0.90646387,-0.6867769,0.7488279,-0.37552907,less than 0.523583695
0.8179418,1.0117582,-0.33794156,-0.8493703,1.2945156,-0.7748202,-1.3414296,-0.9981345,between 0.523583695 and 0.708821715
-0.42591477,-0.46081677,-0.24699576,1.3801034,-0.3971184,-1.0715711,-0.72944486,-1.0619604,between 0.708821715 and 0.9013542725
-1.0427635,-0.9818358,1.1953875,0.9382058,-0.6503375,-0.83865744,1.123355,1.0435175,greater than 0.9013542725
-0.74515485,1.1878616,-1.3570795,-1.4405173,-1.4442183,1.2194194,-0.6175189,1.203734,less than 0.523583695
0.68563186,-0.76553544,1.1080315,0.84578344,-1.4197674,1.270983,0.5505864,1.0324615,between 0.523583695 and 0.708821715
-1.1912819,-0.85938164,-0.83128913,1.4309848,1.0076348,-0.97905686,-0.46966065,0.9071273,greater than 0.9013542725
0.63076804,-0.62323349,-0.4755658,0.52082156,0.6284443,0.6778571,-0.76062577,-0.7452636,between 0.708821715 and 0.9013542725
0.32433597,0.79434934,-0.9559416,-0.67556485,1.2354423,-1.0234448,-0.76055586,-0.9472816,less than 0.523583695
1.2231295,0.79189326,1.0109647,0.6704291,0.80894055,0.93615436,0.6766445,-0.73717756,between 0.523583695 and 0.708821715
-0.9813423,-0.8243873,0.98235647,0.76447594,0.64440987,0.6307676,1.1946279,-0.7087977,greater than 0.9013542725
-1.4430787,1.2787652,0.87121396,0.67033564,-0.8544347,-0.7842618,-0.25535314,-1.0606567,between 0.708821715 and 0.9013542725
0.7914196,0.68943077,0.6235847,-0.6174551,0.73904756,0.83746986,-0.5517916,-0.8042192,less than 0.523583695
-0.74475555,-0.70615714,-1.4413723,-0.76713577,0.97518386,-0.9442132,1.3364934,-0.93939044,between 0.523583695 and 0.708821715
