bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
3,2.25,1700,9008,1.0,0,0,3,8,1340,360,1985,0,98125,47.7161,-122.317,2340,8003,2015,4,2,between 321950.0 and 450000.0
3,2.0,2130,4000,2.0,0,0,3,7,2130,0,1908,0,98115,47.6741,-122.323,2010,4000,2014,8,20,greater than 645000.0
4,2.5,2520,4831,2.0,0,0,3,8,2520,0,2009,0,98072,47.7711,-122.168,2430,3937,2014,12,1,between 450000.0 and 645000.0
2,2.5,1480,1369,3.0,0,0,3,7,1480,0,2009,0,98052,47.676,-122.121,1390,1337,2014,5,12,between 321950.0 and 450000.0
3,1.75,1410,1899,2.0,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1811,2014,12,2,less than 321950.0
5,5.0,5450,20412,2.0,0,0,3,11,5450,0,2014,0,98039,47.6209,-122.237,3160,17825,2014,10,7,greater than 645000.0
2,1.0,1070,189486,1.0,0,0,3,6,1070,0,1942,0,98077,47.7199,-122.085,1970,60548,2014,7,22,less than 321950.0
3,3.25,1660,7003,2.0,0,0,3,7,1660,0,1996,0,98030,47.3599,-122.188,1840,6680,2014,8,22,less than 321950.0
4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,2015,4,22,between 450000.0 and 645000.0
3,2.5,2940,4799,1.0,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616,2014,9,3,between 450000.0 and 645000.0
2,1.0,880,6171,1.0,0,0,4,7,880,0,1949,0,98125,47.7262,-122.285,2260,12769,2014,8,19,between 321950.0 and 450000.0
4,3.0,1820,8261,1.0,0,0,3,7,1420,400,1969,0,98034,47.7197,-122.219,1920,7961,2014,10,14,between 450000.0 and 645000.0
3,2.25,1850,4600,2.0,0,0,3,7,1850,0,2005,0,98058,47.4661,-122.145,2160,4751,2014,11,19,less than 321950.0
4,2.75,2630,15000,1.0,0,0,4,7,1690,940,1976,0,98072,47.7425,-122.089,1800,16500,2014,10,3,between 450000.0 and 645000.0
2,1.0,910,2002,1.5,0,0,3,6,910,0,1900,0,98112,47.6188,-122.306,1190,1208,2014,7,1,between 450000.0 and 645000.0
2,1.75,1460,426450,1.0,0,0,5,7,960,500,1966,0,98022,47.2079,-121.967,1810,17350,2014,9,11,between 321950.0 and 450000.0
3,1.0,1310,2915,2.0,0,0,3,8,1310,0,1999,0,98059,47.4911,-122.154,1310,3425,2015,4,29,between 321950.0 and 450000.0
4,2.5,4090,215186,2.0,0,0,4,8,3670,420,1979,0,98092,47.2964,-122.116,2430,142005,2015,5,11,between 450000.0 and 645000.0
3,1.0,1290,4720,1.0,0,0,3,6,790,500,1948,0,98106,47.5186,-122.358,1110,4720,2015,2,4,less than 321950.0
4,2.5,3070,7200,2.0,0,0,3,8,3070,0,2005,0,98059,47.4899,-122.138,2590,7200,2015,5,5,between 450000.0 and 645000.0
4,2.25,2530,9200,1.0,0,0,5,9,1570,960,1976,0,98006,47.5612,-122.152,3030,9400,2014,5,23,greater than 645000.0
2,1.0,1140,5650,1.0,0,1,3,6,980,160,1920,0,98116,47.5634,-122.391,1220,5700,2014,9,10,between 321950.0 and 450000.0
3,2.5,1980,4274,2.0,0,0,3,7,1980,0,2003,0,98028,47.7767,-122.239,2000,4394,2014,12,30,between 321950.0 and 450000.0
5,2.75,2500,7140,1.0,0,0,4,7,1250,1250,1968,0,98008,47.6225,-122.108,2230,8400,2014,10,18,between 450000.0 and 645000.0
3,1.75,1340,196020,1.0,0,0,4,7,1340,0,1987,0,98010,47.2931,-121.992,2250,232230,2015,2,9,between 321950.0 and 450000.0
3,2.0,2130,35169,1.0,0,0,4,8,2130,0,1989,0,98072,47.7489,-122.123,2860,43560,2014,5,26,greater than 645000.0
3,2.25,1760,11946,2.0,0,0,3,8,1760,0,1978,0,98074,47.624,-122.05,2080,12068,2014,7,17,between 450000.0 and 645000.0
2,1.0,1430,365904,1.0,0,0,3,7,1010,420,1991,0,98065,47.513,-121.857,2300,253519,2014,11,24,between 321950.0 and 450000.0
4,3.5,3090,9238,1.0,0,0,3,9,2290,1020,2014,0,98116,47.579,-122.389,1850,4750,2014,10,14,greater than 645000.0
6,4.5,3900,9100,2.0,0,0,3,8,2870,1030,1979,0,98052,47.6612,-122.137,2080,9216,2014,10,7,greater than 645000.0
2,2.5,1310,968,2.0,0,0,3,8,1310,0,1999,0,98059,47.4911,-122.154,1310,3425,2015,4,29,between 321950.0 and 450000.0
4,2.25,2670,4831,2.0,0,0,3,8,2520,0,2009,0,98072,47.7711,-122.168,2430,3937,2014,12,1,between 450000.0 and 645000.0
3,2.75,2220,4600,1.0,0,0,3,7,1850,0,2005,0,98058,47.4661,-122.145,2160,4751,2014,11,19,less than 321950.0
4,2.0,1720,2300,1.0,0,0,3,7,860,860,1940,2014,98116,47.5762,-122.412,1720,4680,2014,12,1,between 450000.0 and 645000.0
3,3.0,3500,9473,2.0,0,0,3,10,3500,0,2008,0,98075,47.5807,-121.972,3510,7833,2015,2,12,greater than 645000.0
4,2.0,1810,8750,1.0,0,0,2,7,1110,700,1967,0,98058,47.4307,-122.17,1810,8750,2014,6,16,less than 321950.0
2,1.0,700,8100,1.0,0,0,3,6,700,0,1949,0,98155,47.7492,-122.311,1230,8100,2014,11,17,less than 321950.0
5,1.75,2330,6450,1.0,0,1,3,8,1330,1000,1958,0,98146,47.4959,-122.367,2330,8258,2015,5,8,between 450000.0 and 645000.0
4,2.25,2660,7957,1.0,0,0,4,8,1750,910,1977,0,98011,47.7351,-122.199,1890,8250,2015,4,14,between 450000.0 and 645000.0
3,3.25,1876,1531,3.0,0,0,3,9,1876,0,2009,0,98115,47.6864,-122.265,1876,1533,2015,5,1,between 450000.0 and 645000.0
3,1.0,850,6906,1.0,0,0,3,6,850,0,1948,0,98155,47.7441,-122.314,1150,6907,2014,6,24,between 321950.0 and 450000.0
2,1.75,1460,426450,1.0,0,0,5,7,960,500,1966,0,98022,47.2079,-121.967,1810,17350,2014,9,11,between 321950.0 and 450000.0
4,3.0,1820,8261,1.0,0,0,3,7,1420,400,1969,0,98034,47.7197,-122.219,1920,7961,2014,10,14,between 450000.0 and 645000.0
4,2.5,3090,9238,1.0,0,0,3,9,2290,1020,2014,0,98116,47.579,-122.389,1850,4750,2014,10,14,greater than 645000.0
3,2.5,3150,21893,2.0,0,0,3,9,3150,0,2006,0,98014,47.6455,-121.901,2280,21886,2014,8,14,between 450000.0 and 645000.0
