bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
3,2.75,2300.0,10000.0,2.0,0,0,3,8,2300.0,0.0,1999.0,0.0,98119,47.6119,-122.216,2200.0,9600.0,2015,3,28,between 450000.0 and 645000.0
2,1.25,1200.0,3200.0,1.0,0,0,3,7,1200.0,0.0,1948.0,0.0,98028,47.6144,-122.258,1100.0,3200.0,2014,7,17,less than 321950.0
3,2.0,1800.0,7000.0,1.0,0,0,3,7,1400.0,400.0,1970.0,0.0,98053,47.6241,-122.191,1700.0,5400.0,2015,4,21,between 321950.0 and 450000.0
4,2.5,2800.0,13000.0,2.0,0,0,4,9,2200.0,600.0,2000.0,0.0,98053,47.6306,-122.203,2600.0,12000.0,2014,9,28,greater than 645000.0
3,2.25,2000.0,9000.0,1.5,0,0,3,8,1600.0,400.0,1993.0,0.0,98119,47.6213,-122.185,1900.0,7500.0,2015,3,2,between 450000.0 and 645000.0
2,1.75,1500.0,4500.0,1.0,0,0,3,7,1500.0,0.0,1965.0,0.0,98039,47.6041,-122.269,1400.0,4000.0,2014,10,14,between 321950.0 and 450000.0
4,2.75,3100.0,14000.0,2.5,0,0,4,9,2600.0,500.0,2003.0,0.0,98014,47.6173,-122.196,2800.0,13000.0,2015,2,15,greater than 645000.0
3,2.5,2200.0,10000.0,1.0,0,0,3,8,2200.0,0.0,2001.0,0.0,98103,47.6285,-122.224,2100.0,9000.0,2014,5,29,between 450000.0 and 645000.0
2,1.5,1100.0,3000.0,1.0,0,0,3,6,1100.0,0.0,1950.0,0.0,98092,47.6093,-122.252,1100.0,3200.0,2015,1,20,less than 321950.0
4,2.0,2400.0,11000.0,2.0,0,0,4,9,2200.0,200.0,1995.0,0.0,98118,47.6264,-122.189,2300.0,11000.0,2014,11,27,greater than 645000.0
3,2.25,1900.0,8000.0,1.5,0,0,3,8,1900.0,0.0,1991.0,0.0,98039,47.6017,-122.244,1700.0,6300.0,2015,4,8,between 450000.0 and 645000.0
2,1.75,1400.0,4200.0,1.0,0,0,3,7,1400.0,0.0,1966.0,0.0,98053,47.6162,-122.206,1300.0,3800.0,2014,7,26,between 321950.0 and 450000.0
3,2.5,2000.0,9000.0,2.0,0,0,3,8,2000.0,0.0,2005.0,0.0,98112,47.6214,-122.195,1900.0,7200.0,2015,3,23,between 450000.0 and 645000.0
4,2.75,2900.0,13000.0,2.5,0,0,4,9,2300.0,600.0,2002.0,0.0,98065,47.6343,-122.181,2600.0,13000.0,2014,9,22,greater than 645000.0
