theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
0.49339196,-0.58142877,-0.647949,0.13700658,-1.2577002,-0.049088273,-1.1209952,-0.76150525,greater than 0.9013542725
-0.21013902,-1.2807317,0.5474475,-0.59173435,-1.1809096,-0.44603902,-1.2037114,1.275967,between 0.523583695 and 0.708821715
-1.078607,-1.3013496,1.0257112,0.54333216,-0.38179716,0.027867062,-0.11673281,-0.10730425,less than 0.523583695
0.5125142,1.157604,-0.74311507,1.438696,-1.3467289,-0.918724,-0.28740773,1.0068281,greater than 0.9013542725
0.73007286,1.0848441,0.099125765,-0.95985395,-1.3800585,-0.28566095,0.541874,0.14533867,between 0.708821715 and 0.9013542725
-1.166556,-0.5548437,-0.70307976,-1.287932,1.4760194,1.291316,0.9125971,0.92006856,between 0.523583695 and 0.708821715
0.6634536,1.526947,-0.39648956,1.0273025,-0.56136847,1.4189829,-0.5953621,-0.2928214,between 0.523583695 and 0.708821715
1.4276472,-1.3871211,-1.0231345,-0.2037501,0.9254828,-1.3722048,0.6667706,-0.1879813,between 0.708821715 and 0.9013542725
0.48827672,0.57726365,0.9548812,-0.79673386,1.0948435,1.0178999,-0.21442524,0.5280068,between 0.708821715 and 0.9013542725
-0.6013781,1.2566954,-0.81407136,-1.2750001,-1.0791115,-0.41634563,0.15342413,0.6528135,greater than 0.9013542725
1.0908612,-1.0537543,1.4893739,-0.2801822,-0.6542488,0.6312179,0.9140189,-0.9330201,less than 0.523583695
-0.7705983,-0.98302156,-1.2060627,0.71851224,0.87042105,1.3494029,0.69095623,1.2683805,between 0.708821715 and 0.9013542725
-1.0909792,0.026156886,1.333485,-0.8120943,-0.99071467,1.0974491,1.5510596,1.5669502,less than 0.523583695
0.5932078,0.57741195,-1.5528712,-1.1845852,-0.020062946,1.7830247,-0.8252455,0.10088582,greater than 0.9013542725
0.28845158,0.2795265,-0.38341433,0.95629656,0.19231574,1.0782764,0.29889986,0.5054917,between 0.708821715 and 0.9013542725
0.2566326,0.112899825,-0.7002392,0.8751995,1.5396544,0.43225482,-0.3136002,-0.7681709,between 0.523583695 and 0.708821715
-0.3750256,-0.8898714,0.407089,-1.4692388,1.0476902,-1.2512093,0.16211447,-1.4155241,between 0.523583695 and 0.708821715
-1.1476921,-0.8672958,0.54378265,0.5494563,-1.1492821,1.0279621,-0.008488054,0.9350636,between 0.523583695 and 0.708821715
-0.29705426,0.34928754,-0.91872054,1.4500101,-1.4738083,1.110492,-1.0123953,0.6248594,between 0.523583695 and 0.708821715
0.69941694,0.81453,0.9739727,0.91414255,1.1298943,0.27571717,0.9969349,-0.45784503,less than 0.523583695
0.9101215,1.4704156,0.5090659,-1.0213202,0.694296,1.4923716,-1.3000246,-0.8996157,between 0.523583695 and 0.708821715
1.0695722,0.37955293,1.2182648,-1.00472,-0.4882163,1.229166,1.5048952,-1.4346278,less than 0.523583695
1.2894837,0.7161702,-0.34631702,0.4041437,0.16864291,0.76547015,0.13461612,0.84308124,between 0.708821715 and 0.9013542725
-0.87591296,0.8998507,0.10152317,-0.21631747,-1.4917203,0.7449898,1.1341293,-1.3693185,between 0.708821715 and 0.9013542725
1.3962821,0.55875295,0.12194316,0.82967687,1.3205109,0.97237194,0.20272703,0.35592052,between 0.708821715 and 0.9013542725
-0.4975289,0.22357792,-0.16887507,0.55259216,0.5199183,0.10249907,1.3265771,1.6038325,between 0.523583695 and 0.708821715
0.9262153,-0.6540673,-1.0519428,-1.1416129,0.5440169,0.0922089,-1.2125719,1.271161,between 0.523583695 and 0.708821715
0.22805355,-0.27355522,0.82550144,-1.258781,0.85211766,0.35374853,0.2380457,-0.5228061,between 0.523583695 and 0.708821715
0.5575216,-1.557974,-0.008575697,0.39272398,0.4105095,-0.53323704,-0.17245743,-0.85856134,between 0.708821715 and 0.9013542725
-0.4191757,-0.85301936,-1.0954181,0.50319177,-0.6001582,0.92775285,-0.83404016,-0.50360125,greater than 0.9013542725
0.14321385,1.0039107,-0.9108288,0.65893394,0.71843743,0.346451,0.32984072,-1.1893506,between 0.523583695 and 0.708821715
-0.28899533,-0.07919635,0.8809173,-0.45577937,1.5778092,0.41269106,-0.5594326,-1.6620853,less than 0.523583695
-0.7336314,0.10335747,1.4319708,-1.1957337,-1.6856415,-0.5962245,-1.1114031,-0.31582838,less than 0.523583695
0.14316665,1.2020099,-0.46097282,0.7666849,0.940406,0.87383556,0.9788708,-0.2791059,greater than 0.9013542725
1.0365032,-1.2350703,-1.3694754,-0.7455638,-1.1816355,-0.55795324,-0.30990323,0.71032554,between 0.708821715 and 0.9013542725
0.19503884,0.43211684,0.8637798,-1.3175441,-1.2559565,-0.5493718,0.5802096,0.25752878,less than 0.523583695
