theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
1.4455179,1.4069352,-1.5574119,-0.83877563,-0.9570212,1.0751615,-0.09801371,1.4127383,less than 0.523583695
-1.0346863,1.1648433,0.1778346,0.30055895,-1.1646452,-0.5513728,0.5425358,0.85228413,between 0.708821715 and 0.9013542725
-1.2734529,0.94433814,0.84349793,-1.4734601,-1.5282476,-0.9421133,0.7374182,-0.76648587,less than 0.523583695
0.53132486,-0.117097706,-0.50744563,0.6807814,0.5110779,1.3937451,0.9444141,0.80815524,between 0.523583695 and 0.708821715
0.9326025,-0.115555085,-0.660158,-1.2192856,-0.18613133,-0.8654706,-0.60559446,0.605235,greater than 0.9013542725
-0.63852054,-0.76965326,-0.34587455,-0.8071366,1.321559,-0.21775162,0.22746037,0.8067484,between 0.523583695 and 0.708821715
1.1697124,0.38920227,-0.5142735,1.067206,-1.4265243,0.7145074,0.93917066,0.4387763,between 0.523583695 and 0.708821715
-1.2688591,0.8136342,0.6958814,1.233046,-0.26202944,-1.3929737,1.2595489,-0.74621975,between 0.523583695 and 0.708821715
-1.3765755,1.3456514,0.79692197,1.020767,-0.49479514,-0.94160056,-1.3970183,-0.13730566,between 0.708821715 and 0.9013542725
-1.5003741,0.41661847,0.0547058,-1.0903443,-0.53832996,-0.4574422,-1.4788706,-1.4817249,between 0.708821715 and 0.9013542725
-0.75935036,-0.31914905,-0.41320792,0.21547687,0.43455774,-0.784132,1.3425821,-1.5722039,between 0.523583695 and 0.708821715
1.349701,-1.2543801,-1.2100549,-0.704554,-0.90192616,-1.3797218,-1.4659733,0.9399794,between 0.708821715 and 0.9013542725
-0.4684896,1.2414232,-1.1937045,0.95692563,-0.86135155,0.7052438,-0.43760315,-0.47032887,between 0.708821715 and 0.9013542725
1.1903341,1.4608138,0.43403363,0.6820935,-0.9044491,-1.0325874,0.5560873,1.413719,between 0.523583695 and 0.708821715
0.09327896,-0.75389767,0.8736983,-0.85843176,-0.56490743,0.23581079,0.805207,1.2264738,less than 0.523583695
-0.036195483,0.14727311,0.5611093,-1.2536288,-1.4500718,-0.31800726,0.83205473,-0.18467034,between 0.708821715 and 0.9013542725
-1.1415246,-0.049666498,-0.18044977,0.27411544,-0.32515728,-0.8226073,1.4797944,-1.0975087,greater than 0.9013542725
-0.6519047,-0.20710528,-0.17247207,0.4917809,1.0818325,-0.09059358,-0.9972499,-0.5373728,between 0.708821715 and 0.9013542725
-0.009390853,0.27069268,0.36563757,-0.06693397,-0.49317876,-1.463674,1.1799669,1.3697172,greater than 0.9013542725
1.2911409,-0.80680937,1.0464752,-1.3751581,0.33353132,-1.4746512,-0.13698132,-0.023212472,between 0.708821715 and 0.9013542725
-1.491854,-0.9549316,0.16928971,-1.4305863,0.59400433,1.1912344,-0.05659754,-1.4447306,greater than 0.9013542725
-1.2697695,-1.3911583,-1.2452437,1.07376,-1.2658496,0.31511927,0.27910587,-1.3407441,greater than 0.9013542725
-1.0485735,0.5787321,-0.31722578,1.1874052,0.97538865,0.50333273,0.3077811,0.40773967,greater than 0.9013542725
-0.9798364,-1.33553,-1.2350616,-0.44607168,-0.58433074,-0.015731532,0.61922765,-0.4875313,greater than 0.9013542725
0.9039523,1.4810375,1.1350808,-1.5595455,-1.1227262,0.06680914,1.1326865,0.9614268,between 0.523583695 and 0.708821715
0.71107095,0.18928367,1.2194391,0.8543029,1.105749,0.82146794,-0.8333515,1.5848992,less than 0.523583695
0.6973062,0.9044598,0.021261018,-0.99359566,0.99819046,-0.501726,-0.032745417,-1.4277687,between 0.708821715 and 0.9013542725
0.21392126,-1.033155,-0.4835965,0.24585533,0.48804435,-0.5679541,0.6954246,-1.0897126,greater than 0.9013542725
0.4226328,1.3591392,-0.6922273,1.3223503,0.15130486,0.6008601,-0.48056278,0.68066883,between 0.523583695 and 0.708821715
-0.19627005,0.9771197,0.410334,0.0035486054,1.2366018,0.7760927,1.1319624,-1.0981362,between 0.708821715 and 0.9013542725
0.40893555,0.8047805,-0.46479025,-0.05267597,1.3815805,-0.37155366,0.4771952,-0.08995479,greater than 0.9013542725
0.8018481,-1.1791182,0.21880236,-0.45529345,1.4960316,-0.48648906,-1.476154,-1.0332681,between 0.523583695 and 0.708821715
1.1566241,0.5673607,-0.96636254,-0.77778953,-0.3880655,-0.3266702,-1.5415626,-0.04839426,between 0.708821715 and 0.9013542725
1.1212437,0.945821,-0.89886653,-1.3176856,-0.15696807,-0.112602964,1.4666523,0.18224825,greater than 0.9013542725
1.4842573,-0.0733439,0.28549582,0.44986793,1.2579358,-1.2033261,0.035291776,1.3026347,between 0.708821715 and 0.9013542725
0.9440767,-0.69356465,-0.49603653,1.0500897,1.1206758,-9.039913e-05,0.93373317,0.39277253,between 0.708821715 and 0.9013542725
-1.4139881,-1.1588736,-0.12441736,1.2338675,-0.84624064,0.70518553,-1.1637189,1.5345255,between 0.708821715 and 0.9013542725
0.743503,1.3186812,-0.39870447,-1.2632754,1.0382634,0.3204352,0.0018593222,-1.2601274,greater than 0.9013542725
-0.49242,-1.4792165,-0.46947688,-1.0082608,-0.2581081,-0.26531094,1.5296372,0.10798056,between 0.523583695 and 0.708821715
