state,county_fips,week,mask_user_pct,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population
California,06037,2020-03-01 to 2020-03-07,0.052631,No,45.782034,0.0,0.909091,4.823456,0.733788,88.25,150,1,1200.5,1,0,3700000
Texas,48113,2020-03-01 to 2020-03-07,0.000000,No,60.543210,0.0,0.909091,3.456789,0.733788,95.00,200,0,1500.4,1,0,4500000
Florida,12086,2020-03-01 to 2020-03-07,0.034483,No,52.123456,0.0,0.909091,5.123456,0.733788,70.50,75,0,300.0,1,0,550000
New York,36061,2020-03-01 to 2020-03-07,0.076923,No,40.987654,0.0,0.909091,2.987654,0.733788,100.00,350,0,2700.0,1,0,2000000
Illinois,17031,2020-03-01 to 2020-03-07,0.000000,No,56.789012,0.0,0.909091,3.333333,0.733788,82.50,90,1,1800.0,1,0,5000000
Michigan,26065,2020-03-01 to 2020-03-07,0.023256,No,48.654321,0.0,0.909091,4.112233,0.733788,65.00,67,0,250.7,1,0,1000000
Pennsylvania,42101,2020-03-01 to 2020-03-07,0.045000,No,59.000000,0.0,0.909091,3.900000,0.733788,75.00,110,0,320.5,1,0,1300000
Ohio,39035,2020-03-01 to 2020-03-07,0.010000,No,53.210000,0.0,0.909091,4.500000,0.733788,68.00,88,0,400.0,1,0,800000
North Carolina,37003,2020-03-01 to 2020-03-07,0.038461,No,55.123456,0.0,0.909091,3.750000,0.733788,60.00,43,0,150.2,1,0,600000
Georgia,13051,2020-03-01 to 2020-03-07,0.000000,No,47.500000,0.0,0.909091,3.250000,0.733788,90.00,210,0,800.3,1,0,950000
Virginia,51059,2020-03-01 to 2020-03-07,0.028571,No,62.000000,0.0,0.909091,3.600000,0.733788,55.00,95,0,210.4,1,0,900000
Arizona,04019,2020-03-01 to 2020-03-07,0.039216,No,61.500000,0.0,0.909091,4.900000,0.733788,66.66,123,0,320.0,1,0,800000
Nevada,32003,2020-03-01 to 2020-03-07,0.000000,No,50.200000,0.0,0.909091,2.865000,0.733788,75.50,67,1,650.0,1,0,600000
Alaska,02020,2020-03-01 to 2020-03-07,0.033333,No,65.000000,0.0,0.909091,5.000000,0.733788,40.00,30,0,1.2,1,0,50000
Hawaii,15001,2020-03-01 to 2020-03-07,0.048780,No,69.543210,0.0,0.909091,3.987654,0.733788,85.00,40,0,150.8,1,0,182000
Colorado,08031,2020-03-01 to 2020-03-07,0.029412,No,48.300000,0.0,0.909091,4.250000,0.733788,70.00,65,0,220.0,1,0,750000
Massachusetts,25017,2020-03-01 to 2020-03-07,0.060000,No,42.500000,0.0,0.909091,2.500000,0.733788,95.00,290,0,1800.0,1,0,700000
Washington,53033,2020-03-01 to 2020-03-07,0.021739,No,55.000000,0.0,0.909091,4.750000,0.733788,80.00,105,0,600.0,1,0,1000000
Oregon,41051,2020-03-01 to 2020-03-07,0.037037,No,46.000000,0.0,0.909091,3.900000,0.733788,65.00,85,0,250.0,1,0,400000
Indiana,18097,2020-03-01 to 2020-03-07,0.054945,No,57.333333,0.0,0.909091,4.000000,0.733788,68.50,112,0,340.1,1,0,800000
California,06037,2020-03-01 to 2020-03-07,0.000000,No,48.123456,0.0,0.909091,3.456789,0.733788,85.50,65,0,450.3,1,0,340000
Colorado,08031,2020-03-01 to 2020-03-07,0.012345,No,53.987654,0.0,0.909091,2.789012,0.733788,67.80,40,1,150.0,1,0,55000
Florida,12103,2020-03-01 to 2020-03-07,0.000000,No,60.234567,0.0,0.909091,3.100000,0.733788,72.35,90,0,300.5,1,0,120000
Georgia,13121,2020-03-01 to 2020-03-07,0.025000,No,55.678901,0.0,0.909091,2.934567,0.733788,80.25,50,2,200.2,1,0,75000
Michigan,26081,2020-03-01 to 2020-03-07,0.000000,No,62.345678,0.0,0.909091,4.200000,0.733788,65.10,35,0,100.0,1,0,50000
Ohio,39047,2020-03-01 to 2020-03-07,0.007500,No,56.789012,0.0,0.909091,2.500000,0.733788,78.90,80,1,350.4,1,0,95000
New York,36061,2020-03-01 to 2020-03-07,0.000000,No,49.000000,0.0,0.909091,3.750000,0.733788,90.00,100,0,600.0,1,0,800000
Arizona,04013,2020-03-01 to 2020-03-07,0.018000,No,54.321098,0.0,0.909091,3.000000,0.733788,55.55,45,0,250.0,1,0,85000
Nevada,32003,2020-03-01 to 2020-03-07,0.000000,No,70.123456,0.0,0.909091,2.600000,0.733788,40.00,30,0,120.15,1,0,40000
North Carolina,37067,2020-03-01 to 2020-03-07,0.010000,No,57.654321,0.0,0.909091,3.987654,0.733788,75.25,55,1,280.0,1,0,67000
South Carolina,45045,2020-03-01 to 2020-03-07,0.000000,No,59.222222,0.0,0.909091,3.333333,0.733788,82.00,48,0,220.0,1,0,60000
Mississippi,28059,2020-03-01 to 2020-03-07,0.005000,No,63.333333,0.0,0.909091,4.000000,0.733788,50.00,38,0,90.0,1,0,45000
Louisiana,22071,2020-03-01 to 2020-03-07,0.000000,No,58.123456,0.0,0.909091,2.800000,0.733788,55.55,42,0,180.0,1,0,52000
Illinois,17031,2020-03-01 to 2020-03-07,0.026000,No,50.567890,0.0,0.909091,3.600000,0.733788,88.88,76,2,400.0,1,0,130000
Pennsylvania,42003,2020-03-01 to 2020-03-07,0.000000,No,47.456789,0.0,0.909091,2.750000,0.733788,59.99,60,0,320.0,1,0,110000
Virginia,51005,2020-03-01 to 2020-03-07,0.009000,No,52.000000,0.0,0.909091,3.250000,0.733788,67.45,37,1,210.0,1,0,70000
Washington,53033,2020-03-01 to 2020-03-07,0.000000,No,42.987654,0.0,0.909091,3.500000,0.733788,72.12,88,0,160.0,1,0,90000
Oregon,41005,2020-03-01 to 2020-03-07,0.011000,No,46.543210,0.0,0.909091,3.222222,0.733788,68.00,34,0,140.0,1,0,65000
Massachusetts,25025,2020-03-01 to 2020-03-07,0.000000,No,44.123456,0.0,0.909091,4.100000,0.733788,92.00,95,0,500.0,1,0,150000
Minnesota,27053,2020-03-01 to 2020-03-07,0.017500,No,61.000000,0.0,0.909091,2.950000,0.733788,77.77,70,1,310.0,1,0,85000
Florida,12070,2020-03-01 to 2020-03-07,0.001234,No,62.123456,0.0,0.909091,4.500000,0.733788,78.45,210,0,320.5,1,0,350000
Texas,48062,2020-03-01 to 2020-03-07,0.003456,No,34.567890,0.0,0.909091,4.800000,0.733788,85.32,355,1,450.0,1,0,410000
Kentucky,21014,2020-03-01 to 2020-03-07,0.000789,No,80.987654,0.0,0.909091,3.700000,0.733788,40.12,10,0,85.3,1,0,27000
Texas,48186,2020-03-01 to 2020-03-07,0.000456,No,77.654321,0.0,0.909091,2.350000,0.733788,30.55,12,0,35.2,1,0,29500
Georgia,13230,2020-03-01 to 2020-03-07,0.000987,No,88.654321,0.0,0.909091,2.950000,0.733788,22.15,5,0,60.2,1,0,20000
Florida,12071,2020-03-01 to 2020-03-07,0.004321,No,65.876543,0.0,0.909091,4.200000,0.733788,82.00,180,1,330.7,1,0,360000
Texas,48063,2020-03-01 to 2020-03-07,0.002000,No,35.000000,0.0,0.909091,4.950000,0.733788,88.10,400,1,410.0,1,0,425000
Kentucky,21015,2020-03-01 to 2020-03-07,0.000100,No,83.333333,0.0,0.909091,3.200000,0.733788,38.50,8,0,75.0,1,0,26000
Georgia,13231,2020-03-01 to 2020-03-07,0.000450,No,90.000000,0.0,0.909091,2.500000,0.733788,21.00,3,0,58.3,1,0,19500
Florida,12072,2020-03-01 to 2020-03-07,0.000900,No,67.500000,0.0,0.909091,4.000000,0.733788,79.20,250,0,300.0,1,0,370000
Texas,48064,2020-03-01 to 2020-03-07,0.001100,No,36.888888,0.0,0.909091,4.300000,0.733788,86.75,360,1,420.5,1,0,430000
Kentucky,21016,2020-03-01 to 2020-03-07,0.000000,No,85.000000,0.0,0.909091,3.600000,0.733788,39.99,4,0,80.0,1,0,25500
Georgia,13232,2020-03-01 to 2020-03-07,0.002200,No,86.111111,0.0,0.909091,2.800000,0.733788,25.00,6,1,62.5,1,0,21000
Florida,12073,2020-03-01 to 2020-03-07,0.003300,No,60.654321,0.0,0.909091,4.750000,0.733788,81.00,230,0,340.8,1,0,385000
Texas,48065,2020-03-01 to 2020-03-07,0.004000,No,32.555555,0.0,0.909091,4.600000,0.733788,92.00,380,1,455.5,1,0,440000
Kentucky,21017,2020-03-01 to 2020-03-07,0.001500,No,82.222222,0.0,0.909091,3.900000,0.733788,36.75,15,0,90.0,1,0,26500
Georgia,13233,2020-03-01 to 2020-03-07,0.002750,No,89.000000,0.0,0.909091,2.650000,0.733788,23.55,7,0,55.5,1,0,18800
Florida,12074,2020-03-01 to 2020-03-07,0.000600,No,63.333333,0.0,0.909091,4.100000,0.733788,77.77,205,0,310.0,1,0,345000
Texas,48066,2020-03-01 to 2020-03-07,0.003000,No,37.777777,0.0,0.909091,4.400000,0.733788,87.50,370,1,440.0,1,0,415000
Kentucky,21018,2020-03-01 to 2020-03-07,0.000800,No,84.444444,0.0,0.909091,3.400000,0.733788,41.23,9,0,78.8,1,0,25800
Texas,7543,2020-03-01 to 2020-03-07,0.035278,No,55.678912,0.0,0.909091,2.853214,0.733788,65.42,35,1,245.6,1,0,450000
Michigan,23104,2020-03-01 to 2020-03-07,0.004321,No,48.932145,0.0,0.909091,3.945621,0.733788,70.15,52,0,112.4,1,0,98000
California,12345,2020-03-01 to 2020-03-07,0.017654,No,42.367891,0.0,0.909091,1.875430,0.733788,85.90,478,3,1523.8,1,0,1200000
Arizona,8452,2020-03-01 to 2020-03-07,0.012345,No,60.123456,0.0,0.909091,2.345678,0.733788,55.67,67,0,98.2,1,0,210000
Nevada,4721,2020-03-01 to 2020-03-07,0.000987,No,64.000001,0.0,0.909091,3.111222,0.733788,30.50,15,0,78.9,1,0,150000
Georgia,15302,2020-03-01 to 2020-03-07,0.029384,No,57.000321,0.0,0.909091,4.000000,0.733788,92.10,112,7,389.0,1,0,320000
Alabama,9205,2020-03-01 to 2020-03-07,0.041200,No,65.432100,0.0,0.909091,2.219876,0.733788,48.30,29,1,150.0,1,0,80000
Massachusetts,36789,2020-03-01 to 2020-03-07,0.033333,No,39.990000,0.0,0.909091,1.600000,0.733788,88.88,95,2,1023.5,1,0,500000
Washington,50123,2020-03-01 to 2020-03-07,0.002468,No,53.456789,0.0,0.909091,2.678901,0.733788,60.00,80,0,256.7,1,0,230000
North Carolina,33456,2020-03-01 to 2020-03-07,0.007654,No,61.234567,0.0,0.909091,3.456789,0.733788,75.55,47,1,189.4,1,0,175000
Illinois,27890,2020-03-01 to 2020-03-07,0.011111,No,50.987654,0.0,0.909091,2.222222,0.733788,82.30,130,0,845.0,1,0,600000
Pennsylvania,15987,2020-03-01 to 2020-03-07,0.000500,No,59.876543,0.0,0.909091,1.956789,0.733788,68.42,77,0,334.0,1,0,250000
Virginia,44778,2020-03-01 to 2020-03-07,0.009876,No,52.345678,0.0,0.909091,2.654321,0.733788,53.33,64,1,299.9,1,0,180000
Maryland,66220,2020-03-01 to 2020-03-07,0.020202,No,47.777777,0.0,0.909091,3.202020,0.733788,90.10,88,0,980.1,1,0,340000
Kentucky,33112,2020-03-01 to 2020-03-07,0.005555,No,63.333333,0.0,0.909091,2.505050,0.733788,40.40,20,1,75.0,1,0,70000
Minnesota,94530,2020-03-01 to 2020-03-07,0.013579,No,54.444444,0.0,0.909091,2.718281,0.733788,60.60,101,0,134.5,1,0,150000
Indiana,88550,2020-03-01 to 2020-03-07,0.000789,No,58.888888,0.0,0.909091,3.000000,0.733788,47.47,42,0,210.2,1,0,130000
Missouri,77123,2020-03-01 to 2020-03-07,0.022222,No,66.666666,0.0,0.909091,2.222222,0.733788,36.36,55,1,90.9,1,0,95000
Wisconsin,11223,2020-03-01 to 2020-03-07,0.015151,No,49.505050,0.0,0.909091,3.141593,0.733788,55.55,69,0,210.0,1,0,105000
Tennessee,22334,2020-03-01 to 2020-03-07,0.026315,No,62.500000,0.0,0.909091,2.789474,0.733788,49.99,58,1,305.5,1,0,115000
Virginia,51021,2020-03-01 to 2020-03-07,0.004321,No,55.321098,0.0,0.909091,4.567890,0.733788,68.45,340,0,120.5,1,0,55000
Alabama,01059,2020-03-01 to 2020-03-07,0.008234,No,62.789012,0.0,0.909091,6.123456,0.733788,45.32,75,0,85.7,1,0,34000
Florida,12095,2020-03-01 to 2020-03-07,0.005678,No,58.654321,0.0,0.909091,3.987654,0.733788,78.90,500,1,230.1,1,0,80000
Texas,48453,2020-03-01 to 2020-03-07,0.009876,No,65.432198,0.0,0.909091,2.345678,0.733788,82.33,1024,7,150.0,1,0,150000
Ohio,39049,2020-03-01 to 2020-03-07,0.002345,No,50.123456,0.0,0.909091,5.678901,0.733788,60.00,210,0,300.2,1,0,95000
Colorado,08031,2020-03-01 to 2020-03-07,0.003210,No,47.890123,0.0,0.909091,4.320987,0.733788,70.55,150,3,410.4,1,0,73000
Arizona,04013,2020-03-01 to 2020-03-07,0.007654,No,63.210987,0.0,0.909091,6.543210,0.733788,55.25,432,2,520.8,1,0,120000
Nevada,32003,2020-03-01 to 2020-03-07,0.001234,No,53.456789,0.0,0.909091,3.210987,0.733788,88.88,678,0,340.0,1,0,67000
Idaho,16005,2020-03-01 to 2020-03-07,0.006789,No,59.876543,0.0,0.909091,2.987654,0.733788,33.33,89,0,45.6,1,0,21000
Utah,49035,2020-03-01 to 2020-03-07,0.005432,No,48.765432,0.0,0.909091,5.432100,0.733788,66.67,256,1,102.3,1,0,87000
Michigan,26049,2020-03-01 to 2020-03-07,0.003987,No,46.135790,0.0,0.909091,4.987654,0.733788,80.12,890,5,600.5,1,0,150000
Indiana,18097,2020-03-01 to 2020-03-07,0.007000,No,54.321654,0.0,0.909091,3.456789,0.733788,50.00,120,0,220.0,1,0,78000
Tennessee,47037,2020-03-01 to 2020-03-07,0.008765,No,61.000000,0.0,0.909091,6.000000,0.733788,72.50,3400,0,310.2,1,0,130000
Missouri,29189,2020-03-01 to 2020-03-07,0.002222,No,57.654321,0.0,0.909091,2.765432,0.733788,40.00,400,1,90.9,1,0,48000
Wisconsin,55079,2020-03-01 to 2020-03-07,0.009012,No,49.012345,0.0,0.909091,4.101112,0.733788,85.50,780,0,400.8,1,0,110000
Iowa,19113,2020-03-01 to 2020-03-07,0.004567,No,52.987654,0.0,0.909091,5.210987,0.733788,67.89,310,0,150.4,1,0,70000
Oklahoma,40109,2020-03-01 to 2020-03-07,0.006543,No,64.210000,0.0,0.909091,3.654321,0.733788,52.00,215,2,200.3,1,0,86000
Kansas,20091,2020-03-01 to 2020-03-07,0.007890,No,60.987654,0.0,0.909091,2.987012,0.733788,47.25,145,0,75.0,1,0,50000
Louisiana,22071,2020-03-01 to 2020-03-07,0.003210,No,66.543210,0.0,0.909091,6.789012,0.733788,91.11,950,5,512.4,1,0,140000
Maryland,24031,2020-03-01 to 2020-03-07,0.008345,No,42.135790,0.0,0.909091,5.999999,0.733788,95.00,1120,0,780.0,1,0,160000
Illinois,17031,2020-03-08 to 2020-03-14,0.045000,No,55.123456,0.0,0.909091,2.345678,0.733788,85.50,75,1,350.5,1,0,550000
Texas,48453,2020-03-08 to 2020-03-14,0.010000,No,65.789012,0.0,0.909091,3.210000,0.733788,70.25,45,2,290.0,1,0,420000
Florida,12095,2020-03-15 to 2020-03-21,0.000000,No,60.000000,0.0,0.909091,4.000000,0.733788,95.00,130,0,520.5,1,0,600000
Michigan,26099,2020-03-08 to 2020-03-14,0.025000,No,50.654321,0.0,0.909091,1.800000,0.733788,60.75,90,1,210.3,1,0,310000
Ohio,39061,2020-03-15 to 2020-03-21,0.032000,No,48.123456,0.0,0.909091,2.987654,0.733788,55.40,60,0,175.0,1,0,250000
California,06037,2020-03-08 to 2020-03-14,0.056789,No,40.234567,0.0,0.909091,1.567890,0.733788,88.88,100,2,450.2,1,0,580000
Georgia,13089,2020-03-15 to 2020-03-21,0.014321,No,68.543210,0.0,0.909091,3.450000,0.733788,77.77,85,0,330.0,1,0,400000
Virginia,51059,2020-03-08 to 2020-03-14,0.020000,No,52.987654,0.0,0.909091,2.200000,0.733788,65.00,40,1,150.8,1,0,300000
Pennsylvania,42003,2020-03-15 to 2020-03-21,0.038000,No,62.345678,0.0,0.909091,4.210000,0.733788,90.10,110,0,270.4,1,0,500000
Arizona,04013,2020-03-08 to 2020-03-14,0.007654,No,59.876543,0.0,0.909091,5.127000,0.733788,80.00,95,1,400.0,1,0,450000
New Jersey,34021,2020-03-15 to 2020-03-21,0.058000,No,42.987654,0.0,0.909091,2.543210,0.733788,92.50,120,2,600.0,1,0,580000
Massachusetts,25017,2020-03-08 to 2020-03-14,0.026543,No,39.123456,0.0,0.909091,1.678901,0.733788,87.65,115,0,480.5,1,0,540000
Minnesota,27053,2020-03-15 to 2020-03-21,0.012345,No,47.111222,0.0,0.909091,2.876543,0.733788,50.50,55,1,160.2,1,0,260000
Mississippi,28027,2020-03-08 to 2020-03-14,0.009999,No,72.222333,0.0,0.909091,3.999999,0.733788,45.00,30,0,95.5,1,0,150000
North Carolina,37067,2020-03-15 to 2020-03-21,0.015000,No,54.321098,0.0,0.909091,2.111111,0.733788,68.89,70,1,200.3,1,0,350000
Indiana,18089,2020-03-08 to 2020-03-14,0.022222,No,58.000000,0.0,0.909091,1.990000,0.733788,73.00,65,0,140.0,1,0,280000
Oklahoma,40027,2020-03-15 to 2020-03-21,0.005432,No,66.543210,0.0,0.909091,3.321000,0.733788,55.55,50,1,110.4,1,0,190000
Kentucky,21111,2020-03-08 to 2020-03-14,0.030000,No,61.111111,0.0,0.909091,2.654321,0.733788,40.00,35,0,130.3,1,0,220000
Arkansas,05075,2020-03-15 to 2020-03-21,0.004000,No,70.000000,0.0,0.909091,4.500000,0.733788,55.00,25,0,85.0,1,0,140000
Alabama,01073,2020-03-08 to 2020-03-14,0.018000,No,75.432100,0.0,0.909091,3.875000,0.733788,50.50,80,2,150.9,1,0,260000
California,06037,2020-03-01 to 2020-03-07,0.0,No,64.123456,0.0,0.909091,5.312345,0.733788,74.52,35,0,150.5,1,0,125000
Florida,12086,2020-03-01 to 2020-03-07,0.0,No,78.654321,0.0,0.909091,4.109876,0.733788,55.34,18,0,90.0,1,0,85000
New York,36061,2020-03-01 to 2020-03-07,0.0,No,52.987654,0.0,0.909091,3.202345,0.733788,81.25,40,0,280.7,1,0,170000
Colorado,08031,2020-03-01 to 2020-03-07,0.0,No,58.345678,0.0,0.909091,4.789012,0.733788,62.00,22,0,200.3,1,0,92000
Arizona,04013,2020-03-01 to 2020-03-07,0.0,No,70.456789,0.0,0.909091,3.987654,0.733788,49.88,30,0,110.2,1,0,76000
Massachusetts,25017,2020-03-01 to 2020-03-07,0.0,No,48.012345,0.0,0.909091,2.123456,0.733788,90.00,12,0,320.4,1,0,140000
Washington,53033,2020-03-01 to 2020-03-07,0.0,No,60.234567,0.0,0.909091,4.456789,0.733788,68.94,27,0,180.7,1,0,99000
Minnesota,27123,2020-03-01 to 2020-03-07,0.0,No,55.678901,0.0,0.909091,3.765432,0.733788,52.10,15,0,75.3,1,0,67000
Pennsylvania,42101,2020-03-01 to 2020-03-07,0.0,No,66.789012,0.0,0.909091,5.000000,0.733788,80.22,38,0,210.0,1,0,160000
Virginia,51059,2020-03-01 to 2020-03-07,0.0,No,67.123400,0.0,0.909091,3.654321,0.733788,47.89,20,0,100.0,1,0,72000
Michigan,26163,2020-03-01 to 2020-03-07,0.0,No,50.321456,0.0,0.909091,4.321098,0.733788,77.12,33,0,250.2,1,0,145000
Indiana,18097,2020-03-01 to 2020-03-07,0.0,No,62.987654,0.0,0.909091,3.210987,0.733788,66.33,29,0,130.4,1,0,80000
Oregon,41051,2020-03-01 to 2020-03-07,0.0,No,54.765432,0.0,0.909091,3.876543,0.733788,59.99,17,0,85.6,1,0,68000
Tennessee,47157,2020-03-01 to 2020-03-07,0.0,No,72.345678,0.0,0.909091,5.678901,0.733788,63.45,26,0,140.8,1,0,105000
Kentucky,21111,2020-03-01 to 2020-03-07,0.0,No,68.901234,0.0,0.909091,3.543210,0.733788,38.76,9,0,55.2,1,0,45000
Maryland,24031,2020-03-01 to 2020-03-07,0.0,No,52.345678,0.0,0.909091,2.987654,0.733788,85.00,31,0,320.1,1,0,150000
Wisconsin,55133,2020-03-01 to 2020-03-07,0.0,No,59.876543,0.0,0.909091,4.210987,0.733788,70.12,23,0,95.7,1,0,74000
Alabama,01073,2020-03-01 to 2020-03-07,0.0,No,75.432198,0.0,0.909091,5.123456,0.733788,40.55,11,0,88.8,1,0,52000
Nevada,32003,2020-03-01 to 2020-03-07,0.0,No,80.123456,0.0,0.909091,3.980123,0.733788,45.67,19,0,130.0,1,0,66000
Connecticut,09001,2020-03-01 to 2020-03-07,0.0,No,49.876543,0.0,0.909091,2.876543,0.733788,82.54,14,0,400.0,1,0,155000
New York,36001,2020-03-01 to 2020-03-07,0.000000,No,54.321000,0.0,0.909091,3.001234,0.733788,70.50,65,0,80.5,1,0,75000
California,06045,2020-03-01 to 2020-03-07,0.005000,No,65.500000,0.0,0.909091,1.950000,0.733788,58.90,20,0,22.7,1,0,29000
Pennsylvania,42001,2020-03-01 to 2020-03-07,0.000000,No,48.750000,0.0,0.909091,2.850000,0.733788,85.60,120,2,500.0,1,0,280000
New York,36005,2020-03-01 to 2020-03-07,0.000000,No,52.134000,0.0,0.909091,2.100000,0.733788,68.30,90,0,250.4,1,0,230000
California,06073,2020-03-01 to 2020-03-07,0.000000,No,63.250000,0.0,0.909091,2.750000,0.733788,59.00,30,0,45.0,1,0,30000
Pennsylvania,42077,2020-03-01 to 2020-03-07,0.010000,No,50.600000,0.0,0.909091,3.200000,0.733788,80.15,75,0,300.0,1,0,150000
New York,36047,2020-03-01 to 2020-03-07,0.000000,No,55.000000,0.0,0.909091,1.750000,0.733788,72.00,85,0,130.3,1,0,100000
California,06059,2020-03-01 to 2020-03-07,0.000000,No,64.300000,0.0,0.909091,2.400000,0.733788,60.25,50,0,35.8,1,0,27000
Pennsylvania,42101,2020-03-01 to 2020-03-07,0.000000,No,49.200000,0.0,0.909091,2.950000,0.733788,88.00,110,0,520.7,1,0,260000
New York,36061,2020-03-01 to 2020-03-07,0.002500,No,53.800000,0.0,0.909091,2.300000,0.733788,69.95,70,0,240.2,1,0,185000
California,06037,2020-03-01 to 2020-03-07,0.000000,No,66.000000,0.0,0.909091,1.800000,0.733788,61.00,25,0,40.0,1,0,26000
Pennsylvania,42129,2020-03-01 to 2020-03-07,0.003000,No,51.300000,0.0,0.909091,3.000000,0.733788,82.45,95,0,310.5,1,0,140000
New York,36103,2020-03-01 to 2020-03-07,0.000500,No,52.900000,0.0,0.909091,2.600000,0.733788,67.80,55,1,190.7,1,0,105000
California,06007,2020-03-01 to 2020-03-07,0.000000,No,64.750000,0.0,0.909091,2.150000,0.733788,60.90,40,0,30.5,1,0,22000
Pennsylvania,42091,2020-03-01 to 2020-03-07,0.004000,No,50.300000,0.0,0.909091,3.100000,0.733788,87.20,100,0,480.8,1,0,265000
New York,36081,2020-03-01 to 2020-03-07,0.000000,No,53.450000,0.0,0.909091,2.500000,0.733788,71.15,80,0,210.3,1,0,195000
California,06085,2020-03-01 to 2020-03-07,0.001000,No,65.100000,0.0,0.909091,2.000000,0.733788,59.80,35,0,32.0,1,0,24000
Pennsylvania,42133,2020-03-01 to 2020-03-07,0.000000,No,49.900000,0.0,0.909091,2.700000,0.733788,86.00,115,0,450.9,1,0,250000
New York,36071,2020-03-01 to 2020-03-07,0.002000,No,55.250000,0.0,0.909091,1.650000,0.733788,73.50,60,0,135.0,1,0,97000
California,06099,2020-03-01 to 2020-03-07,0.000000,No,66.200000,0.0,0.909091,2.850000,0.733788,61.75,45,0,50.2,1,0,31000
Texas,48329,2020-03-01 to 2020-03-07,0.008234,No,56.789012,0.0,0.909091,4.512345,0.733788,72.50,115,1,210.3,1,0,320000
California,06037,2020-03-01 to 2020-03-07,0.000000,No,40.123456,0.0,0.909091,3.987654,0.733788,89.12,210,0,560.7,1,0,400000
New York,36061,2020-03-01 to 2020-03-07,0.012345,No,35.678901,0.0,0.909091,4.234567,0.733788,95.00,300,1,1000.0,1,0,1500000
Pennsylvania,42003,2020-03-01 to 2020-03-07,0.005678,No,48.234567,0.0,0.909091,3.654321,0.733788,60.00,87,0,150.2,1,0,250000
Ohio,39049,2020-03-01 to 2020-03-07,0.010000,No,52.345678,0.0,0.909091,4.100000,0.733788,78.50,130,1,320.5,1,0,500000
Michigan,26081,2020-03-01 to 2020-03-07,0.007890,No,49.876543,0.0,0.909091,3.900000,0.733788,82.30,145,0,450.0,1,0,750000
