tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
7.157895,0.631579,3.631579,6.631579,2.368421,0.631579,-0.368421,-0.631579,0.631579,0.368421,0.368421,0.631579,between 0.01714170443331965 and 0.044878440872278276
5.394737,2.631579,6.631579,6.394737,3.105263,-0.368421,-0.631579,0.157895,0.368421,0.368421,0.368421,0.631579,greater than 0.044878440872278276
0.631579,1.368421,8.631579,0.157895,3.631579,-1.052632,-0.368421,-0.631579,0.368421,0.473684,0.473684,0.052632,less than -0.015556906596825749
1.052632,9.842105,4.631579,6.394737,2.368421,-1.052632,0.157895,-0.368421,0.631579,0.157895,0.368421,0.631579,between 0.01714170443331965 and 0.044878440872278276
3.631579,0.157895,0.368421,9.842105,3.368421,0.631579,-0.368421,-0.368421,0.368421,0.368421,0.631579,0.631579,less than -0.015556906596825749
3.368421,7.157895,2.631579,2.368421,4.631579,-0.368421,-0.631579,-0.368421,0.368421,0.473684,0.473684,0.368421,greater than 0.044878440872278276
4.631579,6.368421,0.631579,3.631579,3.210526,0.157895,-0.368421,0.631579,0.368421,0.368421,0.368421,0.052632,between 0.01714170443331965 and 0.044878440872278276
3.631579,3.631579,8.394737,6.368421,2.368421,-1.052632,0.157895,0.368421,0.368421,0.473684,0.368421,0.631579,greater than 0.044878440872278276
9.842105,6.368421,0.368421,6.157895,2.631579,-0.368421,0.368421,-0.631579,0.631579,0.368421,0.368421,0.368421,between -0.015556906596825749 and 0.01714170443331965
7.631579,0.631579,4.157895,9.842105,3.631579,-0.368421,0.368421,-0.631579,0.368421,0.368421,0.631579,0.473684,less than -0.015556906596825749
7.368421,7.368421,8.631579,4.631579,3.631579,-0.631579,-0.368421,0.368421,0.368421,0.368421,0.473684,0.631579,greater than 0.044878440872278276
6.631579,8.368421,8.157895,7.631579,4.157895,-0.368421,-0.368421,0.368421,0.368421,0.368421,0.473684,0.631579,between 0.01714170443331965 and 0.044878440872278276
4.157895,9.842105,1.052632,6.368421,4.368421,0.631579,-0.368421,0.421053,0.368421,0.368421,0.473684,0.368421,greater than 0.044878440872278276
8.157895,0.631579,3.631579,0.368421,2.631579,0.631579,-0.368421,0.631579,0.368421,0.368421,0.473684,0.052632,less than -0.015556906596825749
8.631579,7.368421,8.394737,8.394737,4.210526,-0.631579,-0.368421,0.631579,0.368421,0.368421,0.368421,0.631579,greater than 0.044878440872278276
0.368421,2.368421,6.631579,3.631579,3.368421,-0.368421,-0.368421,-0.368421,0.368421,0.473684,0.473684,0.631579,greater than 0.044878440872278276
5.631579,4.157895,8.631579,7.631579,3.105263,0.631579,-0.368421,-0.368421,0.368421,0.368421,0.368421,0.631579,less than -0.015556906596825749
5.157895,4.631579,9.842105,1.052632,2.631579,-0.368421,-0.368421,0.631579,0.368421,0.368421,0.368421,0.368421,greater than 0.044878440872278276
1.052632,0.631579,4.631579,7.368421,2.368421,0.368421,-0.368421,-0.631579,0.368421,0.473684,0.368421,0.631579,between 0.01714170443331965 and 0.044878440872278276
7.631579,0.157895,7.368421,4.631579,3.368421,-0.368421,-0.631579,-0.368421,0.368421,0.373684,0.631579,0.368421,greater than 0.044878440872278276
5.157895,8.631579,1.052632,3.631579,3.631579,0.631579,0.368421,-0.368421,0.368421,0.368421,0.368421,0.631579,greater than 0.044878440872278276
2.368421,4.631579,0.631579,9.842105,3.368421,-0.631579,-0.368421,-0.368421,0.368421,0.368421,0.368421,0.052632,greater than 0.044878440872278276
0.631579,3.631579,6.368421,3.368421,2.368421,-0.368421,-0.368421,0.157895,0.368421,0.368421,0.368421,0.631579,between -0.015556906596825749 and 0.01714170443331965
6.368421,7.157895,9.631579,9.842105,3.631579,-0.368421,-0.368421,-0.368421,0.368421,0.368421,0.473684,0.631579,between 0.01714170443331965 and 0.044878440872278276
2.368421,8.631579,0.368421,0.368421,3.368421,0.368421,-0.631579,-0.368421,0.368421,0.368421,0.368421,0.631579,less than -0.015556906596825749
3.368421,0.368421,3.368421,6.368421,4.368421,-0.368421,-0.368421,-0.368421,0.368421,0.368421,0.473684,0.368421,between -0.015556906596825749 and 0.01714170443331965
8.368421,4.368421,7.631579,8.631579,3.631579,-0.368421,0.368421,0.368421,0.368421,0.368421,0.368421,0.052632,less than -0.015556906596825749
7.157895,6.368421,8.368421,8.157895,4.368421,-0.368421,-0.368421,0.368421,0.368421,0.368421,0.368421,0.631579,between 0.01714170443331965 and 0.044878440872278276
0.631579,4.157895,3.631579,8.368421,2.631579,0.631579,-0.368421,-0.368421,0.368421,0.368421,0.368421,0.052632,greater than 0.044878440872278276
7.368421,8.368421,1.052632,8.631579,4.631579,0.368421,-0.368421,-0.368421,0.368421,0.368421,0.368421,0.631579,greater than 0.044878440872278276
5.157895,6.157895,3.368421,6.631579,2.368421,-0.631579,-0.631579,-0.368421,0.368421,0.368421,0.368421,0.052632,less than -0.015556906596825749
8.631579,8.394737,8.631579,1.052632,3.368421,-0.368421,-0.368421,-0.631579,0.368421,0.368421,0.368421,0.631579,greater than 0.044878440872278276
7.631579,2.631579,9.842105,6.394737,4.368421,-0.631579,0.368421,0.368421,0.368421,0.368421,0.368421,0.052632,less than -0.015556906596825749
6.157895,0.368421,3.631579,9.842105,2.631579,-0.368421,-0.368421,-0.368421,0.368421,0.368421,0.368421,0.368421,greater than 0.044878440872278276
1.052632,6.368421,9.842105,8.368421,3.631579,0.631579,0.368421,-0.368421,0.368421,0.368421,0.368421,0.631579,between 0.01714170443331965 and 0.044878440872278276
4.157895,5.368421,7.368421,7.157895,2.368421,0.368421,-0.368421,-0.368421,0.368421,0.368421,0.473684,0.368421,less than -0.015556906596825749
6.368421,7.368421,2.368421,6.631579,3.368421,0.368421,-0.368421,-0.368421,0.368421,0.631579,0.368421,0.631579,greater than 0.044878440872278276
4.38119892127593,4.02138111456769,6.41911175567093,0.681481818952376,3.44444444444444,-0.939130434782609,-1.44444444444444,-0.939130434782609,0.444444444444444,0.963043019842739,0.210526315789474,0.789473684210526,less than -0.015556906596825749
8.41911175567093,3.21052631578947,9.73684210526316,5.26315789473684,4.73684210526316,-1.44736842105263,-1.44736842105263,-1.44736842105263,0.868421052631579,0.184210526315789,0.894736842105263,0.894736842105263,between -0.015556906596825749 and 0.01714170443331965
2.63157894736842,1.05263157894737,0.684210526315789,7.36842105263158,2.63157894736842,-0.684210526315789,-0.789473684210526,-0.789473684210526,0.631578947368421,0.631578947368421,0.631578947368421,0.947368421052632,less than -0.015556906596825749
5.39473684210526,7.15789473684211,1.39473684210526,3.42105263157895,5.47368421052632,-1.47368421052632,-1.47368421052632,-1.47368421052632,0.473684210526315,0.473684210526315,0.473684210526315,0.842105263157895,between -0.015556906596825749 and 0.01714170443331965
7.36842105263158,3.15789473684211,9.21052631578947,7.10526315789474,4.21052631578947,-1.63157894736842,-1.63157894736842,-1.63157894736842,0.473684210526315,0.473684210526315,0.473684210526315,0.631578947368421,between 0.01714170443331965 and 0.044878440872278276
9.73684210526316,7.78947368421053,8.94736842105263,5.26315789473684,3.05263157894737,-0.789473684210526,-1.05263157894737,-0.789473684210526,0.789473684210526,0.789473684210526,0.631578947368421,0.947368421052632,greater than 0.044878440872278276
6.94736842105263,8.42105263157895,9.15789473684211,2.10526315789474,2.63157894736842,-0.947368421052632,-1.39473684210526,-0.789473684210526,0.947368421052632,0.526315789473684,0.842105263157895,0.368421052631579,between 0.01714170443331965 and 0.044878440872278276
3.02631578947368,5.15789473684211,8.21052631578947,4.21052631578947,2.36842105263158,-0.789473684210526,-0.631578947368421,-1.05263157894737,0.631578947368421,0.368421052631579,0.631578947368421,0.631578947368421,between 0.01714170443331965 and 0.044878440872278276
1.63157894736842,0.631578947368421,9.36842105263158,1.39473684210526,3.02631578947368,-0.473684210526315,-1.63157894736842,-0.473684210526315,0.789473684210526,0.631578947368421,0.473684210526315,0.631578947368421,less than -0.015556906596825749
0.631578947368421,7.36842105263158,6.15789473684211,5.78947368421053,2.36842105263158,-0.947368421052632,-0.631578947368421,-0.947368421052632,0.684210526315789,0.631578947368421,0.947368421052632,0.210526315789474,between -0.015556906596825749 and 0.01714170443331965
3.15789473684211,8.36842105263158,7.36842105263158,7.15789473684211,3.78947368421053,-1.10526315789474,-1.15789473684211,-1.36842105263158,0.631578947368421,0.473684210526315,0.684210526315789,0.894736842105263,between 0.01714170443331965 and 0.044878440872278276
6.84210526315789,7.68421052631579,1.63157894736842,1.05263157894737,4.63157894736842,-1.63157894736842,-1.36842105263158,-1.94736842105263,0.368421052631579,0.210526315789474,0.631578947368421,0.631578947368421,less than -0.015556906596825749
8.42105263157895,3.63157894736842,9.05263157894737,8.36842105263158,3.63157894736842,-1.63157894736842,-0.789473684210526,-0.631578947368421,0.631578947368421,0.631578947368421,0.368421052631579,0.789473684210526,greater than 0.044878440872278276
9.15789473684211,4.05263157894737,1.78947368421053,3.63157894736842,3.63157894736842,-0.631578947368421,-0.789473684210526,-0.631578947368421,0.684210526315789,0.631578947368421,0.684210526315789,0.947368421052632,between 0.01714170443331965 and 0.044878440872278276
7.36842105263158,3.36842105263158,5.05263157894737,7.78947368421053,3.63157894736842,-0.631578947368421,-0.631578947368421,-0.631578947368421,0.789473684210526,0.789473684210526,0.631578947368421,0.684210526315789,greater than 0.044878440872278276
1.10526315789474,0.684210526315789,2.52631578947368,2.36842105263158,3.78947368421053,-1.15789473684211,-1.78947368421053,-0.368421052631579,0.631578947368421,0.684210526315789,0.789473684210526,0.947368421052632,less than -0.015556906596825749
2.15789473684211,2.10526315789474,8.78947368421053,8.15789473684211,4.36842105263158,-1.42105263157895,-1.63157894736842,-0.631578947368421,0.368421052631579,0.368421052631579,0.368421052631579,0.631578947368421,between -0.015556906596825749 and 0.01714170443331965
6.94736842105263,2.36842105263158,1.36842105263158,4.47368421052632,3.63157894736842,-0.631578947368421,-0.842105263157895,-1.05263157894737,0.631578947368421,0.473684210526315,0.684210526315789,0.684210526315789,greater than 0.044878440872278276
2.36842105263158,0.631578947368421,7.10526315789474,5.63157894736842,3.15789473684211,-0.473684210526315,-0.631578947368421,-0.631578947368421,0.368421052631579,0.631578947368421,0.368421052631579,0.473684210526315,less than -0.015556906596825749
8.63157894736842,1.36842105263158,8.05263157894737,1.05263157894737,4.78947368421053,-1.47368421052632,-1.63157894736842,-0.631578947368421,0.789473684210526,0.631578947368421,0.789473684210526,0.631578947368421,less than -0.015556906596825749
7.63157894736842,0.789473684210526,4.63157894736842,7.10526315789474,2.63157894736842,-0.631578947368421,-0.631578947368421,-0.789473684210526,0.368421052631579,0.631578947368421,0.368421052631579,0.631578947368421,less than -0.015556906596825749
3.15789473684211,1.47368421052632,4.63157894736842,2.36842105263158,3.05263157894737,-0.631578947368421,-0.631578947368421,-0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.684210526315789,between 0.01714170443331965 and 0.044878440872278276
3.05263157894737,6.63157894736842,4.05263157894737,4.15789473684211,2.36842105263158,-0.631578947368421,-0.631578947368421,-0.631578947368421,0.789473684210526,0.368421052631579,0.789473684210526,0.684210526315789,greater than 0.044878440872278276
