tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
6.985632,6.985632,4.256789,3.147852,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,greater than 0.044878440872278276
8.430123,3.147852,6.985632,4.256789,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,between 0.01714170443331965 and 0.044878440872278276
3.147852,4.256789,3.147852,8.430123,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,less than -0.015556906596825749
4.256789,6.985632,8.430123,6.985632,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,between -0.015556906596825749 and 0.01714170443331965
8.430123,8.430123,3.147852,4.256789,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,greater than 0.044878440872278276
6.985632,3.147852,4.256789,3.147852,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,between 0.01714170443331965 and 0.044878440872278276
3.147852,6.985632,6.985632,8.430123,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,less than -0.015556906596825749
8.430123,4.256789,8.430123,4.256789,0.654321,-0.753951,0.231421,0.842631,0.753951,0.231421,0.842631,0.654321,between -0.015556906596825749 and 0.01714170443331965
4.256789,3.147852,3.147852,6.985632,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
6.985632,8.430123,4.256789,3.147852,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
3.147852,4.256789,6.985632,8.430123,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
6.985632,6.985632,3.147852,4.256789,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
8.430123,3.147852,4.256789,6.985632,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
4.256789,4.256789,8.430123,3.147852,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
6.985632,3.147852,3.147852,4.256789,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
3.147852,6.985632,4.256789,6.985632,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
4.256789,8.430123,6.985632,3.147852,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
8.430123,4.256789,3.147852,8.430123,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
6.985632,3.147852,8.430123,4.256789,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
3.147852,4.256789,4.256789,3.147852,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
6.985632,6.985632,6.985632,4.256789,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
8.430123,8.430123,3.147852,6.985632,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
3.147852,3.147852,4.256789,8.430123,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
4.256789,4.256789,3.147852,4.256789,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
8.430123,6.985632,8.430123,3.147852,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
6.985632,3.147852,6.985632,4.256789,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
4.256789,4.256789,4.256789,6.985632,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
3.147852,6.985632,3.147852,3.147852,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
8.430123,3.147852,4.256789,8.430123,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
6.985632,8.430123,3.147852,4.256789,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
3.147852,4.256789,6.985632,6.985632,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
4.256789,6.985632,4.256789,3.147852,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
6.985632,4.256789,3.147852,4.256789,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
8.430123,3.147852,6.985632,8.430123,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
6.985632,6.985632,4.256789,4.256789,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
3.147852,4.256789,4.256789,6.985632,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
4.256789,3.147852,3.147852,3.147852,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
8.430123,4.256789,8.430123,4.256789,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
6.985632,4.256789,6.985632,3.147852,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
3.147852,6.985632,4.256789,4.256789,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
4.256789,3.147852,3.147852,8.430123,0.753951,-0.654321,0.842631,0.231421,0.842631,0.654321,0.753951,0.231421,greater than 0.044878440872278276
8.430123,6.985632,3.147852,6.985632,0.231421,-0.842631,0.654321,0.753951,0.654321,0.753951,0.231421,0.842631,between 0.01714170443331965 and 0.044878440872278276
6.985632,4.256789,4.256789,3.147852,0.842631,-0.654321,0.753951,0.231421,0.753951,0.231421,0.842631,0.654321,less than -0.015556906596825749
3.147852,4.256789,6.985632,4.256789,0.654321,-0.753951,0.231421,0.842631,0.654321,0.753951,0.231421,0.842631,between -0.015556906596825749 and 0.01714170443331965
