lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
6.175,18,29791.513,2307.429,8822.22,246.209,246.209,776.437,669.069,2.504,13.212,1.03,34.351,0.68,between 0.962 and 0.975
7.148,21,38994.193,2678.063,9124.136,332.277,332.277,831.182,691.199,2.975,15.638,1.035,44.449,0.88,between 0.962 and 0.975
5.14,15,21636.529,1924.318,8496.413,175.328,175.328,724.891,643.959,2.078,11.144,1.026,26.017,0.515,less than 0.962
5.14,15,21634.436,1924.315,8489.717,175.289,175.289,724.168,643.063,2.08,11.174,1.026,26.009,0.515,less than 0.962
9.3,27,72772.195,3560.416,9762.853,644.818,644.818,1074.925,778.156,4.51,22.56,1.05,89.084,1.763,between 0.962 and 0.975
1.138,3,5156.779,1371.905,6632.005,8.744,8.744,588.879,564.251,1.274,6.898,1.019,7.082,0.239,greater than 0.988
3.144,9,8377.536,1386.748,7083.779,60.335,60.335,592.287,582.511,1.39,7.539,1.02,12.559,0.249,between 0.962 and 0.975
7.148,21,39011.126,2677.98,9113.01,332.441,332.441,827.945,687.576,2.991,15.812,1.036,44.465,0.88,greater than 0.988
9.3,27,72763.884,3560.4,9764.027,644.853,644.853,1094.74,783.009,4.511,22.799,1.05,90.95,1.8,between 0.962 and 0.975
2.088,6,4107.349,1390.491,6807.667,30.765,30.765,528.817,563.336,1.248,6.71,1.02,0.0,0.159,between 0.975 and 0.988
2.088,6,6207.445,1390.55,6807.01,30.83,30.83,579.369,569.435,1.315,7.058,1.02,0.046,0.227,between 0.975 and 0.988
5.14,15,21638.709,1924.336,8506.676,175.299,175.299,718.687,643.265,2.075,11.048,1.026,25.642,0.508,less than 0.962
3.144,9,8376.494,1386.742,7070.612,60.328,60.328,579.218,578.144,1.391,7.487,1.02,12.042,0.238,between 0.975 and 0.988
7.148,21,38975.929,2678.077,9141.503,332.037,332.037,832.835,695.904,2.953,15.346,1.035,44.197,0.875,less than 0.962
5.14,15,21630.453,1924.32,8479.883,175.243,175.243,711.323,638.426,2.083,11.14,1.026,25.369,0.502,between 0.962 and 0.975
7.148,21,39006.752,2678.008,9115.357,332.483,332.483,831.195,689.072,2.987,15.795,1.036,44.638,0.884,between 0.975 and 0.988
8.206,24,50992.454,3087.41,9301.562,438.069,438.069,925.42,730.797,3.595,18.636,1.042,60.699,1.202,between 0.975 and 0.988
8.206,24,50990.573,3087.337,9303.329,437.971,437.971,935.459,733.801,3.594,18.715,1.041,61.471,1.217,between 0.975 and 0.988
8.206,24,50997.12,3087.605,9315.611,438.03,438.03,938.741,737.693,3.577,18.513,1.041,61.408,1.216,less than 0.962
3.144,9,8379.05,1386.757,7121.866,60.354,60.354,581.545,580.678,1.389,7.437,1.02,12.107,0.24,between 0.962 and 0.975
2.088,6,2808.895,1366.165,6768.954,26.207,26.207,504.482,558.866,1.199,6.504,1.019,8.582,0.133,between 0.975 and 0.988
4.161,12,14722.482,1547.466,7785.732,113.781,113.781,630.741,605.116,1.657,8.823,1.023,16.717,0.331,between 0.962 and 0.975
2.088,6,3905.58,1388.89,6769.044,30.44,30.44,527.106,562.401,1.242,6.732,1.02,0.0,0.156,between 0.975 and 0.988
4.161,12,14724.081,1547.472,7808.443,113.786,113.786,633.953,606.911,1.655,8.805,1.023,16.84,0.333,between 0.962 and 0.975
2.088,6,4723.822,1344.655,6842.765,22.419,22.419,569.072,569.617,1.255,6.761,1.019,23.318,0.221,less than 0.962
4.161,12,14721.401,1547.459,7763.004,113.772,113.772,636.219,605.731,1.66,8.896,1.023,16.995,0.336,between 0.975 and 0.988
3.144,9,8380.257,1386.763,7141.322,60.366,60.366,591.849,584.459,1.388,7.466,1.02,12.509,0.248,less than 0.962
1.138,3,4102.523,1361.783,6606.021,8.175,8.175,566.863,560.4,1.239,6.738,1.019,13.225,0.215,greater than 0.988
4.161,12,14724.5,1547.47,7806.533,113.802,113.802,644.884,609.869,1.656,8.878,1.022,17.342,0.343,less than 0.962
2.088,6,2890.643,1359.723,6853.318,25.06,25.06,503.073,559.702,1.198,6.394,1.019,12.424,0.137,less than 0.962
5.14,15,21627.81,1924.332,8475.741,175.23,175.23,694.608,633.249,2.085,11.048,1.027,24.486,0.485,between 0.975 and 0.988
4.161,12,14722.079,1547.464,7777.463,113.78,113.78,632.837,605.371,1.658,8.85,1.023,16.823,0.333,between 0.962 and 0.975
9.3,27,72772.545,3560.432,9785.044,644.791,644.791,1100.672,786.151,4.485,22.477,1.049,90.944,1.8,less than 0.962
9.3,27,72767.008,3560.399,9761.863,644.806,644.806,1087.518,781.121,4.513,22.743,1.05,90.322,1.788,between 0.962 and 0.975
7.148,21,39000.039,2678.048,9120.314,332.406,332.406,825.909,688.763,2.981,15.664,1.036,44.167,0.874,between 0.975 and 0.988
9.3,27,72780.762,3560.429,9779.881,645.07,645.07,1077.361,780.192,4.487,22.262,1.05,88.861,1.759,between 0.962 and 0.975
5.14,15,21638.335,1924.336,8505.621,175.298,175.298,716.644,642.578,2.075,11.04,1.026,25.538,0.506,less than 0.962
8.206,24,50991.567,3087.365,9296.506,438.005,438.005,917.814,727.594,3.602,18.651,1.042,60.214,1.192,greater than 0.988
9.3,27,72773.996,3560.402,9760.097,644.901,644.901,1068.791,776.44,4.512,22.533,1.051,88.566,1.753,between 0.975 and 0.988
5.14,15,21625.232,1924.324,8466.653,175.249,175.249,696.797,632.942,2.088,11.112,1.027,24.644,0.488,greater than 0.988
4.161,12,14723.278,1547.462,7780.091,113.789,113.789,655.0,611.581,1.659,8.987,1.022,17.832,0.353,less than 0.962
2.088,6,4557.562,1344.585,6855.289,22.403,22.403,561.833,568.608,1.25,6.708,1.019,23.125,0.213,less than 0.962
