lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
2.088,6,3735.671,1386.737,6790.892,30.036,30.036,520.733,561.885,1.235,6.664,1.02,0.0,0.149,between 0.975 and 0.988
2.088,6,4707.79,1394.283,6775.563,31.492,31.492,546.016,565.06,1.27,6.872,1.02,0.0,0.18,between 0.975 and 0.988
1.138,3,3067.317,1413.218,6705.523,11.162,11.162,515.899,556.083,1.211,6.452,1.019,0.0,0.149,between 0.975 and 0.988
5.14,15,21637.947,1924.343,8506.327,175.301,175.301,711.2,641.104,2.075,11.0,1.026,25.245,0.5,less than 0.962
3.144,9,8378.705,1386.755,7118.435,60.356,60.356,575.766,578.816,1.389,7.411,1.02,11.876,0.235,between 0.962 and 0.975
7.148,21,38980.392,2678.079,9136.496,332.059,332.059,832.759,694.66,2.959,15.432,1.035,44.296,0.877,less than 0.962
2.088,6,6051.055,1351.256,6833.979,23.631,23.631,608.52,575.951,1.297,7.036,1.019,21.978,0.266,less than 0.962
8.206,24,50992.96,3087.446,9298.408,438.046,438.046,901.362,723.773,3.598,18.427,1.042,58.811,1.164,greater than 0.988
7.148,21,39007.517,2678.019,9116.72,332.379,332.379,812.448,684.027,2.987,15.622,1.036,43.31,0.858,greater than 0.988
9.3,27,72774.661,3560.431,9780.459,644.793,644.793,1091.063,783.495,4.489,22.435,1.049,90.161,1.785,less than 0.962
1.138,3,4064.852,1365.86,6604.451,8.398,8.398,563.473,559.921,1.238,6.735,1.019,11.066,0.21,greater than 0.988
5.14,15,21639.118,1924.345,8510.201,175.304,175.304,711.847,641.683,2.074,10.984,1.026,25.263,0.5,less than 0.962
1.138,3,5690.816,1401.449,6713.915,10.536,10.536,597.218,569.226,1.295,6.945,1.019,0.0,0.243,between 0.962 and 0.975
2.088,6,5488.264,1346.398,6734.883,22.684,22.684,570.955,563.285,1.282,6.924,1.019,22.713,0.233,greater than 0.988
9.3,27,72768.234,3560.402,9756.414,645.054,645.054,1077.048,778.178,4.518,22.707,1.05,89.453,1.771,between 0.975 and 0.988
6.175,18,29790.368,2307.459,8817.678,246.257,246.257,763.257,664.902,2.506,13.139,1.031,33.573,0.665,between 0.975 and 0.988
1.138,3,5311.377,1357.934,6628.423,7.964,7.964,601.909,565.873,1.275,6.924,1.019,14.917,0.258,greater than 0.988
8.206,24,50993.744,3087.496,9312.547,437.959,437.959,912.388,730.206,3.577,18.261,1.042,59.325,1.174,between 0.975 and 0.988
4.161,12,14723.826,1547.465,7788.72,113.788,113.788,654.15,611.698,1.658,8.967,1.022,17.783,0.352,less than 0.962
7.148,21,38982.867,2678.086,9131.922,332.176,332.176,854.058,699.633,2.964,15.682,1.035,45.845,0.908,less than 0.962
5.14,15,21635.194,1924.35,8501.015,175.287,175.287,698.299,636.877,2.077,10.94,1.026,24.576,0.486,between 0.962 and 0.975
9.3,27,72778.835,3560.428,9783.468,645.173,645.173,1087.618,782.957,4.485,22.328,1.049,89.75,1.777,less than 0.962
7.148,21,38981.054,2678.084,9137.567,332.173,332.173,820.708,691.449,2.958,15.319,1.035,43.447,0.86,between 0.962 and 0.975
3.144,9,8377.201,1386.747,7083.948,60.337,60.337,581.853,579.413,1.39,7.485,1.02,12.141,0.24,between 0.975 and 0.988
6.175,18,29791.896,2307.423,8824.781,246.232,246.232,790.515,673.287,2.503,13.302,1.03,35.186,0.697,less than 0.962
3.144,9,8375.662,1386.737,7062.904,60.318,60.318,565.035,573.605,1.391,7.423,1.021,11.468,0.227,greater than 0.988
7.148,21,38999.022,2678.066,9123.624,332.372,332.372,803.438,683.079,2.978,15.427,1.036,42.537,0.842,greater than 0.988
8.206,24,50997.561,3087.611,9318.187,438.136,438.136,945.902,740.133,3.575,18.557,1.041,61.933,1.226,less than 0.962
5.14,15,21626.796,1924.326,8471.235,175.268,175.268,697.869,633.718,2.087,11.095,1.027,24.682,0.489,greater than 0.988
9.3,27,72767.677,3560.397,9744.249,644.776,644.776,1058.335,772.684,4.531,22.692,1.051,87.957,1.741,greater than 0.988
9.3,27,72763.303,3560.378,9738.873,644.962,644.962,1063.563,773.622,4.538,22.854,1.051,88.59,1.754,greater than 0.988
8.206,24,50994.188,3087.525,9318.652,438.046,438.046,919.87,733.711,3.568,18.221,1.041,59.765,1.183,between 0.962 and 0.975
8.206,24,50992.668,3087.419,9300.892,438.075,438.075,923.035,730.017,3.596,18.622,1.042,60.523,1.198,between 0.975 and 0.988
7.148,21,38998.747,2678.06,9122.446,332.297,332.297,815.199,686.2,2.979,15.541,1.036,43.381,0.859,between 0.975 and 0.988
6.175,18,29792.077,2307.417,8826.039,246.288,246.288,796.017,674.95,2.502,13.336,1.03,35.509,0.703,less than 0.962
4.161,12,14725.139,1547.473,7815.899,113.809,113.809,646.741,610.756,1.655,8.874,1.022,17.416,0.345,less than 0.962
1.138,3,2419.415,1411.918,6729.779,11.236,11.236,519.564,561.236,1.186,6.408,1.019,0.0,0.142,less than 0.962
8.206,24,50992.927,3087.434,9300.775,438.09,438.09,921.314,729.543,3.596,18.605,1.042,60.385,1.195,between 0.975 and 0.988
5.14,15,21635.228,1924.311,8490.87,175.265,175.265,729.314,644.625,2.08,11.203,1.026,26.276,0.52,less than 0.962
5.14,15,21625.232,1924.324,8466.653,175.249,175.249,696.797,632.942,2.088,11.112,1.027,24.644,0.488,greater than 0.988
1.138,3,3644.433,1416.481,6720.735,11.457,11.457,544.618,562.922,1.232,6.614,1.019,0.0,0.177,between 0.962 and 0.975
2.088,6,4242.258,1391.686,6778.237,30.983,30.983,534.154,563.425,1.254,6.779,1.02,0.0,0.165,between 0.975 and 0.988
6.175,18,29795.666,2307.285,8837.226,246.327,246.327,778.945,671.103,2.499,13.15,1.03,34.42,0.681,less than 0.962
3.144,9,8378.346,1386.753,7095.671,60.349,60.349,602.72,586.028,1.39,7.577,1.02,12.966,0.257,less than 0.962
2.088,6,6128.527,1391.033,6814.154,30.922,30.922,577.195,569.44,1.312,7.038,1.02,0.0,0.224,between 0.975 and 0.988
2.088,6,3459.12,1348.455,6867.962,23.063,23.063,525.065,563.037,1.215,6.48,1.019,19.084,0.168,less than 0.962
3.144,9,8379.649,1386.76,7129.172,60.366,60.366,592.088,584.095,1.388,7.482,1.02,12.526,0.248,less than 0.962
7.148,21,38982.734,2678.086,9136.097,332.084,332.084,818.705,690.513,2.961,15.329,1.036,43.34,0.858,between 0.962 and 0.975
7.148,21,38986.23,2678.082,9131.586,332.202,332.202,826.013,691.527,2.966,15.465,1.035,43.937,0.87,between 0.962 and 0.975
6.175,18,29763.214,2306.757,8805.406,246.016,246.016,751.39,660.452,2.51,13.11,1.031,32.891,0.651,greater than 0.988
