lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
9.3,27,72779.747,3560.435,9788.285,644.88,644.88,1089.387,783.823,4.478,22.256,1.049,89.781,1.777,less than 0.962
7.148,21,39019.877,2677.897,9108.879,332.583,332.583,820.501,684.451,2.997,15.828,1.036,44.038,0.872,greater than 0.988
2.088,6,6018.419,1350.496,6796.883,23.49,23.49,612.859,575.83,1.297,7.091,1.019,22.502,0.269,less than 0.962
4.161,12,14723.244,1547.468,7793.45,113.787,113.787,635.994,606.885,1.657,8.843,1.023,16.95,0.336,between 0.962 and 0.975
4.161,12,14720.934,1547.457,7754.818,113.765,113.765,638.359,605.993,1.661,8.924,1.023,17.103,0.339,between 0.975 and 0.988
4.161,12,14719.325,1547.448,7724.116,113.748,113.748,644.87,606.531,1.664,9.019,1.022,17.437,0.345,between 0.975 and 0.988
6.175,18,29761.487,2306.831,8786.063,246.005,246.005,768.642,663.696,2.516,13.343,1.031,34.057,0.674,greater than 0.988
7.148,21,39002.611,2678.033,9118.325,332.362,332.362,828.345,688.978,2.983,15.719,1.036,44.378,0.879,between 0.975 and 0.988
2.088,6,3598.386,1384.719,6812.997,29.668,29.668,515.378,561.586,1.229,6.605,1.02,0.0,0.143,between 0.962 and 0.975
3.144,9,8376.418,1386.742,7063.331,60.323,60.323,589.492,580.936,1.391,7.55,1.02,12.459,0.247,between 0.975 and 0.988
4.161,12,14721.311,1547.457,7757.602,113.77,113.77,641.452,606.958,1.66,8.939,1.022,17.241,0.341,between 0.962 and 0.975
2.088,6,2838.698,1367.378,6783.794,26.431,26.431,504.062,559.191,1.2,6.492,1.019,8.075,0.132,between 0.962 and 0.975
9.3,27,72754.419,3560.347,9726.77,644.844,644.844,1066.406,773.586,4.552,23.1,1.051,89.144,1.765,greater than 0.988
5.14,15,21637.656,1924.345,8506.193,175.298,175.298,708.236,640.246,2.075,10.981,1.026,25.087,0.497,less than 0.962
8.206,24,50993.126,3087.451,9299.059,437.94,437.94,903.68,724.54,3.597,18.44,1.042,58.984,1.168,greater than 0.988
4.161,12,14721.778,1547.463,7772.937,113.759,113.759,631.942,604.942,1.659,8.852,1.023,16.787,0.332,between 0.975 and 0.988
7.148,21,38999.418,2678.047,9120.224,332.317,332.317,830.971,690.189,2.981,15.706,1.035,44.518,0.881,between 0.975 and 0.988
4.161,12,14717.026,1547.444,7700.546,113.706,113.706,629.915,601.461,1.666,8.964,1.023,16.775,0.332,greater than 0.988
7.148,21,38992.65,2678.083,9128.401,332.329,332.329,806.596,685.144,2.971,15.368,1.036,42.659,0.845,between 0.975 and 0.988
1.138,3,2830.243,1410.199,6685.213,11.01,11.01,518.086,557.225,1.202,6.465,1.019,0.0,0.147,between 0.975 and 0.988
2.088,6,5014.234,1395.081,6767.121,31.65,31.65,554.183,565.881,1.281,6.939,1.02,0.0,0.19,greater than 0.988
2.088,6,3591.766,1347.495,6864.802,22.892,22.892,529.875,563.791,1.219,6.512,1.019,19.727,0.174,less than 0.962
9.3,27,72772.895,3560.425,9778.933,644.939,644.939,1092.801,783.77,4.492,22.488,1.049,90.368,1.789,less than 0.962
8.206,24,50994.213,3087.518,9314.231,438.031,438.031,920.521,732.73,3.575,18.32,1.041,59.945,1.187,between 0.962 and 0.975
6.175,18,29762.127,2306.832,8789.106,246.026,246.026,760.625,661.673,2.515,13.267,1.031,33.55,0.664,greater than 0.988
7.148,21,39004.886,2678.035,9118.689,332.361,332.361,810.075,683.816,2.984,15.568,1.036,43.103,0.853,greater than 0.988
2.088,6,6691.018,1360.927,6790.44,25.346,25.346,593.788,568.386,1.32,7.068,1.02,16.5,0.26,greater than 0.988
4.161,12,14719.973,1547.456,7748.33,113.759,113.759,627.068,602.602,1.661,8.862,1.023,16.589,0.328,between 0.975 and 0.988
7.148,21,39006.685,2678.023,9117.186,332.48,332.48,813.084,684.323,2.986,15.619,1.036,43.345,0.858,greater than 0.988
