lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
2.088,6,3735.671,1386.737,6790.892,30.036,30.036,520.733,561.885,1.235,6.664,1.02,0.0,0.149,between 0.975 and 0.988
2.088,6,4707.79,1394.283,6775.563,31.492,31.492,546.016,565.06,1.27,6.872,1.02,0.0,0.18,between 0.975 and 0.988
1.138,3,3067.317,1413.218,6705.523,11.162,11.162,515.899,556.083,1.211,6.452,1.019,0.0,0.149,between 0.975 and 0.988
5.14,15,21637.947,1924.343,8506.327,175.301,175.301,711.2,641.104,2.075,11.0,1.026,25.245,0.5,less than 0.962
3.144,9,8378.705,1386.755,7118.435,60.356,60.356,575.766,578.816,1.389,7.411,1.02,11.876,0.235,between 0.962 and 0.975
7.148,21,38980.392,2678.079,9136.496,332.059,332.059,832.759,694.66,2.959,15.432,1.035,44.296,0.877,less than 0.962
2.088,6,6051.055,1351.256,6833.979,23.631,23.631,608.52,575.951,1.297,7.036,1.019,21.978,0.266,less than 0.962
8.206,24,50992.96,3087.446,9298.408,438.046,438.046,901.362,723.773,3.598,18.427,1.042,58.811,1.164,greater than 0.988
7.148,21,39007.517,2678.019,9116.72,332.379,332.379,812.448,684.027,2.987,15.622,1.036,43.31,0.858,greater than 0.988
9.3,27,72774.661,3560.431,9780.459,644.793,644.793,1091.063,783.495,4.489,22.435,1.049,90.161,1.785,less than 0.962
1.138,3,4064.852,1365.86,6604.451,8.398,8.398,563.473,559.921,1.238,6.735,1.019,11.066,0.21,greater than 0.988
5.14,15,21639.118,1924.345,8510.201,175.304,175.304,711.847,641.683,2.074,10.984,1.026,25.263,0.5,less than 0.962
1.138,3,5690.816,1401.449,6713.915,10.536,10.536,597.218,569.226,1.295,6.945,1.019,0.0,0.243,between 0.962 and 0.975
2.088,6,5488.264,1346.398,6734.883,22.684,22.684,570.955,563.285,1.282,6.924,1.019,22.713,0.233,greater than 0.988
9.3,27,72768.234,3560.402,9756.414,645.054,645.054,1077.048,778.178,4.518,22.707,1.05,89.453,1.771,between 0.975 and 0.988
6.175,18,29790.368,2307.459,8817.678,246.257,246.257,763.257,664.902,2.506,13.139,1.031,33.573,0.665,between 0.975 and 0.988
1.138,3,5311.377,1357.934,6628.423,7.964,7.964,601.909,565.873,1.275,6.924,1.019,14.917,0.258,greater than 0.988
8.206,24,50993.744,3087.496,9312.547,437.959,437.959,912.388,730.206,3.577,18.261,1.042,59.325,1.174,between 0.975 and 0.988
4.161,12,14723.826,1547.465,7788.72,113.788,113.788,654.15,611.698,1.658,8.967,1.022,17.783,0.352,less than 0.962
7.148,21,38982.867,2678.086,9131.922,332.176,332.176,854.058,699.633,2.964,15.682,1.035,45.845,0.908,less than 0.962
5.14,15,21635.194,1924.35,8501.015,175.287,175.287,698.299,636.877,2.077,10.94,1.026,24.576,0.486,between 0.962 and 0.975
9.3,27,72778.835,3560.428,9783.468,645.173,645.173,1087.618,782.957,4.485,22.328,1.049,89.75,1.777,less than 0.962
7.148,21,38981.054,2678.084,9137.567,332.173,332.173,820.708,691.449,2.958,15.319,1.035,43.447,0.86,between 0.962 and 0.975
3.144,9,8377.201,1386.747,7083.948,60.337,60.337,581.853,579.413,1.39,7.485,1.02,12.141,0.24,between 0.975 and 0.988
6.175,18,29791.896,2307.423,8824.781,246.232,246.232,790.515,673.287,2.503,13.302,1.03,35.186,0.697,less than 0.962
3.144,9,8375.662,1386.737,7062.904,60.318,60.318,565.035,573.605,1.391,7.423,1.021,11.468,0.227,greater than 0.988
7.148,21,38999.022,2678.066,9123.624,332.372,332.372,803.438,683.079,2.978,15.427,1.036,42.537,0.842,greater than 0.988
8.206,24,50997.561,3087.611,9318.187,438.136,438.136,945.902,740.133,3.575,18.557,1.041,61.933,1.226,less than 0.962
5.14,15,21626.796,1924.326,8471.235,175.268,175.268,697.869,633.718,2.087,11.095,1.027,24.682,0.489,greater than 0.988
9.3,27,72767.677,3560.397,9744.249,644.776,644.776,1058.335,772.684,4.531,22.692,1.051,87.957,1.741,greater than 0.988
9.3,27,72763.303,3560.378,9738.873,644.962,644.962,1063.563,773.622,4.538,22.854,1.051,88.59,1.754,greater than 0.988
8.206,24,50994.188,3087.525,9318.652,438.046,438.046,919.87,733.711,3.568,18.221,1.041,59.765,1.183,between 0.962 and 0.975
8.206,24,50992.668,3087.419,9300.892,438.075,438.075,923.035,730.017,3.596,18.622,1.042,60.523,1.198,between 0.975 and 0.988
7.148,21,38998.747,2678.06,9122.446,332.297,332.297,815.199,686.2,2.979,15.541,1.036,43.381,0.859,between 0.975 and 0.988
6.175,18,29792.077,2307.417,8826.039,246.288,246.288,796.017,674.95,2.502,13.336,1.03,35.509,0.703,less than 0.962
4.161,12,14725.139,1547.473,7815.899,113.809,113.809,646.741,610.756,1.655,8.874,1.022,17.416,0.345,less than 0.962
1.138,3,2419.415,1411.918,6729.779,11.236,11.236,519.564,561.236,1.186,6.408,1.019,0.0,0.142,less than 0.962
8.206,24,50992.927,3087.434,9300.775,438.09,438.09,921.314,729.543,3.596,18.605,1.042,60.385,1.195,between 0.975 and 0.988
5.14,15,21635.228,1924.311,8490.87,175.265,175.265,729.314,644.625,2.08,11.203,1.026,26.276,0.52,less than 0.962
5.14,15,21625.232,1924.324,8466.653,175.249,175.249,696.797,632.942,2.088,11.112,1.027,24.644,0.488,greater than 0.988
1.138,3,3644.433,1416.481,6720.735,11.457,11.457,544.618,562.922,1.232,6.614,1.019,0.0,0.177,between 0.962 and 0.975
2.088,6,4242.258,1391.686,6778.237,30.983,30.983,534.154,563.425,1.254,6.779,1.02,0.0,0.165,between 0.975 and 0.988
6.175,18,29795.666,2307.285,8837.226,246.327,246.327,778.945,671.103,2.499,13.15,1.03,34.42,0.681,less than 0.962
3.144,9,8378.346,1386.753,7095.671,60.349,60.349,602.72,586.028,1.39,7.577,1.02,12.966,0.257,less than 0.962
2.088,6,6128.527,1391.033,6814.154,30.922,30.922,577.195,569.44,1.312,7.038,1.02,0.0,0.224,between 0.975 and 0.988
2.088,6,3459.12,1348.455,6867.962,23.063,23.063,525.065,563.037,1.215,6.48,1.019,19.084,0.168,less than 0.962
3.144,9,8379.649,1386.76,7129.172,60.366,60.366,592.088,584.095,1.388,7.482,1.02,12.526,0.248,less than 0.962
7.148,21,38982.734,2678.086,9136.097,332.084,332.084,818.705,690.513,2.961,15.329,1.036,43.34,0.858,between 0.962 and 0.975
7.148,21,38986.23,2678.082,9131.586,332.202,332.202,826.013,691.527,2.966,15.465,1.035,43.937,0.87,between 0.962 and 0.975
6.175,18,29763.214,2306.757,8805.406,246.016,246.016,751.39,660.452,2.51,13.11,1.031,32.891,0.651,greater than 0.988
9.3,27,72765.098,3560.382,9737.123,645.052,645.052,1056.675,771.784,4.539,22.799,1.051,87.969,1.741,greater than 0.988
5.14,15,21636.765,1924.336,8501.626,175.29,175.29,713.006,641.137,2.076,11.036,1.026,25.362,0.502,less than 0.962
5.14,15,21633.49,1924.317,8487.671,175.257,175.257,720.054,641.694,2.081,11.157,1.026,25.8,0.511,between 0.962 and 0.975
7.148,21,38974.631,2678.075,9143.01,332.11,332.11,833.209,696.381,2.951,15.323,1.035,44.191,0.875,less than 0.962
1.138,3,687.349,1366.256,6679.909,8.478,8.478,464.198,549.635,1.113,6.005,1.019,0.0,0.081,between 0.962 and 0.975
1.138,3,2259.25,1340.727,6614.926,6.912,6.912,506.696,549.284,1.171,6.286,1.019,18.789,0.153,greater than 0.988
5.14,15,21634.237,1924.32,8490.508,175.278,175.278,720.14,642.012,2.08,11.143,1.026,25.792,0.511,less than 0.962
7.148,21,38979.556,2678.078,9136.981,332.052,332.052,835.138,695.462,2.958,15.442,1.035,44.449,0.88,less than 0.962
5.14,15,21632.304,1924.328,8487.251,175.267,175.267,708.072,638.263,2.081,11.079,1.026,25.162,0.498,between 0.962 and 0.975
1.138,3,5093.52,1409.737,6732.084,11.11,11.11,592.41,571.047,1.278,6.89,1.019,0.0,0.231,less than 0.962
3.144,9,8375.488,1386.737,7045.028,60.313,60.313,588.427,579.948,1.392,7.567,1.02,12.427,0.246,between 0.975 and 0.988
1.138,3,414.47,1357.092,6682.857,8.013,8.013,464.304,550.995,1.101,5.972,1.019,2.849,0.079,less than 0.962
3.144,9,8375.157,1386.735,7038.13,60.311,60.311,588.345,579.67,1.393,7.576,1.02,12.428,0.246,between 0.975 and 0.988
6.175,18,29791.565,2307.423,8822.13,246.246,246.246,773.23,668.147,2.504,13.189,1.03,34.157,0.676,between 0.962 and 0.975
6.175,18,29762.325,2306.836,8791.134,245.949,245.949,760.04,661.684,2.515,13.251,1.031,33.503,0.663,greater than 0.988
1.138,3,1952.628,1400.533,6693.536,10.378,10.378,483.708,550.516,1.168,6.218,1.019,0.0,0.111,between 0.975 and 0.988
6.175,18,29773.33,2307.146,8813.006,246.02,246.02,758.003,663.012,2.507,13.121,1.031,33.264,0.659,between 0.975 and 0.988
4.161,12,14718.851,1547.455,7738.345,113.751,113.751,618.96,599.938,1.662,8.827,1.023,16.222,0.321,greater than 0.988
6.175,18,29763.152,2306.759,8799.333,246.031,246.031,748.449,659.065,2.512,13.122,1.031,32.742,0.648,greater than 0.988
4.161,12,14725.664,1547.476,7826.395,113.804,113.804,643.74,610.342,1.654,8.838,1.022,17.268,0.342,less than 0.962
4.161,12,14718.102,1547.444,7707.128,113.738,113.738,643.948,605.581,1.665,9.043,1.023,17.415,0.345,greater than 0.988
1.138,3,1924.539,1328.622,6624.385,6.355,6.355,520.73,554.299,1.157,6.287,1.019,24.227,0.164,between 0.962 and 0.975
2.088,6,2952.875,1372.933,6764.363,27.444,27.444,505.43,559.23,1.205,6.546,1.019,5.411,0.132,between 0.975 and 0.988
2.088,6,4604.679,1393.539,6800.716,31.357,31.357,541.08,564.741,1.266,6.81,1.02,0.0,0.175,between 0.975 and 0.988
7.148,21,38993.825,2678.059,9123.53,332.245,332.245,839.041,693.295,2.976,15.71,1.035,45.001,0.891,between 0.962 and 0.975
9.3,27,72768.511,3560.41,9759.788,645.063,645.063,1080.375,779.242,4.514,22.687,1.05,89.686,1.775,between 0.962 and 0.975
2.088,6,3196.514,1378.515,6778.055,28.488,28.488,507.997,559.871,1.215,6.575,1.02,2.552,0.134,between 0.975 and 0.988
4.161,12,14725.54,1547.477,7829.192,113.812,113.812,636.759,608.511,1.654,8.789,1.022,16.946,0.335,less than 0.962
9.3,27,72774.321,3560.411,9763.114,644.866,644.866,1070.137,777.01,4.509,22.493,1.05,88.617,1.754,between 0.975 and 0.988
6.175,18,29794.461,2307.309,8832.802,246.303,246.303,775.232,669.657,2.5,13.146,1.03,34.219,0.678,between 0.962 and 0.975
8.206,24,50995.074,3087.504,9310.105,438.02,438.02,939.947,736.604,3.585,18.64,1.041,61.661,1.221,between 0.962 and 0.975
1.138,3,4984.548,1407.977,6692.171,10.952,10.952,589.421,569.252,1.275,6.915,1.019,0.0,0.228,between 0.962 and 0.975
5.14,15,21632.333,1924.321,8485.59,175.301,175.301,714.471,639.905,2.082,11.131,1.026,25.512,0.505,between 0.962 and 0.975
8.206,24,50994.609,3087.542,9320.248,437.964,437.964,926.37,735.786,3.566,18.263,1.041,60.251,1.193,less than 0.962
6.175,18,29789.875,2307.504,8817.0,246.219,246.219,778.681,669.247,2.506,13.257,1.03,34.516,0.683,between 0.962 and 0.975
7.148,21,38979.558,2678.088,9135.933,332.152,332.152,847.483,698.736,2.959,15.558,1.035,45.312,0.897,less than 0.962
1.138,3,4568.637,1381.443,6633.716,9.289,9.289,568.695,561.664,1.258,6.797,1.019,4.937,0.213,greater than 0.988
1.138,3,4849.433,1334.824,6628.676,6.74,6.74,610.968,568.388,1.255,6.873,1.019,25.64,0.268,between 0.962 and 0.975
3.144,9,8378.081,1386.752,7099.103,60.342,60.342,587.453,581.63,1.39,7.495,1.02,12.357,0.245,between 0.962 and 0.975
8.206,24,50994.225,3087.504,9306.339,438.107,438.107,921.722,731.03,3.588,18.497,1.042,60.266,1.193,between 0.975 and 0.988
5.14,15,21625.122,1924.322,8465.764,175.253,175.253,697.745,633.12,2.088,11.123,1.027,24.7,0.489,greater than 0.988
4.161,12,14719.325,1547.448,7724.116,113.748,113.748,644.87,606.531,1.664,9.019,1.022,17.437,0.345,between 0.975 and 0.988
3.144,9,8379.895,1386.762,7138.235,60.363,60.363,583.435,581.827,1.388,7.427,1.02,12.175,0.241,between 0.962 and 0.975
8.206,24,50989.91,3087.301,9293.343,438.028,438.028,915.659,726.271,3.607,18.69,1.042,60.121,1.19,greater than 0.988
1.138,3,1279.56,1386.063,6690.873,9.599,9.599,475.757,551.072,1.139,6.118,1.019,0.0,0.096,between 0.962 and 0.975
1.138,3,984.769,1379.685,6699.341,9.293,9.293,477.808,553.434,1.127,6.091,1.019,0.0,0.094,less than 0.962
9.3,27,72764.486,3560.411,9773.415,644.882,644.882,1103.965,785.924,4.501,22.747,1.049,91.575,1.813,less than 0.962
4.161,12,14722.852,1547.462,7776.888,113.777,113.777,650.466,610.212,1.659,8.964,1.022,17.63,0.349,between 0.962 and 0.975
8.206,24,50994.188,3087.5,9305.786,438.078,438.078,921.056,730.72,3.588,18.501,1.042,60.227,1.192,between 0.975 and 0.988
5.14,15,21628.916,1924.341,8481.153,175.264,175.264,690.453,632.611,2.083,10.991,1.027,24.236,0.48,between 0.975 and 0.988
3.144,9,8376.357,1386.742,7060.164,60.325,60.325,592.822,581.804,1.391,7.571,1.02,12.594,0.249,between 0.975 and 0.988
6.175,18,29795.971,2307.282,8838.389,246.278,246.278,781.089,671.816,2.498,13.16,1.03,34.543,0.684,less than 0.962
5.14,15,21637.656,1924.345,8506.193,175.298,175.298,708.236,640.246,2.075,10.981,1.026,25.087,0.497,less than 0.962
9.3,27,72759.3,3560.375,9741.337,645.044,645.044,1076.438,776.979,4.536,22.972,1.051,89.765,1.777,between 0.975 and 0.988
4.161,12,14722.432,1547.461,7773.443,113.782,113.782,644.64,608.474,1.659,8.932,1.022,17.369,0.344,between 0.962 and 0.975
3.144,9,8379.184,1386.757,7120.212,60.356,60.356,589.008,582.854,1.389,7.477,1.02,12.408,0.246,between 0.962 and 0.975
4.161,12,14718.556,1547.45,7725.578,113.74,113.74,629.975,602.495,1.663,8.92,1.023,16.749,0.332,greater than 0.988
2.088,6,6283.432,1390.601,6774.311,30.831,30.831,585.401,569.694,1.319,7.13,1.02,0.0,0.233,greater than 0.988
3.144,9,8375.035,1386.734,7039.807,60.31,60.31,582.135,577.892,1.392,7.541,1.02,12.177,0.241,greater than 0.988
6.175,18,29769.675,2307.083,8812.081,246.006,246.006,773.27,667.313,2.507,13.237,1.03,34.198,0.677,between 0.975 and 0.988
6.175,18,29762.016,2306.789,8805.53,245.947,245.947,773.389,666.781,2.509,13.27,1.03,34.237,0.678,between 0.975 and 0.988
7.148,21,38999.248,2678.045,9120.195,332.33,332.33,832.668,690.667,2.981,15.72,1.035,44.636,0.884,between 0.975 and 0.988
1.138,3,1681.123,1389.914,6665.051,9.762,9.762,481.101,549.905,1.156,6.199,1.019,0.822,0.106,between 0.975 and 0.988
8.206,24,50995.395,3087.58,9323.257,437.992,437.992,931.582,737.896,3.562,18.261,1.041,60.59,1.2,less than 0.962
