lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
9.3,27,72779.747,3560.435,9788.285,644.88,644.88,1089.387,783.823,4.478,22.256,1.049,89.781,1.777,less than 0.962
7.148,21,39019.877,2677.897,9108.879,332.583,332.583,820.501,684.451,2.997,15.828,1.036,44.038,0.872,greater than 0.988
2.088,6,6018.419,1350.496,6796.883,23.49,23.49,612.859,575.83,1.297,7.091,1.019,22.502,0.269,less than 0.962
4.161,12,14723.244,1547.468,7793.45,113.787,113.787,635.994,606.885,1.657,8.843,1.023,16.95,0.336,between 0.962 and 0.975
4.161,12,14720.934,1547.457,7754.818,113.765,113.765,638.359,605.993,1.661,8.924,1.023,17.103,0.339,between 0.975 and 0.988
4.161,12,14719.325,1547.448,7724.116,113.748,113.748,644.87,606.531,1.664,9.019,1.022,17.437,0.345,between 0.975 and 0.988
6.175,18,29761.487,2306.831,8786.063,246.005,246.005,768.642,663.696,2.516,13.343,1.031,34.057,0.674,greater than 0.988
7.148,21,39002.611,2678.033,9118.325,332.362,332.362,828.345,688.978,2.983,15.719,1.036,44.378,0.879,between 0.975 and 0.988
2.088,6,3598.386,1384.719,6812.997,29.668,29.668,515.378,561.586,1.229,6.605,1.02,0.0,0.143,between 0.962 and 0.975
3.144,9,8376.418,1386.742,7063.331,60.323,60.323,589.492,580.936,1.391,7.55,1.02,12.459,0.247,between 0.975 and 0.988
4.161,12,14721.311,1547.457,7757.602,113.77,113.77,641.452,606.958,1.66,8.939,1.022,17.241,0.341,between 0.962 and 0.975
2.088,6,2838.698,1367.378,6783.794,26.431,26.431,504.062,559.191,1.2,6.492,1.019,8.075,0.132,between 0.962 and 0.975
9.3,27,72754.419,3560.347,9726.77,644.844,644.844,1066.406,773.586,4.552,23.1,1.051,89.144,1.765,greater than 0.988
5.14,15,21637.656,1924.345,8506.193,175.298,175.298,708.236,640.246,2.075,10.981,1.026,25.087,0.497,less than 0.962
8.206,24,50993.126,3087.451,9299.059,437.94,437.94,903.68,724.54,3.597,18.44,1.042,58.984,1.168,greater than 0.988
4.161,12,14721.778,1547.463,7772.937,113.759,113.759,631.942,604.942,1.659,8.852,1.023,16.787,0.332,between 0.975 and 0.988
7.148,21,38999.418,2678.047,9120.224,332.317,332.317,830.971,690.189,2.981,15.706,1.035,44.518,0.881,between 0.975 and 0.988
4.161,12,14717.026,1547.444,7700.546,113.706,113.706,629.915,601.461,1.666,8.964,1.023,16.775,0.332,greater than 0.988
7.148,21,38992.65,2678.083,9128.401,332.329,332.329,806.596,685.144,2.971,15.368,1.036,42.659,0.845,between 0.975 and 0.988
1.138,3,2830.243,1410.199,6685.213,11.01,11.01,518.086,557.225,1.202,6.465,1.019,0.0,0.147,between 0.975 and 0.988
2.088,6,5014.234,1395.081,6767.121,31.65,31.65,554.183,565.881,1.281,6.939,1.02,0.0,0.19,greater than 0.988
2.088,6,3591.766,1347.495,6864.802,22.892,22.892,529.875,563.791,1.219,6.512,1.019,19.727,0.174,less than 0.962
9.3,27,72772.895,3560.425,9778.933,644.939,644.939,1092.801,783.77,4.492,22.488,1.049,90.368,1.789,less than 0.962
8.206,24,50994.213,3087.518,9314.231,438.031,438.031,920.521,732.73,3.575,18.32,1.041,59.945,1.187,between 0.962 and 0.975
6.175,18,29762.127,2306.832,8789.106,246.026,246.026,760.625,661.673,2.515,13.267,1.031,33.55,0.664,greater than 0.988
7.148,21,39004.886,2678.035,9118.689,332.361,332.361,810.075,683.816,2.984,15.568,1.036,43.103,0.853,greater than 0.988
2.088,6,6691.018,1360.927,6790.44,25.346,25.346,593.788,568.386,1.32,7.068,1.02,16.5,0.26,greater than 0.988
4.161,12,14719.973,1547.456,7748.33,113.759,113.759,627.068,602.602,1.661,8.862,1.023,16.589,0.328,between 0.975 and 0.988
7.148,21,39006.685,2678.023,9117.186,332.48,332.48,813.084,684.323,2.986,15.619,1.036,43.345,0.858,greater than 0.988
7.148,21,38982.96,2678.084,9135.066,332.156,332.156,824.01,691.795,2.962,15.388,1.035,43.726,0.866,between 0.962 and 0.975
1.138,3,2053.68,1390.694,6656.945,9.737,9.737,481.436,547.735,1.171,6.231,1.019,1.319,0.112,greater than 0.988
2.088,6,5712.692,1348.0,6747.638,22.979,22.979,574.722,564.075,1.289,6.942,1.019,21.995,0.238,greater than 0.988
8.206,24,50997.156,3087.62,9323.977,438.037,438.037,936.687,739.356,3.563,18.313,1.041,60.996,1.208,less than 0.962
5.14,15,21639.17,1924.345,8510.27,175.307,175.307,713.337,642.114,2.074,10.994,1.026,25.342,0.502,less than 0.962
2.088,6,3152.42,1352.095,6838.435,23.699,23.699,517.051,561.454,1.206,6.466,1.019,16.754,0.156,less than 0.962
6.175,18,29761.09,2306.854,8791.242,246.017,246.017,782.471,668.086,2.514,13.416,1.03,34.869,0.69,between 0.975 and 0.988
3.144,9,8378.724,1386.755,7113.892,60.349,60.349,585.158,581.477,1.389,7.465,1.02,12.257,0.243,between 0.962 and 0.975
1.138,3,673.853,1357.989,6650.778,8.011,8.011,469.499,549.939,1.113,6.039,1.019,4.215,0.088,between 0.962 and 0.975
6.175,18,29761.278,2306.818,8796.359,245.961,245.961,781.751,668.34,2.512,13.383,1.03,34.796,0.689,between 0.975 and 0.988
9.3,27,72759.055,3560.369,9744.129,644.9,644.9,1082.611,778.68,4.534,23.001,1.05,90.289,1.787,between 0.975 and 0.988
1.138,3,3303.553,1360.457,6589.002,8.176,8.176,540.266,556.268,1.212,6.597,1.019,9.109,0.18,greater than 0.988
7.148,21,38995.068,2678.077,9126.479,332.302,332.302,805.647,684.406,2.974,15.394,1.036,42.633,0.844,between 0.975 and 0.988
7.148,21,39004.289,2678.035,9118.588,332.326,332.326,815.0,685.212,2.984,15.609,1.036,43.448,0.86,greater than 0.988
2.088,6,4565.265,1393.539,6793.625,31.355,31.355,540.993,564.624,1.265,6.814,1.02,0.0,0.174,between 0.975 and 0.988
7.148,21,38982.211,2678.086,9132.917,332.135,332.135,850.243,698.786,2.963,15.633,1.035,45.564,0.902,less than 0.962
9.3,27,72775.609,3560.403,9754.415,645.11,645.11,1054.738,772.538,4.518,22.459,1.051,87.358,1.729,between 0.975 and 0.988
1.138,3,414.47,1357.092,6682.857,8.013,8.013,464.304,550.995,1.101,5.972,1.019,2.849,0.079,less than 0.962
1.138,3,4958.3,1377.289,6634.714,9.069,9.069,583.871,564.264,1.269,6.879,1.019,5.068,0.23,greater than 0.988
3.144,9,8379.099,1386.757,7113.425,60.359,60.359,598.24,585.354,1.389,7.533,1.02,12.779,0.253,less than 0.962
9.3,27,72777.505,3560.424,9772.104,645.137,645.137,1074.26,778.758,4.497,22.374,1.05,88.775,1.757,between 0.962 and 0.975
9.3,27,72756.117,3560.36,9733.701,644.673,644.673,1072.82,775.602,4.545,23.06,1.051,89.598,1.774,greater than 0.988
8.206,24,50993.254,3087.467,9306.949,438.079,438.079,904.056,726.618,3.584,18.282,1.042,58.797,1.164,between 0.975 and 0.988
8.206,24,50993.798,3087.486,9306.226,438.082,438.082,913.857,728.975,3.587,18.409,1.042,59.624,1.18,between 0.975 and 0.988
3.144,9,8376.655,1386.743,7068.407,60.33,60.33,587.881,580.644,1.391,7.535,1.02,12.392,0.245,between 0.975 and 0.988
5.14,15,21622.474,1924.311,8455.893,175.184,175.184,702.425,633.427,2.092,11.209,1.027,24.997,0.495,greater than 0.988
8.206,24,50993.705,3087.493,9311.036,437.957,437.957,912.06,729.734,3.579,18.289,1.042,59.341,1.175,between 0.975 and 0.988
1.138,3,786.491,1369.053,6678.401,8.612,8.612,463.419,548.745,1.118,6.01,1.019,0.0,0.082,between 0.962 and 0.975
7.148,21,38981.777,2678.076,9134.472,332.103,332.103,836.829,695.333,2.962,15.5,1.035,44.617,0.883,less than 0.962
9.3,27,72758.083,3560.366,9733.091,644.684,644.684,1066.915,774.091,4.545,22.997,1.051,89.047,1.763,greater than 0.988
7.148,21,38978.435,2678.077,9138.491,332.173,332.173,833.798,695.445,2.956,15.406,1.035,44.325,0.878,less than 0.962
2.088,6,5543.062,1393.919,6817.923,31.456,31.456,562.572,567.873,1.295,6.945,1.02,0.0,0.204,between 0.975 and 0.988
4.161,12,14722.29,1547.465,7781.461,113.768,113.768,631.14,605.058,1.658,8.832,1.023,16.74,0.331,between 0.962 and 0.975
5.14,15,21627.788,1924.307,8468.896,175.225,175.225,715.55,638.478,2.087,11.228,1.026,25.645,0.508,between 0.975 and 0.988
7.148,21,39002.153,2678.035,9118.261,332.402,332.402,831.731,689.93,2.983,15.747,1.036,44.613,0.883,between 0.975 and 0.988
8.206,24,50992.053,3087.389,9294.028,437.979,437.979,910.122,724.989,3.605,18.615,1.042,59.651,1.181,greater than 0.988
3.144,9,8377.775,1386.749,7092.326,60.339,60.339,586.109,580.985,1.39,7.496,1.02,12.307,0.244,between 0.962 and 0.975
4.161,12,14718.484,1547.449,7721.919,113.743,113.743,632.991,603.18,1.664,8.946,1.023,16.893,0.334,greater than 0.988
4.161,12,14720.687,1547.461,7762.653,113.755,113.755,623.743,602.244,1.66,8.816,1.023,16.418,0.325,between 0.975 and 0.988
8.206,24,50993.64,3087.478,9302.66,437.955,437.955,912.639,727.766,3.592,18.468,1.042,59.623,1.18,between 0.975 and 0.988
5.14,15,21636.578,1924.342,8502.35,175.337,175.337,707.599,639.673,2.076,10.996,1.026,25.07,0.496,less than 0.962
7.148,21,38983.49,2678.075,9132.457,332.144,332.144,839.226,695.526,2.964,15.554,1.035,44.823,0.887,less than 0.962
3.144,9,8378.646,1386.754,7103.671,60.347,60.347,598.955,585.211,1.389,7.548,1.02,12.813,0.254,less than 0.962
4.161,12,14719.668,1547.457,7747.369,113.749,113.749,621.958,601.137,1.661,8.831,1.023,16.352,0.324,greater than 0.988
1.138,3,5390.83,1320.074,6675.698,5.902,5.902,610.822,567.199,1.265,6.811,1.019,30.214,0.279,between 0.962 and 0.975
4.161,12,14721.094,1547.456,7753.645,113.764,113.764,643.201,607.278,1.661,8.957,1.022,17.326,0.343,between 0.962 and 0.975
2.088,6,2884.153,1368.767,6808.619,26.704,26.704,502.417,559.366,1.201,6.465,1.019,7.485,0.131,between 0.962 and 0.975
9.3,27,72776.033,3560.429,9780.091,644.945,644.945,1089.044,782.987,4.489,22.415,1.049,89.98,1.781,less than 0.962
1.138,3,4037.789,1388.779,6640.207,9.763,9.763,560.615,562.15,1.242,6.744,1.019,4.434,0.199,between 0.975 and 0.988
8.206,24,50981.379,3087.049,9292.659,437.962,437.962,922.958,728.024,3.608,18.781,1.042,60.728,1.202,greater than 0.988
3.144,9,8374.308,1386.726,7026.124,60.292,60.292,581.98,577.344,1.393,7.558,1.02,12.178,0.241,greater than 0.988
3.144,9,8375.746,1386.738,7061.908,60.319,60.319,568.6,574.645,1.392,7.443,1.021,11.614,0.23,greater than 0.988
7.148,21,38994.977,2678.059,9123.098,332.346,332.346,834.949,692.023,2.977,15.686,1.035,44.73,0.886,between 0.962 and 0.975
7.148,21,38999.242,2678.068,9123.654,332.388,332.388,801.828,682.618,2.978,15.414,1.036,42.424,0.84,greater than 0.988
2.088,6,3274.166,1350.554,6847.123,23.425,23.425,520.672,562.108,1.209,6.476,1.019,17.868,0.161,less than 0.962
3.144,9,8376.276,1386.742,7060.792,60.312,60.312,590.299,581.082,1.391,7.557,1.02,12.493,0.247,between 0.975 and 0.988
1.138,3,1532.193,1388.076,6666.849,9.674,9.674,480.305,550.543,1.15,6.185,1.019,0.702,0.103,between 0.975 and 0.988
5.14,15,21633.378,1924.334,8491.832,175.315,175.315,704.78,637.796,2.08,11.032,1.026,24.965,0.494,between 0.962 and 0.975
3.144,9,8377.858,1386.75,7091.441,60.345,60.345,589.863,582.071,1.39,7.517,1.02,12.458,0.247,between 0.962 and 0.975
8.206,24,50993.517,3087.483,9308.844,438.095,438.095,909.392,728.484,3.582,18.304,1.042,59.184,1.172,between 0.975 and 0.988
2.088,6,5179.159,1345.805,6858.196,22.643,22.643,579.983,571.677,1.269,6.824,1.019,23.23,0.235,less than 0.962
3.144,9,8378.918,1386.756,7108.271,60.351,60.351,599.882,585.653,1.389,7.547,1.02,12.847,0.254,less than 0.962
7.148,21,39014.135,2677.964,9112.316,332.511,332.511,816.627,684.169,2.992,15.734,1.036,43.695,0.865,greater than 0.988
4.161,12,14718.443,1547.45,7725.12,113.743,113.743,627.394,601.761,1.663,8.904,1.023,16.63,0.329,greater than 0.988
