lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
6.175,18,29791.513,2307.429,8822.22,246.209,246.209,776.437,669.069,2.504,13.212,1.03,34.351,0.68,between 0.962 and 0.975
7.148,21,38994.193,2678.063,9124.136,332.277,332.277,831.182,691.199,2.975,15.638,1.035,44.449,0.88,between 0.962 and 0.975
5.14,15,21636.529,1924.318,8496.413,175.328,175.328,724.891,643.959,2.078,11.144,1.026,26.017,0.515,less than 0.962
5.14,15,21634.436,1924.315,8489.717,175.289,175.289,724.168,643.063,2.08,11.174,1.026,26.009,0.515,less than 0.962
9.3,27,72772.195,3560.416,9762.853,644.818,644.818,1074.925,778.156,4.51,22.56,1.05,89.084,1.763,between 0.962 and 0.975
1.138,3,5156.779,1371.905,6632.005,8.744,8.744,588.879,564.251,1.274,6.898,1.019,7.082,0.239,greater than 0.988
3.144,9,8377.536,1386.748,7083.779,60.335,60.335,592.287,582.511,1.39,7.539,1.02,12.559,0.249,between 0.962 and 0.975
7.148,21,39011.126,2677.98,9113.01,332.441,332.441,827.945,687.576,2.991,15.812,1.036,44.465,0.88,greater than 0.988
9.3,27,72763.884,3560.4,9764.027,644.853,644.853,1094.74,783.009,4.511,22.799,1.05,90.95,1.8,between 0.962 and 0.975
2.088,6,4107.349,1390.491,6807.667,30.765,30.765,528.817,563.336,1.248,6.71,1.02,0.0,0.159,between 0.975 and 0.988
2.088,6,6207.445,1390.55,6807.01,30.83,30.83,579.369,569.435,1.315,7.058,1.02,0.046,0.227,between 0.975 and 0.988
5.14,15,21638.709,1924.336,8506.676,175.299,175.299,718.687,643.265,2.075,11.048,1.026,25.642,0.508,less than 0.962
3.144,9,8376.494,1386.742,7070.612,60.328,60.328,579.218,578.144,1.391,7.487,1.02,12.042,0.238,between 0.975 and 0.988
7.148,21,38975.929,2678.077,9141.503,332.037,332.037,832.835,695.904,2.953,15.346,1.035,44.197,0.875,less than 0.962
5.14,15,21630.453,1924.32,8479.883,175.243,175.243,711.323,638.426,2.083,11.14,1.026,25.369,0.502,between 0.962 and 0.975
7.148,21,39006.752,2678.008,9115.357,332.483,332.483,831.195,689.072,2.987,15.795,1.036,44.638,0.884,between 0.975 and 0.988
8.206,24,50992.454,3087.41,9301.562,438.069,438.069,925.42,730.797,3.595,18.636,1.042,60.699,1.202,between 0.975 and 0.988
8.206,24,50990.573,3087.337,9303.329,437.971,437.971,935.459,733.801,3.594,18.715,1.041,61.471,1.217,between 0.975 and 0.988
8.206,24,50997.12,3087.605,9315.611,438.03,438.03,938.741,737.693,3.577,18.513,1.041,61.408,1.216,less than 0.962
3.144,9,8379.05,1386.757,7121.866,60.354,60.354,581.545,580.678,1.389,7.437,1.02,12.107,0.24,between 0.962 and 0.975
2.088,6,2808.895,1366.165,6768.954,26.207,26.207,504.482,558.866,1.199,6.504,1.019,8.582,0.133,between 0.975 and 0.988
4.161,12,14722.482,1547.466,7785.732,113.781,113.781,630.741,605.116,1.657,8.823,1.023,16.717,0.331,between 0.962 and 0.975
2.088,6,3905.58,1388.89,6769.044,30.44,30.44,527.106,562.401,1.242,6.732,1.02,0.0,0.156,between 0.975 and 0.988
4.161,12,14724.081,1547.472,7808.443,113.786,113.786,633.953,606.911,1.655,8.805,1.023,16.84,0.333,between 0.962 and 0.975
2.088,6,4723.822,1344.655,6842.765,22.419,22.419,569.072,569.617,1.255,6.761,1.019,23.318,0.221,less than 0.962
4.161,12,14721.401,1547.459,7763.004,113.772,113.772,636.219,605.731,1.66,8.896,1.023,16.995,0.336,between 0.975 and 0.988
3.144,9,8380.257,1386.763,7141.322,60.366,60.366,591.849,584.459,1.388,7.466,1.02,12.509,0.248,less than 0.962
1.138,3,4102.523,1361.783,6606.021,8.175,8.175,566.863,560.4,1.239,6.738,1.019,13.225,0.215,greater than 0.988
4.161,12,14724.5,1547.47,7806.533,113.802,113.802,644.884,609.869,1.656,8.878,1.022,17.342,0.343,less than 0.962
2.088,6,2890.643,1359.723,6853.318,25.06,25.06,503.073,559.702,1.198,6.394,1.019,12.424,0.137,less than 0.962
5.14,15,21627.81,1924.332,8475.741,175.23,175.23,694.608,633.249,2.085,11.048,1.027,24.486,0.485,between 0.975 and 0.988
4.161,12,14722.079,1547.464,7777.463,113.78,113.78,632.837,605.371,1.658,8.85,1.023,16.823,0.333,between 0.962 and 0.975
9.3,27,72772.545,3560.432,9785.044,644.791,644.791,1100.672,786.151,4.485,22.477,1.049,90.944,1.8,less than 0.962
9.3,27,72767.008,3560.399,9761.863,644.806,644.806,1087.518,781.121,4.513,22.743,1.05,90.322,1.788,between 0.962 and 0.975
7.148,21,39000.039,2678.048,9120.314,332.406,332.406,825.909,688.763,2.981,15.664,1.036,44.167,0.874,between 0.975 and 0.988
9.3,27,72780.762,3560.429,9779.881,645.07,645.07,1077.361,780.192,4.487,22.262,1.05,88.861,1.759,between 0.962 and 0.975
5.14,15,21638.335,1924.336,8505.621,175.298,175.298,716.644,642.578,2.075,11.04,1.026,25.538,0.506,less than 0.962
8.206,24,50991.567,3087.365,9296.506,438.005,438.005,917.814,727.594,3.602,18.651,1.042,60.214,1.192,greater than 0.988
9.3,27,72773.996,3560.402,9760.097,644.901,644.901,1068.791,776.44,4.512,22.533,1.051,88.566,1.753,between 0.975 and 0.988
5.14,15,21625.232,1924.324,8466.653,175.249,175.249,696.797,632.942,2.088,11.112,1.027,24.644,0.488,greater than 0.988
4.161,12,14723.278,1547.462,7780.091,113.789,113.789,655.0,611.581,1.659,8.987,1.022,17.832,0.353,less than 0.962
2.088,6,4557.562,1344.585,6855.289,22.403,22.403,561.833,568.608,1.25,6.708,1.019,23.125,0.213,less than 0.962
2.088,6,6978.086,1378.135,6737.848,28.523,28.523,614.558,572.429,1.336,7.295,1.02,8.327,0.272,greater than 0.988
6.175,18,29794.639,2307.322,8834.383,246.248,246.248,788.728,673.63,2.499,13.238,1.03,35.025,0.693,less than 0.962
6.175,18,29761.926,2306.833,8788.072,246.029,246.029,763.279,662.343,2.516,13.292,1.031,33.718,0.668,greater than 0.988
2.088,6,4859.403,1394.366,6808.335,31.52,31.52,546.943,565.646,1.274,6.842,1.02,0.0,0.183,between 0.975 and 0.988
6.175,18,29791.001,2307.459,8821.476,246.195,246.195,787.285,672.082,2.504,13.296,1.03,35.01,0.693,between 0.962 and 0.975
5.14,15,21628.061,1924.32,8473.263,175.275,175.275,706.212,636.296,2.086,11.141,1.026,25.124,0.497,between 0.975 and 0.988
9.3,27,72779.078,3560.415,9766.586,645.156,645.156,1062.012,775.312,4.503,22.321,1.051,87.743,1.737,between 0.975 and 0.988
8.206,24,50993.534,3087.488,9312.265,438.057,438.057,909.025,729.265,3.577,18.228,1.042,59.057,1.169,between 0.975 and 0.988
5.14,15,21639.191,1924.357,8513.716,175.316,175.316,705.108,640.116,2.073,10.921,1.026,24.887,0.493,less than 0.962
7.148,21,38995.322,2678.072,9125.4,332.302,332.302,812.501,686.133,2.975,15.468,1.036,43.132,0.854,between 0.975 and 0.988
3.144,9,8378.155,1386.752,7102.24,60.348,60.348,584.165,580.762,1.389,7.474,1.02,12.224,0.242,between 0.962 and 0.975
9.3,27,72774.309,3560.429,9783.12,645.145,645.145,1095.419,784.753,4.487,22.442,1.049,90.5,1.791,less than 0.962
7.148,21,39001.948,2678.033,9118.229,332.422,332.422,833.431,690.407,2.983,15.761,1.035,44.73,0.886,between 0.975 and 0.988
2.088,6,3191.886,1351.48,6860.024,23.595,23.595,516.55,561.74,1.207,6.444,1.019,16.981,0.156,less than 0.962
8.206,24,50993.301,3087.466,9302.708,438.103,438.103,906.538,726.194,3.591,18.398,1.042,59.119,1.17,greater than 0.988
5.14,15,21625.233,1924.33,8468.378,175.208,175.208,692.028,631.759,2.088,11.07,1.027,24.377,0.483,greater than 0.988
2.088,6,6628.204,1358.816,6813.687,25.005,25.005,627.851,578.94,1.317,7.196,1.019,19.277,0.285,less than 0.962
1.138,3,4901.786,1403.835,6678.008,10.566,10.566,564.776,561.565,1.272,6.794,1.019,0.229,0.209,greater than 0.988
9.3,27,72778.49,3560.425,9772.582,645.1,645.1,1071.449,778.121,4.496,22.328,1.05,88.492,1.752,between 0.962 and 0.975
8.206,24,50989.76,3087.303,9300.908,438.055,438.055,931.036,732.086,3.597,18.712,1.041,61.172,1.211,between 0.975 and 0.988
5.14,15,21627.464,1924.34,8476.478,175.23,175.23,686.53,631.008,2.085,10.989,1.027,24.043,0.476,greater than 0.988
1.138,3,1181.365,1357.494,6635.106,7.875,7.875,469.509,546.232,1.133,6.08,1.019,6.816,0.098,greater than 0.988
8.206,24,50994.041,3087.503,9308.559,438.085,438.085,918.218,730.689,3.584,18.411,1.042,59.917,1.186,between 0.975 and 0.988
3.144,9,8376.696,1386.743,7079.46,60.331,60.331,572.018,576.301,1.391,7.439,1.021,11.744,0.232,greater than 0.988
8.206,24,50994.961,3087.56,9323.084,438.038,438.038,929.859,737.416,3.562,18.244,1.041,60.454,1.197,less than 0.962
8.206,24,50993.89,3087.506,9315.717,438.004,438.004,914.758,731.636,3.572,18.223,1.042,59.43,1.177,between 0.962 and 0.975
4.161,12,14725.046,1547.472,7811.849,113.794,113.794,648.488,611.075,1.655,8.892,1.022,17.5,0.346,less than 0.962
3.144,9,8378.626,1386.754,7116.459,60.35,60.35,574.116,578.248,1.389,7.405,1.021,11.81,0.234,between 0.975 and 0.988
3.144,9,8374.913,1386.734,7033.43,60.306,60.306,588.708,579.603,1.393,7.583,1.02,12.445,0.246,between 0.975 and 0.988
5.14,15,21638.171,1924.332,8503.796,175.33,175.33,718.581,642.939,2.076,11.063,1.026,25.65,0.508,less than 0.962
3.144,9,8376.357,1386.742,7060.164,60.325,60.325,592.822,581.804,1.391,7.571,1.02,12.594,0.249,between 0.975 and 0.988
5.14,15,21630.192,1924.319,8478.939,175.259,175.259,710.802,638.181,2.084,11.141,1.026,25.345,0.502,between 0.962 and 0.975
5.14,15,21627.706,1924.318,8471.438,175.252,175.252,706.661,636.235,2.086,11.154,1.026,25.156,0.498,between 0.975 and 0.988
2.088,6,2839.893,1365.693,6813.633,26.141,26.141,502.528,559.364,1.199,6.448,1.019,8.866,0.132,between 0.962 and 0.975
5.14,15,21636.262,1924.338,8500.527,175.288,175.288,709.502,640.029,2.077,11.019,1.026,25.18,0.498,less than 0.962
2.088,6,6942.979,1375.351,6791.651,27.997,27.997,599.916,570.352,1.332,7.152,1.02,9.378,0.261,greater than 0.988
3.144,9,8376.686,1386.744,7070.94,60.328,60.328,587.078,580.498,1.391,7.528,1.02,12.358,0.245,between 0.975 and 0.988
7.148,21,38984.813,2678.085,9130.399,332.226,332.226,850.271,698.175,2.966,15.678,1.035,45.62,0.903,less than 0.962
5.14,15,21623.527,1924.305,8456.918,175.216,175.216,710.332,635.763,2.091,11.258,1.026,25.419,0.503,greater than 0.988
2.088,6,5832.229,1393.391,6773.325,31.358,31.358,574.654,568.457,1.306,7.061,1.02,0.0,0.217,greater than 0.988
1.138,3,4182.235,1413.7,6712.542,11.241,11.241,551.906,562.226,1.25,6.675,1.019,0.0,0.189,between 0.975 and 0.988
3.144,9,8377.624,1386.749,7093.513,60.342,60.342,581.155,579.548,1.39,7.469,1.02,12.107,0.24,between 0.975 and 0.988
3.144,9,8380.354,1386.764,7147.775,60.372,60.372,583.993,582.332,1.387,7.419,1.02,12.192,0.241,less than 0.962
3.144,9,8378.874,1386.756,7112.777,60.35,60.35,590.161,582.931,1.389,7.492,1.02,12.458,0.247,between 0.962 and 0.975
9.3,27,72774.45,3560.438,9786.134,644.966,644.966,1096.883,785.37,4.483,22.403,1.049,90.554,1.793,less than 0.962
1.138,3,3908.209,1313.017,6641.881,5.565,5.565,591.428,565.656,1.22,6.665,1.019,32.936,0.249,between 0.962 and 0.975
8.206,24,50993.202,3087.458,9298.753,437.984,437.984,906.397,725.173,3.598,18.477,1.042,59.217,1.172,greater than 0.988
7.148,21,39017.526,2677.927,9110.388,332.482,332.482,817.408,683.929,2.995,15.776,1.036,43.79,0.867,greater than 0.988
8.206,24,50989.581,3087.306,9302.179,437.91,437.91,934.118,733.182,3.595,18.722,1.041,61.391,1.215,between 0.975 and 0.988
4.161,12,14718.999,1547.446,7718.034,113.747,113.747,646.195,606.643,1.664,9.039,1.022,17.505,0.347,between 0.975 and 0.988
7.148,21,39017.4,2677.925,9110.347,332.562,332.562,819.07,684.395,2.995,15.79,1.036,43.907,0.869,greater than 0.988
4.161,12,14718.946,1547.454,7735.117,113.747,113.747,624.444,601.342,1.662,8.868,1.023,16.482,0.326,greater than 0.988
3.144,9,8380.471,1386.764,7143.157,60.369,60.369,594.846,585.419,1.387,7.479,1.02,12.628,0.25,less than 0.962
2.088,6,3505.527,1347.079,6781.418,22.795,22.795,537.482,563.827,1.218,6.628,1.019,20.706,0.18,between 0.962 and 0.975
2.088,6,6615.663,1385.366,6820.605,29.866,29.866,588.787,570.458,1.325,7.086,1.02,3.561,0.243,between 0.975 and 0.988
6.175,18,29798.536,2307.21,8850.954,246.343,246.343,773.04,670.62,2.494,13.033,1.03,33.989,0.673,less than 0.962
8.206,24,50994.986,3087.569,9325.597,437.996,437.996,929.941,738.102,3.558,18.192,1.041,60.388,1.195,less than 0.962
9.3,27,72755.576,3560.354,9731.39,644.967,644.967,1070.672,774.927,4.547,23.073,1.051,89.446,1.771,greater than 0.988
9.3,27,72771.494,3560.408,9764.843,644.869,644.869,1081.987,780.025,4.508,22.614,1.05,89.71,1.776,between 0.962 and 0.975
3.144,9,8379.256,1386.758,7127.274,60.356,60.356,578.746,580.027,1.388,7.416,1.02,11.992,0.237,between 0.962 and 0.975
6.175,18,29761.737,2306.829,8786.053,245.985,245.985,763.873,662.334,2.516,13.307,1.031,33.765,0.668,greater than 0.988
1.138,3,1052.615,1379.831,6689.965,9.251,9.251,472.967,551.118,1.13,6.08,1.019,0.0,0.091,between 0.962 and 0.975
6.175,18,29791.97,2307.4,8823.024,246.223,246.223,767.384,666.555,2.504,13.141,1.03,33.796,0.669,between 0.962 and 0.975
3.144,9,8381.428,1386.77,7169.607,60.388,60.388,584.33,583.202,1.386,7.395,1.02,12.194,0.241,less than 0.962
