X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
6,3,mar,sat,90.6,50.1,100.4,7.8,15.2,31,8.5,0.0,between 0.52 and 6.57
4,5,aug,thu,89.4,266.2,803.3,5.6,17.4,54,3.1,0.0,between 0.0 and 0.52
6,4,mar,sat,90.8,41.9,89.4,7.9,13.3,42,0.9,0.0,greater than 6.57
2,2,feb,mon,84.0,9.3,34.0,2.1,13.9,40,5.4,0.0,between 0.0 and 0.52
2,2,sep,sat,92.5,121.1,674.4,8.6,18.2,46,1.8,0.0,greater than 6.57
1,5,sep,mon,90.9,126.5,686.5,7.0,21.0,42,2.2,0.0,greater than 6.57
5,4,sep,wed,92.9,133.3,699.6,9.2,21.9,35,1.8,0.0,between 0.52 and 6.57
5,4,jul,wed,93.7,101.3,458.8,11.9,19.3,39,7.2,0.0,greater than 6.57
9,9,feb,thu,84.2,6.8,26.6,7.7,6.7,79,3.1,0.0,between 0.0 and 0.52
2,4,sep,sat,93.4,145.4,721.4,8.1,28.6,27,2.2,0.0,between 0.52 and 6.57
4,5,sep,thu,92.9,137.0,706.4,9.2,22.1,34,1.8,0.0,greater than 6.57
4,5,jan,sun,18.7,1.1,171.4,0.0,5.2,100,0.9,0.0,between 0.0 and 0.52
4,4,aug,tue,96.1,181.1,671.2,14.3,20.7,69,4.9,0.4,between 0.0 and 0.52
3,6,jun,fri,91.1,94.1,232.1,7.1,19.2,38,4.5,0.0,between 0.0 and 0.52
6,3,sep,fri,88.6,69.7,706.8,5.8,20.6,37,1.8,0.0,between 0.0 and 0.52
3,5,mar,tue,88.1,25.7,67.6,3.8,14.9,38,2.7,0.0,between 0.0 and 0.52
3,4,mar,wed,90.2,18.5,41.1,7.3,11.2,41,5.4,0.0,between 0.52 and 6.57
2,2,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,between 0.0 and 0.52
4,3,sep,tue,91.9,111.7,770.3,6.5,15.9,53,2.2,0.0,between 0.52 and 6.57
4,4,jul,tue,79.5,60.6,366.7,1.5,23.3,37,3.1,0.0,between 0.0 and 0.52
1,3,sep,sun,91.0,276.3,825.1,7.1,21.9,43,4.0,0.0,greater than 6.57
3,5,sep,fri,93.5,149.3,728.6,8.1,17.2,43,3.1,0.0,between 0.0 and 0.52
4,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,greater than 6.57
5,6,sep,wed,94.3,85.1,692.3,15.9,25.9,24,4.0,0.0,between 0.0 and 0.52
4,5,mar,fri,85.9,19.5,57.3,2.8,12.7,52,6.3,0.0,between 0.0 and 0.52
2,4,aug,tue,94.8,108.3,647.1,17.0,20.1,40,4.0,0.0,between 0.0 and 0.52
7,4,sep,fri,92.1,99.0,745.3,9.6,20.6,43,3.6,0.0,between 0.52 and 6.57
4,4,sep,mon,90.9,126.5,686.5,7.0,17.7,39,2.2,0.0,between 0.52 and 6.57
7,4,sep,fri,94.3,85.1,692.3,15.9,20.1,47,4.9,0.0,greater than 6.57
3,4,mar,fri,91.7,33.3,77.5,9.0,18.8,18,4.5,0.0,between 0.0 and 0.52
3,5,mar,tue,88.1,25.7,67.6,3.8,15.5,27,6.3,0.0,between 0.0 and 0.52
4,5,jul,fri,91.6,100.2,466.3,6.3,22.9,40,1.3,0.0,between 0.52 and 6.57
2,4,aug,sun,92.0,203.2,664.5,8.1,24.9,42,5.4,0.0,between 0.52 and 6.57
7,4,sep,fri,92.4,117.9,668.0,12.2,19.0,34,5.8,0.0,between 0.52 and 6.57
2,5,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,between 0.0 and 0.52
6,4,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,greater than 6.57
8,6,mar,fri,91.7,33.3,77.5,9.0,8.3,97,4.0,0.2,between 0.0 and 0.52
4,5,feb,sat,84.7,8.2,55.0,2.9,14.2,46,4.0,0.0,between 0.0 and 0.52
3,4,sep,sun,90.5,96.7,750.5,11.4,20.6,55,5.4,0.0,greater than 6.57
4,6,dec,fri,84.7,26.7,352.6,4.1,2.2,59,4.9,0.0,greater than 6.57
2,5,oct,sun,92.6,46.5,691.8,8.8,15.4,35,0.9,0.0,between 0.0 and 0.52
7,6,jul,wed,91.2,183.1,437.7,12.5,12.6,90,7.6,0.2,between 0.0 and 0.52
6,3,sep,sun,92.4,105.8,758.1,9.9,24.8,28,1.8,0.0,greater than 6.57
6,5,aug,sun,92.0,203.2,664.5,8.1,19.1,70,2.2,0.0,between 0.0 and 0.52
7,4,aug,sat,93.5,139.4,594.2,20.3,23.7,32,5.8,0.0,between 0.0 and 0.52
6,3,oct,tue,90.6,35.4,669.1,6.7,21.7,24,4.5,0.0,between 0.0 and 0.52
5,4,feb,sun,86.8,15.6,48.3,3.9,12.4,53,2.2,0.0,between 0.52 and 6.57
4,4,sep,fri,92.1,99.0,745.3,9.6,15.4,53,6.3,0.0,greater than 6.57
5,5,aug,sun,94.0,47.9,100.7,10.7,17.3,80,4.5,0.0,between 0.0 and 0.52
5,4,aug,tue,95.1,141.3,605.8,17.7,24.1,43,6.3,0.0,between 0.52 and 6.57
3,4,feb,wed,86.9,6.6,18.7,3.2,8.8,35,3.1,0.0,between 0.52 and 6.57
3,4,aug,tue,92.1,152.6,658.2,14.3,21.0,32,3.1,0.0,between 0.0 and 0.52
1,4,sep,sun,89.6,84.1,714.3,5.7,19.0,52,2.2,0.0,between 0.0 and 0.52
7,5,sep,tue,91.0,129.5,692.6,7.0,20.7,37,2.2,0.0,greater than 6.57
6,5,mar,fri,91.2,48.3,97.8,12.5,14.6,26,9.4,0.0,between 0.52 and 6.57
3,4,mar,sat,91.7,35.8,80.8,7.8,15.2,27,4.9,0.0,between 0.0 and 0.52
1,2,aug,thu,91.0,163.2,744.4,10.1,26.7,35,1.8,0.0,between 0.52 and 6.57
2,2,mar,sun,89.3,51.3,102.2,9.6,11.5,39,5.8,0.0,between 0.0 and 0.52
4,4,sep,sun,92.4,124.1,680.7,8.5,16.9,60,1.3,0.0,greater than 6.57
5,6,aug,sun,91.6,181.3,613.0,7.6,24.3,33,3.6,0.0,between 0.52 and 6.57
4,4,dec,mon,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,greater than 6.57
2,2,feb,fri,86.6,13.2,43.0,5.3,12.3,51,0.9,0.0,between 0.0 and 0.52
2,5,aug,sat,93.7,231.1,715.1,8.4,23.6,53,4.0,0.0,between 0.52 and 6.57
2,4,aug,mon,93.6,97.9,542.0,14.4,28.3,32,4.0,0.0,greater than 6.57
2,4,aug,sun,93.6,235.1,723.1,10.1,20.9,66,4.9,0.0,greater than 6.57
6,3,sep,tue,90.3,80.7,730.2,6.3,18.2,62,4.5,0.0,between 0.0 and 0.52
1,2,aug,wed,92.1,111.2,654.1,9.6,16.6,47,0.9,0.0,between 0.0 and 0.52
7,4,sep,fri,92.4,117.9,668.0,12.2,19.0,34,5.8,0.0,between 0.0 and 0.52
4,5,sep,tue,91.1,132.3,812.1,12.5,16.4,27,3.6,0.0,between 0.0 and 0.52
8,6,aug,tue,92.1,152.6,658.2,14.3,20.1,58,4.5,0.0,greater than 6.57
2,5,sep,wed,90.1,82.9,735.7,6.2,18.3,45,2.2,0.0,between 0.52 and 6.57
2,2,sep,mon,91.5,130.1,807.1,7.5,16.8,43,3.1,0.0,between 0.52 and 6.57
6,3,apr,wed,88.0,17.2,43.5,3.8,15.2,51,2.7,0.0,between 0.0 and 0.52
7,3,oct,sat,90.6,43.7,686.9,6.7,17.8,27,4.0,0.0,between 0.0 and 0.52
6,5,aug,fri,91.0,166.9,752.6,7.1,18.2,62,5.4,0.0,between 0.0 and 0.52
2,5,aug,thu,95.2,131.7,578.8,10.4,24.2,28,2.7,0.0,greater than 6.57
6,6,jul,mon,94.2,62.3,442.9,11.0,23.0,36,3.1,0.0,between 0.0 and 0.52
2,5,jul,sun,93.9,169.7,411.8,12.3,23.4,40,6.3,0.0,between 0.0 and 0.52
2,4,sep,sun,92.4,105.8,758.1,9.9,16.0,45,1.8,0.0,between 0.0 and 0.52
6,5,sep,mon,90.9,126.5,686.5,7.0,21.3,42,2.2,0.0,between 0.0 and 0.52
3,6,sep,sun,92.4,124.1,680.7,8.5,17.2,58,1.3,0.0,between 0.0 and 0.52
6,5,jun,sat,53.4,71.0,233.8,0.4,10.6,90,2.7,0.0,between 0.0 and 0.52
2,4,mar,tue,93.4,15.0,25.6,11.4,15.2,19,7.6,0.0,between 0.0 and 0.52
8,5,aug,wed,93.1,157.3,666.7,13.5,24.0,36,3.1,0.0,between 0.0 and 0.52
6,5,sep,thu,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,between 0.52 and 6.57
5,4,mar,mon,90.1,39.7,86.6,6.2,13.2,40,5.4,0.0,between 0.52 and 6.57
6,5,sep,fri,90.3,290.0,855.3,7.4,10.3,78,4.0,0.0,greater than 6.57
6,5,sep,sat,92.2,102.3,751.5,8.4,21.2,32,2.2,0.0,between 0.0 and 0.52
4,5,aug,wed,95.2,217.7,690.0,18.0,23.4,49,5.4,0.0,between 0.52 and 6.57
4,5,sep,mon,88.6,91.8,709.9,7.1,17.4,56,5.4,0.0,between 0.0 and 0.52
3,4,aug,sun,91.4,142.4,601.4,10.6,19.8,39,5.4,0.0,between 0.0 and 0.52
7,4,jul,mon,89.2,103.9,431.6,6.4,22.6,57,4.9,0.0,greater than 6.57
7,3,mar,mon,87.6,52.2,103.8,5.0,11.0,46,5.8,0.0,greater than 6.57
6,5,sep,sat,87.1,291.3,860.6,4.0,17.0,67,4.9,0.0,between 0.52 and 6.57
6,5,jun,mon,90.4,93.3,298.1,7.5,20.7,25,4.9,0.0,between 0.0 and 0.52
4,6,dec,sun,84.4,27.2,353.5,6.8,4.8,57,8.5,0.0,greater than 6.57
2,2,aug,wed,92.1,111.2,654.1,9.6,18.4,45,3.6,0.0,between 0.52 and 6.57
1,3,aug,thu,94.8,222.4,698.6,13.9,26.2,34,5.8,0.0,between 0.0 and 0.52
4,3,aug,thu,91.7,114.3,661.3,6.3,17.6,45,3.6,0.0,between 0.0 and 0.52
4,5,mar,thu,91.4,30.7,74.3,7.5,18.2,29,3.1,0.0,between 0.0 and 0.52
2,2,aug,mon,91.1,103.2,638.8,5.8,23.1,31,3.1,0.0,between 0.0 and 0.52
1,2,aug,wed,95.5,99.9,513.3,13.2,23.3,31,4.5,0.0,between 0.52 and 6.57
3,3,sep,sat,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,greater than 6.57
