state,county_fips,week,mask_user_pct,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population
North Dakota,38035,2020-03-01 to 2020-03-07,0.0035,No,63.223,9.4e-05,0.909091,2.157,0.733789,44.969,23,1,11.3,1,0.0,14369
Ohio,39035,2020-03-01 to 2020-03-07,0.0048,No,51.683,0.000162,0.909091,2.991,0.733789,67.455,51,2,284.9,1,0.0,567811
Oklahoma,40037,2020-03-01 to 2020-03-07,0.004,No,65.328,0.000123,0.909091,2.507,0.733789,52.289,31,1,53.7,1,0.0,36181
Oregon,41051,2020-03-01 to 2020-03-07,0.0066,No,40.995,0.000191,0.909091,4.245,0.733789,76.991,92,3,43.5,1,0.0,423145
Pennsylvania,42071,2020-03-01 to 2020-03-07,0.0056,No,46.881,0.000196,0.909091,3.599,0.733789,74.195,75,3,284.9,1,0.0,625712
Rhode Island,44009,2020-03-01 to 2020-03-07,0.0072,No,38.898,0.000229,0.909091,4.731,0.733789,91.545,127,4,1091.3,1,0.0,1098231
South Carolina,45077,2020-03-01 to 2020-03-07,0.0046,No,54.501,0.000157,0.909091,2.945,0.733789,61.589,44,2,157.8,1,0.0,506242
South Dakota,46093,2020-03-01 to 2020-03-07,0.0037,No,61.531,0.000104,0.909091,2.315,0.733789,46.289,25,1,11.2,1,0.0,27167
Tennessee,47065,2020-03-01 to 2020-03-07,0.0048,No,60.721,0.000149,0.909091,2.855,0.733789,62.229,47,2,173.8,1,0.0,677124
Texas,48071,2020-03-01 to 2020-03-07,0.0053,No,52.061,0.000182,0.909091,3.495,0.733789,76.159,81,3,105.6,1,0.0,2899581
Utah,49035,2020-03-01 to 2020-03-07,0.0052,No,46.056,0.000141,0.909091,3.401,0.733789,83.359,69,3,37.3,1,0.0,325357
Vermont,50021,2020-03-01 to 2020-03-07,0.0064,No,29.731,0.000122,0.909091,3.863,0.733789,55.395,58,2,69.3,1,0.0,62177
Virginia,51067,2020-03-01 to 2020-03-07,0.0062,No,44.963,0.000204,0.909091,4.301,0.733789,86.409,106,3,209.9,1,0.0,852455
Washington,53077,2020-03-01 to 2020-03-07,0.0071,No,36.833,0.000235,0.909091,4.959,0.733789,90.625,134,4,114.3,1,0.0,7533805
West Virginia,54035,2020-03-01 to 2020-03-07,0.0038,No,68.504,0.000137,0.909091,2.353,0.733789,45.819,26,1,78.4,1,0.0,25915
Wisconsin,55071,2020-03-01 to 2020-03-07,0.0055,No,47.239,0.000158,0.909091,3.445,0.733789,70.595,64,2,107.4,1,0.0,577969
Wyoming,56035,2020-03-01 to 2020-03-07,0.0032,No,68.204,8.6e-05,0.909091,2.112,0.733789,39.539,19,1,6.1,1,0.0,9565
Alabama,1005,2020-03-01 to 2020-03-07,0.004,No,62.195,0.000103,0.909091,2.617,0.733789,53.759,34,1,145.1,1,0.0,23514
Alaska,2070,2020-03-01 to 2020-03-07,0.0022,No,51.492,5.6e-05,0.909091,1.823,0.733789,44.241,15,0,1.1,1,0.0,12358
Arizona,4011,2020-03-01 to 2020-03-07,0.0061,No,48.392,0.000126,0.909091,3.982,0.733789,83.501,95,3,619.5,1,0.0,462852
Arkansas,5029,2020-03-01 to 2020-03-07,0.0036,No,60.021,0.000101,0.909091,2.277,0.733789,50.385,25,1,36.6,1,0.0,25393
California,6037,2020-03-01 to 2020-03-07,0.0077,No,31.259,0.000305,0.909091,5.233,0.733789,95.659,162,5,2108.2,1,0.0,3951221
Colorado,7061,2020-03-01 to 2020-03-07,0.0058,No,43.265,0.000161,0.909091,4.199,0.733789,79.401,102,3,216.8,1,0.0,574332
Connecticut,8001,2020-03-01 to 2020-03-07,0.0071,No,40.751,0.000246,0.909091,4.915,0.733789,91.741,138,4,1169.9,1,0.0,357792
Delaware,10001,2020-03-01 to 2020-03-07,0.0054,No,41.756,0.000177,0.909091,3.785,0.733789,72.881,72,3,494.2,1,0.0,98439
Florida,12083,2020-03-01 to 2020-03-07,0.0063,No,49.083,0.000225,0.909091,4.157,0.733789,84.551,123,4,403.8,1,0.0,2123121
Georgia,13095,2020-03-01 to 2020-03-07,0.0046,No,50.505,0.000142,0.909091,2.979,0.733789,62.379,50,2,244.2,1,0.0,110311
Hawaii,15009,2020-03-01 to 2020-03-07,0.0078,No,29.731,0.000202,0.909091,5.093,0.733789,96.559,175,5,772.4,1,0.0,1421591
Nebraska,31001,2020-03-01 to 2020-03-07,0.0042,No,54.123,0.000123,0.90909,3.234,0.733788,65.432,198,1,421.1,1,0.0,153201
Michigan,26093,2020-03-01 to 2020-03-07,0.0078,No,47.501,5.4e-05,0.90909,2.945,0.733788,71.382,249,2,627.8,1,0.0,275123
Texas,48069,2020-03-01 to 2020-03-07,0.0022,No,52.085,3.2e-05,0.90909,4.123,0.733788,58.193,183,1,198.4,1,0.0,229854
Oklahoma,40109,2020-03-01 to 2020-03-07,0.0055,No,60.891,9.1e-05,0.90909,2.458,0.733788,62.501,136,1,312.9,1,0.0,92481
Georgia,13151,2020-03-01 to 2020-03-07,0.0094,No,50.439,0.000127,0.90909,3.742,0.733788,74.928,221,2,541.1,1,0.0,364201
Minnesota,27001,2020-03-01 to 2020-03-07,0.004,No,47.641,7.2e-05,0.90909,2.986,0.733788,68.392,212,1,254.7,1,0.0,158935
Florida,12081,2020-03-01 to 2020-03-07,0.0062,No,48.987,0.000141,0.90909,3.817,0.733788,85.639,246,3,982.3,1,0.0,537812
New York,36079,2020-03-01 to 2020-03-07,0.0089,No,37.889,0.000186,0.90909,2.139,0.733788,82.551,299,4,654.2,1,0.0,725938
Illinois,17031,2020-03-01 to 2020-03-07,0.0052,No,38.665,0.000118,0.90909,3.391,0.733788,88.428,273,2,712.9,1,0.0,493615
North Carolina,37001,2020-03-01 to 2020-03-07,0.0046,No,49.826,9.3e-05,0.90909,2.957,0.733788,63.191,193,1,231.4,1,0.0,146967
South Carolina,45001,2020-03-01 to 2020-03-07,0.0072,No,54.901,0.000151,0.90909,3.521,0.733788,59.439,217,2,341.8,1,0.0,194341
Virginia,51059,2020-03-01 to 2020-03-07,0.0037,No,44.979,8.5e-05,0.90909,3.091,0.733788,73.481,189,1,282.5,1,0.0,172191
Tennessee,47087,2020-03-01 to 2020-03-07,0.0065,No,60.657,0.000135,0.90909,2.781,0.733788,65.911,159,1,201.3,1,0.0,117395
Alabama,1001,2020-03-01 to 2020-03-07,0.0057,No,62.084,0.000168,0.90909,2.426,0.733788,58.549,141,1,221.2,1,0.0,112129
Kentucky,21001,2020-03-01 to 2020-03-07,0.0043,No,57.812,0.000111,0.90909,2.915,0.733788,55.611,168,1,184.9,1,0.0,89238
Louisiana,22051,2020-03-01 to 2020-03-07,0.0075,No,58.467,0.000194,0.90909,3.267,0.733788,73.895,207,3,425.9,1,0.0,240122
Arkansas,5001,2020-03-01 to 2020-03-07,0.004,No,59.951,9.7e-05,0.90909,2.503,0.733788,52.441,135,1,143.1,1,0.0,57335
Mississippi,28035,2020-03-01 to 2020-03-07,0.0059,No,57.879,0.000143,0.90909,2.678,0.733788,49.191,152,1,173.3,1,0.0,75627
West Virginia,54001,2020-03-01 to 2020-03-07,0.005,No,68.379,0.000162,0.90909,2.351,0.733788,46.191,121,1,106.8,1,0.0,43111
Arizona,4001,2020-03-01 to 2020-03-07,0.0063,No,48.088,0.000185,0.90909,3.951,0.733788,89.192,265,3,467.3,1,0.0,531827
New Mexico,35001,2020-03-01 to 2020-03-07,0.0055,No,40.046,0.000141,0.90909,2.799,0.733788,71.349,192,2,247.9,1,0.0,144411
Idaho,16001,2020-03-01 to 2020-03-07,0.004,No,59.249,6.5e-05,0.90909,2.403,0.733788,55.739,144,1,168.4,1,0.0,65119
Utah,49001,2020-03-01 to 2020-03-07,0.0066,No,45.538,0.000128,0.90909,3.599,0.733788,85.355,259,3,525.9,1,0.0,348201
Oregon,41001,2020-03-01 to 2020-03-07,0.0052,No,40.735,0.000108,0.90909,2.832,0.733788,73.542,217,2,335.5,1,0.0,194261
Colorado,8001,2020-03-01 to 2020-03-07,0.0073,No,43.257,0.000172,0.90909,3.489,0.733788,84.392,289,4,654.1,1,0.0,541901
Nevada,32001,2020-03-01 to 2020-03-07,0.0065,No,45.761,0.000151,0.90909,3.195,0.733788,87.384,273,3,524.8,1,0.0,480392
Washington,53001,2020-03-01 to 2020-03-07,0.0082,No,37.841,0.000196,0.90909,2.542,0.733788,82.895,311,5,832.5,1,0.0,734201
Montana,30001,2020-03-01 to 2020-03-07,0.0046,No,56.449,9.9e-05,0.90909,2.457,0.733788,50.991,129,1,124.1,1,0.0,42342
Wyoming,56001,2020-03-01 to 2020-03-07,0.0038,No,68.212,7.3e-05,0.90909,2.184,0.733788,42.449,101,0,81.2,1,0.0,25315
North Dakota,38001,2020-03-01 to 2020-03-07,0.0053,No,62.962,0.000124,0.90909,2.654,0.733788,51.941,143,1,166.4,1,0.0,47419
South Dakota,46001,2020-03-01 to 2020-03-07,0.0048,No,61.973,0.000107,0.90909,2.499,0.733788,48.192,131,1,138.2,1,0.0,41438
Alaska,2090,2020-03-01 to 2020-03-07,0.0068,No,51.263,0.000191,0.90909,2.927,0.733788,64.401,206,2,292.6,1,0.0,185311
Hawaii,15001,2020-03-01 to 2020-03-07,0.0085,No,30.439,0.000229,0.90909,3.733,0.733788,92.211,335,6,972.5,1,0.0,784221
Delaware,10001,2020-03-01 to 2020-03-07,0.0058,No,41.668,0.000165,0.90909,3.011,0.733788,77.419,227,3,432.2,1,0.0,214101
Maine,23001,2020-03-01 to 2020-03-07,0.0042,No,44.873,8.2e-05,0.90909,2.401,0.733788,58.411,162,1,212.9,1,0.0,73492
Rhode Island,44001,2020-03-01 to 2020-03-07,0.0078,No,38.865,0.000204,0.90909,2.931,0.733788,87.739,303,5,826.1,1,0.0,642812
Connecticut,9001,2020-03-01 to 2020-03-07,0.0066,No,40.909,0.000187,0.90909,3.164,0.733788,86.511,284,4,631.4,1,0.0,559201
Massachusetts,25001,2020-03-01 to 2020-03-07,0.0085,No,32.971,0.000222,0.90909,2.773,0.733788,89.921,341,7,1079.9,1,0.0,870123
Vermont,50001,2020-03-01 to 2020-03-07,0.005,No,29.706,9.8e-05,0.90909,2.351,0.733788,60.061,185,2,244.5,1,0.0,104411
New Hampshire,33001,2020-03-01 to 2020-03-07,0.0071,No,46.584,0.000199,0.90909,2.932,0.733788,73.811,257,3,422.9,1,0.0,240399
New Jersey,34001,2020-03-01 to 2020-03-07,0.0093,No,40.832,0.000263,0.90909,2.642,0.733788,90.591,355,8,1274.1,1,0.0,1023551
Maryland,24001,2020-03-01 to 2020-03-07,0.0067,No,33.875,0.000191,0.90909,3.197,0.733788,86.639,294,5,666.2,1,0.0,570922
Indiana,18001,2020-03-01 to 2020-03-07,0.0054,No,56.987,0.000145,0.90909,2.683,0.733788,63.455,178,2,275.6,1,0.0,203493
Ohio,39001,2020-03-01 to 2020-03-07,0.0049,No,51.689,0.000139,0.90909,2.858,0.733788,73.299,233,3,382.4,1,0.0,308142
Alabama,1003,2020-03-01 to 2020-03-07,0.0062,No,62.085,0.000169,0.90909,2.485,0.733788,58.531,151,1,203.4,1,0.0,114305
Missouri,29001,2020-03-01 to 2020-03-07,0.0049,No,56.778,0.000125,0.90909,2.758,0.733788,59.235,171,2,242.6,1,0.0,144499
Arkansas,5003,2020-03-01 to 2020-03-07,0.0057,No,59.863,0.000154,0.90909,2.603,0.733788,52.423,141,1,159.2,1,0.0,73232
Oklahoma,40103,2020-03-01 to 2020-03-07,0.0064,No,60.819,0.000188,0.90909,2.799,0.733788,62.482,164,2,219.4,1,0.0,95629
Louisiana,22051,2020-03-01 to 2020-03-07,0.0075,No,58.419,0.000192,0.90909,3.239,0.733788,73.874,215,3,434.9,1,0.0,257991
Tennessee,47085,2020-03-01 to 2020-03-07,0.0054,No,60.659,0.000136,0.90909,2.661,0.733788,65.902,158,1,203.2,1,0.0,112921
Kentucky,21003,2020-03-01 to 2020-03-07,0.0043,No,57.783,0.000109,0.90909,2.899,0.733788,55.609,169,1,187.9,1,0.0,88731
North Carolina,37003,2020-03-01 to 2020-03-07,0.0072,No,49.829,0.000152,0.90909,3.049,0.733788,63.176,194,2,233.2,1,0.0,151993
South Carolina,45003,2020-03-01 to 2020-03-07,0.0065,No,54.901,0.000159,0.90909,3.292,0.733788,59.461,219,2,345.9,1,0.0,205103
Georgia,13153,2020-03-01 to 2020-03-07,0.0085,No,50.451,0.000221,0.90909,3.735,0.733788,74.923,328,6,911.2,1,0.0,734123
Florida,12083,2020-03-01 to 2020-03-07,0.0076,No,48.989,0.000215,0.90909,3.853,0.733788,85.699,305,5,730.8,1,0.0,623144
Alabama,1005,2020-03-01 to 2020-03-07,0.0058,No,62.081,0.000175,0.90909,2.527,0.733788,58.531,160,1,214.1,1,0.0,125509
Arkansas,5005,2020-03-01 to 2020-03-07,0.004,No,59.849,9.5e-05,0.90909,2.374,0.733788,52.395,133,1,141.3,1,0.0,65668
Mississippi,28037,2020-03-01 to 2020-03-07,0.0049,No,57.876,0.000115,0.90909,2.658,0.733788,49.187,154,1,176.2,1,0.0,81331
West Virginia,54003,2020-03-01 to 2020-03-07,0.005,No,68.385,0.000164,0.90909,2.352,0.733788,46.189,122,1,108.1,1,0.0,43332
Maryland,24003,2020-03-01 to 2020-03-07,0.0074,No,33.865,0.000205,0.90909,3.238,0.733788,86.624,294,5,695.8,1,0.0,602893
Virginia,51063,2020-03-01 to 2020-03-07,0.0055,No,44.964,0.000131,0.90909,3.102,0.733788,73.492,192,2,286.2,1,0.0,185401
New York,36081,2020-03-01 to 2020-03-07,0.0093,No,37.863,0.000269,0.90909,2.168,0.733788,82.561,315,6,998.1,1,0.0,895923
New Jersey,34003,2020-03-01 to 2020-03-07,0.0095,No,40.831,0.000281,0.90909,2.645,0.733788,90.613,361,8,1439.5,1,0.0,1153528
Connecticut,9003,2020-03-01 to 2020-03-07,0.0087,No,40.909,0.000243,0.90909,3.187,0.733788,86.521,297,5,679.1,1,0.0,575991
Massachusetts,25003,2020-03-01 to 2020-03-07,0.0096,No,32.963,0.000293,0.90909,2.802,0.733788,89.911,346,7,1161.1,1,0.0,934402
Vermont,50003,2020-03-01 to 2020-03-07,0.0051,No,29.707,0.000105,0.90909,2.365,0.733788,60.056,189,2,249.3,1,0.0,109521
New Hampshire,33003,2020-03-01 to 2020-03-07,0.0073,No,46.589,0.000211,0.90909,2.95,0.733788,73.819,265,4,491.9,1,0.0,280432
Maine,23003,2020-03-01 to 2020-03-07,0.0042,No,44.868,8.6e-05,0.90909,2.416,0.733788,58.414,164,1,217.9,1,0.0,75691
Rhode Island,44003,2020-03-01 to 2020-03-07,0.0088,No,38.859,0.000231,0.90909,2.973,0.733788,87.744,315,6,1029.4,1,0.0,765125
Delaware,10003,2020-03-01 to 2020-03-07,0.006,No,41.675,0.000198,0.90909,3.058,0.733788,77.414,238,4,447.5,1,0.0,247902
Indiana,18003,2020-03-01 to 2020-03-07,0.0056,No,56.987,0.000151,0.90909,2.693,0.733788,63.448,184,2,281.2,1,0.0,213492
Ohio,39003,2020-03-01 to 2020-03-07,0.005,No,51.688,0.000143,0.90909,2.876,0.733788,73.296,235,3,394.3,1,0.0,323944
Illinois,17003,2020-03-01 to 2020-03-07,0.0054,No,38.667,0.000125,0.90909,3.405,0.733788,88.428,281,4,725.7,1,0.0,557892
Michigan,26093,2020-03-01 to 2020-03-07,0.0079,No,47.504,0.000201,0.90909,2.982,0.733788,71.386,269,4,646.8,1,0.0,312901
Wisconsin,55001,2020-03-01 to 2020-03-07,0.0062,No,47.237,0.000181,0.90909,2.817,0.733788,67.849,225,3,329.9,1,0.0,194495
Minnesota,27003,2020-03-01 to 2020-03-07,0.0041,No,47.643,7.6e-05,0.90909,2.964,0.733788,68.395,212,2,262.8,1,0.0,173494
Iowa,19001,2020-03-01 to 2020-03-07,0.0058,No,51.092,0.000155,0.90909,2.76,0.733788,59.651,182,2,239.8,1,0.0,154305
Kansas,20001,2020-03-01 to 2020-03-07,0.0064,No,56.021,0.000175,0.90909,2.943,0.733788,64.349,208,3,315.6,1,0.0,202301
Missouri,29003,2020-03-01 to 2020-03-07,0.0049,No,56.778,0.000129,0.90909,2.758,0.733788,59.237,172,2,242.6,1,0.0,143499
Nebraska,31003,2020-03-01 to 2020-03-07,0.0052,No,54.125,0.000122,0.90909,3.234,0.733788,65.428,200,2,427.8,1,0.0,193201
Colorado,8003,2020-03-01 to 2020-03-07,0.0075,No,43.259,0.000192,0.90909,3.525,0.733788,84.395,294,5,773.9,1,0.0,653921
New Mexico,35003,2020-03-01 to 2020-03-07,0.0056,No,40.046,0.000151,0.90909,2.832,0.733788,71.353,201,3,255.4,1,0.0,163403
Idaho,16003,2020-03-01 to 2020-03-07,0.0041,No,59.249,6.6e-05,0.90909,2.409,0.733788,55.741,147,1,172.6,1,0.0,69991
Utah,49003,2020-03-01 to 2020-03-07,0.0068,No,45.539,0.000143,0.90909,3.623,0.733788,85.358,265,4,619.9,1,0.0,388301
Oregon,41003,2020-03-01 to 2020-03-07,0.0053,No,40.735,0.000117,0.90909,2.861,0.733788,73.545,224,3,341.9,1,0.0,218401
Washington,53003,2020-03-01 to 2020-03-07,0.0083,No,37.839,0.000208,0.90909,2.556,0.733788,82.894,323,6,969.9,1,0.0,873201
Montana,30003,2020-03-01 to 2020-03-07,0.0047,No,56.449,0.000101,0.90909,2.464,0.733788,50.993,132,1,130.9,1,0.0,48161
Wyoming,56003,2020-03-01 to 2020-03-07,0.0038,No,68.212,7.7e-05,0.90909,2.195,0.733788,42.451,104,0,86.3,1,0.0,28811
North Dakota,38003,2020-03-01 to 2020-03-07,0.0055,No,62.962,0.000131,0.90909,2.675,0.733788,51.943,146,1,172.5,1,0.0,52419
South Dakota,46003,2020-03-01 to 2020-03-07,0.0049,No,61.973,0.000112,0.90909,2.512,0.733788,48.192,136,1,144.5,1,0.0,45989
Alaska,2093,2020-03-01 to 2020-03-07,0.0069,No,51.264,0.000203,0.90909,3.012,0.733788,64.399,211,3,313.2,1,0.0,209911
Hawaii,15003,2020-03-01 to 2020-03-07,0.0086,No,30.439,0.000239,0.90909,3.782,0.733788,92.211,341,7,1120.5,1,0.0,909411
Arizona,4003,2020-03-01 to 2020-03-07,0.007,No,48.092,0.000197,0.90909,4.048,0.733788,89.195,279,5,576.9,1,0.0,647101
Nevada,32003,2020-03-01 to 2020-03-07,0.0066,No,45.762,0.000161,0.90909,3.236,0.733788,87.389,284,4,673.2,1,0.0,649302
California,6003,2020-03-01 to 2020-03-07,0.009,No,31.486,0.000253,0.90909,3.394,0.733788,86.322,352,8,1320.8,1,0.0,1267311
Texas,48093,2020-03-01 to 2020-03-07,0.0052,No,52.085,0.000137,0.90909,3.957,0.733788,58.169,206,3,346.1,1,0.0,291201
Oklahoma,40109,2020-03-01 to 2020-03-07,0.0065,No,60.819,0.000194,0.90909,2.812,0.733788,62.469,166,2,224.4,1,0.0,103511
Louisiana,22093,2020-03-01 to 2020-03-07,0.0077,No,58.419,0.000206,0.90909,3.31,0.733788,73.874,221,4,473.9,1,0.0,289931
Arkansas,5093,2020-03-01 to 2020-03-07,0.0058,No,59.849,0.000164,0.90909,2.665,0.733788,52.394,143,1,164.1,1,0.0,76791
Mississippi,28093,2020-03-01 to 2020-03-07,0.0051,No,57.875,0.000126,0.90909,2.695,0.733788,49.183,160,1,183.3,1,0.0,87713
West Virginia,54093,2020-03-01 to 2020-03-07,0.005,No,68.385,0.000171,0.90909,2.369,0.733788,46.187,127,1,113.1,1,0.0,45529
Maryland,24093,2020-03-01 to 2020-03-07,0.0075,No,33.863,0.000216,0.90909,3.292,0.733788,86.628,306,6,761.1,1,0.0,697801
Virginia,51093,2020-03-01 to 2020-03-07,0.0056,No,44.963,0.000143,0.90909,3.128,0.733788,73.489,204,3,303.8,1,0.0,208401
New York,36093,2020-03-01 to 2020-03-07,0.0095,No,37.862,0.000285,0.90909,2.191,0.733788,82.562,329,7,1152.1,1,0.0,1054321
New Jersey,34093,2020-03-01 to 2020-03-07,0.0097,No,40.832,0.000299,0.90909,2.678,0.733788,90.617,375,9,1485.9,1,0.0,1274328
Connecticut,9093,2020-03-01 to 2020-03-07,0.0089,No,40.909,0.000256,0.90909,3.231,0.733788,86.523,312,6,802.5,1,0.0,677601
Massachusetts,25093,2020-03-01 to 2020-03-07,0.0098,No,32.963,0.000316,0.90909,2.834,0.733788,89.912,363,8,1319.1,1,0.0,1035002
Vermont,50093,2020-03-01 to 2020-03-07,0.0053,No,29.707,0.000113,0.90909,2.388,0.733788,60.055,197,2,261.5,1,0.0,124361
New Hampshire,33093,2020-03-01 to 2020-03-07,0.0075,No,46.589,0.000233,0.90909,3.034,0.733788,73.82,280,5,580.1,1,0.0,341201
Maine,23093,2020-03-01 to 2020-03-07,0.0043,No,44.868,9.4e-05,0.90909,2.437,0.733788,58.414,172,1,230.1,1,0.0,81081
Rhode Island,44093,2020-03-01 to 2020-03-07,0.0089,No,38.859,0.000252,0.90909,3.052,0.733788,87.743,334,7,1205.4,1,0.0,893611
Delaware,10093,2020-03-01 to 2020-03-07,0.0061,No,41.675,0.000218,0.90909,3.122,0.733788,77.415,253,4,486.2,1,0.0,283802
Indiana,18093,2020-03-01 to 2020-03-07,0.0057,No,56.987,0.000165,0.90909,2.729,0.733788,63.44,194,3,294.5,1,0.0,235407
Ohio,39093,2020-03-01 to 2020-03-07,0.0051,No,51.688,0.000155,0.90909,2.908,0.733788,73.297,249,4,415.1,1,0.0,353919
Illinois,17093,2020-03-01 to 2020-03-07,0.0055,No,38.667,0.000141,0.90909,3.442,0.733788,88.429,297,5,755.4,1,0.0,623235
Michigan,26093,2020-03-01 to 2020-03-07,0.008,No,47.504,0.000225,0.90909,3.038,0.733788,71.387,289,5,700.2,1,0.0,355305
Wisconsin,55093,2020-03-01 to 2020-03-07,0.0063,No,47.237,0.000199,0.90909,2.854,0.733788,67.85,235,4,352.5,1,0.0,225411
Minnesota,27093,2020-03-01 to 2020-03-07,0.0043,No,47.643,8.8e-05,0.90909,2.994,0.733788,68.395,225,3,278.8,1,0.0,191309
Iowa,19093,2020-03-01 to 2020-03-07,0.0059,No,51.092,0.000173,0.90909,2.789,0.733788,59.651,199,3,255.1,1,0.0,173411
Kansas,20093,2020-03-01 to 2020-03-07,0.0066,No,56.021,0.000197,0.90909,3.013,0.733788,64.35,223,4,346.9,1,0.0,231409
Missouri,29093,2020-03-01 to 2020-03-07,0.0051,No,56.778,0.000144,0.90909,2.789,0.733788,59.235,191,3,256.2,1,0.0,158408
