cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
342.4422,1.1350428,97.39545,101.40895,1.9599634,949.7048,935.9027,14.029375,greater than 46.13628654
317.9418,159.94604,-0.20789433,178.56496,9.147818,921.2124,784.8392,56.1287,between 34.44277358 and 46.13628654
372.66156,-0.005050443,0.20476627,174.6998,0.025342874,1092.8265,806.5342,4.3633723,between 23.707115153 and 34.44277358
353.88898,0.12167883,-0.057659987,184.72987,2.774053,999.7987,786.9949,28.993074,between 34.44277358 and 46.13628654
302.1903,103.135994,0.3272705,141.20242,1.2956771,1187.8053,786.9433,27.479755,between 34.44277358 and 46.13628654
276.217,0.3623678,129.45093,176.42445,6.127846,792.7731,873.1101,29.416128,between 34.44277358 and 46.13628654
296.3104,-0.12877108,144.7384,224.1374,10.034221,841.613,782.6562,11.36814,less than 23.707115153
292.94022,-0.77931744,118.81953,185.84607,9.457821,942.24384,579.18024,28.365305,between 34.44277358 and 46.13628654
478.6269,-0.060665254,-0.022541314,201.38222,0.003610218,1081.143,584.8232,6.5906744,between 23.707115153 and 34.44277358
469.34375,-0.52450216,-0.059526533,178.38988,-0.07973164,1125.8721,643.9932,29.11991,greater than 46.13628654
264.67996,1.3191087,93.677666,153.26942,11.075303,1005.3098,824.0047,25.62968,between 23.707115153 and 34.44277358
317.396,0.89440906,118.78708,175.22289,7.44853,825.4837,860.6801,95.67862,between 34.44277358 and 46.13628654
124.29719,162.0615,-0.01895535,192.55412,0.008807847,925.8233,789.9702,89.24163,between 23.707115153 and 34.44277358
281.23303,-0.4009233,-0.27004516,202.24492,-0.016803455,980.5072,841.6719,91.30807,between 34.44277358 and 46.13628654
226.59819,-1.0327883,127.18202,197.87927,1.8364339,1123.7806,672.3898,27.617596,between 23.707115153 and 34.44277358
321.38184,-0.44915527,-0.12855703,185.19406,-0.020712126,1070.017,759.4467,26.64123,between 23.707115153 and 34.44277358
270.72766,0.4256425,146.98552,158.00748,10.140644,1075.4747,802.2875,29.336985,between 34.44277358 and 46.13628654
255.33714,0.22305043,44.20928,183.14735,8.919669,948.6322,853.31537,98.36588,between 34.44277358 and 46.13628654
158.59285,189.20128,-0.13272718,192.47342,-0.0006366996,905.2514,865.22845,2.7668962,less than 23.707115153
466.33865,46.62568,0.075464696,180.87505,-0.22223184,1014.23486,676.63324,89.02294,greater than 46.13628654
273.4328,107.06391,-0.10867587,185.59125,8.35503,1035.5109,808.7319,29.639013,between 34.44277358 and 46.13628654
494.94714,-0.3078574,67.47091,169.35635,8.925869,941.6766,669.17224,54.78409,greater than 46.13628654
314.02365,-0.30940637,0.2862996,217.79936,-0.08092951,961.77124,802.0534,29.473473,between 23.707115153 and 34.44277358
205.5732,-0.5231422,100.78632,173.38449,6.9130177,1075.2631,796.5155,0.040265106,less than 23.707115153
297.49774,-0.105059296,-0.42000818,204.57928,0.06855565,961.2481,809.4335,28.02262,between 34.44277358 and 46.13628654
282.6401,-0.024966288,-0.018134948,192.21913,-0.03284071,1068.656,756.2507,29.567728,less than 23.707115153
164.73553,-0.8895113,101.04594,155.59616,9.640574,1013.00024,913.26416,28.092056,between 23.707115153 and 34.44277358
335.91324,-1.0567299,-0.25592637,253.04883,0.04368991,930.97864,666.44855,27.441872,less than 23.707115153
333.27612,206.87749,0.23428512,144.48396,-3.373535,964.4117,847.7406,28.391737,greater than 46.13628654
249.63449,0.018972114,100.00117,196.11728,6.0441976,952.8948,750.97205,28.08541,between 23.707115153 and 34.44277358
133.22769,116.02221,145.75279,178.55444,9.928173,872.31213,822.80536,27.895628,less than 23.707115153
159.44318,285.48483,144.5258,174.7996,18.51332,869.0032,666.6454,28.078514,between 23.707115153 and 34.44277358
466.91608,104.37192,-0.0699358,178.01361,9.494245,855.0873,781.4291,27.808733,greater than 46.13628654
470.59805,-0.8301997,-0.12783258,201.97173,-0.021604028,1038.9877,679.36127,27.831543,between 34.44277358 and 46.13628654
135.75444,-0.41204634,183.37517,194.17114,9.275289,872.4725,865.8874,90.59889,less than 23.707115153
155.69153,-0.7962697,144.41731,157.52615,8.630717,1085.5856,805.6395,97.20761,between 23.707115153 and 34.44277358
381.87695,1.0611181,165.24315,154.1112,8.14431,941.4223,805.6303,26.837004,between 34.44277358 and 46.13628654
381.59143,99.76597,-0.21566129,227.15953,-0.021560488,932.73,595.63544,28.022274,between 34.44277358 and 46.13628654
245.96944,0.017357327,-20.518906,184.51396,0.05625459,1054.4008,844.8534,8.916333,less than 23.707115153
142.43457,0.17286235,171.34995,199.28592,8.248958,981.8265,807.244,28.688812,less than 23.707115153
222.45638,-0.026668224,128.39305,180.05247,5.47605,1057.3778,778.09204,58.557564,between 34.44277358 and 46.13628654
340.02008,0.39526993,128.1536,141.80486,17.043592,954.67017,855.9006,28.027803,greater than 46.13628654
384.2759,0.43200988,157.70673,174.90782,12.419784,870.34155,739.69867,27.64758,between 34.44277358 and 46.13628654
128.11107,244.37558,-0.13723865,184.63695,12.009993,863.0159,836.35126,27.045954,less than 23.707115153
176.68254,134.0214,102.029915,179.05931,9.901262,947.59827,763.38043,27.953423,between 23.707115153 and 34.44277358
530.9291,-0.0022998601,0.26531443,187.56342,5.512741,1135.9354,598.6584,2.9277854,between 34.44277358 and 46.13628654
285.47653,0.0076639876,83.54453,146.85498,3.5494437,1076.8517,892.0323,90.8971,between 34.44277358 and 46.13628654
322.46014,0.21737924,169.25392,172.02458,13.284047,794.955,787.50323,27.875784,between 34.44277358 and 46.13628654
214.10594,71.41718,124.278534,224.08415,9.307533,813.8926,738.8989,174.06479,greater than 46.13628654
244.67201,60.152157,120.12021,184.00926,3.9938474,812.3943,883.35376,5.669714,less than 23.707115153
374.51474,0.1481016,0.014064468,192.46841,3.0313387,906.0038,751.1564,28.716991,between 34.44277358 and 46.13628654
295.0718,0.3242137,123.10592,148.53622,13.157906,1094.4495,765.29535,13.9999895,between 34.44277358 and 46.13628654
304.46243,115.11578,-0.6487709,255.55629,-0.050086327,881.8792,591.9058,13.780648,between 34.44277358 and 46.13628654
297.75607,0.8699684,121.25886,190.03716,11.268537,828.12103,822.5604,9.17249,between 23.707115153 and 34.44277358
543.9898,-0.023989927,0.108900756,217.2766,0.012524812,1066.0642,596.6482,97.332794,between 34.44277358 and 46.13628654
190.78973,193.6976,0.15765858,180.668,0.05968805,1030.8489,749.7511,93.465706,greater than 46.13628654
306.30374,0.114166826,0.0395602,184.51376,5.9800715,1066.9597,759.0929,3.4795465,less than 23.707115153
155.50862,177.6674,-0.16990894,192.66426,-0.026848197,977.7421,824.9602,91.94482,between 23.707115153 and 34.44277358
125.100914,-0.14008902,152.22969,192.07646,9.056469,1011.3095,750.73975,5.9836226,less than 23.707115153
291.84167,134.9925,-0.22326429,203.14215,3.1243825,957.35736,704.8638,28.806421,greater than 46.13628654
379.06317,92.24629,-0.16980502,206.43393,-0.035190552,979.594,702.85785,27.514261,greater than 46.13628654
422.32593,49.042843,-0.03595994,213.9278,3.1067567,929.4454,633.2323,27.79137,between 34.44277358 and 46.13628654
531.2496,-0.82447064,-0.9099102,171.0005,3.0443423,1125.8423,654.5097,3.7455852,greater than 46.13628654
