carat,cut,color,clarity,depth,table,x,y,z,price
0.34866622,Very Good,F,SI1,62.341736,56.010677,4.536165,4.4772754,2.8055217,less than 950.0
0.31275454,Very Good,E,SI2,60.636463,53.513077,4.396372,4.443685,2.6816654,less than 950.0
0.28466138,Very Good,F,SI2,63.74374,64.427704,4.208322,4.142608,2.6603403,between 950.0 and 2401.0
1.3493683,Good,H,SI1,63.627346,56.008694,7.011942,7.0554457,4.4778132,greater than 5324.25
0.71182865,Ideal,F,SI2,62.74487,53.92511,5.70775,5.6649036,3.5703459,between 2401.0 and 5324.25
0.44237858,Very Good,E,VS1,62.41259,58.927082,4.8719544,4.871266,3.042698,between 950.0 and 2401.0
0.8261061,Ideal,I,VS1,61.80699,55.962475,6.0440836,6.033597,3.7362726,between 2401.0 and 5324.25
0.35993785,Very Good,G,VS1,62.40295,56.984077,4.5087204,4.51783,2.8146636,less than 950.0
0.8622813,Ideal,J,SI1,61.898468,57.070583,6.083091,6.0807724,3.7647028,between 2401.0 and 5324.25
1.3614056,Very Good,I,VS2,60.058456,59.988743,7.160734,7.1460104,4.298981,greater than 5324.25
0.5857398,Ideal,E,VS1,62.161507,56.957687,5.3568807,5.3587437,3.333187,between 950.0 and 2401.0
1.20531,Good,I,VS2,58.643436,60.038544,7.007454,7.0292377,4.1457586,greater than 5324.25
0.5707521,Very Good,G,VVS2,63.548042,60.121902,5.2799745,5.2629704,3.3493211,between 950.0 and 2401.0
0.5420079,Premium,F,SI2,60.580902,58.019306,5.2515874,5.2627234,3.1867635,between 950.0 and 2401.0
0.69939846,Ideal,H,SI2,61.087563,54.95954,5.748833,5.774207,3.5174718,between 950.0 and 2401.0
0.51819974,Premium,G,SI2,61.0215,53.870663,5.181779,5.200455,3.1706595,between 950.0 and 2401.0
0.89548564,Ideal,G,VS2,61.31092,57.04299,6.136946,6.202258,3.7867846,greater than 5324.25
1.0685469,Very Good,E,VS2,63.365376,56.914913,6.4923425,6.4236317,4.0924826,greater than 5324.25
0.68102086,Very Good,H,VS1,63.090252,59.014366,5.551929,5.580297,3.5209386,between 950.0 and 2401.0
0.6914404,Very Good,H,VVS2,62.38313,59.05336,5.5626817,5.6090603,3.4805431,between 2401.0 and 5324.25
0.46798125,Very Good,F,VVS2,61.633945,58.057194,4.9766703,4.9499044,3.065936,between 950.0 and 2401.0
1.5267695,Very Good,J,SI1,58.613102,58.04985,7.5320053,7.6082606,4.5052443,greater than 5324.25
