carat,cut,color,clarity,depth,table,x,y,z,price
0.31565204,Premium,F,SI2,59.726475,59.95254,4.441424,4.453129,2.665129,less than 950.0
0.6822998,Ideal,H,VS2,61.92889,57.006874,5.6491475,5.6635303,3.5035186,between 2401.0 and 5324.25
0.40866145,Very Good,G,VS1,60.54226,60.93533,4.853581,4.8431726,2.9267437,less than 950.0
1.2902756,Good,I,VS1,63.068993,61.010178,6.9343867,6.9571767,4.3853345,greater than 5324.25
0.60659593,Ideal,H,VS1,62.76541,56.960457,5.412543,5.4067636,3.3924444,between 950.0 and 2401.0
0.7252311,Very Good,E,SI1,63.225834,59.986294,5.6328473,5.7552686,3.589863,between 2401.0 and 5324.25
0.2927043,Ideal,E,SI2,62.356678,57.03942,4.2453895,4.27563,2.6580143,less than 950.0
0.8788401,Ideal,D,SI2,61.923046,57.07055,6.2194095,6.1671853,3.8322933,between 2401.0 and 5324.25
1.7970731,Ideal,I,VS1,58.642372,59.04208,7.983881,7.8268585,4.6324306,greater than 5324.25
1.0325719,Good,G,VS2,64.10715,61.0871,6.440293,6.4036,4.1090155,between 2401.0 and 5324.25
0.4326035,Ideal,D,VVS2,60.26123,56.99135,4.8861775,4.9102592,2.9553409,between 950.0 and 2401.0
1.2377685,Ideal,I,VS2,63.13305,56.913277,6.777127,6.7431436,4.2649364,greater than 5324.25
0.28937382,Very Good,D,SI2,60.88136,56.95337,4.2338324,4.269685,2.587534,less than 950.0
1.5328469,Premium,F,SI2,60.837425,59.028366,7.557269,7.5076313,4.5830545,greater than 5324.25
0.37425524,Ideal,I,VS1,61.089947,54.963375,4.6630607,4.660841,2.8516765,less than 950.0
0.33067605,Ideal,D,SI1,64.04719,54.07836,4.419436,4.4110417,2.8322754,less than 950.0
0.4539857,Ideal,H,VS2,63.45357,56.99879,4.9088616,4.859541,3.0905516,between 950.0 and 2401.0
0.98732185,Ideal,G,VS2,62.23178,55.961533,6.41344,6.3469276,3.9796634,between 2401.0 and 5324.25
0.3602849,Ideal,G,VS2,60.525867,62.06303,4.510469,4.5351644,2.7315276,less than 950.0
0.31838804,Very Good,I,VS2,62.73207,56.051373,4.3824277,4.3978157,2.7545755,less than 950.0
1.480719,Ideal,G,SI2,60.56393,56.989925,7.3704414,7.362792,4.463818,greater than 5324.25
0.41733518,Ideal,H,VS1,61.618465,56.018105,4.779191,4.783695,2.9447272,less than 950.0
1.2820506,Ideal,G,SI2,61.8035,54.990826,6.9471116,6.9304547,4.289347,greater than 5324.25
1.6331753,Good,F,SI1,63.603756,55.98681,7.386897,7.365018,4.694775,greater than 5324.25
0.9701727,Very Good,I,SI2,58.594677,61.008095,6.4667187,6.4946327,3.799379,between 2401.0 and 5324.25
0.379266,Ideal,F,SI1,62.77295,56.996754,4.552143,4.597718,2.871177,less than 950.0
1.1057768,Ideal,G,SI1,61.56401,55.97143,6.58581,6.5766373,4.054248,between 2401.0 and 5324.25
0.38774994,Ideal,H,VVS2,62.17078,55.03249,4.6925926,4.7007623,2.9227498,less than 950.0
1.5365672,Premium,I,SI2,62.21356,60.119576,7.4107075,7.375466,4.6006503,greater than 5324.25
0.27836946,Very Good,E,VS1,63.1847,55.0058,4.139853,4.193398,2.638787,less than 950.0
1.1350267,Ideal,G,VS2,61.040535,60.09263,6.7271104,6.77129,4.119149,greater than 5324.25
0.49572527,Ideal,I,SI2,61.624863,57.01729,5.0834217,5.1127996,3.1390421,less than 950.0
0.21990353,Good,F,VVS1,58.562237,62.12132,3.9488492,3.9666297,2.2613351,less than 950.0
0.9716155,Ideal,J,SI2,62.305817,55.940617,6.382803,6.3816905,3.9823925,between 2401.0 and 5324.25
0.4205806,Ideal,D,SI2,64.29908,55.004208,4.750642,4.7041044,3.0487967,between 950.0 and 2401.0
0.53569454,Very Good,E,SI2,60.1992,57.922474,5.2998004,5.302872,3.1944647,between 950.0 and 2401.0
0.7475541,Very Good,D,SI2,61.672436,58.086983,5.8127465,5.807994,3.5840344,between 2401.0 and 5324.25
1.453735,Good,E,SI2,64.59712,59.08217,7.0874763,7.0541964,4.5724773,greater than 5324.25
0.40487206,Ideal,E,SI2,65.29888,58.988785,4.6596494,4.6653295,3.0471063,less than 950.0
1.1406189,Ideal,I,VS1,62.21481,59.158875,6.7553716,6.709052,4.1859117,greater than 5324.25
0.64571226,Premium,F,VS1,59.747486,63.205147,5.6559305,5.701122,3.394449,between 950.0 and 2401.0
1.040111,Ideal,F,SI1,60.518547,56.994427,6.5825787,6.5437007,3.9790876,between 2401.0 and 5324.25
0.30131412,Ideal,G,VS2,61.94171,56.98228,4.238584,4.298617,2.6383953,less than 950.0
0.99024516,Good,E,SI2,64.23845,58.997116,6.226318,6.2278337,3.9980354,between 2401.0 and 5324.25
2.0665455,Ideal,H,VS2,61.164825,55.975,8.271361,8.15931,5.023067,greater than 5324.25
0.65335387,Premium,G,SI2,61.45279,60.002144,5.629978,5.644423,3.4658272,between 950.0 and 2401.0
1.1671412,Premium,E,SI2,61.970497,59.02865,6.835782,6.75995,4.214664,greater than 5324.25
1.4979802,Ideal,H,SI1,61.13681,56.997086,7.432505,7.447658,4.553691,greater than 5324.25
0.6038321,Ideal,I,VS2,60.185066,60.114887,5.541471,5.5250883,3.324264,between 950.0 and 2401.0
0.34405404,Ideal,H,IF,61.484135,54.99532,4.527891,4.5814104,2.7962165,less than 950.0
0.5399145,Ideal,F,SI2,60.38308,61.052956,5.251238,5.274486,3.177409,between 950.0 and 2401.0
0.84182245,Ideal,H,SI2,60.286774,55.989506,6.0798683,6.0418143,3.6606674,between 2401.0 and 5324.25
