carat,cut,color,clarity,depth,table,x,y,z,price
0.5074185,Ideal,F,VS1,61.240364,54.844524,5.13499,5.188038,3.1609879,between 950.0 and 2401.0
1.5707082,Very Good,G,VVS1,63.4751,58.096954,7.3912024,7.3142986,4.6709514,greater than 5324.25
2.3959062,Very Good,J,VS1,63.82678,58.005703,8.740292,8.404153,5.5011373,greater than 5324.25
0.30543673,Very Good,E,VS1,60.908802,57.984154,4.3449225,4.3845334,2.660971,less than 950.0
0.5489672,Premium,J,SI1,59.355995,57.963596,5.3148513,5.4060454,3.1829371,between 950.0 and 2401.0
1.7176957,Very Good,J,VVS2,63.083504,56.8914,7.5961947,7.5538826,4.773397,greater than 5324.25
0.7784075,Ideal,D,VS2,60.38911,57.785778,5.93892,5.9836025,3.5920243,between 2401.0 and 5324.25
1.5868247,Ideal,J,VS1,61.03064,54.975704,7.631894,7.546718,4.6338315,greater than 5324.25
0.53753966,Very Good,E,SI1,60.993755,55.008686,5.2589326,5.2953334,3.2146542,between 950.0 and 2401.0
0.37575322,Premium,E,VVS2,59.968605,59.039127,4.6375875,4.714771,2.8077266,less than 950.0
0.61071,Ideal,D,SI2,61.68721,56.041576,5.4955606,5.4984107,3.384542,between 950.0 and 2401.0
1.1996988,Premium,H,SI1,60.676548,58.99067,6.817461,6.7823033,4.1197715,between 2401.0 and 5324.25
0.99367505,Ideal,E,SI1,61.199894,55.93708,6.410116,6.4418974,3.942233,between 2401.0 and 5324.25
0.56062806,Ideal,F,SI2,60.63956,56.94699,5.3893228,5.335492,3.2460723,between 950.0 and 2401.0
0.33178535,Ideal,G,VS1,61.40607,56.0068,4.4597125,4.4825187,2.7459607,less than 950.0
1.9566032,Very Good,I,VS1,62.608776,57.012993,7.874819,8.06758,5.008894,greater than 5324.25
1.3071492,Premium,F,VS1,63.275906,59.973587,6.90783,6.9274354,4.3735456,greater than 5324.25
0.52270573,Very Good,I,VS1,60.77003,54.954536,5.210837,5.2552023,3.1806533,between 950.0 and 2401.0
0.30289528,Ideal,I,VS1,61.63669,55.028652,4.316891,4.368642,2.676659,less than 950.0
0.6705757,Ideal,G,VS1,61.37009,53.359966,5.6709676,5.7135816,3.493431,between 950.0 and 2401.0
0.52442485,Very Good,E,VS1,60.22565,58.965454,5.3121634,5.2853765,3.1897619,between 950.0 and 2401.0
1.2015268,Good,I,SI1,63.650383,58.015377,6.68755,6.7462096,4.2732406,between 2401.0 and 5324.25
1.6913247,Very Good,F,SI1,58.49073,60.034447,7.9103656,7.650108,4.5537715,greater than 5324.25
0.6963337,Very Good,G,SI1,63.00431,55.0066,5.6371307,5.65765,3.5628338,between 950.0 and 2401.0
1.1084399,Very Good,D,VVS2,61.797478,58.00874,6.557526,6.6471334,4.0898438,greater than 5324.25
0.5810554,Ideal,G,SI1,61.05204,55.97794,5.3770313,5.391245,3.2951152,between 950.0 and 2401.0
-0.10299225,Ideal,F,SI2,60.89455,56.958042,3.5083477,4.476819,2.2927296,less than 950.0
0.5091679,Good,H,VS1,63.6159,58.036354,5.0559835,5.1137733,3.2361846,between 950.0 and 2401.0
1.4100072,Very Good,F,SI1,62.566013,57.0905,7.117597,7.1956496,4.477101,greater than 5324.25
0.73240227,Very Good,H,VS1,59.84795,60.06485,5.8033595,5.8900514,3.4939978,between 2401.0 and 5324.25
1.1035625,Very Good,H,VS2,63.618908,56.03499,6.5659223,6.5215707,4.157801,between 2401.0 and 5324.25
0.7814234,Very Good,E,SI2,62.89068,56.936443,5.8661985,5.875232,3.6940546,between 2401.0 and 5324.25
0.6926726,Premium,D,VS2,61.203045,58.024036,5.729864,5.774665,3.523471,between 950.0 and 2401.0
0.4672506,Good,G,VS1,65.28459,57.05332,4.844913,4.828588,3.1644466,less than 950.0
0.6951733,Good,G,VS2,63.67421,58.12872,5.5844674,5.5798283,3.5484078,between 950.0 and 2401.0
0.33335283,Ideal,F,VS1,62.076664,55.98466,4.4438276,4.492988,2.7718618,less than 950.0
0.69758844,Very Good,E,VVS1,62.85479,54.019756,5.7157,5.7049613,3.5891345,between 2401.0 and 5324.25
0.79325414,Very Good,G,VS2,60.97617,55.956715,6.0149446,5.973518,3.6484473,between 2401.0 and 5324.25
1.8397166,Ideal,G,VS2,62.333694,57.014114,7.7278037,7.7959614,4.837452,greater than 5324.25
0.30875003,Good,E,SI2,63.684578,56.9599,4.2652225,4.268998,2.7165315,less than 950.0
2.0932953,Good,J,VS1,63.595913,58.9968,8.079664,7.9664116,5.1073737,greater than 5324.25
0.30263063,Fair,G,SI2,58.530262,67.98386,4.3437786,4.38922,2.5624037,less than 950.0
0.3092744,Good,F,SI1,58.590935,71.50954,4.4226556,4.464457,2.6064162,less than 950.0
0.47396186,Very Good,G,VS1,60.79838,59.002186,5.059123,5.1318846,3.0948524,between 950.0 and 2401.0
0.9956466,Ideal,J,VS2,62.02398,55.918365,6.3843365,6.3756895,3.9624126,between 2401.0 and 5324.25
0.36471805,Ideal,G,VS1,61.616276,55.03525,4.507698,4.648558,2.8219984,less than 950.0
0.521909,Ideal,F,SI2,60.776947,55.991512,5.1994753,5.264114,3.1806428,between 950.0 and 2401.0
0.30693728,Ideal,F,SI1,62.96676,55.086258,4.3375726,4.297986,2.7116141,less than 950.0
0.5016422,Premium,F,VS1,60.43257,60.06888,5.1395392,5.1377344,3.1080263,between 950.0 and 2401.0
0.5152264,Good,H,SI2,64.04671,59.05045,5.043051,5.037708,3.2280061,between 950.0 and 2401.0
1.1748607,Ideal,F,SI1,61.431026,57.007324,6.7441783,6.771089,4.150915,between 2401.0 and 5324.25
0.73196703,Premium,G,VS1,63.76775,57.88675,5.7270703,5.677815,3.6410768,between 950.0 and 2401.0
0.9985233,Ideal,H,SI1,61.392273,55.015266,6.46521,6.4056315,3.950943,between 2401.0 and 5324.25
0.2969938,Ideal,D,VS2,60.868263,56.964325,4.294966,4.334551,2.6216877,less than 950.0
0.5434416,Premium,H,SI1,61.41477,57.00987,5.221835,5.2543263,3.2159863,between 950.0 and 2401.0
0.552379,Premium,D,VS2,62.11926,55.998558,5.228872,5.2705836,3.2577884,between 950.0 and 2401.0
0.7054544,Premium,E,SI2,59.58539,61.162304,5.7856016,5.7962384,3.4526663,between 950.0 and 2401.0
0.82807213,Premium,J,VS1,62.510105,54.862156,5.9880233,6.0036387,3.753462,between 950.0 and 2401.0
0.5165259,Ideal,E,VVS2,61.791336,55.99576,5.16413,5.234287,3.206952,between 950.0 and 2401.0
0.5675957,Premium,H,VS2,61.076607,58.92481,5.294975,5.3840485,3.261335,between 950.0 and 2401.0
