carat,cut,color,clarity,depth,table,x,y,z,price
1.8790778,Premium,I,VVS1,62.611225,59.900757,7.839653,7.719401,4.8804812,greater than 5324.25
0.78367144,Ideal,F,VVS2,61.708702,55.620068,5.9253607,5.931486,3.6632462,between 2401.0 and 5324.25
0.90183413,Ideal,I,SI2,62.64013,54.96098,6.156987,6.1542697,3.863089,between 2401.0 and 5324.25
0.3576768,Ideal,E,VVS1,62.568348,56.012054,4.5388403,4.525713,2.8394315,less than 950.0
0.67150813,Ideal,I,VS1,60.05771,54.981205,5.6709037,5.6627975,3.4112544,between 950.0 and 2401.0
0.36330432,Premium,E,VS1,60.547134,55.996254,4.5882874,4.6844172,2.8053153,less than 950.0
0.8303534,Very Good,H,SI2,62.64186,58.992683,6.0115666,6.0629973,3.7904875,between 2401.0 and 5324.25
1.5802157,Ideal,H,SI1,59.987324,57.041416,7.517507,7.5125313,4.4973764,greater than 5324.25
0.30945393,Good,H,SI2,63.76254,55.99187,4.3043814,4.2989073,2.7392788,less than 950.0
0.8011742,Good,H,IF,63.142254,54.508484,5.8936105,6.02131,3.7654276,between 2401.0 and 5324.25
0.4921346,Premium,F,SI2,60.642857,57.957848,5.096123,5.067443,3.0790699,between 950.0 and 2401.0
0.44926518,Ideal,G,VVS2,60.997498,54.96947,4.9140935,4.8988395,2.9898527,between 950.0 and 2401.0
1.9753281,Premium,G,SI2,61.486317,60.022198,7.976419,7.899972,4.8941827,greater than 5324.25
1.1861582,Premium,J,VVS2,61.56874,58.050976,6.7998796,6.7956557,4.1970215,greater than 5324.25
0.80708325,Good,E,SI2,63.936386,54.97095,5.891591,5.8871927,3.7788138,between 2401.0 and 5324.25
1.1075064,Ideal,H,VS1,63.26793,56.005856,6.5583887,6.626683,4.15792,between 2401.0 and 5324.25
0.68166894,Ideal,E,SI1,61.85592,55.017815,5.6205697,5.6847343,3.486386,between 950.0 and 2401.0
1.314715,Ideal,H,SI1,61.526752,56.006424,7.021057,6.9979906,4.306765,greater than 5324.25
1.4836076,Premium,E,SI2,62.82966,57.048595,7.246393,7.2197685,4.5502625,greater than 5324.25
0.35015658,Ideal,J,SI1,60.94444,57.87649,4.534724,4.5588875,2.7725136,less than 950.0
0.6064196,Ideal,E,VS1,59.95257,54.196144,5.483177,5.455091,3.2729323,between 950.0 and 2401.0
1.0781844,Premium,E,SI1,61.603245,59.001568,6.6075935,6.59818,4.067037,between 2401.0 and 5324.25
0.4786248,Premium,E,VVS2,61.8562,55.071526,5.015325,5.033032,3.1101444,less than 950.0
0.32686007,Premium,D,VS1,62.50991,60.151134,4.412217,4.4477906,2.7763836,less than 950.0
1.2247716,Premium,I,SI2,60.68669,56.986443,6.9540024,6.887568,4.2049813,greater than 5324.25
0.75277853,Premium,I,SI2,61.016396,55.960247,5.923971,5.874683,3.5973094,between 2401.0 and 5324.25
0.85041034,Very Good,G,VS1,63.72201,58.03748,5.9875717,5.961115,3.8097286,between 2401.0 and 5324.25
0.95781827,Premium,I,SI1,61.240368,60.06124,6.3628216,6.3725815,3.8923082,between 2401.0 and 5324.25
0.33834386,Very Good,E,VS1,63.08266,56.963215,4.4150825,4.4368854,2.794002,less than 950.0
0.43394777,Premium,E,VS1,61.97926,59.058212,4.8205714,4.831447,2.9922357,less than 950.0
0.4950881,Ideal,G,SI1,61.59451,56.012936,5.08342,5.1441884,3.14593,less than 950.0
0.8786156,Very Good,G,VS1,61.540916,58.97105,6.158179,6.169359,3.7898672,between 2401.0 and 5324.25
1.728041,Premium,D,VVS1,61.90116,57.05349,7.77519,7.5984607,4.7593784,greater than 5324.25
0.32161468,Ideal,H,SI2,60.51178,54.04601,4.4692106,4.5083504,2.7159157,less than 950.0
0.7174938,Ideal,F,VS2,64.18848,57.039387,5.700506,5.6791906,3.6480987,between 950.0 and 2401.0
0.54625034,Premium,D,SI2,61.7904,58.654457,5.2191663,5.2387033,3.230191,between 950.0 and 2401.0
0.45097804,Ideal,H,VVS2,61.19505,55.035152,4.925071,4.9814715,3.0302296,between 950.0 and 2401.0
0.39171335,Premium,H,IF,62.05877,57.941364,4.697839,4.667861,2.9002612,less than 950.0
0.40255153,Good,J,SI1,64.70953,56.016483,4.6555,4.654208,3.0058959,less than 950.0
0.5127375,Ideal,I,SI1,62.318825,52.74019,5.1352897,5.1079946,3.1911345,between 950.0 and 2401.0
1.1069576,Premium,E,VVS2,62.303917,61.59417,6.585722,6.5821047,4.1142917,greater than 5324.25
0.53442043,Ideal,F,VS1,60.896313,54.923832,5.2223,5.3144546,3.2091897,between 950.0 and 2401.0
