carat,cut,color,clarity,depth,table,x,y,z,price
0.41682982,Very Good,H,SI1,62.24084,56.976257,4.7577257,4.774797,2.9740458,less than 950.0
0.40133232,Ideal,G,VS2,59.926884,56.95784,4.7732716,4.828084,2.8824425,less than 950.0
0.6083378,Good,I,SI2,62.83323,54.903313,5.4342504,5.423595,3.4147313,between 950.0 and 2401.0
1.2592248,Premium,I,VVS2,60.53971,59.0322,7.055421,7.0772405,4.2752604,greater than 5324.25
0.2964819,Ideal,E,VS2,61.412395,55.050835,4.3128815,4.3304224,2.6562269,between 950.0 and 2401.0
1.1087186,Premium,E,VS2,62.60939,54.990078,6.583689,6.5825434,4.1223655,between 2401.0 and 5324.25
1.1092826,Very Good,H,VS2,60.856133,60.003124,6.7555985,6.7388434,4.1049857,greater than 5324.25
1.1215153,Ideal,H,SI2,61.855324,57.025158,6.662251,6.711431,4.143604,greater than 5324.25
1.433604,Good,E,VS2,63.04757,55.984013,7.146817,7.059418,4.493883,greater than 5324.25
0.34969574,Ideal,H,VVS1,62.60521,55.952927,4.4761972,4.499652,2.8104107,less than 950.0
0.9709236,Premium,F,VS1,61.332546,56.99797,6.3785057,6.350707,3.9093254,between 2401.0 and 5324.25
0.37369543,Ideal,H,VS2,60.821888,56.023205,4.6384525,4.667632,2.8311186,less than 950.0
0.3656356,Good,G,VS2,62.31369,54.97611,4.5621886,4.5875297,2.8523128,between 950.0 and 2401.0
0.46080425,Ideal,H,VVS2,63.19522,54.928474,4.882847,4.94884,3.1021695,less than 950.0
1.303469,Premium,J,VS1,62.1016,59.99117,6.972806,6.980518,4.3292313,greater than 5324.25
1.2641665,Very Good,E,SI1,62.917446,57.02215,6.9524455,6.851686,4.347555,greater than 5324.25
0.6630497,Very Good,G,SI1,63.057274,58.03661,5.5240607,5.491867,3.468217,between 950.0 and 2401.0
0.2940482,Ideal,H,VS1,61.959435,54.984318,4.2934933,4.2878356,2.6565776,less than 950.0
0.9792469,Very Good,J,VS2,60.47088,58.84758,6.487496,6.441339,3.9131196,between 2401.0 and 5324.25
0.2937765,Ideal,J,VS2,60.745617,55.907204,4.262328,4.3181553,2.5979726,less than 950.0
1.4804285,Very Good,E,SI1,59.57829,60.96878,7.375404,7.457142,4.415157,greater than 5324.25
1.8992593,Premium,E,VVS2,57.543636,61.022484,8.259411,8.134558,4.7088346,greater than 5324.25
0.71164024,Very Good,E,VS2,60.65552,58.046196,5.7596145,5.834182,3.5015345,between 950.0 and 2401.0
0.8601135,Ideal,I,VS2,60.80287,58.86903,6.104677,6.1402044,3.7216852,between 2401.0 and 5324.25
1.8298857,Premium,G,SI1,60.60914,62.046627,7.9309416,7.792216,4.749509,greater than 5324.25
1.2061056,Very Good,I,VVS1,62.458225,56.98315,6.765838,6.8080773,4.2416444,greater than 5324.25
0.3147064,Good,G,VS2,62.66667,55.04254,4.3664756,4.378312,2.7395222,less than 950.0
1.3817656,Premium,E,SI1,62.11506,59.992393,7.0478916,7.0639787,4.385681,greater than 5324.25
0.40846208,Very Good,G,VS2,63.417774,54.98581,4.7509966,4.6867447,2.988962,less than 950.0
0.29583648,Ideal,E,VS1,60.75067,57.822384,4.310305,4.3146844,2.6125033,less than 950.0
0.49071646,Very Good,H,VS2,63.073612,57.03789,5.0007224,5.01966,3.1600688,less than 950.0
0.5878991,Ideal,E,SI1,61.489143,61.001453,5.3708572,5.4448957,3.316206,between 950.0 and 2401.0
0.57609147,Very Good,G,VS2,62.468227,54.943985,5.3212132,5.3681936,3.3441327,between 950.0 and 2401.0
0.9177615,Premium,D,SI1,61.573215,61.15561,6.180044,6.131593,3.7894893,between 2401.0 and 5324.25
1.1592048,Fair,F,VS2,62.74869,64.18744,6.634673,6.6031566,4.1537385,between 2401.0 and 5324.25
0.81217504,Very Good,H,SI1,62.781235,55.94161,5.9378533,5.973892,3.741463,between 2401.0 and 5324.25
0.5144148,Ideal,H,SI2,61.277924,56.985588,5.0980573,5.1492085,3.1355066,less than 950.0
0.29933757,Ideal,H,VVS1,62.18614,55.995075,4.2594123,4.2548904,2.6449852,less than 950.0
0.7018546,Good,G,VVS2,64.77881,55.98045,5.548819,5.571215,3.600775,between 2401.0 and 5324.25
0.30965313,Ideal,E,VVS1,62.346737,62.019318,4.3125997,4.2445645,2.6680675,between 950.0 and 2401.0
0.34335506,Ideal,D,VS2,64.14416,54.997986,4.4346128,4.4319277,2.8470209,between 950.0 and 2401.0
0.98087424,Ideal,E,VS2,61.71087,56.013184,6.4157186,6.4174256,3.957405,between 2401.0 and 5324.25
0.59624445,Premium,H,VVS2,61.793842,56.987988,5.3797374,5.407476,3.3253295,between 950.0 and 2401.0
0.96504056,Good,H,VS2,63.11675,54.119263,6.3277116,6.303098,3.9962742,between 2401.0 and 5324.25
0.38539287,Ideal,G,VVS1,61.678802,56.998005,4.70027,4.7098374,2.9069633,less than 950.0
0.2983381,Very Good,G,VVS1,63.02028,54.99849,4.2703924,4.275267,2.6911163,less than 950.0
0.9583688,Very Good,F,SI1,63.13236,62.7547,6.2510176,6.184644,3.9267015,between 2401.0 and 5324.25
0.2988632,Ideal,H,VVS2,62.965008,55.989517,4.295336,4.271587,2.696358,between 950.0 and 2401.0
1.0603502,Premium,I,SI1,61.781593,61.02478,6.5442333,6.4663644,4.021712,between 2401.0 and 5324.25
0.31454486,Very Good,E,VVS2,63.633,61.59834,4.308551,4.303734,2.734942,less than 950.0
0.49337894,Very Good,I,VS2,62.09699,57.99896,5.0452056,5.0102515,3.1219113,between 950.0 and 2401.0
0.2944543,Ideal,E,SI1,61.175385,55.03273,4.3318624,4.3418446,2.6507897,between 950.0 and 2401.0
1.0450908,Premium,I,SI1,61.28054,58.10809,6.552685,6.5200887,4.008194,greater than 5324.25
0.46886867,Very Good,F,VS2,63.193066,57.02152,4.938382,4.929143,3.116358,less than 950.0
1.0710605,Premium,F,SI1,61.516327,59.934002,6.632839,6.5325127,4.065318,between 2401.0 and 5324.25
0.6415364,Ideal,E,VS2,61.245243,58.94903,5.5481305,5.562383,3.4000823,between 950.0 and 2401.0
0.683796,Premium,H,VS2,61.719315,58.976627,5.598774,5.6031,3.4578252,between 950.0 and 2401.0
