F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
6977.2739,1843.671,0.2308,57.3949,971755.9451,87.1421,2969.6709,30.0,40.2981,between 5.03 and 13.379
3956.7349,1387.419,0.2006,29.5923,552446.5892,46.3831,1737.419,11.0,43.9761,less than 2.305
11793.881,3415.474,0.2948,100.6658,1634281.1719,159.5868,4287.2053,97.0,30.7636,greater than 13.379
11469.355,4088.527,0.4503,124.1435,1623055.5644,199.3321,4533.527,140.0,29.3879,greater than 13.379
12921.841,3713.299,0.2942,151.8195,1843985.3249,168.3528,4618.9574,116.0,27.9559,greater than 13.379
15768.849,5583.509,0.3378,209.3942,2306439.4554,264.8999,5572.3214,206.0,21.8938,less than 2.305
9621.6833,2813.248,0.2949,94.3562,1369471.0298,132.4934,3707.248,101.0,31.1539,between 2.305 and 5.03
10690.321,3191.811,0.3341,91.8244,1487775.8709,149.6303,4042.811,26.0,35.5935,greater than 13.379
14392.439,5449.141,0.4945,133.9813,2014994.0913,233.939,5213.141,135.0,27.9149,greater than 13.379
12434.461,3542.209,0.2791,109.8919,1721944.6309,157.2815,4258.209,120.0,31.4347,greater than 13.379
7530.2637,1945.642,0.2064,62.7418,1014276.1904,88.4757,3142.642,45.0,39.345,greater than 13.379
14846.751,4995.461,0.4863,173.3888,2132961.8879,247.461,5053.461,201.0,23.4329,less than 2.305
12228.821,4386.449,0.4489,118.892,1726618.5923,206.449,4545.5923,142.0,28.8959,greater than 13.379
7832.661,2435.961,0.2468,54.9626,1075369.0097,89.1307,3279.961,39.0,40.6992,between 5.03 and 13.379
16293.371,6045.291,0.3949,223.1428,2523943.3712,282.1135,5829.291,215.0,20.6475,between 2.305 and 5.03
9641.159,2783.049,0.2916,85.4302,1349316.5851,129.4891,3681.049,17.0,34.8191,greater than 13.379
8866.189,2077.755,0.2335,90.2086,1191014.8552,123.0113,4066.755,173.0,33.3694,less than 2.305
12713.879,3670.678,0.3092,103.2995,1734018.8991,152.678,4399.678,8.0,37.1003,greater than 13.379
11655.751,3022.729,0.2616,96.5301,1606550.7291,154.8235,4057.729,6.0,36.8219,greater than 13.379
6319.289,1775.191,0.2734,52.9555,880395.191,75.9955,2872.191,23.0,41.4562,between 2.305 and 5.03
12391.199,3131.359,0.3154,107.9462,1693361.3591,157.9462,4269.359,96.0,31.6704,greater than 13.379
12187.509,4439.509,0.4541,127.3251,1708579.509,208.3251,4587.509,133.0,29.2117,greater than 13.379
14479.079,5261.079,0.3842,149.1585,2034555.0794,227.1585,5123.079,128.0,27.4168,greater than 13.379
8358.849,2011.849,0.2014,68.1149,1123247.8491,109.1149,3426.849,85.0,38.2513,greater than 13.379
6893.771,1812.571,0.2615,58.4406,950701.5714,82.4406,3130.571,40.0,40.5028,between 5.03 and 13.379
10341.849,2930.849,0.2947,87.8491,1424196.8491,139.8491,3864.849,19.0,35.3063,greater than 13.379
14894.539,5208.539,0.4999,195.539,2232197.5391,264.539,5388.539,208.0,22.0548,less than 2.305
11153.161,3243.161,0.3046,97.1614,1534802.1614,149.1614,4093.161,115.0,32.3499,between 2.305 and 5.03
12985.191,3691.191,0.3081,141.191,1874295.191,165.191,4799.191,111.0,27.6838,greater than 13.379
12748.021,4352.021,0.4426,130.021,1779650.021,206.021,4839.021,134.0,28.601,greater than 13.379
7140.681,2401.681,0.2669,60.681,981734.681,85.681,3235.681,46.0,39.6893,between 5.03 and 13.379
12398.911,4099.911,0.4638,116.911,1698998.911,203.911,4534.911,141.0,28.7339,greater than 13.379
13659.539,5013.539,0.4914,153.539,2005390.5391,230.539,5213.539,132.0,26.6849,greater than 13.379
13280.111,3801.111,0.3159,149.111,1931655.1114,172.111,4888.111,127.0,26.8826,greater than 13.379
10423.51,2821.93,0.31719,118.355,1522011.431,143.919,3998.29,51.0,36.4682,between 2.305 and 5.03
9648.45,3059.17,0.29451,83.1942,1348921.982,129.741,3649.85,22.0,37.6119,between 5.03 and 13.379
13859.29,4320.85,0.38452,192.501,2043548.219,231.449,5123.98,108.0,29.4365,greater than 13.379
7492.18,2098.35,0.24319,59.351,1034935.841,93.4585,3293.44,49.0,39.0576,less than 2.305
