F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
9422.44,2862.94,0.2988,98.574,1328240.792,148.351,3821.94,24.0,35.1614,less than 2.305
11149.5,3413.35,0.2681,127.797,1554869.201,184.731,4293.41,95.0,32.8759,between 2.305 and 5.03
15229.4,5924.59,0.3511,231.531,2174117.391,275.825,5604.91,120.0,26.5462,greater than 13.379
8323.54,2096.34,0.2457,73.934,1146012.731,106.171,3552.19,18.0,36.5633,between 2.305 and 5.03
12746.2,4128.96,0.3175,157.399,1792157.881,209.411,4651.25,105.0,31.191,greater than 13.379
14951.1,5559.32,0.3365,226.985,2124427.671,266.189,5361.49,116.0,28.1314,between 2.305 and 5.03
10141.9,3088.62,0.3044,107.415,1446442.549,161.259,3954.22,50.0,34.2589,between 2.305 and 5.03
12198.8,3694.78,0.2739,143.619,1693831.278,200.541,4445.59,98.0,32.1541,greater than 13.379
8815.78,2606.59,0.2811,84.781,1255960.819,136.493,3736.34,23.0,35.7448,between 2.305 and 5.03
14418.3,5102.65,0.3299,213.527,2023707.441,247.921,5185.21,114.0,29.3955,less than 2.305
11625.9,3541.77,0.2997,135.781,1629091.102,192.631,4319.57,94.0,32.7243,between 2.305 and 5.03
9906.69,2906.43,0.2925,98.945,1403201.599,152.411,3913.51,48.0,34.4918,between 2.305 and 5.03
10714.1,3296.94,0.3149,118.591,1508219.499,170.631,4142.28,54.0,33.4595,between 5.03 and 13.379
12583.4,3985.53,0.2675,151.271,1751641.451,206.761,4564.29,103.0,31.5039,greater than 13.379
13467.9,4634.82,0.3244,198.699,1909829.501,235.521,4957.81,115.0,30.1645,between 5.03 and 13.379
11263.5,3408.42,0.2761,129.497,1572342.891,187.111,4331.95,96.0,32.9159,less than 2.305
12131.6,3772.34,0.2856,141.961,1691365.381,202.631,4519.18,102.0,32.2359,between 2.305 and 5.03
14792.8,5379.41,0.3418,223.537,2089649.831,265.131,5374.19,118.0,28.5142,greater than 13.379
10235.5,3133.33,0.3069,108.729,1460016.381,162.841,4002.19,51.0,34.1378,between 2.305 and 5.03
13629.4,4713.19,0.3302,206.181,1954203.991,238.795,5042.25,113.0,30.2599,between 5.03 and 13.379
11449.1,3517.58,0.2829,133.987,1616441.621,193.881,4351.95,99.0,32.7411,greater than 13.379
15049.3,5731.25,0.3499,228.399,2154115.661,268.881,5599.51,121.0,27.7935,greater than 13.379
9622.23,2818.39,0.2863,96.393,1351930.181,148.861,3878.35,25.0,35.3729,less than 2.305
10791.8,3324.79,0.3162,119.511,1522055.921,172.321,4179.39,56.0,33.6891,between 2.305 and 5.03
12946.2,4091.12,0.2971,155.531,1813835.671,212.991,4645.88,107.0,31.6895,between 5.03 and 13.379
8890.41,2563.85,0.2521,81.335,1244550.921,133.171,3694.29,20.0,35.9445,between 2.305 and 5.03
11538.6,3543.46,0.3107,137.879,1641113.601,196.101,4413.51,101.0,32.5693,between 2.305 and 5.03
14066.9,4937.93,0.3355,212.517,2008248.931,242.861,5141.99,117.0,29.8899,greater than 13.379
12358.3,3853.17,0.2806,149.531,1738541.111,207.399,4576.94,105.0,32.1512,less than 2.305
15329.8,5902.24,0.3485,233.637,2194562.381,269.269,5573.25,122.0,27.4419,greater than 13.379
10085.9,3068.57,0.3041,106.531,1444540.791,162.049,3994.83,50.0,34.2609,between 2.305 and 5.03
11738.8,3606.49,0.2735,140.317,1661027.081,198.021,4406.67,100.0,32.4641,between 2.305 and 5.03
14341.9,5151.46,0.3332,218.871,2041957.021,251.999,5224.39,119.0,29.4799,greater than 13.379
11056.6,3369.11,0.3005,125.679,1561848.881,188.521,4305.13,97.0,32.8925,less than 2.305
12847.2,4151.94,0.2969,161.939,1812502.171,217.241,4713.39,109.0,31.6469,between 2.305 and 5.03
14839.8,5498.94,0.3469,229.191,2121762.411,265.781,5556.41,123.0,28.2559,between 2.305 and 5.03
10485.4,3213.69,0.3135,114.205,1495353.821,168.201,4084.91,55.0,33.7395,between 2.305 and 5.03
