F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
9499.71,2773.31,0.20701,85.4756,1313115.67,132.793,4173.67,48.0,35.0532,less than 2.305
10816.3,3085.83,0.25236,100.811,1527647.45,149.739,4401.88,53.0,32.4681,between 2.305 and 5.03
11622.4,3359.51,0.23855,128.503,1691928.69,164.061,4666.31,72.0,29.604,greater than 13.379
9971.46,2934.58,0.21061,88.1449,1384805.27,135.813,4243.21,46.0,34.5619,less than 2.305
12980.3,3678.11,0.27015,154.455,1863746.84,208.449,4962.15,107.0,27.7449,between 5.03 and 13.379
10644.9,3093.18,0.29582,100.406,1509631.49,151.171,4443.71,58.0,31.9435,between 2.305 and 5.03
9846.19,2894.22,0.21659,87.3369,1368419.05,138.355,4228.43,45.0,34.3949,less than 2.305
12757.4,3623.45,0.26085,152.634,1842415.79,212.771,5007.64,106.0,27.0706,between 5.03 and 13.379
11046.7,3183.38,0.28158,110.985,1581486.66,158.994,4595.35,61.0,30.8129,between 2.305 and 5.03
9588.41,2805.84,0.20889,86.1531,1343425.24,138.269,4182.31,47.0,34.5399,less than 2.305
13193.6,3811.93,0.25359,159.494,1921732.85,222.191,5125.83,111.0,26.6551,greater than 13.379
10628.3,3061.64,0.25293,100.631,1515097.95,150.191,4414.44,54.0,32.4535,between 2.305 and 5.03
11659.2,3391.47,0.24011,130.551,1715041.93,165.693,4697.41,73.0,29.5532,greater than 13.379
10001.8,2939.95,0.21235,88.7745,1382012.59,136.011,4236.22,48.0,34.6175,less than 2.305
12853.1,3652.86,0.27119,155.011,1857916.35,209.539,4995.99,108.0,27.6455,between 5.03 and 13.379
10731.4,3132.94,0.2963,101.729,1519005.51,151.887,4463.94,59.0,31.9182,between 2.305 and 5.03
9764.81,2867.78,0.21751,86.9598,1364937.33,138.699,4219.85,46.0,34.4993,less than 2.305
13057.6,3764.85,0.26163,157.499,1912455.59,218.961,5077.17,110.0,26.8327,between 5.03 and 13.379
11091.8,3223.33,0.28235,111.799,1595734.42,159.911,4619.22,62.0,30.7506,between 2.305 and 5.03
9633.35,2821.41,0.20975,87.7815,1348599.59,138.921,4204.34,47.0,34.4917,less than 2.305
13217.5,3838.33,0.25419,160.499,1941852.75,223.803,5151.47,113.0,26.557,greater than 13.379
10488.2,3023.58,0.25351,100.247,1474295.27,149.799,4403.47,55.0,32.4509,between 2.305 and 5.03
11729.7,3426.87,0.24138,132.411,1725555.43,166.629,4734.62,74.0,29.5013,greater than 13.379
10083.4,2965.64,0.21451,90.2153,1393707.41,137.417,4257.43,49.0,34.5731,less than 2.305
12949.3,3705.61,0.27167,156.549,1868615.38,211.333,5033.13,109.0,27.6766,between 5.03 and 13.379
10797.3,3172.88,0.29713,102.819,1535517.21,152.643,4489.71,60.0,31.8938,between 2.305 and 5.03
9864.59,2911.85,0.21921,88.5162,1376797.77,139.249,4238.44,48.0,34.4462,less than 2.305
13149.9,3817.77,0.26293,159.955,1946327.41,221.831,5109.86,112.0,26.7781,between 5.03 and 13.379
11102.8,3248.85,0.28339,112.349,1603219.41,160.599,4635.94,63.0,30.774,greater than 13.379
9649.14,2835.39,0.21099,87.5621,1352788.33,138.511,4203.29,47.0,34.541,less than 2.305
13427.4,3963.46,0.25537,164.383,1995512.95,227.287,5192.19,114.0,26.4295,greater than 13.379
10549.8,3055.59,0.2551,101.361,1489851.84,150.551,4426.74,56.0,32.4182,between 2.305 and 5.03
10815.36,3449.29,0.29857,121.53,1524132.49,173.419,4548.59,81.0,31.3519,between 2.305 and 5.03
14639.27,4678.85,0.28411,206.299,2129824.31,251.761,5556.38,119.0,27.5865,greater than 13.379
6921.81,2334.47,0.31795,59.2495,962951.961,102.191,3281.11,44.0,38.5982,between 5.03 and 13.379
8311.19,2614.29,0.24542,93.9307,1153351.01,123.391,3939.92,67.0,34.6782,between 2.305 and 5.03
10048.18,2821.43,0.36444,113.797,1409630.14,155.299,4221.22,92.0,31.4756,less than 2.305
11714.13,3597.59,0.29279,156.425,1686012.69,205.551,5112.16,75.0,30.4684,greater than 13.379
15322.82,4197.38,0.26645,191.759,2345107.48,266.598,6029.19,111.0,25.8214,between 2.305 and 5.03
6842.34,2091.49,0.25638,63.3809,940191.297,96.8142,3203.25,51.0,37.8499,less than 2.305
12519.44,3813.94,0.34519,143.411,1815978.17,204.979,5047.11,85.0,29.7959,between 5.03 and 13.379
9218.55,2958.98,0.30827,99.3855,1268270.24,143.425,4194.39,72.0,32.6372,greater than 13.379
11064.16,3295.21,0.28262,132.489,1555046.58,186.508,4995.93,94.0,30.1366,between 2.305 and 5.03
6519.18,2087.61,0.23529,57.6303,885969.127,94.4456,3046.92,39.0,40.1118,between 5.03 and 13.379
14439.65,4643.69,0.30534,184.189,2084266.59,249.179,5555.45,120.0,28.1515,greater than 13.379
8089.61,2559.99,0.31593,90.7346,1138139.01,128.601,3943.85,68.0,34.4688,less than 2.305
13385.67,3943.31,0.29785,165.395,1932530.55,225.355,5326.32,105.0,27.5849,greater than 13.379
12021.58,3643.28,0.28981,140.699,1705936.15,206.187,5088.41,89.0,29.7442,between 2.305 and 5.03
9519.46,3041.98,0.27218,109.497,1328402.64,156.349,4493.27,76.0,32.3972,less than 2.305
15627.33,4923.79,0.34235,207.391,2335117.51,275.991,6158.29,124.0,25.6781,between 2.305 and 5.03
6939.75,2286.11,0.25739,64.2972,963142.305,100.467,3294.42,50.0,38.6317,between 5.03 and 13.379
10093.82,3153.57,0.36944,118.531,1422191.22,164.781,4469.28,84.0,31.2219,less than 2.305
14062.43,4358.95,0.28157,181.249,2041245.51,245.619,5631.32,116.0,27.7911,greater than 13.379
8243.24,2633.99,0.24734,95.6118,1147955.97,129.205,4004.98,71.0,34.6793,between 2.305 and 5.03
11891.11,3576.49,0.29547,154.359,1733014.74,214.201,5244.79,98.0,29.4599,between 2.305 and 5.03
6497.22,2062.35,0.23841,60.8241,902415.943,96.1749,3053.95,46.0,40.1794,less than 2.305
13144.64,3875.49,0.30979,169.781,1931096.55,229.539,5387.39,110.0,28.3542,greater than 13.379
9672.28,3049.35,0.28213,111.159,1358147.24,157.601,4504.45,82.0,32.1413,between 5.03 and 13.379
11119.35,3344.44,0.28635,135.489,1593012.69,199.811,5039.91,95.0,30.2535,less than 2.305
14282.74,4517.27,0.31655,189.311,2122198.34,260.191,6049.92,123.0,26.7019,between 2.305 and 5.03
7641.59,2406.61,0.26875,73.4288,1045117.81,106.831,3488.27,56.0,37.5649,greater than 13.379
12594.26,3867.19,0.34147,151.761,1841542.54,219.661,5343.95,104.0,28.9031,between 5.03 and 13.379
8326.83,2672.58,0.25139,92.1424,1154648.53,127.551,4025.86,69.0,35.0966,less than 2.305
14879.62,4758.59,0.29973,201.149,2232615.51,273.891,6231.25,126.0,26.4283,greater than 13.379
9391.17,2975.19,0.28533,108.841,1309626.24,154.709,4509.81,80.0,32.7537,less than 2.305
11559.77,3517.96,0.29393,140.989,1652513.42,208.699,5217.87,99.0,30.2029,between 2.305 and 5.03
6114.36,1893.25,0.22682,54.1421,848591.456,89.4677,2827.87,43.0,41.2492,between 5.03 and 13.379
13316.83,3987.21,0.31239,171.997,2004937.55,240.599,5739.11,118.0,27.4972,greater than 13.379
10079.94,3213.92,0.28358,116.551,1438518.29,166.795,4934.95,88.0,31.9331,less than 2.305
14523.98,4649.14,0.28936,191.491,2175041.69,263.395,6237.38,125.0,26.9908,between 2.305 and 5.03
6933.38,2238.85,0.24686,64.5949,959335.832,102.995,3337.19,53.0,38.7519,between 5.03 and 13.379
11237.79,3408.98,0.30573,137.849,1643605.37,211.879,5308.41,102.0,29.9418,between 2.305 and 5.03
8238.15,2703.19,0.25856,96.5058,1172808.21,134.999,4293.35,74.0,34.9685,less than 2.305
13941.49,4358.46,0.28249,184.151,2088592.97,256.191,6241.19,122.0,27.7499,greater than 13.379
11639.24,3598.69,0.29677,149.695,1723432.54,222.629,5488.15,112.0,29.8549,less than 2.305
12616.49,3904.14,0.34229,165.355,1904558.63,244.509,5968.95,119.0,28.7044,between 2.305 and 5.03
7518.13,2381.81,0.26955,72.3324,1033662.24,108.611,3512.61,59.0,38.2598,between 5.03 and 13.379
10295.91,3231.85,0.28653,123.549,1496854.12,176.831,5049.99,94.0,31.9413,less than 2.305
15926.25,5091.19,0.31579,211.509,2424457.32,287.455,6661.29,132.0,26.2871,greater than 13.379
6996.88,2262.44,0.24729,67.9822,978369.844,104.819,3498.29,55.0,38.9505,greater than 13.379
10732.68,3299.97,0.27667,128.551,1573448.34,205.509,5248.95,106.0,30.9219,less than 2.305
14134.88,4474.59,0.30111,188.219,2143698.73,262.349,6201.51,128.0,27.5593,between 2.305 and 5.03
9389.84,3073.47,0.28927,114.301,1384196.26,172.381,4795.98,93.0,32.3949,between 5.03 and 13.379
13463.44,4145.95,0.32147,178.791,2014944.87,254.091,6124.19,129.0,28.4551,greater than 13.379
10977.19,3373.45,0.29695,134.877,1624119.95,212.249,5489.55,115.0,30.3519,less than 2.305
14819.59,4795.42,0.31335,205.841,2315040.54,285.831,6463.98,140.0,27.3791,between 2.305 and 5.03
12391.47,3814.23,0.27865,159.131,1869146.58,243.771,5972.81,127.0,29.5833,greater than 13.379
11293.58,3485.38,0.29187,145.615,1701451.23,224.769,5552.81,123.0,30.7562,between 2.305 and 5.03
8447.34,2759.49,0.25629,103.621,1234543.22,151.291,4564.29,96.0,34.8713,less than 2.305
9817.38,3141.58,0.28611,120.281,1451215.84,181.979,5131.59,111.0,32.8959,less than 2.305
14388.85,4597.15,0.32237,199.339,2242449.22,286.539,6489.39,141.0,28.6519,between 2.305 and 5.03
7603.49,2403.33,0.26419,76.6543,1071948.72,114.761,3724.22,65.0,38.3419,between 5.03 and 13.379
10555.44,3298.46,0.28049,130.409,1591811.94,208.601,5485.64,117.0,31.8111,between 2.305 and 5.03
11784.83,3594.65,0.28625,152.099,1862056.64,246.639,6234.89,136.0,30.9429,less than 2.305
15119.26,4849.22,0.31729,216.781,2458552.82,310.409,6899.82,149.0,28.5392,greater than 13.379
12285.46,3828.36,0.29871,165.601,2027362.49,272.511,6531.41,143.0,31.3699,between 2.305 and 5.03
