longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-122.38,37.79,41,1232.0,266.0,744.0,297.0,4.8219,greater than 264725.0
-118.47,33.94,20,1673.0,351.0,977.0,394.0,5.351,greater than 264725.0
-117.22,32.84,16,1839.0,362.0,1039.0,414.0,3.9352,between 119600.0 and 179700.0
-118.38,33.85,33,1917.0,391.0,1113.0,443.0,6.4938,greater than 264725.0
-121.85,38.05,25,1438.0,298.0,858.0,346.0,3.1945,between 119600.0 and 179700.0
-118.22,34.04,38,2059.0,414.0,1165.0,463.0,6.2585,greater than 264725.0
-117.51,33.48,22,1754.0,362.0,994.0,405.0,4.6548,between 179700.0 and 264725.0
-118.56,34.09,26,1496.0,309.0,880.0,362.0,5.6279,greater than 264725.0
-119.85,36.88,19,1081.0,255.0,663.0,279.0,2.6319,between 119600.0 and 179700.0
-122.29,37.69,46,1815.0,388.0,1047.0,436.0,5.9852,greater than 264725.0
-117.74,33.62,35,2019.0,394.0,1143.0,448.0,6.3513,greater than 264725.0
-118.11,33.98,23,1922.0,387.0,1105.0,435.0,6.1951,greater than 264725.0
-115.58,32.79,17,2468.0,494.0,1373.0,507.0,4.7596,between 119600.0 and 179700.0
-121.89,38.17,13,1118.0,255.0,684.0,291.0,3.4682,between 119600.0 and 179700.0
-122.01,37.54,27,1421.0,297.0,845.0,346.0,4.5934,between 179700.0 and 264725.0
-118.49,34.17,29,3987.0,765.0,1932.0,693.0,4.1919,between 179700.0 and 264725.0
-117.82,33.59,18,1421.0,321.0,859.0,335.0,2.9119,between 119600.0 and 179700.0
-122.19,37.85,41,6192.0,1049.0,3059.0,1056.0,5.6321,greater than 264725.0
-118.08,33.99,26,3519.0,734.0,1768.0,625.0,3.4763,between 179700.0 and 264725.0
-121.88,37.62,38,4928.0,867.0,2251.0,789.0,4.8232,greater than 264725.0
-117.45,33.81,22,2134.0,444.0,1103.0,408.0,3.0915,between 119600.0 and 179700.0
