longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.09,33.84,37,2586.0,503.0,1502.0,514.0,2.6244,between 179700.0 and 264725.0
-121.45,37.85,21,1887.0,354.0,1063.0,357.0,5.5418,between 179700.0 and 264725.0
-119.03,36.21,24,2148.0,425.0,1339.0,435.0,1.8072,less than 119600.0
-118.02,33.79,35,2617.0,499.0,1501.0,523.0,2.9556,between 179700.0 and 264725.0
-117.46,33.57,22,2001.0,371.0,1162.0,376.0,5.4167,between 119600.0 and 179700.0
-122.05,37.76,38,2468.0,464.0,1426.0,486.0,4.5732,between 179700.0 and 264725.0
-118.32,34.01,30,2369.0,460.0,1391.0,463.0,3.3771,greater than 264725.0
-120.59,38.14,25,1992.0,373.0,1091.0,378.0,6.6889,between 179700.0 and 264725.0
-117.55,33.64,24,2088.0,426.0,1306.0,422.0,4.9365,between 119600.0 and 179700.0
-118.05,33.83,36,2573.0,502.0,1499.0,519.0,2.6451,between 179700.0 and 264725.0
-121.39,37.83,22,1902.0,358.0,1074.0,362.0,5.5088,between 179700.0 and 264725.0
-119.01,36.17,24,2154.0,424.0,1345.0,435.0,1.8054,less than 119600.0
-118.01,33.78,34,2613.0,498.0,1513.0,525.0,2.9674,between 179700.0 and 264725.0
-117.44,33.54,23,2018.0,375.0,1182.0,381.0,5.3866,between 119600.0 and 179700.0
-122.01,37.75,37,2445.0,462.0,1411.0,484.0,4.5616,between 179700.0 and 264725.0
-118.28,33.99,31,2394.0,463.0,1403.0,467.0,3.3526,greater than 264725.0
-120.55,38.11,26,2015.0,377.0,1104.0,381.0,6.6521,between 179700.0 and 264725.0
-117.51,33.62,25,2103.0,429.0,1322.0,423.0,4.9119,between 119600.0 and 179700.0
-118.03,33.82,35,2588.0,504.0,1510.0,521.0,2.6435,between 179700.0 and 264725.0
-121.35,37.81,23,1915.0,361.0,1081.0,365.0,5.4869,between 179700.0 and 264725.0
