longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-120.83,37.41,26,2622.0,522.0,1512.0,456.0,3.6709,between 119600.0 and 179700.0
-118.58,34.08,23,2078.0,408.0,1102.0,362.0,4.1506,between 119600.0 and 179700.0
-121.56,37.47,40,3946.0,741.0,2235.0,725.0,6.4673,between 179700.0 and 264725.0
-119.88,36.82,36,2734.0,535.0,1622.0,498.0,5.3526,greater than 264725.0
-117.52,33.01,14,1629.0,302.0,696.0,260.0,3.3849,less than 119600.0
-121.28,38.4,28,3015.0,579.0,1753.0,558.0,3.9893,between 119600.0 and 179700.0
-122.07,38.03,42,3797.0,705.0,2124.0,680.0,6.7439,between 179700.0 and 264725.0
-118.96,34.01,19,2035.0,395.0,1059.0,346.0,5.0713,between 179700.0 and 264725.0
-119.99,36.95,32,2941.0,585.0,1815.0,559.0,4.3875,between 119600.0 and 179700.0
-121.92,37.97,33,3503.0,670.0,2032.0,660.0,6.1449,greater than 264725.0
-118.39,34.09,30,1745.0,381.0,843.0,313.0,4.4646,between 119600.0 and 179700.0
-119.14,36.25,39,2446.0,512.0,1255.0,391.0,3.5367,between 119600.0 and 179700.0
-117.82,32.83,20,1805.0,349.0,784.0,286.0,5.5972,between 179700.0 and 264725.0
-122.63,38.81,44,3952.0,734.0,2269.0,730.0,6.8293,between 179700.0 and 264725.0
-119.8,36.53,27,2618.0,488.0,1458.0,435.0,3.7836,between 119600.0 and 179700.0
-120.86,37.49,25,2426.0,494.0,1286.0,401.0,4.6171,between 179700.0 and 264725.0
-118.59,34.02,28,1928.0,412.0,972.0,345.0,2.8644,between 119600.0 and 179700.0
-121.27,37.42,22,2463.0,444.0,1212.0,401.0,5.4495,greater than 264725.0
-119.32,36.51,24,2763.0,529.0,1619.0,492.0,4.2052,between 119600.0 and 179700.0
-117.39,33.75,19,1883.0,365.0,944.0,315.0,2.5993,less than 119600.0
-118.84,34.01,26,2217.0,443.0,1151.0,381.0,3.9563,between 119600.0 and 179700.0
-120.57,37.27,32,2643.0,517.0,1511.0,451.0,5.6616,between 179700.0 and 264725.0
-121.72,38.21,38,3828.0,716.0,2199.0,699.0,6.5224,between 179700.0 and 264725.0
-118.24,33.85,28,1938.0,321.0,806.0,296.0,4.023,between 119600.0 and 179700.0
-121.89,37.29,22,2349.0,394.0,1021.0,376.0,6.4451,greater than 264725.0
-116.67,34.17,41,1056.0,286.0,760.0,286.0,2.9142,between 119600.0 and 179700.0
-118.55,34.04,38,2501.0,429.0,1071.0,390.0,3.1719,between 179700.0 and 264725.0
-119.53,35.22,19,1881.0,326.0,1147.0,434.0,1.6852,less than 119600.0
-118.11,33.78,48,2187.0,539.0,1289.0,570.0,6.2722,greater than 264725.0
-122.14,37.85,35,2845.0,557.0,1718.0,575.0,7.3785,greater than 264725.0
-119.02,35.14,23,1571.0,352.0,697.0,275.0,2.4521,between 119600.0 and 179700.0
-116.86,32.83,18,2440.0,444.0,1188.0,444.0,3.104,between 179700.0 and 264725.0
-117.98,33.99,42,1729.0,419.0,744.0,349.0,6.2134,greater than 264725.0
-120.41,37.34,26,2659.0,518.0,1689.0,583.0,8.1114,greater than 264725.0
-118.85,33.82,29,2749.0,481.0,1419.0,507.0,3.9696,between 119600.0 and 179700.0
-119.36,35.45,31,1456.0,259.0,1038.0,279.0,4.4191,between 179700.0 and 264725.0
-117.49,33.69,13,2241.0,394.0,1109.0,395.0,2.5654,between 179700.0 and 264725.0
-118.45,34.07,21,2468.0,446.0,1433.0,504.0,5.2341,greater than 264725.0
-121.39,38.22,11,1852.0,283.0,787.0,277.0,4.1543,between 119600.0 and 179700.0
-118.34,33.92,32,2308.0,495.0,1386.0,478.0,6.5882,greater than 264725.0
-119.74,34.65,27,1733.0,273.0,765.0,255.0,3.6849,between 119600.0 and 179700.0
-116.58,33.64,10,2059.0,349.0,1238.0,394.0,5.9622,between 179700.0 and 264725.0
-121.97,37.79,39,1819.0,417.0,1024.0,447.0,3.1156,between 179700.0 and 264725.0
-119.19,35.21,14,2410.0,429.0,1410.0,513.0,1.9823,between 119600.0 and 179700.0
-117.77,32.99,16,2796.0,555.0,1642.0,603.0,9.3402,greater than 264725.0
-116.61,33.38,25,2558.0,446.0,1275.0,446.0,2.3953,between 119600.0 and 179700.0
-118.31,33.88,44,2432.0,457.0,1495.0,501.0,8.4196,greater than 264725.0
-122.29,37.67,28,2429.0,372.0,1079.0,388.0,4.0175,between 119600.0 and 179700.0
-120.58,36.98,30,2114.0,454.0,1237.0,456.0,1.6618,less than 119600.0
-121.36,37.94,40,2087.0,335.0,1023.0,358.0,5.661,between 179700.0 and 264725.0
-117.8,33.42,22,1662.0,253.0,783.0,257.0,6.8134,greater than 264725.0
-118.98,34.13,37,2373.0,447.0,1422.0,488.0,4.3492,between 179700.0 and 264725.0
-116.38,34.25,17,3204.0,635.0,1936.0,687.0,3.1428,between 179700.0 and 264725.0
-120.96,38.11,29,2879.0,503.0,1735.0,608.0,8.032,greater than 264725.0
-119.18,34.87,12,1508.0,304.0,714.0,287.0,2.1459,between 119600.0 and 179700.0
-117.21,33.54,33,2555.0,483.0,1402.0,537.0,1.8469,between 119600.0 and 179700.0
-118.67,34.52,24,2007.0,421.0,1105.0,442.0,6.3843,greater than 264725.0
-122.11,36.93,38,2945.0,484.0,1759.0,621.0,7.6706,greater than 264725.0
-119.35,35.69,41,1279.0,292.0,777.0,292.0,3.2962,between 119600.0 and 179700.0
-121.57,37.28,19,2185.0,384.0,1210.0,430.0,4.2365,between 179700.0 and 264725.0
-117.93,33.56,27,2483.0,493.0,1638.0,615.0,8.6271,greater than 264725.0
-118.22,33.99,36,2787.0,538.0,1918.0,692.0,4.7829,greater than 264725.0
-120.25,37.62,31,1562.0,335.0,814.0,315.0,2.341,between 119600.0 and 179700.0
-118.09,34.09,17,2004.0,352.0,1146.0,408.0,3.6411,between 179700.0 and 264725.0
-119.49,34.81,23,2878.0,585.0,1849.0,697.0,9.4614,greater than 264725.0
-117.16,33.44,46,1931.0,416.0,864.0,378.0,8.2497,greater than 264725.0
-120.37,36.95,26,2211.0,482.0,1343.0,538.0,3.8294,between 179700.0 and 264725.0
-121.49,38.15,16,1788.0,324.0,751.0,326.0,1.9379,less than 119600.0
-118.88,34.24,20,1494.0,257.0,679.0,237.0,4.8923,between 119600.0 and 179700.0
-117.68,33.94,30,2515.0,479.0,1591.0,572.0,7.0345,greater than 264725.0
-122.2,37.87,14,2087.0,406.0,1093.0,462.0,4.6272,between 179700.0 and 264725.0
-117.73,33.81,19,2069.0,431.0,1061.0,417.0,5.5965,greater than 264725.0
